I1(135deg) X DEG X DEG
-2 0.00054932 -58.571 0.24158 0.71094
-1.9 -5.3406E-5 -92.305 0.24146 0.67188
-1.8 0.00048065 -68.149 0.24152 0.69532
-1.7 0.00031281 -72.149 0.24146 0.69532
-1.6 0.0001297 -83.329 0.24133 0.6875
-1.5 0.0002594 -77.579 0.24133 0.6875
-1.4 -0.00017548 -98.532 0.24127 0.67188
-1.3 -3.8147E-5 -91.266 0.24127 0.6875
-1.2 -0.00010681 -94.204 0.24121 0.67969
-1.1 7.6294E-5 -87.258 0.24127 0.6875
-1 0.00023651 -79.368 0.24133 0.6875
-0.9 -0.00032044 -104.65 0.24121 0.6875
-0.8 -0.00016785 -97.313 0.24121 0.67969
-0.7 -0.00016022 -96.376 0.24127 0.67188
-0.6 -0.00019836 -101.38 0.24121 0.70313
-0.5 0.00016022 -80.922 0.24121 0.69532
-0.4 3.8147E-5 -87.946 0.24121 0.6875
-0.3 0.00030518 -73.086 0.24127 0.69532
-0.2 0.00012207 -83.626 0.24115 0.6875
-0.1 3.8147E-5 -88.704 0.24115 0.67969
1.110223E-16 1.5259E-5 -89.368 0.24115 0.67969
0.1 -5.3406E-5 -92.391 0.24109 0.6875
0.2 -5.3406E-5 -93.118 0.24103 0.69532
0.3 -0.00017548 -96.79 0.24103 0.66407
0.4 0.00016022 -78.688 0.24109 0.69532
0.5 -0.00038147 -104.73 0.24103 0.66407
0.6 -0.0022354 -149.39 0.24097 0.66407
0.7 -0.0023804 -149.39 0.24103 0.65625
0.8 -0.0027008 -157.16 0.24097 0.67188
0.9 -0.0029068 -152.25 0.24097 0.64063
1 -0.0027313 -152.49 0.24097 0.65625
1.1 -0.0022736 -147.02 0.24091 0.65625
1.2 -0.00036621 -103.24 0.24085 0.64844
1.3 -0.00029755 -102.59 0.24085 0.65625
1.4 6.1036E-5 -87.063 0.24091 0.65625
1.5 0.00010681 -85.93 0.24085 0.65625
1.6 -0.00010681 -94.438 0.24079 0.66407
1.7 9.1553E-5 -86.946 0.24085 0.65625
1.8 3.0518E-5 -88.266 0.24085 0.66407
1.9 4.5777E-5 -86.516 0.24085 0.66407
