I1(135deg) X DEG X DEG
-2 0.00093079 -79.602 0.45099 0.64844
-1.9 0.001503 -73.938 0.45111 0.64063
-1.8 0.00028229 -86.11 0.45099 0.64063
-1.7 0.0015183 -74.477 0.45117 0.625
-1.6 0.00091553 -80.579 0.45111 0.60157
-1.5 0.0014954 -73.844 0.45111 0.625
-1.4 0.0020066 -70.493 0.45124 0.64063
-1.3 0.0023728 -65.93 0.4513 0.64063
-1.2 0.001648 -73.094 0.45117 0.61719
-1.1 0.00177 -72.251 0.45117 0.625
-1 0.0015259 -73.704 0.45117 0.64063
-0.9 0.0019989 -70.032 0.45124 0.61719
-0.8 0.0022965 -68.352 0.4513 0.61719
-0.7 0.0023651 -66.774 0.4513 0.61719
-0.6 0.0020828 -69.079 0.45111 0.63282
-0.5 0.0022431 -68.352 0.45124 0.61719
-0.4 0.00073243 -80.649 0.45111 0.64063
-0.3 0.0011978 -77.297 0.45099 0.61719
-0.2 0.0020523 -69.868 0.45117 0.61719
-0.1 0.0017243 -71.79 0.45111 0.64063
1.110223E-16 0.0017548 -72.086 0.45111 0.625
0.1 0.0012207 -76.829 0.45099 0.625
0.2 0.0006485 -82.368 0.45093 0.625
0.3 0.0019455 -69.922 0.45124 0.61719
0.4 0.0017319 -72.157 0.45111 0.61719
0.5 0.0010529 -79.493 0.45099 0.625
0.6 -0.0027313 -116.73 0.45099 0.625
0.7 -0.00354 -123.49 0.45099 0.60938
0.8 -0.0031128 -119.56 0.45099 0.60938
0.9 -0.004448 -130.27 0.45075 0.625
1 -0.0035248 -122.77 0.45093 0.63282
1.1 -0.002327 -111.66 0.45099 0.60938
1.2 0.0016403 -72.922 0.45099 0.60938
1.3 0.002121 -68.86 0.45105 0.625
1.4 0.002533 -65.641 0.45117 0.60938
1.5 0.001503 -73.079 0.45093 0.64063
1.6 0.0018463 -70.696 0.45105 0.61719
1.7 0.0021896 -66.813 0.45124 0.60938
1.8 0.0018463 -70.266 0.45099 0.625
1.9 0.0017014 -73.29 0.45093 0.61719
