I1(135deg) X DEG X DEG
-2 0.0034027 -58.367 0.43408 0.60157
-1.9 0.0044556 -54.485 0.43414 0.61719
-1.8 0.0032273 -59.969 0.43396 0.59375
-1.7 0.00063324 -81.719 0.43354 0.61719
-1.6 0.0027161 -63.883 0.43378 0.61719
-1.5 0.0034638 -59.36 0.43396 0.60157
-1.4 0.0028763 -61.86 0.4339 0.60157
-1.3 0.0019302 -69.477 0.43378 0.60157
-1.2 0.0019379 -69.29 0.43384 0.60938
-1.1 0.0019531 -69.547 0.43378 0.60157
-1 0.0019455 -68.391 0.43372 0.61719
-0.9 0.0017319 -72.235 0.43372 0.59375
-0.8 0.0025025 -65.477 0.43378 0.58594
-0.7 0.001976 -68.508 0.43372 0.60938
-0.6 0.00206 -67.719 0.43372 0.60938
-0.5 0.0028381 -61.352 0.43384 0.625
-0.4 0.0031891 -58.961 0.43378 0.60157
-0.3 0.0024796 -64.266 0.43372 0.60938
-0.2 0.0033798 -57.977 0.43378 0.61719
-0.1 0.003418 -57.946 0.43366 0.61719
1.110223E-16 0.0028076 -62.836 0.43366 0.61719
0.1 0.0035935 -57.664 0.43378 0.58594
0.2 0.0039978 -55.516 0.43378 0.59375
0.3 0.0039673 -56.414 0.43378 0.60157
0.4 0.0029221 -62.461 0.43366 0.60157
0.5 0.0025253 -64.758 0.4336 0.60157
0.6 -0.0016937 -106.85 0.43354 0.60157
0.7 -0.0021363 -112.77 0.43341 0.61719
0.8 -0.00177 -106.99 0.43354 0.60938
0.9 -0.0016022 -106.98 0.43354 0.61719
1 -0.0020905 -110.96 0.43341 0.59375
1.1 -0.001442 -104.96 0.43341 0.60938
1.2 0.0029297 -61.641 0.43347 0.59375
1.3 0.0030136 -60.5 0.43347 0.61719
1.4 0.0034485 -57.524 0.43354 0.59375
1.5 0.0033188 -58.578 0.43354 0.60157
1.6 0.0034867 -56.328 0.43341 0.60157
1.7 0.0038071 -55.117 0.4336 0.60938
1.8 0.0032044 -59.321 0.43347 0.61719
1.9 0.0044327 -53.172 0.43378 0.59375
