I1(135deg) X DEG X DEG
-2 0.00096894 64.719 0.25092 0.28125
-1.9 0.00092316 60.196 0.25104 0.23438
-1.8 0.00080872 65.954 0.25092 0.25781
-1.7 0.0011902 56.453 0.25116 0.25
-1.6 0.001297 53.828 0.25116 0.23438
-1.5 0.00047302 74.571 0.25086 0.24219
-1.4 0.0012055 56.93 0.2511 0.25781
-1.3 0.0017319 47.961 0.25128 0.27344
-1.2 0.0015259 52.438 0.25135 0.25781
-1.1 0.0010758 60.203 0.25098 0.25781
-1 0.0018997 48.438 0.25135 0.28906
-0.9 0.0013352 57.414 0.2511 0.28125
-0.8 0.0015945 52.274 0.25122 0.28125
-0.7 0.0015488 53.992 0.25116 0.28125
-0.6 0.001442 51.539 0.25122 0.23438
-0.5 0.0011139 59.032 0.25104 0.25
-0.4 0.0012665 59.321 0.25104 0.27344
-0.3 0.0012283 57.485 0.2511 0.25781
-0.2 0.0012817 58.438 0.25122 0.27344
-0.1 0.00060273 71.446 0.25086 0.25781
1.110223E-16 0.00069428 70.196 0.25092 0.22656
0.1 0.00080109 66.626 0.25092 0.25781
0.2 0.0012283 58.024 0.2511 0.25781
0.3 0.00083161 68.415 0.25086 0.27344
0.4 0.0011597 59.649 0.2511 0.27344
0.5 0.00079346 69.985 0.25104 0.28125
0.6 -0.00048065 101.54 0.25128 0.28125
0.7 -0.0010605 115.71 0.25116 0.27344
0.8 -0.00053406 106.14 0.25135 0.25781
0.9 -0.0005188 103.09 0.25135 0.28125
1 -0.0014267 124.2 0.2511 0.25781
1.1 -0.00021362 96.985 0.25128 0.25781
1.2 0.0021134 44.813 0.25147 0.27344
1.3 0.0013733 55.203 0.25104 0.25
1.4 0.0013657 58.516 0.2511 0.25781
1.5 0.0013733 57.141 0.25116 0.25781
1.6 0.00093842 65.047 0.25098 0.25781
1.7 0.00088501 65.68 0.25104 0.25
1.8 0.0015412 54.977 0.25116 0.27344
1.9 0.00081635 65.024 0.25092 0.22656
