I1(135deg) X DEG X DEG
-2 -5.3406E-5 92.399 0.25171 0.92969
-1.9 0.00043488 74.204 0.25183 0.95313
-1.8 0.00034332 75.555 0.25195 0.92188
-1.7 0.00063324 67.985 0.25195 0.94532
-1.6 0.00077057 63.039 0.25202 0.94532
-1.5 0.00060273 67.321 0.25195 0.9375
-1.4 0.0011978 55.61 0.25208 0.96875
-1.3 0.0010986 56.422 0.25208 0.94532
-1.2 0.00075531 63.727 0.25202 0.9375
-1.1 0.00057221 69.376 0.25195 0.92969
-1 0.0010986 56.086 0.25208 0.94532
-0.9 0.00067139 65.391 0.25195 0.9375
-0.8 0.0010529 52.727 0.2522 0.91407
-0.7 0.00022125 82.993 0.25177 0.9375
-0.6 0.001091 55.071 0.2522 0.9375
-0.5 0.0009842 56.883 0.2522 0.92969
-0.4 0.00057984 68.235 0.25195 0.92188
-0.3 0.00074768 66.399 0.25202 0.95313
-0.2 0.0011673 52.086 0.2522 0.92969
-0.1 0.0014725 43.821 0.25232 0.92188
1.110223E-16 0.00083924 62.266 0.25202 0.92969
0.1 0.001358 52.36 0.2522 0.95313
0.2 0.0012665 47.782 0.2522 0.92188
0.3 0.0009842 54.86 0.25208 0.92188
0.4 0.00103 60.016 0.25208 0.95313
0.5 0.00054932 69.516 0.25208 0.9375
0.6 -0.00103 121.3 0.25208 0.94532
0.7 -0.0014801 133.12 0.25214 0.9375
0.8 -0.0021668 142.7 0.25195 0.9375
0.9 -0.0017548 140.66 0.25202 0.92188
1 -0.0011673 131.75 0.25226 0.89844
1.1 -0.00079346 118.48 0.2522 0.91407
1.2 0.00086976 62.977 0.25208 0.94532
1.3 0.00060273 68.446 0.25202 0.92969
1.4 0.0009842 54.375 0.25214 0.89063
1.5 0.00096131 57.836 0.25214 0.92188
1.6 0.00078583 63.43 0.25208 0.9375
1.7 0.0011749 53.43 0.25214 0.9375
1.8 0.0017395 43.5 0.25238 0.92969
1.9 0.0011444 56.203 0.25214 0.95313
