##Alpha(50mT) X DEG X DEG
0.2 9.2507E-5 -84.594 0.1499 0.21094
5.01 0.00016785 -80.219 0.14972 0.10938
9.78 0.00021649 -77.54 0.15003 0.125
14.66 0.00030136 -72.743 0.14984 0.20313
20.55 0.0003767 -68.969 0.14978 0.25
25.1 0.00046158 -64.524 0.14978 0.22656
29.95 0.00051213 -62.555 0.14984 0.1875
34.87 0.00057698 -59.563 0.14984 0.14844
40.29 0.00065136 -56.532 0.14984 0.062501
45.28 0.00070763 -54.508 0.1499 0.21094
49.72 0.00075436 -52.211 0.14984 0.20313
55.38 0.00080395 -51.024 0.14984 0.15625
60.13 0.00084305 -49.633 0.1499 0.21094
64.95 0.00089646 -46.992 0.1499 0.1875
70.47 0.00086785 -48.508 0.1499 0.20313
75.53 0.00091553 -46.86 0.14984 0.13281
80.51 0.00090027 -47.766 0.1499 0.10156
85.78 0.00085926 -48.852 0.1499 0.14844
89.74 0.00082875 -49.68 0.1499 0.10156
95.07 0.00076104 -52.289 0.1499 0.17969
100.31 0.00069523 -54.641 0.14984 0.125
105.56 0.00060654 -58.586 0.1499 0.125
109.76 0.00055886 -60.539 0.14978 0.070313
115.28 0.00048828 -63.547 0.14984 0.13281
120.24 0.0004139 -67.008 0.1499 0.17969
125.66 0.00037003 -68.969 0.14978 0.1875
130.64 0.00030709 -72.586 0.14978 0.13281
134.96 0.00025273 -75.586 0.14984 0.13281
139.98 0.00019932 -78.54 0.14996 0.03125
145.04 0.00014591 -81.665 0.14984 0.070313
150.13 0.00012112 -82.977 0.1499 0.125
155.11 7.248E-5 -85.672 0.14984 0.15625
160.13 4.5777E-5 -87.329 0.14978 0.10938
165.31 2.5749E-5 -88.563 0.1499 0.10938
170.46 2.861E-5 -88.211 0.1499 0.14844
175.41 2.861E-5 -88.329 0.15003 0.03125
180.5 7.8202E-5 -85.454 0.14984 0.085938
185.59 0.00012398 -82.844 0.1499 0.17969
189.73 0.00016594 -80.344 0.14984 0.15625
195.59 0.00025845 -75.204 0.14978 0.125
200.58 0.00034046 -70.454 0.14984 0.20313
204.76 0.00038719 -68.305 0.1499 0.21094
210.64 0.00046921 -64.61 0.15003 0.10156
215.29 0.0005455 -60.742 0.1499 0.15625
220 0.00061226 -57.563 0.1499 0.20313
225.07 0.0006485 -56.375 0.14978 0.10156
230.76 0.00070191 -54.024 0.14984 0.28906
235.66 0.00076866 -52.008 0.14984 0.17969
240.44 0.00080777 -50.485 0.1499 0.14844
245.47 0.00081253 -50.867 0.1499 0.13281
250.29 0.00084591 -49.696 0.1499 0.17969
255.27 0.00085926 -49.11 0.15003 0.17969
260.31 0.00084305 -49.805 0.15003 0.15625
265.31 0.00082207 -50.063 0.14996 0.1875
270.42 0.0007906 -51.516 0.15003 0.15625
275.43 0.00072384 -53.352 0.14996 0.28125
280.53 0.00062943 -57.563 0.1499 0.1875
285.7 0.00057793 -59.766 0.1499 0.10156
289.81 0.00051976 -62.102 0.15003 0.28125
295.59 0.00043583 -66.282 0.15009 0.125
299.91 0.00036526 -70.024 0.15003 0.070313
304.84 0.00033379 -71.251 0.1499 0.13281
309.79 0.00026512 -74.954 0.15009 0.10156
315.08 0.00022125 -77.266 0.14984 0.10938
320.33 0.00017929 -79.649 0.1499 0.10156
325.3 0.00011444 -83.313 0.14972 0.17969
330.31 7.1526E-5 -85.727 0.14978 0.25
335.64 5.2452E-5 -86.961 0.14984 0.15625
340.66 3.9101E-5 -87.672 0.14972 0.28125
345.61 2.1935E-5 -88.618 0.14972 0.26563
350.69 1.2398E-5 -89.266 0.14978 0.10156
354.75 3.624E-5 -87.876 0.14972 0.1875
360.21 7.1526E-5 -85.766 0.14978 0.20313
0.2 7.7248E-5 -85.446 0.14984 0.15625
5.01 0.00011921 -82.985 0.1499 0.15625
9.78 0.00018501 -79.079 0.14984 0.22656
14.66 0.00027657 -73.774 0.14972 0.14844
20.55 0.00036049 -69.126 0.14978 0.23438
25.1 0.00041866 -66.438 0.14984 0.22656
29.95 0.00049591 -63.25 0.1499 0.15625
34.87 0.00057793 -59.016 0.14978 0.16406
40.29 0.00063515 -56.899 0.1499 0.17969
45.28 0.00069809 -54.383 0.1499 0.10938
49.72 0.00074673 -52.344 0.14984 0.17969
55.38 0.00080109 -50.782 0.14996 0.15625
60.13 0.0008297 -49.188 0.14978 0.28125
64.95 0.00087262 -48.75 0.15003 0.15625
70.47 0.00090504 -47.407 0.15009 0.10938
75.53 0.00088978 -47.907 0.1499 0.1875
80.51 0.00087262 -48.594 0.14996 0.085938
85.78 0.00083733 -49.813 0.1499 0.17969
89.74 0.00079632 -50.883 0.15003 0.26563
95.07 0.00073433 -53.219 0.1499 0.14844
100.31 0.00066185 -56.274 0.15003 0.13281
105.56 0.00061226 -58.016 0.1499 0.1875
109.76 0.00054646 -60.907 0.15009 0.17969
115.28 0.00045586 -65.555 0.15009 0.14844
120.24 0.00042439 -66.618 0.14996 0.10938
125.66 0.00033856 -71.04 0.14984 0.21094
130.64 0.00028038 -74.196 0.14996 0.20313
134.96 0.00024414 -76.149 0.14984 0.10938
139.98 0.00019932 -78.305 0.1499 0.14844
145.04 0.0001421 -81.751 0.15003 0.20313
150.13 9.4414E-5 -84.586 0.1499 0.14844
155.11 7.248E-5 -85.821 0.1499 0.10156
160.13 3.8147E-5 -87.696 0.15003 0.15625
165.31 1.7166E-5 -88.993 0.1499 0.15625
170.46 1.6213E-5 -89.024 0.14984 0.14844
175.41 3.4332E-5 -88.001 0.1499 0.13281
180.5 5.2452E-5 -86.915 0.14996 0.085938
185.59 0.00011635 -83.219 0.14984 0.14844
189.73 0.0001812 -79.422 0.14978 0.20313
195.59 0.00025654 -75.407 0.1499 0.23438
200.58 0.00031376 -72.227 0.14978 0.20313
204.76 0.00038624 -68.04 0.14984 0.22656
210.64 0.00048065 -63.258 0.14972 0.28125
215.29 0.00053502 -61.016 0.1499 0.085938
220 0.00058747 -58.547 0.1499 0.21094
225.07 0.0006466 -56.766 0.1499 0.22656
230.76 0.00071431 -54.235 0.15009 0.15625
235.66 0.00075055 -52.532 0.15003 0.23438
240.44 0.00079727 -51.024 0.15003 0.13281
245.47 0.00082112 -49.914 0.14984 0.21094
250.29 0.00084973 -49.399 0.14996 0.125
255.27 0.00084401 -49.344 0.1499 0.17969
260.31 0.00083161 -50.375 0.14996 0.070313
265.31 0.00080777 -50.844 0.15003 0.15625
270.42 0.00075531 -52.547 0.1499 0.17969
275.43 0.00071049 -54.024 0.15003 0.13281
280.53 0.00065232 -56.43 0.1499 0.085938
285.7 0.00057125 -59.453 0.1499 0.14844
289.81 0.00051403 -62.516 0.14996 0.085938
295.59 0.00043583 -66.157 0.14996 0.21094
299.91 0.00038719 -68.368 0.1499 0.20313
304.84 0.00031471 -72.024 0.14984 0.1875
309.79 0.00026322 -75.008 0.14984 0.22656
315.08 0.00024319 -75.704 0.14978 0.21094
320.33 0.00018597 -79.001 0.14996 0.10156
325.3 0.00012302 -82.774 0.1499 0.10156
330.31 8.1063E-5 -85.258 0.14984 0.125
335.64 6.6758E-5 -85.844 0.1499 0.28125
340.66 2.1935E-5 -88.618 0.14978 0.10938
345.61 3.8147E-5 -87.766 0.14984 0.062501
350.69 3.0518E-5 -88.102 0.14972 0.23438
354.75 4.2916E-5 -87.352 0.14996 0.20313
360.21 7.4387E-5 -85.626 0.1499 0
0.2 6.9619E-5 -85.969 0.1499 0.125
5.01 0.00013352 -82.211 0.14984 0.125
