##Alpha(50mT) X DEG X DEG
0.2 2.861E-5 82.727 0.15173 0.25
5.01 6.5804E-5 72.579 0.15167 0.38281
9.78 0.00013924 59.227 0.15155 0.39844
14.66 0.00021649 45.172 0.15155 0.4375
20.55 0.00029373 36.071 0.15161 0.45313
25.1 0.00037384 31.063 0.15161 0.48438
29.95 0.00044441 27.008 0.15143 0.47656
34.87 0.00050259 23.094 0.15143 0.45313
40.29 0.00056553 21.211 0.15155 0.5
45.28 0.00062848 19.469 0.15149 0.45313
49.72 0.00068665 18.25 0.15143 0.39844
55.38 0.00072289 16.07 0.15155 0.35938
60.13 0.00076008 15.922 0.15149 0.46094
64.95 0.00078106 15.203 0.15149 0.39844
70.47 0.00080586 13.469 0.15155 0.39844
75.53 0.00082016 13.469 0.15155 0.4375
80.51 0.00077916 14.352 0.15155 0.54688
85.78 0.00075913 14.766 0.15161 0.47656
89.74 0.00071526 16.508 0.15149 0.51563
95.07 0.00063992 17.5 0.15155 0.40625
100.31 0.0005579 20.055 0.15155 0.40625
105.56 0.0005188 23.297 0.15155 0.45313
109.76 0.00045109 25.125 0.15155 0.32813
115.28 0.00037003 29.774 0.15167 0.42188
120.24 0.00030518 33.539 0.15155 0.48438
125.66 0.00024891 40.203 0.15161 0.47656
130.64 0.00019169 47.914 0.15161 0.33594
134.96 0.00015354 55.078 0.15167 0.35938
139.98 0.00010586 64.196 0.15161 0.40625
145.04 6.1989E-5 75.157 0.15161 0.42188
150.13 6.6758E-6 88.071 0.15161 0.45313
155.11 -2.0027E-5 95.219 0.15173 0.39844
160.13 -5.436E-5 104.42 0.15161 0.38281
165.31 -5.8174E-5 105.01 0.15167 0.28125
170.46 -7.248E-5 108.69 0.15167 0.35938
175.41 -5.9128E-5 105.69 0.15167 0.375
180.5 -3.0518E-5 97.797 0.15155 0.52344
185.59 4.9591E-5 77.829 0.15161 0.42188
189.73 0.00010967 64.11 0.15155 0.51563
195.59 0.00018311 48.578 0.15167 0.42188
200.58 0.00025463 39.344 0.15167 0.40625
204.76 0.00032234 32.891 0.15173 0.33594
210.64 0.00041199 28.414 0.15155 0.48438
215.29 0.00046349 24.797 0.15173 0.46094
220 0.00051403 22.57 0.15167 0.46094
225.07 0.00058175 19.625 0.15167 0.40625
230.76 0.00061989 17 0.15161 0.35938
235.66 0.00066758 16.875 0.15167 0.53907
240.44 0.00072766 15.758 0.15167 0.38281
245.47 0.00076008 16.235 0.15155 0.47656
250.29 0.00075055 14.328 0.1518 0.39844
255.27 0.0007658 15.461 0.15167 0.44531
260.31 0.0007658 15.024 0.15173 0.44531
265.31 0.00072861 16.203 0.15173 0.46094
270.42 0.00067425 18.141 0.15173 0.51563
275.43 0.00061131 18.922 0.15161 0.47656
280.53 0.00052834 19.961 0.15173 0.44531
285.7 0.00045777 22.68 0.15173 0.44531
289.81 0.0004139 26.266 0.15167 0.40625
295.59 0.00034428 30.61 0.15173 0.375
299.91 0.0002861 35.899 0.15167 0.39844
304.84 0.00024319 42.117 0.15161 0.4375
309.79 0.00017738 49.102 0.15167 0.4375
315.08 0.00012112 59.383 0.15173 0.51563
320.33 7.0572E-5 72.086 0.15155 0.39844
325.3 2.0981E-5 84.391 0.15167 0.44531
330.31 3.8147E-6 89.133 0.15161 0.39844
335.64 -4.1008E-5 100.95 0.15161 0.39844
340.66 -4.9591E-5 103.25 0.15155 0.47656
345.61 -5.9128E-5 105.27 0.15167 0.52344
350.69 -4.5777E-5 101.47 0.15167 0.42188
354.75 -4.1008E-5 100.38 0.15173 0.42188
360.21 -1.1444E-5 93.321 0.15167 0.4375
0.2 1.0491E-5 87.36 0.15173 0.375
5.01 5.7221E-5 74.024 0.1518 0.35156
9.78 0.00013065 58.282 0.15167 0.4375
14.66 0.00020504 45.274 0.15167 0.39844
20.55 0.0002861 35.555 0.15192 0.44531
25.1 0.00036717 28.985 0.15173 0.44531
29.95 0.00043392 25.313 0.15167 0.40625
34.87 0.00050545 23.117 0.15173 0.40625
40.29 0.00058365 19.985 0.15173 0.375
45.28 0.00061608 18.711 0.15167 0.5
49.72 0.00066662 16.43 0.15173 0.47656
55.38 0.00073243 15.899 0.15173 0.51563
60.13 0.00074864 14.5 0.15173 0.53907
64.95 0.00077248 13.883 0.15173 0.53907
70.47 0.00079632 13.391 0.1518 0.46094
75.53 0.0008049 12.992 0.15192 0.38281
80.51 0.00079441 12.844 0.15192 0.35156
85.78 0.00073719 14.297 0.15186 0.38281
89.74 0.0007 15.383 0.15186 0.46094
95.07 0.00063515 16.883 0.1518 0.40625
100.31 0.00055981 17.891 0.15198 0.42188
105.56 0.00048065 21.688 0.15198 0.5
109.76 0.00042248 22.102 0.15198 0.4375
115.28 0.00035858 27.57 0.15186 0.51563
120.24 0.00029183 32.524 0.15167 0.47656
125.66 0.00024319 37.758 0.15186 0.46875
130.64 0.00016976 45.664 0.15186 0.52344
134.96 0.00012589 56.024 0.1518 0.51563
139.98 8.0109E-5 67.696 0.15186 0.52344
145.04 4.1962E-5 77.735 0.1518 0.47656
150.13 -1.3352E-5 94.329 0.15186 0.48438
155.11 -2.6703E-5 98.204 0.1518 0.4375
160.13 -4.1962E-5 101.89 0.1518 0.375
165.31 -8.0109E-5 112.77 0.1518 0.4375
170.46 -7.6294E-5 111.86 0.15198 0.39844
175.41 -5.8174E-5 107.62 0.1518 0.42188
180.5 -9.5368E-6 92.368 0.15173 0.53907
185.59 4.3869E-5 78.024 0.15173 0.46094
189.73 9.06E-5 64.094 0.15192 0.46875
195.59 0.0001812 48.071 0.1518 0.42188
200.58 0.00024796 38.375 0.1518 0.47656
204.76 0.00030327 31.016 0.15192 0.46094
210.64 0.00040341 26.524 0.15167 0.38281
215.29 0.00045967 24.047 0.15167 0.57813
220 0.00050831 19.922 0.15192 0.375
225.07 0.00057984 19.258 0.15173 0.52344
230.76 0.0006361 17.32 0.15173 0.52344
235.66 0.00067997 16.391 0.1518 0.5
240.44 0.00070477 14.664 0.15192 0.42188
245.47 0.00073338 14.68 0.1518 0.47656
250.29 0.00075531 13.242 0.15192 0.375
255.27 0.00074578 13.633 0.15192 0.44531
260.31 0.00074959 14.164 0.15186 0.44531
265.31 0.00073243 15.031 0.15186 0.40625
270.42 0.00066281 15.641 0.15192 0.44531
275.43 0.00062085 18.227 0.1518 0.4375
280.53 0.00054932 19.899 0.15186 0.35156
285.7 0.00047779 20.758 0.15198 0.34375
289.81 0.00043011 24.797 0.15204 0.375
295.59 0.00033951 28.641 0.15198 0.30469
299.91 0.00030422 33.688 0.15204 0.375
304.84 0.00024128 39.563 0.15198 0.42188
309.79 0.00019741 45.758 0.15192 0.33594
315.08 0.00015926 54.766 0.15198 0.35938
320.33 0.00011826 61.953 0.15186 0.46875
325.3 5.9128E-5 73.93 0.15192 0.35156
330.31 3.624E-5 80.469 0.15192 0.30469
335.64 8.5831E-6 88.094 0.15192 0.375
340.66 -2.5749E-5 96.618 0.15198 0.42188
345.61 -3.8147E-5 100.58 0.1521 0.35938
350.69 -3.4332E-5 99.829 0.15192 0.42188
354.75 -2.861E-6 90.172 0.15204 0.35938
360.21 2.5749E-5 82.376 0.15216 0.32031
0.2 4.2916E-5 78.266 0.15192 0.46875
5.01 7.5341E-5 69.61 0.15186 0.38281
9.78 0.00013447 55.094 0.15198 0.46875
14.66 0.00022507 40.844 0.15204 0.38281
20.55 0.00031376 33.289 0.15204 0.4375
25.1 0.00037861 27.641 0.15204 0.52344
29.95 0.000453 23.024 0.15216 0.46094
34.87 0.00050831 19.813 0.15216 0.34375
40.29 0.00057793 19.063 0.15216 0.375
45.28 0.00065327 17.227 0.15204 0.35938
49.72 0.00069905 15.922 0.15204 0.44531
55.38 0.00073719 14.859 0.1521 0.32031
60.13 0.00077153 13.891 0.1521 0.39844
64.95 0.000803 12.563 0.15216 0.44531
70.47 0.00083065 12.422 0.15222 0.375
75.53 0.00079823 11.703 0.15216 0.39844
80.51 0.00082303 13.336 0.15216 0.42188
85.78 0.00074864 12.664 0.15222 0.39844
89.74 0.00069714 14.344 0.15216 0.38281
95.07 0.00064278 16.242 0.15222 0.40625
100.31 0.00057698 16.524 0.15222 0.35938
105.56 0.00049782 18.539 0.15222 0.46875
109.76 0.00041485 19.5 0.15222 0.38281
115.28 0.00037575 23.852 0.15216 0.30469
120.24 0.00028515 28.18 0.15216 0.46094
125.66 0.00022316 38.024 0.15204 0.4375
130.64 0.00016785 45.219 0.1521 0.34375
134.96 0.00015259 50.086 0.15204 0.5
139.98 8.3924E-5 62.782 0.1521 0.46094
145.04 4.1962E-5 75.735 0.15216 0.44531
150.13 -1.3352E-5 95.555 0.1521 0.52344
155.11 -3.624E-5 101.31 0.15204 0.44531
160.13 -6.2943E-5 110.83 0.15216 0.4375
165.31 -7.248E-5 111.8 0.1521 0.46875
170.46 -7.5341E-5 111.91 0.15198 0.48438
175.41 -7.1526E-5 112.17 0.15222 0.4375
180.5 -2.7657E-5 99.274 0.15204 0.40625
185.59 4.673E-5 75.711 0.15204 0.375
189.73 9.3461E-5 61.383 0.15204 0.42188
195.59 0.0001564 47.446 0.15198 0.46875
200.58 0.00025177 35.68 0.15204 0.5625
204.76 0.00030041 29.164 0.15204 0.46094
210.64 0.00039292 24.82 0.15198 0.42188
215.29 0.00045681 21.555 0.15204 0.42188
220 0.00050354 19.719 0.15198 0.4375
225.07 0.00056076 16.828 0.15198 0.44531
230.76 0.0005951 14.914 0.15204 0.5
235.66 0.0006733 15.078 0.15192 0.5
240.44 0.0007 13.711 0.15204 0.58594
245.47 0.00071621 13.133 0.15198 0.46875
250.29 0.00075722 13.508 0.15186 0.53907
255.27 0.00075341 13.375 0.15192 0.51563
260.31 0.00075436 12.406 0.15216 0.46094
265.31 0.00070858 13.766 0.15198 0.4375
270.42 0.00067521 15.117 0.15198 0.48438
275.43 0.00057793 15.109 0.15198 0.48438
280.53 0.00050736 16.672 0.15216 0.39844
285.7 0.00045586 19.531 0.1521 0.38281
