#Alpha(207mT) X DEG X DEG
0.33 0.0032654 89.165 0.17821 1.8828
4.95 0.003067 89.211 0.17817 1.8438
10.74 0.0023728 89.391 0.17803 2.0547
15.51 0.0031586 89.188 0.17803 1.9922
20.33 0.0041962 88.922 0.17806 1.9375
25.03 0.0044632 88.86 0.17795 2.0547
29.88 0.0052109 88.665 0.17787 2.0547
35.78 0.0061722 88.422 0.1779 2.1172
40.62 0.0072174 88.157 0.17788 2.1406
45.24 0.0083848 87.86 0.17797 2.0938
50.19 0.0095521 87.555 0.17793 2.0625
55.1 0.010117 87.422 0.17777 2.1719
59.87 0.010971 87.211 0.17777 2.2266
65.74 0.012901 86.711 0.17779 2.1484
70.61 0.015381 86.086 0.17793 1.9375
75.67 0.017204 85.626 0.17795 1.9063
80.63 0.018685 85.258 0.178 1.8828
84.84 0.020043 84.915 0.17821 1.7422
90.17 0.020706 84.735 0.17819 1.7266
95.43 0.021118 84.657 0.17835 1.5938
100.55 0.020645 84.758 0.17837 1.5859
105.52 0.019783 84.985 0.1785 1.6016
110.74 0.018868 85.219 0.17859 1.6641
115.67 0.018425 85.329 0.17864 1.4844
120.83 0.018074 85.415 0.17871 1.4219
124.87 0.017525 85.555 0.17879 1.3672
129.94 0.016655 85.774 0.17883 1.3438
134.97 0.015404 86.094 0.17892 1.3438
140.15 0.014725 86.258 0.17893 1.2813
145.31 0.012978 86.704 0.17893 1.3906
150.33 0.012505 86.821 0.17899 1.2891
155.35 0.011276 87.141 0.17896 1.2891
160.41 0.0091859 87.665 0.17892 1.4219
165.43 0.0072708 88.149 0.17886 1.5313
170.55 0.0056 88.579 0.17882 1.6563
175.58 0.0031204 89.204 0.17858 1.875
180.67 0.0024796 89.352 0.17851 1.9063
185.75 0.0027085 89.305 0.17854 1.9063
189.81 0.0027085 89.297 0.17849 1.9297
195.65 0.002449 89.368 0.17825 2.1484
200.44 0.0041504 88.938 0.17838 1.9531
205.23 0.005066 88.711 0.17835 1.9219
210.07 0.0061264 88.438 0.17831 1.9609
215.02 0.0072785 88.149 0.1783 1.9453
220.8 0.0081406 87.93 0.17822 2.0547
225.5 0.0088959 87.735 0.17816 2.0625
230.33 0.010132 87.43 0.17809 2.1172
235.29 0.01075 87.266 0.17792 2.2422
240.1 0.012383 86.852 0.1779 2.1875
244.97 0.01387 86.477 0.17791 2.125
249.86 0.015862 85.969 0.17795 2.0391
254.93 0.017868 85.469 0.17812 1.9063
259.85 0.019493 85.071 0.17818 1.8828
265.19 0.021126 84.641 0.17835 1.7891
270.38 0.02243 84.329 0.17851 1.625
275.55 0.022347 84.352 0.17862 1.6172
280.55 0.022286 84.36 0.17859 1.6016
285.57 0.021248 84.626 0.17873 1.5938
290.77 0.021073 84.672 0.17886 1.4922
295.75 0.018997 85.196 0.17878 1.6563
299.81 0.018639 85.29 0.17886 1.5781
304.92 0.01796 85.461 0.1789 1.4609
310 0.017586 85.54 0.179 1.3125
315.24 0.016609 85.797 0.17911 1.3125
320.32 0.015076 86.188 0.17918 1.3438
325.41 0.014397 86.36 0.17923 1.2813
330.43 0.01358 86.563 0.17936 1.1328
335.31 0.012085 86.946 0.17928 1.1953
340.56 0.010254 87.399 0.17923 1.2656
345.36 0.0068589 88.266 0.17907 1.6484
350.51 0.0057145 88.555 0.17903 1.6328
355.65 0.0039215 89.001 0.17898 1.7109
360.33 0.0032654 89.172 0.17893 1.7031
0.33 0.0030289 89.227 0.17893 1.75
4.95 0.0018005 89.54 0.17888 1.8906
10.74 0.0013504 89.649 0.1788 2.0078
15.51 0.00177 89.547 0.17873 2.0156
20.33 0.00020599 89.946 0.17849 2.3672
25.03 0.00092316 89.758 0.17837 2.4063
29.88 0.0021363 89.438 0.17853 2.2969
35.78 0.0032196 89.18 0.1784 2.375
40.62 0.0034027 89.133 0.17816 2.5
45.24 0.0043335 88.899 0.17816 2.5703
50.19 0.0048828 88.758 0.17819 2.6563
55.1 0.0059967 88.477 0.1781 2.6875
59.87 0.0072251 88.165 0.17823 2.6797
65.74 0.0086747 87.805 0.17819 2.6563
70.61 0.011116 87.188 0.17835 2.4922
75.67 0.012192 86.93 0.17835 2.5391
80.63 0.013863 86.493 0.17847 2.4688
84.84 0.015205 86.157 0.17857 2.375
90.17 0.01638 85.868 0.17876 2.25
95.43 0.016495 85.836 0.17875 2.25
100.55 0.016159 85.922 0.1789 2.1563
105.52 0.015801 86.016 0.17898 2.1094
110.74 0.014481 86.352 0.17905 2.1328
115.67 0.013496 86.594 0.17909 2.1094
120.83 0.013321 86.641 0.17915 1.9844
124.87 0.012467 86.852 0.17924 1.9453
129.94 0.012161 86.93 0.17931 1.8359
134.97 0.011665 87.055 0.17943 1.7813
140.15 0.010742 87.29 0.17947 1.6406
145.31 0.0094452 87.61 0.17948 1.6797
150.33 0.0079117 88.001 0.17943 1.7813
155.35 0.0059815 88.485 0.17936 1.8828
160.41 0.0047608 88.797 0.17938 1.9063
165.43 0.002533 89.36 0.17919 2.1172
170.55 0.001358 89.649 0.17922 2.125
175.58 0.00036621 89.907 0.17927 2.1172
180.67 -0.0014877 90.376 0.17904 2.3047
185.75 -0.0024262 90.602 0.17883 2.5078
189.81 -0.0019379 90.477 0.1788 2.4688
195.65 -0.0014877 90.376 0.17883 2.5156
200.44 -0.00032044 90.086 0.17878 2.5078
205.23 0.00034332 89.899 0.17886 2.5156
210.07 0.0011063 89.711 0.17876 2.5234
215.02 0.0031128 89.211 0.17875 2.4531
220.8 0.0039902 88.993 0.17874 2.4766
225.5 0.0043106 88.907 0.17869 2.6328
230.33 0.0060654 88.469 0.17862 2.6328
235.29 0.0068207 88.274 0.17859 2.6875
240.1 0.0083619 87.891 0.17857 2.7109
244.97 0.010292 87.391 0.17861 2.5703
249.86 0.012337 86.883 0.17878 2.3984
254.93 0.013855 86.516 0.17874 2.4609
259.85 0.016014 85.961 0.17888 2.3281
265.19 0.01741 85.618 0.17905 2.2734
270.38 0.017853 85.508 0.17913 2.2109
275.55 0.017578 85.586 0.17915 2.2266
280.55 0.017159 85.688 0.17919 2.1797
285.57 0.016792 85.782 0.17934 2.0781
290.77 0.016358 85.883 0.17949 1.9609
295.75 0.015205 86.18 0.17956 2
299.81 0.014595 86.329 0.17954 1.9688
304.92 0.013748 86.54 0.1796 1.9063
310 0.012245 86.922 0.17959 1.9688
315.24 0.011459 87.118 0.17971 1.8594
320.32 0.011238 87.172 0.17983 1.7344
325.41 0.0098572 87.524 0.17986 1.6797
330.43 0.0088731 87.766 0.17992 1.6953
335.31 0.0070267 88.227 0.17985 1.7266
340.56 0.0044403 88.876 0.17977 1.9453
345.36 0.0023422 89.407 0.17957 2.1406
350.51 0.0011444 89.711 0.17962 2.0625
355.65 -0.0013886 90.344 0.17945 2.2734
360.33 -0.0023041 90.579 0.17937 2.3203
0.33 -0.0027466 90.68 0.17941 2.4141
4.95 -0.0035706 90.891 0.17925 2.5156
10.74 -0.0034867 90.86 0.17916 2.5078
15.51 -0.0026474 90.657 0.17921 2.3906
20.33 -0.0023041 90.579 0.17905 2.4688
25.03 -0.0013199 90.321 0.17915 2.3984
29.88 -0.00071717 90.172 0.17901 2.5078
35.78 -0.00010681 90.016 0.17895 2.5625
40.62 0.0018158 89.54 0.17901 2.4531
45.24 0.001648 89.579 0.17902 2.625
50.19 0.0027695 89.29 0.17886 2.6875
55.1 0.0042343 88.922 0.17878 2.6328
59.87 0.0056458 88.571 0.17888 2.5781
65.74 0.0068589 88.266 0.17888 2.6563
70.61 0.008339 87.899 0.17888 2.6563
75.67 0.010925 87.243 0.17899 2.4141
80.63 0.01236 86.883 0.17909 2.3359
84.84 0.01429 86.407 0.17919 2.2031
90.17 0.01432 86.391 0.17934 2.25
95.43 0.015381 86.133 0.17954 2.0156
100.55 0.013779 86.54 0.1795 2.1484
105.52 0.014114 86.446 0.17954 2.0156
110.74 0.01252 86.844 0.1796 2.1094
115.67 0.012406 86.876 0.17967 2
