##Alpha(50mT) X DEG X DEG
0.2 -5.3406E-5 104.93 0.13635 -0.96875
5.01 -5.3406E-5 104.48 0.13635 -1.0156
9.78 -8.9646E-5 114 0.13629 -0.88282
14.66 -8.7738E-5 113.59 0.13635 -0.96875
20.55 -0.00013924 124.66 0.13642 -1
25.1 -0.00013352 123.8 0.13642 -0.96094
29.95 -0.00018311 132.7 0.13635 -0.96094
34.87 -0.00017548 131.24 0.13642 -1.0391
40.29 -0.00021362 136.83 0.13635 -1.0234
45.28 -0.00023079 139.19 0.13635 -0.89844
49.72 -0.0002594 142.71 0.13635 -0.84375
55.38 -0.00027657 143.8 0.13635 -0.91407
60.13 -0.00032234 148.12 0.13635 -0.96094
64.95 -0.0003109 147.38 0.13629 -0.91407
70.47 -0.00034523 149.27 0.13635 -0.98438
75.53 -0.00037003 151.6 0.13635 -0.88282
80.51 -0.00037766 151.93 0.13642 -0.92969
85.78 -0.00042343 154.62 0.13635 -0.85938
89.74 -0.00036049 151.05 0.13642 -0.89844
95.07 -0.00038529 152.84 0.13642 -0.98438
100.31 -0.00040245 154.2 0.13635 -0.96875
105.56 -0.0004158 154.82 0.13635 -0.91407
109.76 -0.00035477 151.21 0.13642 -1.0625
115.28 -0.00033379 149.24 0.13635 -0.96094
120.24 -0.00032234 147.7 0.13635 -0.85938
125.66 -0.00031281 147.16 0.13635 -0.9375
130.64 -0.00024033 141.05 0.13635 -0.875
134.96 -0.00027847 144.24 0.13642 -0.98438
139.98 -0.00026703 142.89 0.13642 -0.98438
145.04 -0.00024987 140.91 0.13648 -1.0234
150.13 -0.00017929 131.92 0.13642 -0.9375
155.11 -0.00019836 134.51 0.13642 -0.96875
160.13 -0.0001564 127.09 0.13642 -0.88282
165.31 -0.00018501 132.76 0.13642 -0.96875
170.46 -0.00015831 128.36 0.13642 -0.875
175.41 -0.00014687 126.39 0.13642 -0.91407
180.5 -0.00014114 125.99 0.13642 -0.88282
185.59 -0.00010681 118.47 0.13642 -1
189.73 -0.0001564 127.7 0.13642 -0.85938
195.59 -0.00015259 128.1 0.13642 -1
200.58 -0.00016594 130.52 0.13635 -0.85938
204.76 -0.00017166 130.63 0.13642 -0.89844
210.64 -0.00020218 135.47 0.13635 -0.89844
215.29 -0.00020599 135.7 0.13629 -0.8125
220 -0.00023842 139.52 0.13635 -1
225.07 -0.00027466 144.26 0.13635 -0.96875
230.76 -0.00029183 145.56 0.13629 -0.96875
235.66 -0.00033188 148.69 0.13629 -0.94532
240.44 -0.0003357 148.95 0.13635 -0.89844
245.47 -0.00034332 149.02 0.13629 -0.90625
250.29 -0.00034714 149.72 0.13629 -0.90625
255.27 -0.00035286 149.23 0.13635 -0.84375
260.31 -0.00040436 153.34 0.13635 -0.96094
265.31 -0.00038529 151.85 0.13635 -0.84375
270.42 -0.00040436 153.71 0.13635 -0.82813
275.43 -0.00040627 153.52 0.13635 -0.875
280.53 -0.00039101 152.46 0.13635 -0.9375
285.7 -0.0004139 153.99 0.13635 -0.9375
289.81 -0.00037575 152.02 0.13635 -0.96094
295.59 -0.00038529 151.96 0.13635 -0.96875
299.91 -0.00032616 148.73 0.13635 -1.0234
304.84 -0.00033951 148.45 0.13635 -0.91407
309.79 -0.00029755 146.15 0.13635 -0.91407
315.08 -0.00025368 141.01 0.13635 -0.91407
320.33 -0.00024605 140.53 0.13635 -0.85938
325.3 -0.00022888 138.54 0.13642 -0.9375
330.31 -0.00022698 139.05 0.13642 -1.0547
335.64 -0.00019836 134.04 0.13635 -0.875
340.66 -0.00017357 130.67 0.13635 -0.92969
345.61 -0.0001545 128.47 0.13635 -0.98438
350.69 -0.00014687 125.62 0.13642 -0.91407
354.75 -0.00011063 119.17 0.13642 -0.9375
360.21 -8.5831E-5 112.84 0.13635 -0.96094
0.2 -8.5831E-5 113.02 0.13642 -0.89844
5.01 -0.00011063 118.6 0.13635 -0.92969
9.78 -0.00010681 117.11 0.13635 -0.84375
14.66 -0.00010872 118.81 0.13635 -0.84375
20.55 -0.00013542 124.23 0.13635 -0.82813
25.1 -0.00020409 134.29 0.13642 -0.88282
29.95 -0.00020409 135.23 0.13642 -0.89844
34.87 -0.00016594 128.77 0.13642 -0.91407
40.29 -0.00022888 138.57 0.13642 -0.96875
45.28 -0.00026512 142.09 0.13642 -0.85938
49.72 -0.00026703 143.06 0.13642 -0.875
55.38 -0.00032425 148.12 0.13648 -1.0156
60.13 -0.00036621 151.07 0.13648 -0.875
64.95 -0.00037956 151.54 0.13642 -0.84375
70.47 -0.00036621 151.48 0.13642 -0.88282
75.53 -0.00041199 154.08 0.13642 -0.875
80.51 -0.00042343 154.97 0.13642 -0.92969
85.78 -0.00042153 153.98 0.13642 -0.8125
89.74 -0.00043679 155.31 0.13648 -0.9375
95.07 -0.00041199 153.99 0.13648 -0.88282
100.31 -0.00040436 153.71 0.13648 -0.875
105.56 -0.0003624 151.05 0.13648 -0.84375
109.76 -0.00037956 151.93 0.13648 -1.0156
115.28 -0.0003624 150.45 0.13654 -0.9375
120.24 -0.00037194 151.52 0.13648 -0.75
125.66 -0.00033951 150.03 0.13642 -0.8125
130.64 -0.00032234 147.91 0.13648 -0.80469
134.96 -0.00031853 146.58 0.13648 -0.91407
139.98 -0.00027275 143.41 0.13648 -0.78907
145.04 -0.00025749 141.65 0.1366 -1.0547
150.13 -0.00026512 141.47 0.13654 -0.88282
155.11 -0.00023461 138.92 0.13648 -0.85938
160.13 -0.00018883 133.29 0.13654 -0.92969
165.31 -0.0002079 135.93 0.13648 -0.96094
170.46 -0.0001545 126.34 0.13654 -0.95313
175.41 -0.00014687 125.27 0.13654 -0.84375
180.5 -0.00014687 125.93 0.13648 -0.84375
185.59 -0.00016022 127.96 0.13642 -0.8125
189.73 -0.00014496 124.95 0.13648 -0.92969
195.59 -0.00019836 135.73 0.13648 -0.91407
