##Alpha(50mT) X DEG X DEG
0.2 3.624E-5 87.258 0.14008 -1.1172
5.01 6.2943E-5 84.868 0.14008 -1.2422
9.78 6.6758E-5 84.649 0.14008 -1.1094
14.66 0.00010681 81.501 0.14008 -1.0391
20.55 0.00012589 80.282 0.14002 -0.96094
25.1 0.00013161 79.899 0.14014 -0.94532
29.95 0.00014687 78.579 0.14014 -0.96094
34.87 0.00016594 77.219 0.14008 -0.90625
40.29 0.00012398 80.391 0.14002 -0.85157
45.28 0.00013924 79.251 0.14008 -0.85157
49.72 0.00012779 80.196 0.14002 -0.94532
55.38 0.00013161 80.016 0.14002 -0.82032
60.13 0.00013161 79.977 0.14008 -0.83594
64.95 8.7738E-5 83.18 0.14008 -0.85938
70.47 6.485E-5 85.032 0.14008 -0.875
75.53 1.5259E-5 88.836 0.14002 -0.875
80.51 9.5368E-6 89.344 0.14008 -0.80469
85.78 -2.2888E-5 91.665 0.14008 -0.85157
89.74 -6.6758E-5 95.016 0.14008 -0.89063
95.07 -6.485E-5 94.907 0.14002 -0.85938
100.31 -0.00011826 98.954 0.14002 -0.875
105.56 -0.000103 97.547 0.14002 -0.875
109.76 -0.00012207 99.438 0.14002 -0.98438
115.28 -0.00014114 100.71 0.14008 -0.98438
120.24 -0.00013542 100.31 0.14002 -0.90625
125.66 -0.00014305 100.83 0.14002 -0.80469
130.64 -0.00014305 100.78 0.14002 -0.80469
134.96 -0.00012207 99.266 0.14002 -0.85157
139.98 -0.00014114 100.64 0.14002 -0.89063
145.04 -0.00011063 98.493 0.13995 -0.90625
150.13 -8.3924E-5 96.579 0.14002 -0.9375
155.11 -7.8202E-5 95.766 0.13995 -0.85157
160.13 -4.7684E-5 93.594 0.14002 -1.0156
165.31 -1.5259E-5 91.282 0.14008 -0.96094
170.46 -2.6703E-5 92.047 0.14014 -0.96094
175.41 4.7684E-5 86.258 0.14014 -1.0156
180.5 4.9591E-5 86.227 0.14014 -1.0156
185.59 6.8665E-5 84.579 0.14014 -0.875
189.73 9.5368E-5 82.485 0.14014 -0.90625
195.59 0.00010872 81.524 0.14014 -0.91407
200.58 0.00012779 80.235 0.14014 -0.89063
204.76 0.00015259 78.211 0.1402 -1.0156
210.64 0.00013352 79.657 0.14014 -0.875
215.29 0.00014114 79.157 0.14014 -0.85938
220 0.00015831 77.836 0.1402 -0.98438
225.07 0.00015831 77.985 0.14014 -0.91407
230.76 0.00013542 79.696 0.14008 -0.90625
