##Alpha(50mT) X DEG X DEG
0.2 3.624E-5 86.43 0.13153 -0.85938
5.01 1.1444E-5 88.516 0.13153 -0.82813
9.78 -5.7221E-5 95.446 0.13153 -0.82813
14.66 -0.00010109 99.641 0.13159 -0.94532
20.55 -0.0001545 104.45 0.13153 -0.90625
25.1 -0.0001564 104.63 0.13159 -0.90625
29.95 -0.00018501 107.49 0.13153 -0.90625
34.87 -0.00019455 108.23 0.13153 -0.80469
40.29 -0.00023079 111.04 0.13159 -0.82032
45.28 -0.00023842 111.55 0.13159 -0.85938
49.72 -0.00018883 107.89 0.13153 -0.82813
55.38 -0.00019646 108.19 0.13153 -0.90625
60.13 -0.00019264 107.99 0.13159 -0.90625
64.95 -0.00015068 104.14 0.13159 -0.82032
70.47 -0.00011444 100.81 0.13159 -0.78907
75.53 -3.8147E-5 93.422 0.13147 -0.625
80.51 1.9074E-6 89.672 0.13159 -0.75782
85.78 5.5313E-5 84.657 0.13159 -0.77344
89.74 0.00010491 79.876 0.13153 -0.71875
95.07 0.00014496 76.336 0.13159 -0.90625
100.31 0.00020599 70.883 0.13147 -0.58594
105.56 0.00023842 67.797 0.13159 -0.75782
109.76 0.00029946 62.985 0.13159 -0.72657
115.28 0.00030327 62.922 0.13165 -0.875
120.24 0.00030709 62.196 0.13153 -0.91407
125.66 0.0003357 60.024 0.13153 -0.90625
130.64 0.00029564 63.235 0.13147 -0.875
134.96 0.00035095 59.524 0.13147 -0.75782
139.98 0.00031662 61.774 0.13153 -0.77344
145.04 0.00030709 62.469 0.13153 -0.80469
150.13 0.00027657 65.118 0.13147 -0.85938
155.11 0.00023842 67.938 0.13159 -0.82032
160.13 0.00024796 67.172 0.13147 -0.91407
165.31 0.00019455 71.852 0.13147 -0.82032
170.46 0.00018311 72.883 0.13147 -0.80469
175.41 0.00011444 78.969 0.13153 -0.84375
180.5 3.624E-5 86.438 0.13159 -0.85938
185.59 -2.861E-5 92.547 0.13147 -0.78907
189.73 -4.0055E-5 93.68 0.13147 -0.89063
195.59 -0.00011063 100.47 0.13147 -0.82813
200.58 -0.00016022 105.17 0.13141 -0.75782
204.76 -0.00016594 105.68 0.13147 -0.77344
210.64 -0.00019455 107.75 0.13147 -0.82032
215.29 -0.00018501 106.92 0.13147 -0.89063
220 -0.00019455 107.95 0.13147 -0.71875
225.07 -0.00021362 109.62 0.13147 -0.80469
230.76 -0.00017929 106.63 0.13147 -0.80469
235.66 -0.00017548 106.3 0.13147 -0.82032
240.44 -0.00016213 105.27 0.13141 -0.70313
245.47 -0.00011444 100.72 0.13153 -0.80469
250.29 -6.6758E-5 96.188 0.13153 -0.94532
255.27 -5.5313E-5 95.274 0.13147 -0.75782
260.31 -3.0518E-5 92.719 0.13147 -0.82032
265.31 7.4387E-5 82.79 0.13153 -0.80469
270.42 0.00014877 75.657 0.13141 -0.77344
275.43 0.00016213 74.563 0.13147 -0.71875
280.53 0.00021362 70.165 0.13141 -0.75
285.7 0.00026322 65.907 0.13153 -0.72657
289.81 0.00029755 63.039 0.13153 -0.70313
295.59 0.00029564 63.492 0.13147 -0.72657
299.91 0.00031853 61.664 0.13147 -0.58594
304.84 0.00035286 59.219 0.13147 -0.71875
309.79 0.00035286 59.219 0.13159 -0.75
315.08 0.00035477 58.594 0.13159 -0.82813
320.33 0.00031281 61.899 0.13153 -0.84375
325.3 0.0003357 60.422 0.13147 -0.72657
330.31 0.00032997 60.43 0.13153 -0.80469
335.64 0.00027085 65.133 0.13147 -0.80469
340.66 0.0002327 68.219 0.13147 -0.72657
345.61 0.00019455 71.946 0.13153 -0.85938
350.69 0.0001545 75.305 0.13147 -0.82813
354.75 9.3461E-5 80.719 0.13153 -0.77344
360.21 5.3406E-5 84.626 0.13141 -0.75782
0.2 2.4796E-5 87.422 0.13147 -0.70313
5.01 1.7166E-5 88.54 0.13147 -0.77344
9.78 -9.9183E-5 99.454 0.13147 -0.60157
14.66 -0.00016022 104.78 0.13147 -0.625
20.55 -0.00017166 106.17 0.13159 -0.77344
25.1 -0.00019074 107.94 0.13147 -0.67188
29.95 -0.00024796 112.74 0.13153 -0.65625
34.87 -0.00024033 112.33 0.13147 -0.71875
40.29 -0.00024414 112.6 0.13153 -0.67188
45.28 -0.00024223 112.46 0.13147 -0.75782
49.72 -0.00021744 110.21 0.13147 -0.52344
55.38 -0.00019264 108.03 0.13153 -0.65625
60.13 -0.00018883 107.65 0.13147 -0.65625
64.95 -0.00016022 104.86 0.13159 -0.70313
70.47 -0.00012016 101.27 0.13159 -0.75
75.53 -8.3924E-5 98.126 0.13159 -0.6875
80.51 5.1499E-5 85.149 0.13159 -0.625
85.78 2.2888E-5 87.735 0.13159 -0.85938
89.74 9.1553E-5 81.141 0.13159 -0.89063
95.07 0.00012779 77.571 0.13159 -0.80469
100.31 0.00017548 73.329 0.13159 -0.78907
105.56 0.00023651 68.391 0.13165 -0.82813
109.76 0.00030136 62.985 0.13165 -0.96094
115.28 0.00029183 63.813 0.13159 -0.82813
120.24 0.00031662 61.907 0.13165 -0.89063
125.66 0.0003357 60.125 0.13165 -0.875
130.64 0.00031662 61.766 0.13159 -0.75782
134.96 0.00025559 66.79 0.13159 -0.80469
139.98 0.00030327 63.11 0.13159 -0.89063
145.04 0.00029946 63.039 0.13165 -0.875
150.13 0.0002861 64.016 0.13165 -0.75782
155.11 0.00024796 67.305 0.13159 -0.89063
160.13 0.00023842 68.055 0.13165 -0.84375
165.31 0.00019836 71.266 0.13153 -0.70313
170.46 0.00013542 76.766 0.13159 -0.71875
175.41 8.9646E-5 81.391 0.13159 -0.89063
180.5 1.7166E-5 88.54 0.13165 -0.78907
185.59 -1.3352E-5 91.126 0.13159 -0.70313
189.73 -5.3406E-5 94.93 0.13159 -0.72657
195.59 -0.00012016 101.27 0.13147 -0.75
200.58 -0.00012207 101.59 0.13159 -0.875
204.76 -0.00018501 106.98 0.13165 -0.89063
210.64 -0.00020027 108.77 0.13159 -0.85938
215.29 -0.00021172 109.68 0.13153 -0.82032
220 -0.0002079 108.95 0.13153 -0.77344
225.07 -0.00021553 109.81 0.13159 -0.89063
230.76 -0.00019264 107.7 0.13165 -1.0391
235.66 -0.0001545 104.45 0.13159 -0.84375
240.44 -0.00012589 102.01 0.13153 -0.6875
245.47 -0.00013352 102.54 0.13147 -0.6875
250.29 -0.00010872 100.52 0.13147 -0.85157
255.27 -4.5777E-5 94.196 0.13147 -0.80469
260.31 1.9074E-5 88.102 0.13147 -0.77344
265.31 6.2943E-5 83.868 0.13153 -0.80469
270.42 0.00013161 77.329 0.13147 -0.72657
275.43 0.00018311 72.688 0.13147 -0.80469
280.53 0.00020981 70.305 0.13147 -0.89063
285.7 0.00027847 64.985 0.13147 -0.90625
289.81 0.00027466 65.11 0.13147 -0.72657
295.59 0.0003109 62.157 0.13153 -0.875
299.91 0.00032807 60.766 0.13153 -0.96094
304.84 0.00033951 60.039 0.13159 -0.875
309.79 0.0003357 60.422 0.13153 -0.75782
315.08 0.00034142 60.125 0.13153 -0.82813
320.33 0.00033951 60.922 0.13159 -0.75782
325.3 0.00029183 63.938 0.13165 -0.77344
330.31 0.00029946 63.242 0.13165 -0.89063
335.64 0.00027085 65.649 0.13153 -0.91407
340.66 0.00023651 68.055 0.13159 -0.75782
345.61 0.0002079 70.696 0.13165 -0.80469
350.69 0.00017166 73.618 0.13159 -0.90625
354.75 9.1553E-5 80.797 0.13165 -1.0469
360.21 2.4796E-5 87.383 0.13147 -0.85157
0.2 2.0981E-5 87.891 0.13153 -0.82813
5.01 -4.0055E-5 93.852 0.13159 -0.9375
9.78 -5.7221E-5 95.469 0.13165 -0.96094
14.66 -0.00014687 103.88 0.13153 -0.75
20.55 -0.00018501 107.08 0.13159 -0.85938
