##Alpha(50mT) X DEG X DEG
0.2 0 87.501 0.13538 -0.89063
5.01 0 89.993 0.13538 -0.85938
9.78 1.9074E-5 75.376 0.13538 -0.97657
14.66 2.4796E-5 70.016 0.13538 -0.9375
20.55 7.6294E-5 44.367 0.13538 -0.85938
25.1 5.1499E-5 56.586 0.13538 -0.89063
29.95 8.9646E-5 41.563 0.13538 -0.75
34.87 0.00010109 35.969 0.13532 -0.90625
40.29 0.00012779 31.391 0.13538 -0.75
45.28 0.0001564 26.805 0.13532 -0.89063
49.72 0.00016976 24.524 0.13538 -0.73438
55.38 0.00023079 19.047 0.13532 -0.67969
60.13 0.00024605 16.906 0.13538 -0.83594
64.95 0.00027085 15.758 0.13538 -0.78125
70.47 0.00028229 14.508 0.13538 -0.85938
75.53 0.00027657 16.344 0.13532 -0.69532
80.51 0.00031662 14.734 0.13532 -0.71094
85.78 0.00032997 13.219 0.13532 -0.73438
89.74 0.00029946 15.063 0.13519 -0.78125
95.07 0.00032044 14.242 0.13532 -0.72657
100.31 0.0002861 14.969 0.13532 -0.76563
105.56 0.0002842 14.656 0.13532 -0.88282
109.76 0.00027466 15.899 0.13532 -0.86719
115.28 0.00027085 16.406 0.13525 -0.69532
120.24 0.00024796 18.43 0.13525 -0.64844
125.66 0.00021553 20.891 0.13532 -0.71094
130.64 0.00020981 20.602 0.13532 -0.78125
134.96 0.00018501 22.149 0.13532 -0.71094
139.98 0.00016213 25.86 0.13525 -0.73438
145.04 0.0001812 23.516 0.13532 -0.82032
150.13 0.00012398 33.508 0.13532 -0.85157
155.11 8.9646E-5 42.219 0.13532 -0.82032
160.13 5.9128E-5 52.539 0.13525 -0.79688
165.31 5.3406E-5 57.094 0.13532 -0.71094
170.46 7.0572E-5 48.141 0.13532 -0.78125
175.41 2.4796E-5 71.907 0.13532 -0.69532
180.5 2.4796E-5 72.579 0.13532 -0.71094
185.59 5.3406E-5 55.485 0.13519 -0.71094
189.73 4.1962E-5 61.555 0.13519 -0.75
195.59 7.6294E-5 46.766 0.13519 -0.71094
200.58 7.248E-5 46.93 0.13519 -0.78125
204.76 0.00010491 36.719 0.13532 -0.82032
210.64 0.00014877 26.555 0.13532 -0.82032
215.29 0.00014687 27.57 0.13525 -0.82032
220 0.0001545 24.813 0.13525 -0.83594
225.07 0.00017166 25.461 0.13532 -0.71094
230.76 0.0002327 18.43 0.13525 -0.69532
235.66 0.00024796 17.852 0.13525 -0.60938
240.44 0.00025177 16.492 0.13519 -0.64844
245.47 0.00029564 14.789 0.13525 -0.64063
250.29 0.00030518 14.695 0.13519 -0.67969
255.27 0.00031281 13.961 0.13519 -0.64063
260.31 0.00034905 11.57 0.13525 -0.60938
265.31 0.00032616 13.203 0.13525 -0.64063
270.42 0.00034142 12.641 0.13519 -0.72657
275.43 0.00033379 12.883 0.13507 -0.71094
280.53 0.00033188 12.406 0.13519 -0.76563
285.7 0.00028229 15.984 0.13519 -0.64844
289.81 0.00031471 13.672 0.13525 -0.79688
295.59 0.00024987 16.594 0.13525 -0.9375
299.91 0.00022125 18.945 0.13519 -0.78125
304.84 0.00021744 18.695 0.13513 -0.85157
309.79 0.00020599 19.117 0.13513 -0.90625
315.08 0.00017548 23.063 0.13513 -0.72657
320.33 0.0001545 27.781 0.13507 -0.74219
325.3 0.00013161 31.07 0.13513 -0.82813
330.31 0.00014305 30.867 0.13513 -0.82813
335.64 8.0109E-5 43.797 0.13507 -0.82813
340.66 0.00010109 37.61 0.13507 -0.80469
345.61 5.7221E-5 52.539 0.13501 -0.78125
350.69 4.1962E-5 61.625 0.13507 -0.80469
354.75 2.861E-5 69.04 0.13507 -0.75
360.21 2.4796E-5 71.172 0.13507 -0.79688
0.2 2.4796E-5 71.938 0.13507 -0.75
5.01 4.1962E-5 61.047 0.13507 -0.82813
9.78 2.861E-5 69.04 0.13501 -0.78125
14.66 5.1499E-5 57.141 0.13507 -0.76563
20.55 7.248E-5 48.071 0.13513 -0.73438
25.1 6.1036E-5 49.813 0.13519 -0.73438
29.95 9.5368E-5 39.61 0.13519 -0.78125
34.87 0.00012207 33.508 0.13519 -0.85157
40.29 0.00015831 26.555 0.13519 -0.95313
45.28 0.00018883 22.399 0.13519 -0.82813
49.72 0.00021172 19.906 0.13513 -0.82813
55.38 0.0002327 17.813 0.13519 -0.83594
60.13 0.00025177 16.391 0.13525 -0.9375
64.95 0.00026894 16.172 0.13513 -0.82813
70.47 0.00029564 15.172 0.13519 -0.625
75.53 0.00034142 12.789 0.13513 -0.64063
80.51 0.00032425 14.242 0.13519 -0.75
85.78 0.00034714 12.352 0.13519 -0.79688
89.74 0.00034332 13.109 0.13519 -0.75
95.07 0.00035477 13.211 0.13513 -0.75
100.31 0.00031281 14.813 0.13507 -0.82813
105.56 0.00034142 13.445 0.13507 -0.76563
109.76 0.00030327 13.883 0.13501 -0.80469
115.28 0.00027657 15.945 0.13507 -0.75
120.24 0.00026131 16.328 0.13507 -0.80469
125.66 0.00023079 19.649 0.13507 -0.82813
130.64 0.00023461 18.305 0.13513 -0.76563
134.96 0.00019836 20.555 0.13519 -0.86719
139.98 0.00019455 20.766 0.13519 -0.82813
145.04 0.00016976 23.594 0.13519 -0.71094
150.13 0.00014687 27.836 0.13519 -0.67969
155.11 0.00013733 30.25 0.13519 -0.71094
160.13 0.00010872 38.11 0.13519 -0.75
165.31 8.9646E-5 41.032 0.13519 -0.69532
170.46 9.1553E-5 40.594 0.13525 -0.80469
175.41 7.6294E-5 45.625 0.13525 -0.79688
180.5 5.1499E-5 57.992 0.13519 -0.73438
185.59 4.9591E-5 57.672 0.13519 -0.76563
189.73 8.0109E-5 43.774 0.13513 -0.79688
195.59 0.00010681 34.696 0.13519 -0.83594
200.58 9.1553E-5 41.18 0.13519 -0.67969
204.76 0.000103 37.875 0.13519 -0.64844
210.64 0.00017929 24.399 0.13519 -0.64844
215.29 0.00018883 24.742 0.13513 -0.67188
220 0.00020218 20.242 0.13519 -0.82813
225.07 0.00024605 17.016 0.13519 -0.98438
230.76 0.00024223 17.485 0.13513 -0.78125
235.66 0.00025368 16.289 0.13519 -0.9375
240.44 0.00027657 15.164 0.13519 -0.82813
245.47 0.00029755 14.484 0.13519 -0.76563
250.29 0.00032234 13.055 0.13519 -0.76563
255.27 0.00034714 11.883 0.13513 -0.83594
260.31 0.00034905 12.352 0.13519 -0.85157
265.31 0.00038719 10.649 0.13513 -0.82813
270.42 0.00038719 10.649 0.13507 -0.76563
275.43 0.00034905 12.406 0.13519 -0.83594
280.53 0.00034142 12.055 0.13507 -0.9375
285.7 0.0003376 13.031 0.13507 -0.74219
289.81 0.00028038 15.133 0.13513 -0.69532
295.59 0.00025749 16.524 0.13507 -0.78125
299.91 0.00028038 15.305 0.13513 -0.80469
304.84 0.00025177 16.727 0.13513 -0.79688
309.79 0.00022125 19.461 0.13507 -0.67188
315.08 0.00017548 23.453 0.13501 -0.75
320.33 0.00017357 21.797 0.13507 -0.80469
325.3 0.00013924 29.961 0.13501 -0.74219
330.31 0.00014496 27.61 0.13501 -0.83594
335.64 0.00011444 34.078 0.13495 -0.75
340.66 6.8665E-5 45.633 0.13501 -0.76563
345.61 5.1499E-5 57.375 0.13495 -0.78125
350.69 5.3406E-5 57.375 0.13501 -0.71094
354.75 3.2425E-5 66.493 0.13495 -0.625
360.21 3.4332E-5 67.376 0.13501 -0.67969
0.2 6.1036E-5 51.625 0.13501 -0.78125
5.01 2.4796E-5 71.563 0.13501 -0.79688
9.78 4.3869E-5 60.117 0.13507 -0.80469
14.66 6.485E-5 50.766 0.13513 -0.69532
20.55 0.000103 38.321 0.13507 -0.79688
25.1 5.1499E-5 57.375 0.13501 -0.67969
29.95 0.00012016 33.321 0.13507 -0.82813
34.87 0.00013924 28.414 0.13507 -0.86719
40.29 0.00019074 22.477 0.13507 -0.78125
45.28 0.0001812 25.914 0.13507 -0.78125
49.72 0.00020218 21.719 0.13507 -0.72657
55.38 0.00022888 19.906 0.13513 -0.73438
60.13 0.0002861 16.203 0.13513 -0.80469
64.95 0.00028038 15.766 0.13501 -0.74219
70.47 0.00032044 13.336 0.13507 -0.74219
75.53 0.0003109 14.102 0.13501 -0.67188
80.51 0.00035095 13.836 0.13513 -0.79688
85.78 0.00033951 13.766 0.13507 -0.79688
89.74 0.00034142 13.375 0.13501 -0.80469
95.07 0.00035477 12.18 0.13507 -0.85157
100.31 0.00032997 13.352 0.13507 -0.92188
105.56 0.00032234 13.547 0.13495 -0.74219
109.76 0.00030899 15.047 0.13501 -0.79688
115.28 0.00029946 15.899 0.13495 -0.78125
120.24 0.00027847 15.305 0.13489 -0.83594
125.66 0.00024223 17.953 0.13495 -0.75
130.64 0.00024987 17.969 0.13489 -0.625
134.96 0.00023461 19.156 0.13495 -0.83594
139.98 0.00017166 24.766 0.13495 -0.74219
145.04 0.00017166 25.438 0.13489 -0.79688
150.13 0.00015831 28.688 0.13489 -0.83594
155.11 0.00013733 32.063 0.13489 -0.75
160.13 0.00012207 33.508 0.13501 -0.76563
165.31 0.00010491 38.43 0.13495 -0.90625
170.46 9.1553E-5 42.274 0.13495 -0.83594
175.41 6.485E-5 49.492 0.13495 -0.78125
180.5 7.0572E-5 46.969 0.13501 -0.79688
185.59 6.8665E-5 48.727 0.13507 -0.76563
189.73 0.00011253 34.078 0.13501 -0.86719
195.59 0.00010109 36.563 0.13495 -0.88282
200.58 0.00013924 30.555 0.13501 -0.9375
204.76 0.00016785 24.274 0.13501 -0.75
210.64 0.00018311 22.063 0.13501 -0.83594
215.29 0.00019455 21.461 0.13507 -0.82813
220 0.00023651 19.031 0.13501 -0.71094
225.07 0.00024605 18.313 0.13501 -0.80469
230.76 0.00025749 16.524 0.13501 -0.80469
235.66 0.00026322 16.899 0.13495 -0.72657
240.44 0.00032616 12.859 0.13495 -0.76563
245.47 0.00032997 13.078 0.13489 -0.72657
250.29 0.00034523 12.203 0.13495 -0.82813
255.27 0.00038529 10.453 0.13489 -0.75
260.31 0.0003891 11.352 0.13489 -0.71094
265.31 0.0003643 10.859 0.13489 -0.82813
270.42 0.00036812 11.805 0.13483 -0.75
275.43 0.0003643 12.109 0.13489 -0.61719
280.53 0.00036812 11.656 0.13495 -0.72657
285.7 0.00032234 13.891 0.13489 -0.8125
289.81 0.00030518 13.961 0.13489 -0.78125
295.59 0.00031281 14.32 0.13489 -0.75
299.91 0.00028038 14.906 0.13489 -0.74219
304.84 0.00024223 18.195 0.13489 -0.78125
309.79 0.00024223 18.547 0.13489 -0.71094
315.08 0.00022125 19.078 0.13495 -0.78125
320.33 0.00019646 23.195 0.13495 -0.67969
325.3 0.0001564 27.75 0.13489 -0.86719
330.31 0.00012779 32.133 0.13483 -0.8125
335.64 0.00010681 35.282 0.13489 -0.78125
340.66 0.00010109 37.61 0.13483 -0.74219
345.61 7.4387E-5 47.383 0.13483 -0.72657
350.69 7.4387E-5 46.797 0.13483 -0.74219
354.75 4.9591E-5 59.524 0.13477 -0.75
360.21 4.0055E-5 62.946 0.13471 -0.71094
0.2 5.7221E-5 55.782 0.13471 -0.82813
5.01 5.3406E-5 54.344 0.13471 -0.71094
9.78 7.0572E-5 47.539 0.13477 -0.82813
14.66 0.00011253 33.485 0.13477 -0.74219
20.55 9.5368E-5 38.289 0.13471 -0.79688
25.1 0.00012589 31.391 0.13471 -0.86719
29.95 0.00014496 28.602 0.13471 -0.82813
34.87 0.00018311 22.43 0.13477 -0.86719
40.29 0.0002079 19.797 0.13471 -0.79688
45.28 0.00023651 18.188 0.13471 -0.8125
49.72 0.00027657 16.211 0.13471 -0.92969
55.38 0.0002842 15.899 0.13458 -0.79688
60.13 0.00029946 15.438 0.13464 -0.79688
64.95 0.00032234 15.281 0.13464 -0.88282
70.47 0.00037003 13.125 0.13464 -0.77344
75.53 0.00038147 12.07 0.13464 -0.78125
80.51 0.00040054 11.445 0.13458 -0.90625
85.78 0.00040627 11.399 0.13464 -0.85938
89.74 0.00040054 11.305 0.13464 -0.82813
95.07 0.00038147 12.313 0.13471 -0.8125
