##Alpha(50mT) X DEG X DEG
0.2 -3.2425E-5 99.376 0.13733 -0.88282
5.01 -8.5831E-5 113.37 0.13739 -1.0156
9.78 -0.00015068 127.56 0.13739 -0.95313
14.66 -0.00020599 136.9 0.13727 -0.90625
20.55 -0.00019646 135.73 0.13727 -0.97657
25.1 -0.00023842 141.24 0.13727 -0.96094
29.95 -0.00025749 143.72 0.13733 -0.89063
34.87 -0.00029183 146.68 0.13733 -0.95313
40.29 -0.00026512 143.77 0.13733 -0.90625
45.28 -0.00029183 146.99 0.13733 -0.83594
49.72 -0.00027847 144.75 0.13739 -0.86719
55.38 -0.00024414 141.52 0.13739 -1.0078
60.13 -0.0002327 141.18 0.13739 -1.0469
64.95 -0.00021553 138.27 0.13733 -0.86719
70.47 -0.00017738 132.66 0.13727 -0.77344
75.53 -0.00012016 121.69 0.13739 -0.83594
80.51 -8.9646E-5 114.13 0.13739 -0.75
85.78 -1.7166E-5 94.758 0.13733 -0.79688
89.74 4.7684E-5 76.641 0.13733 -0.80469
95.07 8.3924E-5 66.618 0.13733 -0.83594
100.31 0.00012589 57.649 0.13733 -0.85157
105.56 0.00015259 52.36 0.13733 -0.86719
109.76 0.00019646 44.266 0.13727 -0.96094
115.28 0.00021553 41.032 0.13733 -0.89063
120.24 0.00022316 41.602 0.13739 -0.82813
125.66 0.00024987 38.422 0.13733 -0.88282
130.64 0.00023079 40.563 0.13745 -0.86719
134.96 0.00023651 39.524 0.13745 -0.95313
139.98 0.00018692 46.492 0.13739 -0.89063
145.04 0.00023461 39.961 0.13733 -0.85157
150.13 0.00020409 43.571 0.13733 -0.96094
155.11 0.00016785 49.469 0.13739 -0.86719
160.13 0.00014114 54.688 0.13733 -0.77344
165.31 0.00010109 62.672 0.13739 -0.96094
170.46 4.3869E-5 76.969 0.13739 -1.0156
175.41 1.5259E-5 85.563 0.13739 -0.95313
180.5 -4.9591E-5 104.49 0.13739 -0.97657
185.59 -0.00011826 119.69 0.13745 -1.0469
189.73 -0.00014687 126.78 0.13739 -0.95313
195.59 -0.00019836 135.72 0.13739 -0.95313
200.58 -0.00023461 139.87 0.13733 -1.0078
204.76 -0.00024605 141.24 0.13733 -0.83594
210.64 -0.00025749 142.53 0.13733 -0.90625
215.29 -0.00028038 144.75 0.13733 -0.90625
220 -0.00028229 144.16 0.13733 -0.90625
225.07 -0.00023651 139.59 0.13727 -0.85157
230.76 -0.00023842 140.66 0.13727 -0.86719
235.66 -0.00022507 138.39 0.13733 -0.92188
240.44 -0.00022316 138.17 0.13727 -0.83594
245.47 -0.00016785 130.08 0.13727 -0.75
250.29 -0.00015831 128.47 0.13727 -0.90625
255.27 -0.000103 116.95 0.13727 -0.77344
260.31 -6.2943E-5 107.54 0.13727 -0.92188
265.31 5.7221E-6 88.524 0.13727 -0.85157
270.42 5.3406E-5 74.243 0.13727 -0.95313
275.43 9.5368E-5 62.836 0.13727 -0.90625
280.53 0.00018311 47.024 0.13727 -0.83594
285.7 0.00018311 47.227 0.13727 -0.88282
289.81 0.00022888 40.36 0.13733 -0.88282
295.59 0.00022316 41.602 0.13733 -0.90625
299.91 0.00023079 39.844 0.13727 -0.96094
304.84 0.00024414 38.274 0.13727 -0.9375
309.79 0.00023842 39.094 0.13727 -0.97657
315.08 0.00024223 39.375 0.13727 -0.85157
320.33 0.00022698 39.766 0.13727 -0.95313
325.3 0.00019646 45.235 0.13733 -0.85157
330.31 0.00020218 44.039 0.13733 -0.86719
335.64 0.00016976 48.453 0.13727 -0.95313
340.66 0.00015068 52.117 0.13721 -0.89844
345.61 9.7275E-5 63.235 0.13727 -0.86719
350.69 7.8202E-5 66.915 0.13733 -0.9375
354.75 2.4796E-5 82.501 0.13727 -0.89063
360.21 -3.0518E-5 98.961 0.13727 -0.88282
0.2 -3.8147E-5 100.25 0.13733 -0.99219
5.01 -0.00010491 117.92 0.13733 -0.96094
9.78 -0.0001545 128.17 0.13727 -0.85938
14.66 -0.00017166 131.59 0.13727 -0.90625
20.55 -0.00022507 137.91 0.13721 -0.99219
25.1 -0.00023461 139.83 0.13721 -0.90625
29.95 -0.00023842 140.7 0.13721 -0.82813
34.87 -0.00028801 145.31 0.13721 -0.86719
40.29 -0.00027466 143.8 0.13721 -0.90625
45.28 -0.00027657 143.9 0.13727 -0.97657
49.72 -0.00027275 143.86 0.13727 -0.92188
55.38 -0.00025749 142.12 0.13727 -1.0313
60.13 -0.00023651 139.13 0.13721 -0.89844
64.95 -0.00018501 132.52 0.13721 -0.82813
70.47 -0.00014305 125.9 0.13727 -0.89063
