Alpha(50mT) X DEG X DEG
0.2 0.00010109 -83.774 0.15009 0.070313
5.01 0.000103 -83.696 0.15015 0.15625
9.78 0.00010395 -83.524 0.15009 0.20313
14.66 0.00010872 -83.18 0.15003 0.21094
20.55 0.0001564 -80.477 0.15009 0.22656
25.1 0.00020981 -77.18 0.15009 0.25
29.95 0.00026512 -73.805 0.15009 0.30469
34.87 0.00031281 -71.524 0.15009 0.17969
40.29 0.00040722 -66.219 0.15009 0.28125
45.28 0.00049687 -61.328 0.15003 0.1875
49.72 0.00053215 -59.617 0.15003 0.20313
55.38 0.00058937 -57.891 0.15009 0.21094
60.13 0.00065899 -55.305 0.15009 0.1875
64.95 0.00073815 -51.305 0.15009 0.20313
70.47 0.00080014 -49.688 0.15009 0.26563
75.53 0.00086976 -46.813 0.14996 0.28906
80.51 0.00092221 -46.133 0.15009 0.17969
85.78 0.00096035 -44.688 0.15015 0.22656
89.74 0.00095272 -44.844 0.15009 0.28125
95.07 0.00096798 -44.563 0.1499 0.17969
100.31 0.00096608 -44.141 0.14996 0.17969
105.56 0.00090123 -46.586 0.15003 0.28906
109.76 0.00087357 -47.227 0.15009 0.23438
115.28 0.00083638 -48.289 0.15003 0.22656
120.24 0.00076771 -51.133 0.15015 0.17969
125.66 0.00073052 -52.492 0.15009 0.25
130.64 0.00067234 -54.289 0.15015 0.1875
134.96 0.00062275 -56.516 0.15009 0.25
139.98 0.00052834 -61.289 0.15015 0.28906
145.04 0.00047112 -63.469 0.15009 0.15625
150.13 0.00039578 -67.36 0.15009 0.22656
155.11 0.00032521 -70.938 0.15015 0.20313
160.13 0.00023937 -75.876 0.15021 0.17969
165.31 0.00020599 -77.696 0.15021 0.22656
170.46 0.00011063 -83.258 0.15021 0.28125
175.41 5.3406E-5 -86.774 0.15027 0.21094
180.5 4.0055E-5 -87.641 0.15033 0.20313
185.59 1.9074E-5 -88.751 0.15033 0.21094
189.73 1.5259E-5 -88.954 0.15021 0.20313
195.59 5.0545E-5 -87.001 0.15033 0.13281
200.58 9.8229E-5 -84.11 0.15027 0.1875
204.76 0.0001564 -80.305 0.15039 0.22656
210.64 0.00021649 -76.946 0.15015 0.30469
215.29 0.0002985 -72.383 0.15021 0.25781
220 0.00033856 -69.93 0.15021 0.32813
225.07 0.00040245 -66.633 0.15027 0.30469
230.76 0.00048638 -62.649 0.15021 0.21094
235.66 0.00057412 -58.446 0.15015 0.23438
240.44 0.00065708 -54.774 0.15027 0.25
245.47 0.0007124 -53.016 0.15015 0.23438
250.29 0.00077057 -51.422 0.15021 0.1875
255.27 0.00084496 -47.969 0.15021 0.35156
260.31 0.00089169 -47.203 0.15009 0.23438
265.31 0.0009327 -45.282 0.15009 0.30469
270.42 0.00097752 -43.992 0.15009 0.22656
275.43 0.00095463 -45.125 0.15015 0.25781
280.53 0.00094986 -44.594 0.15021 0.28125
285.7 0.00090313 -46.672 0.15021 0.25
289.81 0.00090123 -45.875 0.15009 0.3125
295.59 0.00081444 -49.055 0.15015 0.35938
299.91 0.00079251 -49.961 0.15021 0.25
304.84 0.0007391 -51.977 0.15015 0.28906
309.79 0.00067711 -54.383 0.15021 0.33594
315.08 0.00060177 -57.649 0.15015 0.25
320.33 0.00053883 -60.414 0.15015 0.23438
325.3 0.00049591 -62.102 0.15021 0.30469
330.31 0.00039292 -67.665 0.15027 0.25781
335.64 0.00032997 -70.868 0.15015 0.25
340.66 0.0002861 -73.071 0.15015 0.28906
345.61 0.00018406 -79.063 0.15021 0.33594
350.69 0.0001154 -83.008 0.15015 0.30469
354.75 9.9183E-5 -83.961 0.15009 0.33594
360.21 5.6267E-5 -86.477 0.15009 0.3125
0.2 7.4387E-5 -85.407 0.15021 0.33594
5.01 1.9074E-5 -88.766 0.15033 0.28906
9.78 5.436E-5 -86.821 0.15021 0.20313
14.66 8.6785E-5 -84.766 0.15027 0.1875
20.55 0.0001173 -82.829 0.15021 0.25781
25.1 0.00015831 -80.563 0.15015 0.28125
29.95 0.00023842 -75.626 0.15003 0.30469
34.87 0.00028897 -72.852 0.15009 0.32813
40.29 0.00035191 -69.922 0.15021 0.28125
45.28 0.00044155 -64.797 0.15003 0.22656
49.72 0.00051785 -61.157 0.15009 0.3125
55.38 0.00056839 -59.032 0.15009 0.28906
60.13 0.00065708 -54.578 0.15015 0.30469
64.95 0.00072766 -51.969 0.15021 0.25
70.47 0.0008049 -49.492 0.15015 0.22656
75.53 0.00083924 -49.446 0.15021 0.25781
80.51 0.00088597 -47.602 0.15027 0.25781
85.78 0.00095654 -45.024 0.15009 0.3125
89.74 0.00096512 -44.508 0.15015 0.33594
95.07 0.00096512 -44.547 0.15009 0.35938
100.31 0.00095654 -44.602 0.15015 0.30469
105.56 0.00091553 -45.883 0.15015 0.28906
109.76 0.0008688 -47.555 0.15027 0.30469
115.28 0.00082779 -48.977 0.15021 0.32813
