##Alpha(50mT) X DEG X DEG
0.2 -0.00011349 90.563 0.44629 -0.65625
5.01 -0.00015545 90.813 0.44647 -0.625
9.78 -0.00011349 90.579 0.44641 -0.58594
14.66 -0.00012207 90.618 0.44635 -0.60938
20.55 -0.00021935 91.102 0.44641 -0.71094
25.1 -0.00021458 91.11 0.44641 -0.53125
29.95 -0.00024128 91.251 0.44629 -0.51563
34.87 -0.00042153 92.157 0.44641 -0.60157
40.29 -0.0004158 92.157 0.44635 -0.59375
45.28 -0.00044537 92.313 0.44647 -0.57813
49.72 -0.00059128 93.04 0.44654 -0.57813
55.38 -0.00063134 93.243 0.4466 -0.57813
60.13 -0.00073433 93.774 0.4466 -0.53907
64.95 -0.00073815 93.813 0.44641 -0.64063
70.47 -0.00087071 94.477 0.44654 -0.57813
75.53 -0.0010061 95.141 0.44654 -0.60938
80.51 -0.0010347 95.329 0.4466 -0.59375
85.78 -0.0010948 95.633 0.44647 -0.64063
89.74 -0.0012303 96.29 0.44647 -0.65625
95.07 -0.0012303 96.329 0.44654 -0.625
100.31 -0.001194 96.11 0.44654 -0.625
105.56 -0.0011854 96.079 0.44654 -0.625
109.76 -0.0011587 95.938 0.4466 -0.5625
115.28 -0.001154 95.899 0.4466 -0.58594
120.24 -0.0010843 95.571 0.4466 -0.57032
125.66 -0.00097084 94.977 0.44654 -0.5625
130.64 -0.00092793 94.774 0.44647 -0.57813
134.96 -0.00091267 94.688 0.4466 -0.51563
139.98 -0.00083542 94.29 0.44654 -0.59375
145.04 -0.00079346 94.071 0.44641 -0.70313
150.13 -0.00077534 93.985 0.44654 -0.625
155.11 -0.00064755 93.321 0.4466 -0.50782
160.13 -0.00049878 92.579 0.44647 -0.55469
165.31 -0.00039673 92.063 0.44647 -0.58594
170.46 -0.00035572 91.821 0.44641 -0.625
175.41 -0.00027561 91.407 0.44641 -0.6875
180.5 -0.00024605 91.282 0.44647 -0.59375
185.59 -0.00018978 90.993 0.44647 -0.64063
189.73 -0.00022507 91.149 0.44647 -0.61719
195.59 -0.00026512 91.352 0.44647 -0.53907
200.58 -0.00022984 91.196 0.44641 -0.60157
204.76 -0.00026608 91.36 0.44654 -0.67969
210.64 -0.0003376 91.727 0.44654 -0.69532
215.29 -0.00040817 92.102 0.44666 -0.65625
220 -0.00041676 92.141 0.4466 -0.61719
225.07 -0.00047875 92.438 0.44647 -0.64063
230.76 -0.00057412 92.938 0.44654 -0.625
235.66 -0.0007124 93.672 0.4466 -0.64063
240.44 -0.00074578 93.821 0.4466 -0.59375
245.47 -0.00083828 94.313 0.4466 -0.53125
250.29 -0.00092316 94.727 0.4466 -0.67969
255.27 -0.00094796 94.86 0.44654 -0.57032
260.31 -0.0011025 95.665 0.4466 -0.58594
265.31 -0.0011787 96.047 0.44654 -0.51563
270.42 -0.0012026 96.188 0.4466 -0.61719
275.43 -0.0013151 96.735 0.4466 -0.64844
280.53 -0.0012522 96.422 0.4466 -0.57813
285.7 -0.0012407 96.352 0.44654 -0.5625
289.81 -0.0011654 96.001 0.44641 -0.64063
295.59 -0.0011377 95.852 0.44647 -0.625
299.91 -0.0010691 95.469 0.44641 -0.63282
304.84 -0.0010128 95.235 0.44641 -0.64844
309.79 -0.0009842 95.055 0.44647 -0.60157
315.08 -0.0009842 95.04 0.44666 -0.58594
320.33 -0.00087643 94.485 0.44647 -0.67188
325.3 -0.00081826 94.18 0.4466 -0.625
330.31 -0.00070954 93.633 0.44654 -0.53907
335.64 -0.0006609 93.391 0.44666 -0.59375
340.66 -0.00053978 92.79 0.44654 -0.67969
345.61 -0.00045491 92.297 0.44654 -0.75782
350.69 -0.0004139 92.102 0.44654 -0.6875
354.75 -0.00027752 91.43 0.44641 -0.64063
360.21 -0.00029469 91.532 0.4466 -0.625
0.2 -0.00029946 91.532 0.44654 -0.61719
5.01 -0.00017929 90.899 0.4466 -0.66407
9.78 -0.00023556 91.211 0.44666 -0.60938
14.66 -0.00019455 91.024 0.44654 -0.5625
20.55 -0.000247 91.258 0.44654 -0.72657
25.1 -0.00029087 91.485 0.44666 -0.67969
29.95 -0.00033474 91.719 0.4466 -0.60938
34.87 -0.00038815 92.001 0.4466 -0.64844
40.29 -0.00048352 92.477 0.44672 -0.52344
45.28 -0.00057412 92.961 0.44666 -0.57813
49.72 -0.00053883 92.797 0.44654 -0.4375
55.38 -0.00071145 93.657 0.44678 -0.52344
60.13 -0.0006876 93.524 0.44654 -0.42969
64.95 -0.00086689 94.477 0.44666 -0.72657
70.47 -0.00096226 94.946 0.44666 -0.5625
75.53 -0.00099087 95.055 0.44672 -0.5625
80.51 -0.0011273 95.751 0.44678 -0.63282
