##Alpha(50mT) X DEG X DEG
0.2 -0.00018692 92.516 0.25843 0.69532
5.01 -0.00029755 93.485 0.25849 0.65625
9.78 -0.00060845 97.563 0.25849 0.75782
14.66 -0.00049687 96.297 0.25861 0.70313
20.55 -0.00062943 97.899 0.25867 0.77344
25.1 -0.0010138 102.45 0.25855 0.60157
29.95 -0.0012226 105.4 0.25867 0.70313
34.87 -0.00069714 98.43 0.25867 0.78907
40.29 -0.0010567 103.61 0.25855 0.65625
45.28 -0.0010271 102.77 0.25904 0.66407
49.72 -0.00095559 101.91 0.25891 0.82032
55.38 -0.00057602 97.227 0.2591 0.77344
60.13 -0.00061322 98.618 0.25904 0.79688
64.95 -0.00055504 96.743 0.25885 0.83594
70.47 -0.00033665 94.274 0.25891 0.76563
75.53 -4.0055E-5 90.782 0.25904 0.875
80.51 4.1008E-5 89.391 0.25916 0.85938
85.78 4.7684E-5 89.352 0.2591 0.79688
89.74 0.0001564 87.766 0.25916 0.66407
95.07 0.00079155 80.165 0.2591 0.84375
100.31 0.00071717 80.915 0.25934 0.84375
105.56 0.00099183 78.118 0.2591 0.74219
109.76 0.00085545 79.43 0.25922 0.82813
115.28 0.0012026 75.376 0.25922 0.83594
120.24 0.0010777 76.532 0.25928 0.77344
125.66 0.0012646 73.836 0.25934 0.67969
130.64 0.0011578 75.422 0.25958 0.63282
134.96 0.0011034 76.79 0.25958 0.75
139.98 0.0013514 73.407 0.2594 0.78125
145.04 0.0011511 75.618 0.25958 0.79688
150.13 0.0013352 74.204 0.25958 0.77344
155.11 0.00097466 77.586 0.25958 0.76563
160.13 0.0012322 75.04 0.25977 0.73438
165.31 0.00070191 81.501 0.25965 0.70313
170.46 0.0006361 82.172 0.25977 0.74219
175.41 0.000453 84.329 0.25965 0.79688
180.5 2.0981E-5 89.571 0.25971 0.74219
185.59 -0.00053215 96.735 0.25958 0.77344
189.73 -0.00057221 97.251 0.25965 0.70313
195.59 -0.0006218 97.774 0.25977 0.79688
200.58 -0.00076104 99.407 0.25977 0.77344
204.76 -0.00069809 98.922 0.25995 0.6875
210.64 -0.00066471 98.602 0.26007 0.78125
215.29 -0.00092888 101.26 0.26001 0.75
220 -0.00091076 101.72 0.26001 0.83594
225.07 -0.00081444 99.938 0.26013 0.82813
230.76 -0.00061512 97.493 0.26019 0.85938
235.66 -0.00059319 97.383 0.26013 0.71094
240.44 -0.00083733 100.15 0.26038 0.96094
245.47 -0.00057125 97.149 0.26019 0.78125
250.29 -0.00036144 94.532 0.26019 0.82032
255.27 -0.00020695 92.68 0.26038 0.77344
260.31 0.00012398 88.594 0.26032 0.74219
265.31 0.00044537 83.969 0.26038 0.67969
270.42 0.00049401 83.985 0.2605 0.79688
275.43 0.00046253 84.204 0.26044 0.85157
