##Alpha(50mT) X DEG X DEG
0.2 -2.2412E-5 -90.274 0.13342 2.2266
5.01 -9.2984E-5 -91.29 0.13324 2.2969
9.78 -0.00015307 -92.086 0.1333 2.3203
14.66 -0.00027752 -93.696 0.1333 2.2969
20.55 -0.00045586 -96.094 0.13336 2.3281
25.1 -0.00055838 -97.438 0.13342 2.2969
29.95 -0.00066233 -98.774 0.13336 2.375
34.87 -0.00078965 -100.38 0.13342 2.2578
40.29 -0.00093079 -102.27 0.1333 2.2188
45.28 -0.0010424 -103.62 0.1333 2.2969
49.72 -0.001143 -104.89 0.13324 2.3281
55.38 -0.0012617 -106.44 0.13342 2.2266
60.13 -0.0013614 -107.59 0.13348 2.2734
64.95 -0.0014229 -108.35 0.1333 2.2969
70.47 -0.0015292 -109.63 0.13342 2.2734
75.53 -0.0015502 -109.88 0.13336 2.3125
80.51 -0.0015164 -109.23 0.13342 2.2578
85.78 -0.0014877 -108.92 0.13355 2.2969
89.74 -0.0014701 -108.93 0.13348 2.2813
95.07 -0.0013738 -107.82 0.13342 2.3281
100.31 -0.0012484 -106.1 0.13342 2.3984
105.56 -0.0011511 -105.09 0.1333 2.2891
109.76 -0.0010514 -103.88 0.13342 2.2813
115.28 -0.00089169 -101.7 0.13348 2.3203
120.24 -0.00078106 -100.28 0.13342 2.3125
125.66 -0.00072337 -99.821 0.13324 2.2734
130.64 -0.0005765 -97.735 0.1333 2.2891
134.96 -0.0004921 -96.586 0.1333 2.3438
139.98 -0.00037575 -94.961 0.13342 2.3125
145.04 -0.00031805 -94.313 0.13318 2.2422
150.13 -0.00019121 -92.586 0.13336 2.2813
155.11 -0.00012875 -91.688 0.13324 2.2969
160.13 -7.9632E-5 -91.086 0.1333 2.3281
165.31 -2.5749E-5 -90.391 0.13324 2.375
170.46 1.4305E-5 -89.79 0.1333 2.2891
175.41 -1.9074E-5 -90.227 0.13324 2.2891
180.5 -5.7698E-5 -90.821 0.13324 2.2266
185.59 -9.1553E-5 -91.235 0.13324 2.2734
189.73 -0.00020838 -92.782 0.1333 2.3281
195.59 -0.0003624 -94.915 0.13324 2.2188
200.58 -0.00046158 -96.235 0.13324 2.2188
204.76 -0.00056076 -97.415 0.1333 2.2969
210.64 -0.00072289 -99.547 0.1333 2.3281
215.29 -0.00083161 -100.98 0.1333 2.2969
220 -0.00095416 -102.51 0.13336 2.3281
225.07 -0.0010858 -104.16 0.13324 2.3203
230.76 -0.0012226 -106 0.13336 2.2188
235.66 -0.0013094 -106.91 0.1333 2.2969
240.44 -0.0013847 -107.73 0.13342 2.2969
245.47 -0.0014877 -109.17 0.1333 2.2266
250.29 -0.0015526 -109.98 0.13342 2.2578
255.27 -0.0015583 -109.77 0.1333 2.2578
260.31 -0.0016041 -110.38 0.13336 2.2969
265.31 -0.0015473 -109.64 0.13342 2.2813
270.42 -0.001502 -109.16 0.13348 2.3203
275.43 -0.0013866 -107.73 0.13348 2.2734
280.53 -0.0013037 -106.87 0.13336 2.3516
285.7 -0.0011907 -105.45 0.13355 2.3203
289.81 -0.0010533 -103.67 0.13348 2.2813
295.59 -0.00094223 -102.38 0.13342 2.2578
299.91 -0.00084544 -101.21 0.13324 2.2266
304.84 -0.0007267 -99.672 0.13336 2.2422
309.79 -0.00063849 -98.485 0.13336 2.2422
315.08 -0.00052023 -96.946 0.13342 2.3281
320.33 -0.00039339 -95.29 0.13348 2.2109
325.3 -0.00029135 -93.868 0.13348 2.2734
330.31 -0.00023317 -93.094 0.1333 2.2266
335.64 -0.00017309 -92.344 0.13336 2.1953
340.66 -7.7725E-5 -91.071 0.13324 2.2734
345.61 -3.3379E-5 -90.415 0.1333 2.3281
350.69 9.5368E-6 -89.86 0.13336 2.2578
354.75 1.4782E-5 -89.813 0.13342 2.2109
360.21 1.2875E-5 -89.821 0.13342 2.2969
0.2 -1.1921E-5 -90.157 0.13342 2.2578
5.01 -8.9646E-5 -91.172 0.13336 2.3125
9.78 -0.00018215 -92.446 0.13324 2.3594
14.66 -0.00026942 -93.618 0.1333 2.2266
20.55 -0.00043631 -95.782 0.1333 2.375
25.1 -0.00060749 -98.047 0.13336 2.2969
29.95 -0.00071764 -99.524 0.1333 2.2891
34.87 -0.00082207 -100.82 0.1333 2.3125
40.29 -0.00099087 -102.95 0.1333 2.375
45.28 -0.001132 -104.79 0.13342 2.3438
49.72 -0.0012026 -105.56 0.1333 2.2188
55.38 -0.0012798 -106.37 0.1333 2.2578
60.13 -0.0014014 -107.92 0.13348 2.2813
64.95 -0.0014949 -109.23 0.1333 2.2578
70.47 -0.0015397 -109.54 0.13342 2.2813
75.53 -0.001576 -109.85 0.13342 2.375
80.51 -0.0015945 -110.23 0.13348 2.3438
85.78 -0.0015297 -109.42 0.13342 2.2422
89.74 -0.0014968 -109.08 0.13348 2.2813
95.07 -0.0014453 -108.71 0.13348 2.3125
100.31 -0.0012794 -106.57 0.13355 2.2188
105.56 -0.0011606 -104.99 0.13361 2.3203
109.76 -0.0010738 -103.89 0.13348 2.3516
115.28 -0.00098754 -103.1 0.13348 2.2813
120.24 -0.00083733 -101.06 0.13342 2.2969
125.66 -0.00071907 -99.43 0.13348 2.3203
130.64 -0.00064993 -98.719 0.13336 2.3438
134.96 -0.00054407 -97.313 0.13336 2.2422
139.98 -0.00042773 -95.719 0.13342 2.3281
145.04 -0.00034237 -94.602 0.13348 2.2813
150.13 -0.00025511 -93.454 0.13348 2.2813
155.11 -0.00015211 -92.063 0.13336 2.3828
160.13 -7.1049E-5 -90.899 0.13348 2.2813
165.31 -8.0109E-5 -91.055 0.13324 2.2969
170.46 -1.1921E-5 -90.196 0.13342 2.2188
175.41 -7.6295E-6 -90.102 0.13324 2.375
180.5 -2.9087E-5 -90.376 0.13324 2.2578
185.59 -0.00011969 -91.618 0.13342 2.2969
189.73 -0.00016832 -92.274 0.13348 2.2813
