##Alpha(50mT) X DEG X DEG
0.2 7.0572E-5 -88.977 0.13214 1.7422
5.01 8.0109E-5 -88.891 0.1322 1.6719
9.78 1.1444E-5 -89.79 0.13208 1.7031
14.66 -8.0109E-5 -91.063 0.13202 1.6719
20.55 -0.00020409 -92.844 0.13202 1.6875
25.1 -0.00029373 -94.024 0.13202 1.7031
29.95 -0.00042153 -95.727 0.13202 1.6875
34.87 -0.00056839 -97.805 0.13208 1.6719
40.29 -0.00067521 -99.149 0.13208 1.7031
45.28 -0.0008049 -100.81 0.13208 1.7109
49.72 -0.00095368 -102.92 0.13196 1.7578
55.38 -0.0010986 -104.77 0.13208 1.6875
60.13 -0.001194 -105.78 0.13202 1.7266
64.95 -0.0013371 -107.78 0.13202 1.7891
70.47 -0.0014725 -109.4 0.13214 1.625
75.53 -0.0015373 -110.13 0.1322 1.6016
80.51 -0.0016022 -110.98 0.13202 1.6875
85.78 -0.0016308 -111.25 0.13202 1.6875
89.74 -0.0016194 -111.09 0.13202 1.6172
95.07 -0.0015564 -110.31 0.13208 1.7109
100.31 -0.0015068 -109.92 0.13214 1.7031
105.56 -0.0013981 -108.46 0.13208 1.7188
109.76 -0.0012913 -107.03 0.13208 1.8125
115.28 -0.001194 -105.84 0.13214 1.7422
120.24 -0.0010834 -104.42 0.13214 1.7422
125.66 -0.00095559 -102.9 0.13208 1.625
130.64 -0.00080681 -100.84 0.13214 1.6016
134.96 -0.00077248 -100.53 0.13202 1.7188
139.98 -0.00062943 -98.61 0.13208 1.5859
145.04 -0.00052071 -97.204 0.13208 1.625
150.13 -0.0004158 -95.782 0.13208 1.6563
155.11 -0.0002842 -93.915 0.13208 1.6719
160.13 -0.00014496 -92.001 0.13214 1.6875
165.31 -7.248E-5 -91.001 0.13208 1.6484
170.46 2.4796E-5 -89.602 0.13208 1.7578
175.41 8.0109E-5 -88.883 0.13208 1.6016
180.5 9.1553E-5 -88.719 0.13214 1.6875
185.59 7.248E-5 -88.954 0.13214 1.6875
189.73 1.5259E-5 -89.766 0.13208 1.6484
195.59 -9.7275E-5 -91.376 0.1322 1.6016
200.58 -0.00019836 -92.774 0.13214 1.6719
204.76 -0.00027847 -93.821 0.13214 1.7031
210.64 -0.00042916 -95.938 0.13208 1.7188
215.29 -0.00055123 -97.672 0.1319 1.6328
220 -0.00065422 -98.876 0.13196 1.6484
225.07 -0.00079727 -100.8 0.13208 1.5547
230.76 -0.00095177 -102.92 0.13196 1.7031
235.66 -0.0010605 -104.14 0.13196 1.6797
240.44 -0.0012074 -106.2 0.13196 1.6563
245.47 -0.0013466 -107.87 0.1319 1.6797
250.29 -0.0014305 -108.89 0.1319 1.6016
255.27 -0.0015221 -109.89 0.13196 1.6563
260.31 -0.0016098 -111.17 0.13202 1.5547
265.31 -0.0016651 -111.85 0.13202 1.6563
270.42 -0.0016251 -111.29 0.13196 1.6563
275.43 -0.0015717 -110.38 0.13196 1.6172
280.53 -0.0015068 -109.74 0.13184 1.6484
285.7 -0.0014229 -108.73 0.13202 1.5859
289.81 -0.0013275 -107.47 0.13202 1.5703
295.59 -0.0012131 -106.13 0.13202 1.6484
299.91 -0.0011082 -104.96 0.13208 1.4688
304.84 -0.00096512 -103 0.13196 1.625
309.79 -0.00087357 -101.82 0.13202 1.6484
315.08 -0.00078392 -100.78 0.13196 1.6172
320.33 -0.00065422 -99.079 0.1319 1.6484
325.3 -0.00050736 -96.938 0.13196 1.6484
330.31 -0.00040817 -95.555 0.13196 1.6797
335.64 -0.00028229 -93.946 0.13208 1.6719
340.66 -0.00016213 -92.266 0.13202 1.6484
