##Alpha(50mT) X DEG X DEG
0.2 -6.1512E-5 -90.821 0.13251 2.1172
5.01 -1.9074E-5 -90.282 0.13245 2.0156
9.78 -9.5368E-6 -90.11 0.13245 2.125
14.66 3.2902E-5 -89.547 0.13239 2.1563
20.55 0.00012064 -88.407 0.13251 2.1953
25.1 0.00024128 -86.821 0.13269 2.2266
29.95 0.00028229 -86.204 0.13263 2.1953
34.87 0.00033951 -85.469 0.13257 2.2422
40.29 0.00044203 -84.102 0.13251 2.1953
45.28 0.00052548 -82.954 0.13257 2.2734
49.72 0.0005889 -82.079 0.13269 2.1953
55.38 0.00069762 -80.758 0.13257 2.2422
60.13 0.00077439 -79.696 0.13251 2.1875
64.95 0.00083352 -78.766 0.13257 2.2422
70.47 0.00095272 -77.399 0.13269 2.2266
75.53 0.0010448 -76.368 0.13257 2.1953
80.51 0.0011191 -75.563 0.13257 2.2813
85.78 0.0011063 -75.54 0.13275 2.1797
89.74 0.0011006 -75.563 0.13251 2.0703
95.07 0.0011296 -75.376 0.13257 2.1719
100.31 0.0010834 -75.844 0.13269 2.1797
105.56 0.00098754 -76.977 0.13269 2.125
109.76 0.0009532 -77.532 0.13257 2.1406
115.28 0.00089121 -78.305 0.13257 2.1953
120.24 0.00083065 -79.032 0.13251 2.2422
125.66 0.00075436 -80.04 0.13263 2.1797
130.64 0.00067759 -81.141 0.13263 2.1797
134.96 0.00062895 -81.766 0.13251 2.1719
139.98 0.00056315 -82.563 0.13269 2.0859
145.04 0.00048733 -83.618 0.13257 2.2109
150.13 0.00041294 -84.586 0.13257 2.2109
155.11 0.00031042 -85.852 0.13245 2.1719
160.13 0.00021744 -87.11 0.13251 2.1406
165.31 0.00017738 -87.696 0.13251 2.1172
170.46 8.5831E-5 -88.852 0.13239 2.2031
175.41 2.9564E-5 -89.571 0.13245 2.1563
180.5 7.1526E-6 -89.915 0.13251 2.1563
185.59 3.5763E-5 -89.579 0.13245 2.1719
189.73 5.5313E-5 -89.219 0.13257 2.1719
195.59 7.1049E-5 -89.032 0.13251 2.1563
200.58 0.00014973 -88.055 0.13251 2.125
204.76 0.00022364 -87.047 0.13251 2.1406
210.64 0.00026894 -86.399 0.13257 2.1875
215.29 0.00037289 -85.079 0.13251 2.125
220 0.00046492 -83.907 0.13257 2.1406
225.07 0.00054121 -82.782 0.13257 2.1719
230.76 0.00062752 -81.696 0.13257 2.1563
235.66 0.00069189 -80.79 0.13257 2.2266
240.44 0.00081301 -79.376 0.13251 2.1563
245.47 0.00084544 -78.766 0.13251 2.1563
250.29 0.00090981 -77.891 0.13257 2.1406
255.27 0.0010257 -76.555 0.13257 2.2109
260.31 0.0010991 -75.696 0.13257 2.1953
265.31 0.0010729 -75.774 0.13263 2.125
270.42 0.0010772 -75.719 0.13257 2.0938
275.43 0.0011001 -75.665 0.13257 2.1563
280.53 0.0010843 -75.922 0.13251 2.1875
285.7 0.0010033 -76.829 0.13263 2.125
289.81 0.00098086 -77.211 0.13251 2.1563
295.59 0.0009017 -78.18 0.13245 2.1563
299.91 0.00081587 -79.251 0.13251 2.2188
304.84 0.00080157 -79.547 0.13257 2.1172
309.79 0.00070334 -80.719 0.13239 2.2188
315.08 0.00060606 -81.985 0.13245 2.1563
320.33 0.00053597 -82.946 0.13245 2.0938
325.3 0.00048352 -83.696 0.13245 2.2734
330.31 0.00039339 -84.774 0.13251 2.2266
335.64 0.00028992 -86.149 0.13245 2.3125
340.66 0.00022316 -87.094 0.13251 2.2578
345.61 0.00019026 -87.485 0.13239 2.2422
350.69 8.4878E-5 -88.836 0.13245 2.2422
354.75 5.0545E-5 -89.336 0.13239 2.2188
360.21 7.5818E-5 -89.024 0.13245 2.2734
0.2 4.6253E-5 -89.422 0.13245 2.1875
5.01 4.8161E-5 -89.344 0.13239 2.3281
9.78 7.1049E-5 -89.04 0.13251 2.2734
14.66 0.0001173 -88.485 0.13239 2.2188
20.55 0.00015736 -87.891 0.13245 2.1875
25.1 0.00023604 -86.813 0.13251 2.2188
29.95 0.00033903 -85.547 0.13251 2.3125
34.87 0.00042916 -84.352 0.13257 2.2813
40.29 0.0005126 -83.188 0.13251 2.2969
45.28 0.00055695 -82.594 0.13251 2.3281
49.72 0.00067425 -81.11 0.13239 2.1875
55.38 0.00078535 -79.657 0.13257 2.3125
60.13 0.00079871 -79.274 0.13251 2.2188
64.95 0.00091219 -78.055 0.13251 2.2422
70.47 0.001051 -76.36 0.13251 2.2813
75.53 0.001092 -75.766 0.13269 2.2422
80.51 0.0011416 -75.227 0.13257 2.2734
85.78 0.0011835 -74.751 0.13257 2.1875
89.74 0.0011816 -74.68 0.13245 2.2969
95.07 0.0011668 -74.891 0.13257 2.2422
100.31 0.0010991 -75.719 0.13251 2.2891
105.56 0.0010586 -76.313 0.13245 2.2891
109.76 0.0010104 -76.852 0.13263 2.1953
115.28 0.00094557 -77.735 0.13257 2.2422
120.24 0.00088692 -78.54 0.13251 2.3281
125.66 0.00082827 -79.235 0.13245 2.3438
130.64 0.00071478 -80.602 0.13239 2.2891
134.96 0.00062323 -81.86 0.13245 2.2969
139.98 0.00060463 -82.157 0.13245 2.3125
145.04 0.00049782 -83.422 0.13239 2.2031
150.13 0.00041294 -84.586 0.13257 2.2266
155.11 0.00031662 -85.868 0.13251 2.2266
160.13 0.00028706 -86.258 0.13251 2.2891
165.31 0.00015688 -87.899 0.13239 2.2969
170.46 5.8651E-5 -89.251 0.13239 2.2891
175.41 5.6267E-5 -89.274 0.13245 2.2969
180.5 3.8624E-5 -89.446 0.13245 2.2969
185.59 2.2888E-5 -89.696 0.13239 2.2578
189.73 6.1036E-5 -89.235 0.13239 2.2891
195.59 0.000103 -88.61 0.13239 2.2891
200.58 0.00010061 -88.633 0.13245 2.3281
204.76 0.00021696 -87.157 0.13245 2.2734
210.64 0.00033045 -85.68 0.13245 2.3594
215.29 0.00039625 -84.735 0.13245 2.3203
220 0.00047493 -83.782 0.13251 2.2734
225.07 0.00058937 -82.336 0.13245 2.2969
230.76 0.00064183 -81.516 0.13251 2.2266
235.66 0.00073719 -80.368 0.13245 2.2734
240.44 0.00082493 -79.196 0.13251 2.2813
245.47 0.0009079 -78.157 0.13257 2.2734
250.29 0.00099326 -77.063 0.13245 2.3438
255.27 0.0010357 -76.469 0.13251 2.2734
260.31 0.0010891 -75.766 0.13257 2.125
265.31 0.0011659 -74.883 0.13251 2.2422
270.42 0.0011549 -74.985 0.13251 2.2422
275.43 0.0011277 -75.305 0.13269 2.2266
280.53 0.0011172 -75.493 0.13239 2.2969
285.7 0.0010309 -76.422 0.13245 2.2188
289.81 0.00099564 -77.032 0.13251 2.1563
295.59 0.00094462 -77.727 0.13245 2.3203
299.91 0.00088787 -78.422 0.13245 2.2578
304.84 0.00085211 -79.04 0.13257 2.2266
309.79 0.0007968 -79.829 0.13257 2.1875
315.08 0.00067521 -81.204 0.13239 2.2188
320.33 0.00058032 -82.383 0.13245 2.2266
325.3 0.00050593 -83.399 0.13251 2.2422
