##Alpha(207mT) X DEG X DEG
0.33 6.6758E-5 61.961 0.14398 0.39063
4.95 8.5831E-5 55.617 0.14404 0.36719
10.74 0.00011444 48.5 0.14398 0.5625
15.51 8.2017E-5 57.664 0.14398 0.57813
20.33 6.2943E-5 65.446 0.14404 0.64063
25.03 7.6294E-5 59.696 0.14398 0.61719
29.88 -3.2425E-5 102.99 0.14398 0.5625
35.78 -3.0518E-5 103.85 0.14398 0.72657
40.62 -3.0518E-5 103.48 0.14398 0.59375
45.24 -7.6294E-5 120.96 0.14398 0.80469
50.19 -7.8202E-5 122.56 0.14398 0.74219
55.1 -0.0001545 142.63 0.14392 0.85938
59.87 -0.00016022 142.37 0.14404 0.72657
65.74 -0.00018883 147.13 0.14398 0.76563
70.61 -0.00019646 148.96 0.14398 0.69532
75.67 -0.0002079 149.65 0.14404 0.5625
80.63 -0.0002327 151.96 0.14411 0.5
84.84 -0.00027847 157.13 0.14411 0.51563
90.17 -0.00025177 155.12 0.14404 0.5
95.43 -0.00026512 156.06 0.14411 0.44531
100.55 -0.00027085 157.22 0.14411 0.40625
105.52 -0.00022698 150.24 0.14417 0.35156
110.74 -0.00020981 150.24 0.14417 0.4375
115.67 -0.00025177 154.66 0.14417 0.19531
120.83 -0.00021172 151.29 0.14404 0.36719
124.87 -0.00019836 149.67 0.14417 0.023438
129.94 -0.00012779 137.76 0.14411 -0.015625
134.97 -0.00011444 134.19 0.14417 0.19531
140.15 -8.9646E-5 125.74 0.14423 0.046875
145.31 -8.3924E-5 124.77 0.14423 0.039063
150.33 -7.4387E-5 123.11 0.14417 0
155.35 -5.1499E-5 112.5 0.14411 0.070313
160.41 -1.9074E-5 97.899 0.14411 0.14063
165.43 3.624E-5 72.305 0.14411 0.22656
170.55 3.2425E-5 74.469 0.14411 0.17969
175.58 4.9591E-5 66.985 0.14404 0.48438
180.67 4.1962E-5 71.563 0.14404 0.5625
185.75 4.7684E-5 68.961 0.14398 0.61719
189.81 3.0518E-5 75.594 0.14392 0.82813
195.65 6.485E-5 62.235 0.14398 0.66407
200.44 5.1499E-5 68.961 0.14404 0.69532
205.23 1.9074E-6 88.485 0.14398 0.79688
210.07 1.1444E-5 84.797 0.14392 0.85157
215.02 -3.8147E-5 105.74 0.14404 0.64063
220.8 -5.5313E-5 112.83 0.14398 0.74219
225.5 -8.7738E-5 125.09 0.14392 0.6875
230.33 -0.00011635 132.99 0.14392 0.64844
235.29 -0.0001545 143.13 0.14386 0.82032
240.1 -0.00016022 142.66 0.14392 0.76563
244.97 -0.00016022 141.63 0.14392 0.74219
249.86 -0.00025177 155.43 0.14392 0.71875
254.93 -0.00025749 153.73 0.14386 0.66407
259.85 -0.00020409 147.86 0.14392 0.67188
265.19 -0.00024223 152.64 0.14392 0.4375
270.38 -0.00023842 152.63 0.14398 0.42188
275.55 -0.00026512 155.2 0.14392 0.35938
280.55 -0.00026703 154.58 0.14392 0.35938
285.57 -0.00026131 154.77 0.14392 0.32813
290.77 -0.00021172 148.89 0.14392 0.22656
295.75 -0.00020027 147.65 0.14392 0.25
299.81 -0.0001812 144.5 0.14398 0.062501
304.92 -0.00018501 145.71 0.14398 0.10156
310 -0.00012398 134.62 0.14398 0.085938
315.24 -0.00012779 136.13 0.14398 -0.046875
320.32 -8.7738E-5 125.46 0.14404 0
325.41 -6.2943E-5 116.56 0.14398 -0.015625
330.43 -4.0055E-5 106.42 0.14398 0.0078126
335.31 -3.624E-5 105.24 0.14398 0
340.56 5.3406E-5 66.524 0.14398 0.17188
345.36 -1.1444E-5 94.688 0.14392 0.19531
350.51 3.4332E-5 74.868 0.14392 0.30469
355.65 5.7221E-5 64.649 0.14398 0.46094
360.33 8.2017E-5 57.719 0.14392 0.48438
