Time X DEG X Y
83 7.537E-5 83.704 0.14362 -0.0017395
84.001 8.0556E-5 83.329 0.14359 -0.00177
85 7.5937E-5 83.805 0.14359 -0.0017395
86 8.6993E-5 82.727 0.14359 -0.00177
87.001 7.1109E-5 84.063 0.14362 -0.00177
88 8.5831E-5 82.876 0.14359 -0.00177
89 9.0987E-5 82.368 0.14359 -0.00177
90.001 8.5563E-5 82.891 0.14362 -0.0017395
91 7.7695E-5 83.555 0.14362 -0.00177
92.001 8.2523E-5 83.102 0.14362 -0.0017395
93 9.6798E-5 81.907 0.14362 -0.00177
94 9.0272E-5 82.54 0.14362 -0.00177
95.001 9.4086E-5 82.157 0.14362 -0.0017395
96 9.1613E-5 82.415 0.14362 -0.0017395
97 9.8497E-5 81.805 0.14362 -0.0017395
98.001 0.00015119 77.719 0.14359 -0.00177
99 9.5904E-5 82.016 0.14362 -0.0017395
100.001 9.8199E-5 81.915 0.14365 -0.0017395
101 0.00010458 81.407 0.14368 -0.0017395
102 9.4325E-5 82.141 0.14368 -0.001709
103.001 8.908E-5 82.626 0.14368 -0.001709
104 9.2358E-5 82.368 0.14368 -0.0017395
105 0.00010544 81.258 0.14368 -0.0017395
106.001 0.00010079 81.79 0.14368 -0.0017395
107 0.00010529 81.376 0.14368 -0.0017395
108.001 0.00010833 81.04 0.14368 -0.0017395
109 9.7424E-5 81.93 0.14368 -0.0017395
110 0.0001114 80.829 0.14368 -0.0017395
111.001 0.00010851 81.001 0.14368 -0.001709
112 0.0001075 81.141 0.14368 -0.0017395
113 0.00011101 80.899 0.14368 -0.0017395
114.001 0.00011665 80.391 0.14368 -0.0017395
115 0.00011161 80.805 0.14368 -0.001709
116 0.00011227 80.704 0.14371 -0.001709
117 0.00010809 81.016 0.14371 -0.001709
118 0.0001103 80.93 0.14371 -0.001709
119.001 0.00011879 80.235 0.14371 -0.001709
120 0.00011417 80.563 0.14371 -0.001709
121 0.00012398 79.758 0.14371 -0.001709
122.001 0.00010842 80.93 0.14371 -0.0017395
123 0.00010944 80.868 0.14368 -0.0017395
124 0.00011981 80.001 0.14368 -0.001709
125.001 0.00011706 80.274 0.14371 -0.0017395
126 0.00010589 81.141 0.14368 -0.0017395
127.001 0.00010648 81.001 0.14365 -0.0017395
128 0.00011507 80.329 0.14365 -0.0017395
129 0.0001106 80.727 0.14365 -0.0017395
130.001 0.00010717 80.922 0.14365 -0.0017395
131 0.00010517 81.118 0.14368 -0.0017395
132 0.00011346 80.399 0.14368 -0.0017395
133.001 0.00011656 80.211 0.14368 -0.0017395
134 0.00012356 79.54 0.14368 -0.0017395
135.001 0.0001182 80.024 0.14368 -0.0017395
136 0.0001182 80.118 0.14365 -0.0017395
137 0.00011611 80.235 0.14368 -0.0017395
138.001 0.00012365 79.563 0.14368 -0.0017395
139 0.00011566 80.18 0.14365 -0.0017395
140 0.00011861 79.852 0.14365 -0.0017395
141.001 0.0001075 80.883 0.14362 -0.0017395
142 0.00011519 80.219 0.14365 -0.0017395
143.001 0.00011769 79.977 0.14362 -0.0017395
144 0.00012261 79.461 0.14365 -0.0017395
145 0.00011981 79.672 0.14362 -0.0017395
146.001 0.00012508 79.329 0.14365 -0.00177
147 0.00012994 78.891 0.14362 -0.0017395
148 0.00012171 79.54 0.14362 -0.0017395
149.001 0.00012526 79.172 0.14362 -0.0017395
150 0.00013697 78.102 0.14362 -0.0017395
151.001 0.0001297 78.86 0.14362 -0.00177
152 0.00012669 79.086 0.14362 -0.0017395
153 0.00013071 78.657 0.14359 -0.00177
154.001 0.0001196 79.454 0.14359 -0.00177
155 0.00013146 78.376 0.14359 -0.00177
156 0.00013232 78.368 0.14359 -0.00177
157.001 0.00011939 79.579 0.14359 -0.00177
158 0.00013393 78.266 0.14359 -0.00177
159 0.00013879 77.883 0.14362 -0.00177
160.001 0.00014186 77.665 0.14359 -0.00177
161 0.00014052 77.766 0.14362 -0.00177
162.001 0.00013712 78.063 0.14362 -0.00177
163 0.00012818 78.891 0.14362 -0.00177
164 0.00013355 78.282 0.14362 -0.0017395
165.001 0.00013486 78.336 0.14362 -0.00177
166 0.00013486 78.266 0.14362 -0.00177
167 0.00014794 76.891 0.14362 -0.00177
168.001 0.00014916 77.001 0.14365 -0.0017395
169 0.00013992 78.001 0.14368 -0.0017395
170.001 0.00015318 76.672 0.14368 -0.0017395
171 0.00015491 76.54 0.14368 -0.0017395
172 0.00016245 75.946 0.14371 -0.0017395
173.001 0.00015077 77.227 0.14371 -0.001709
174 0.0001474 77.235 0.14371 -0.0017395
175 0.00015074 76.954 0.14371 -0.001709
176.001 0.00015688 76.399 0.14371 -0.0017395
177 0.00015462 76.547 0.14371 -0.0017395
178.001 0.00015015 76.899 0.14371 -0.0017395
179 0.00015345 76.719 0.14371 -0.001709
180 0.00015509 76.657 0.14371 -0.0017395
181.001 0.00015277 76.805 0.14371 -0.0017395
182 0.00016651 75.751 0.14371 -0.001709
183 0.00015745 76.204 0.14371 -0.001709
184.001 0.00017199 75.055 0.14371 -0.001709
185 0.00016505 75.758 0.14371 -0.001709
186.001 0.00015882 76.094 0.14371 -0.001709
187 0.00015766 76.188 0.14368 -0.0017395
188 0.00015536 76.36 0.14368 -0.0017395
189.001 0.00016555 75.329 0.14368 -0.0017395
190 0.00015643 76.126 0.14371 -0.0017395
191 0.00016064 75.735 0.14368 -0.0017395
192.001 0.00017685 74.751 0.14368 -0.0017395
193 0.00017443 74.665 0.14368 -0.0017395
194 0.00016567 75.493 0.14368 -0.0017395
195 0.00016076 75.758 0.14368 -0.00177
196 0.00017574 74.508 0.14368 -0.0017395
197.001 0.00016928 74.899 0.14368 -0.0017395
198 0.00016707 75.149 0.14368 -0.0017395
199 0.00016421 75.532 0.14368 -0.00177
200.001 0.00017327 74.751 0.14368 -0.0017395
201 0.00018048 74.352 0.14368 -0.0017395
202 0.00018087 73.922 0.14368 -0.0017395
203.001 0.00016907 74.813 0.14365 -0.00177
204 0.00017268 74.907 0.14368 -0.0017395
205.001 0.00016877 75.032 0.14368 -0.0017395
206 0.00017858 74.235 0.14368 -0.0017395
207 0.00016564 75.079 0.14368 -0.0017395
208.001 0.00016475 74.985 0.14365 -0.00177
209 0.00016889 74.68 0.14362 -0.00177
210 0.00016886 74.727 0.14362 -0.00177
211.001 0.00016469 75.118 0.14362 -0.00177
212 0.00016472 75.165 0.14362 -0.00177
213.001 0.00015971 75.836 0.14362 -0.00177
214 0.00016591 75.18 0.14362 -0.00177
215 0.00016797 75.032 0.14359 -0.00177
216.001 0.00015974 75.602 0.14362 -0.0018005
217 0.00017223 74.493 0.14359 -0.00177
218 0.00016287 75.399 0.14359 -0.0018005
219.001 0.00016749 74.688 0.14359 -0.0018005
220 0.0001677 74.626 0.14359 -0.00177
221.001 0.00016397 75.196 0.14359 -0.00177
222 0.00016648 74.985 0.14359 -0.00177
223 0.00016943 74.454 0.14359 -0.0018005
224.001 0.0001711 74.524 0.14359 -0.0018005
225 0.00015596 75.922 0.14362 -0.0018005
226 0.00016841 74.758 0.14362 -0.0018005
227.001 0.00017491 74.133 0.14362 -0.0018005
228 0.00017062 74.602 0.14362 -0.00177
229.001 0.00017405 74.579 0.14362 -0.00177
230 0.00017342 74.235 0.14365 -0.00177
231 0.00017586 74.235 0.14365 -0.00177
232.001 0.00019151 73.008 0.14368 -0.00177
233 0.00018382 73.719 0.14368 -0.00177
234 0.00017285 74.446 0.14368 -0.00177
235.001 0.0001846 73.594 0.14368 -0.00177
236 0.00018487 73.461 0.14368 -0.00177
237 0.00018859 73.352 0.14368 -0.00177
238 0.00018117 73.751 0.14368 -0.00177
239 0.00018904 73.055 0.14368 -0.0017395
240.001 0.00019676 72.454 0.14371 -0.0017395
241 0.00018582 73.54 0.14368 -0.00177
242 0.00019369 72.657 0.14368 -0.0017395
243.001 0.00019202 72.899 0.14371 -0.0017395
244 0.00019661 72.571 0.14371 -0.0017395
245 0.00019127 72.711 0.14371 -0.0017395
246.001 0.0001894 73.133 0.14371 -0.0017395
247 0.0002026 72.352 0.14371 -0.0017395
248.001 0.00019556 72.579 0.14371 -0.0017395
249 0.00021282 70.977 0.14371 -0.0017395
250 0.00020149 71.993 0.14371 -0.0017395
251.001 0.00020447 71.672 0.14371 -0.0017395
252 0.00019953 72.141 0.14371 -0.0017395
253 0.00020915 71.422 0.14371 -0.0017395
254.001 0.00020769 71.586 0.14371 -0.0017395
255 0.00020409 71.547 0.14371 -0.0017395
256.001 0.00019711 72.368 0.14371 -0.00177
257 0.00019181 72.633 0.14368 -0.00177
258 0.00020421 71.368 0.14368 -0.00177
259.001 0.00021103 70.961 0.14365 -0.00177
260 0.00020307 71.547 0.14362 -0.00177
261 0.00019634 72.204 0.14362 -0.00177
262.001 0.00019306 72.305 0.14362 -0.0018005
263 0.00020304 71.485 0.14365 -0.00177
264.001 0.00018874 72.868 0.14365 -0.00177
265 0.0002071 70.938 0.14365 -0.00177
266 0.00020066 71.704 0.14368 -0.00177
267.001 0.00019968 71.938 0.14368 -0.00177
268 0.00020823 70.954 0.14365 -0.00177
269 0.00020689 71.219 0.14362 -0.0018005
270.001 0.00019378 72.493 0.14362 -0.0018005
271 0.00019717 71.836 0.14362 -0.0018005
272.001 0.00018859 72.586 0.14362 -0.00177
273 0.00019559 71.657 0.14359 -0.0018005
274 0.0002045 71.149 0.14362 -0.0018005
275.001 0.00021112 70.36 0.14362 -0.00177
276 0.00019369 72.126 0.14359 -0.00177
277 0.00019655 71.743 0.14359 -0.0018005
278.001 0.00020653 70.899 0.14362 -0.0018005
279 0.00020331 71.165 0.14359 -0.0018005
280 0.00020185 71.04 0.14359 -0.00177
281.001 0.00019446 71.821 0.14359 -0.0018005
282 0.00021017 70.571 0.14362 -0.00177
283.001 0.00020024 71.188 0.14359 -0.00177
284 0.00021336 70.141 0.14362 -0.00177
285 0.00019914 71.461 0.14362 -0.0018005
286.001 0.00021437 70.282 0.14362 -0.0018005
287 0.00020799 70.915 0.14362 -0.00177
288 0.00021336 70.219 0.14362 -0.00177
289.001 0.00020299 71.547 0.14362 -0.0018005
290 0.00021365 70.329 0.14362 -0.0018005
291.001 0.00021154 70.563 0.14362 -0.00177
292 0.00021199 70.376 0.14362 -0.0018005
293 0.0002102 70.297 0.14359 -0.0018005
294.001 0.00021407 70.094 0.14362 -0.0018005
295 0.00022662 69.063 0.14362 -0.00177
296 0.00022134 69.524 0.14362 -0.00177
297.001 0.00021425 70.032 0.14362 -0.0018005
298 0.00022712 69.024 0.14365 -0.00177
299.001 0.00021428 70.469 0.14365 -0.0018005
300 0.00020853 70.54 0.14365 -0.00177
