Time X DEG X Y
47.001 -0.00032121 165.39 0.63446 -0.025025
48 -0.00049293 165.24 0.63452 -0.024964
49.001 -0.00043297 163.25 0.63446 -0.025025
50 -0.00048232 165.89 0.63446 -0.024964
51 -0.00039238 165.93 0.63446 -0.025025
52.001 -0.00044042 164.45 0.63446 -0.025025
53 -0.00018001 173.11 0.63446 -0.025025
54 -0.00032073 167.3 0.63446 -0.024964
55.001 -0.00040978 165.09 0.63446 -0.025025
56 -0.00038249 165.44 0.63446 -0.025025
57.001 -0.00031006 163.07 0.63446 -0.025086
58 -0.00037021 164.45 0.6344 -0.025086
59 -0.00030959 167.03 0.63446 -0.025025
60.001 -0.00029838 165.65 0.6344 -0.025025
61 -0.00020099 167.91 0.6344 -0.025025
62 -0.00020874 164.56 0.6344 -0.025025
63.001 -0.00018394 165.8 0.6344 -0.025086
64 -0.00018227 173.3 0.6344 -0.025025
65.001 -0.00042278 169.99 0.6344 -0.025025
66 -0.00035322 172.27 0.6344 -0.024903
67 -0.00025738 170.26 0.6344 -0.025025
68.001 -0.00021017 174.13 0.6344 -0.025025
69 -0.0001688 166.05 0.6344 -0.025086
70 -0.0002057 169.19 0.6344 -0.025086
71.001 -0.00018811 169.98 0.6344 -0.025086
72 -0.0001328 166.04 0.6344 -0.025086
73.001 -0.00017923 165.7 0.6344 -0.025086
74 -0.00015462 171.33 0.6344 -0.025147
75 -0.00019181 167.89 0.63434 -0.025086
76.001 -0.00011778 179.47 0.63434 -0.025147
77 -0.0001775 177.73 0.6344 -0.025025
78 -0.00023705 170.06 0.6344 -0.025086
79.001 -0.00020951 171.16 0.6344 -0.025086
80 -8.2851E-5 173.35 0.6344 -0.025086
81 -0.00017262 174.52 0.6344 -0.025086
82.001 -0.00012475 174.67 0.63446 -0.025086
83 -0.00010705 171.4 0.6344 -0.025147
84.001 -0.00014019 172.98 0.6344 -0.025147
85 -0.00017828 172.7 0.6344 -0.025147
86 -0.00014627 172.68 0.6344 -0.025147
87.001 -0.00016284 178.2 0.6344 -0.025086
88 -0.00019729 174.56 0.6344 -0.025086
89 -0.00013811 -179.63 0.6344 -0.025147
90.001 -0.00033283 170.02 0.6344 -0.025086
91 -0.00030267 170.24 0.63446 -0.025086
92.001 -0.00024378 171.67 0.63446 -0.025147
93 -0.000175 179.53 0.63446 -0.025147
94 -0.00025857 170.19 0.63446 -0.025147
95.001 -0.00028527 171.49 0.6344 -0.025086
96 -0.00035632 171.83 0.63446 -0.025086
97 -0.0001598 179.45 0.63446 -0.025086
98.001 -0.0002507 170.24 0.6344 -0.025269
99 -0.0002535 172.21 0.63446 -0.025269
100.001 -0.00010526 -171.66 0.63446 -0.025269
101 -0.00018549 178.45 0.63446 -0.025147
102 -0.00024027 173.06 0.63446 -0.025147
103.001 -0.00024879 169.06 0.63446 -0.025147
104 -0.00032735 172.63 0.63446 -0.025147
105 -0.00032902 173.66 0.63446 -0.025208
106.001 -0.00033802 172.38 0.63446 -0.025147
107 -0.00033087 173.73 0.63446 -0.025147
108.001 -0.00037545 175.06 0.63446 -0.025147
109 -0.00030065 176.3 0.63446 -0.025147
110 -0.00047398 173.97 0.63446 -0.025086
111.001 -0.00046671 172.13 0.63446 -0.025147
112 -0.00048208 170.93 0.63446 -0.025147
113 -0.00056315 169.4 0.63446 -0.025208
114.001 -0.00054765 172.85 0.63446 -0.025147
115 -0.00046373 173.1 0.63446 -0.025086
116 -0.00038827 174.88 0.63446 -0.025147
117 -0.00043744 171.29 0.63446 -0.025147
118 -0.00047761 173.43 0.63446 -0.025147
119.001 -0.00047326 173.29 0.63446 -0.025147
120 -0.00060064 172.7 0.63446 -0.025147
121 -0.00044394 175.04 0.6344 -0.025147
122.001 -0.00048578 175.99 0.6344 -0.025086
123 -0.00056464 171.42 0.6344 -0.025147
124 -0.00057751 172.27 0.6344 -0.025147
125.001 -0.00039429 175.5 0.6344 -0.025147
126 -0.00040502 176.63 0.6344 -0.025147
127.001 -0.0004136 173.69 0.6344 -0.025208
128 -0.00038004 176.48 0.6344 -0.025147
129 -0.00049425 172.02 0.6344 -0.025086
130.001 -0.00051654 172.41 0.6344 -0.025086
131 -0.00040502 173.12 0.6344 -0.025147
132 -0.00046981 168.74 0.63434 -0.025086
133.001 -0.00034189 177.25 0.63434 -0.025086
134 -0.0005309 170.77 0.6344 -0.025147
135.001 -0.00053871 171.54 0.6344 -0.025208
136 -0.00062782 170.73 0.6344 -0.025147
137 -0.0006392 170.84 0.63434 -0.025147
138.001 -0.00052548 171.66 0.63434 -0.025147
139 -0.00050694 172.62 0.63434 -0.025147
140 -0.00052733 172.78 0.63434 -0.025147
141.001 -0.00070006 170.53 0.63434 -0.025208
142 -0.0006274 172.02 0.63428 -0.025147
143.001 -0.00061101 172.76 0.63422 -0.025147
144 -0.00068492 169.86 0.63422 -0.025147
145 -0.00066036 171.85 0.63428 -0.025147
146.001 -0.00061739 172.37 0.63428 -0.025147
147 -0.00072784 172.39 0.63434 -0.025086
148 -0.00066847 171.14 0.63428 -0.025147
149.001 -0.00079686 170.87 0.63434 -0.025086
150 -0.00050754 173.46 0.63434 -0.025147
151.001 -0.00076718 169.63 0.63434 -0.025147
152 -0.0007149 170.75 0.63434 -0.025208
153 -0.00086397 171.1 0.63434 -0.025147
154.001 -0.00072545 171.49 0.63434 -0.025208
155 -0.00067246 174.18 0.63434 -0.025208
156 -0.00065059 174.75 0.63434 -0.025208
157.001 -0.00064838 173.23 0.63434 -0.025208
158 -0.00070131 173.51 0.63434 -0.025208
159 -0.00081248 173.45 0.63434 -0.025147
160.001 -0.00072223 174.13 0.63434 -0.025208
161 -0.00065315 178.77 0.63428 -0.025208
162.001 -0.00081343 173.43 0.63422 -0.025208
163 -0.00066323 177.63 0.63422 -0.025208
164 -0.0008002 174.79 0.63416 -0.025147
165.001 -0.00074536 174.89 0.63416 -0.025147
166 -0.00082773 174.02 0.63422 -0.025269
167 -0.00084192 173.35 0.63422 -0.025269
168.001 -0.00086189 173.77 0.63422 -0.025269
169 -0.00091738 172.27 0.63422 -0.02533
170.001 -0.00090921 172.99 0.63428 -0.025269
171 -0.0010038 173.06 0.63428 -0.025269
172 -0.000974 172.3 0.63422 -0.025269
173.001 -0.0010215 173.79 0.63422 -0.025269
174 -0.0010077 173.61 0.63422 -0.025269
175 -0.00093639 176.02 0.63422 -0.025269
176.001 -0.0010412 175.14 0.63416 -0.025269
177 -0.0009166 176.25 0.63422 -0.02533
178.001 -0.0010923 173.59 0.63422 -0.02533
179 -0.0010923 169.84 0.63428 -0.025269
180 -0.0012862 170.26 0.63422 -0.025269
181.001 -0.0013284 169.99 0.63428 -0.025391
182 -0.0012431 172.25 0.63422 -0.02533
183 -0.0013664 170.21 0.63428 -0.02533
184.001 -0.0015335 168.88 0.63434 -0.02533
185 -0.0014298 169.79 0.63428 -0.02533
186.001 -0.0013003 172.19 0.63422 -0.02533
187 -0.001313 170.46 0.63422 -0.025391
188 -0.0011995 172.51 0.63416 -0.025391
189.001 -0.0014804 168.93 0.63428 -0.025391
190 -0.0015702 168.62 0.63428 -0.025391
191 -0.0016546 169.33 0.63428 -0.025391
192.001 -0.0015752 169.14 0.63428 -0.025391
193 -0.0014179 170.96 0.63422 -0.025391
194 -0.0012934 172.12 0.63416 -0.02533
195 -0.0012901 171.88 0.63422 -0.02533
196 -0.0012312 172.17 0.63422 -0.025452
197.001 -0.0014649 170.69 0.63422 -0.025452
198 -0.001488 170.8 0.63422 -0.025452
199 -0.0011525 175.24 0.63416 -0.025391
200.001 -0.0012286 174.7 0.63416 -0.025391
201 -0.0012488 173.67 0.63416 -0.025391
202 -0.0013132 173.91 0.63416 -0.02533
203.001 -0.0013008 175.49 0.6341 -0.025391
204 -0.0012221 175.51 0.63416 -0.025391
205.001 -0.0011923 176.69 0.6341 -0.025391
206 -0.0015924 171.2 0.63416 -0.025391
207 -0.001369 172.92 0.6341 -0.025452
208.001 -0.0014711 172.52 0.63416 -0.025391
209 -0.0016487 171.25 0.63422 -0.025452
210 -0.0016182 171.18 0.63416 -0.025452
211.001 -0.0016201 171.84 0.63416 -0.025452
212 -0.0014286 173.7 0.63416 -0.025391
213.001 -0.0012977 176.83 0.63404 -0.025391
214 -0.0012322 176.36 0.6341 -0.025391
215 -0.0012217 177.51 0.6341 -0.025452
216.001 -0.001245 176.75 0.6341 -0.025391
217 -0.0012403 176.37 0.6341 -0.025452
218 -0.0015402 173.33 0.6341 -0.025452
219.001 -0.0012627 175.31 0.6341 -0.025452
220 -0.0014334 175.34 0.6341 -0.025391
221.001 -0.0013204 176.06 0.6341 -0.025452
222 -0.0013669 176.01 0.6341 -0.025452
223 -0.0013063 178.6 0.63404 -0.025452
224.001 -0.0012469 177.84 0.63398 -0.025391
225 -0.0013363 176.95 0.63398 -0.025452
226 -0.0010889 -178.42 0.63404 -0.025452
227.001 -0.0013604 177.31 0.63404 -0.025391
228 -0.001322 178.24 0.63404 -0.025391
229.001 -0.0014322 176.41 0.63404 -0.025452
230 -0.0013819 178.84 0.63404 -0.025452
231 -0.0013809 177.98 0.63404 -0.025452
232.001 -0.0014653 177.52 0.63404 -0.025452
233 -0.0013189 179.33 0.63385 -0.025391
234 -0.0014026 177.51 0.63398 -0.025452
235.001 -0.0012975 179.52 0.63391 -0.025452
236 -0.0012827 179.2 0.63385 -0.025452
237 -0.0014112 178.52 0.63398 -0.025452
238 -0.0014448 177.81 0.63404 -0.025452
239 -0.0012984 179.61 0.63404 -0.025452
240.001 -0.0012527 -179.2 0.63398 -0.025452
241 -0.0014238 178.81 0.63398 -0.025452
242 -0.0014284 178.24 0.63398 -0.025452
243.001 -0.0015688 176.85 0.63404 -0.025452
244 -0.0014908 176.63 0.63398 -0.025513
245 -0.0014427 176.98 0.63398 -0.025574
246.001 -0.001529 176.17 0.63398 -0.025574
247 -0.0015936 175.7 0.63398 -0.025452
248.001 -0.0015357 176.07 0.63404 -0.025513
249 -0.0014195 179.38 0.63404 -0.025513
250 -0.0013092 -178.42 0.63391 -0.025513
251.001 -0.0013871 179.99 0.63398 -0.025513
252 -0.0014312 177.95 0.63398 -0.025513
253 -0.0015821 176.82 0.63398 -0.025513
254.001 -0.0018168 173.78 0.63404 -0.025574
255 -0.0018203 175.7 0.63398 -0.025452
256.001 -0.0018497 177.06 0.63398 -0.025452
257 -0.0015485 179.46 0.63385 -0.025452
258 -0.001363 -178.5 0.63385 -0.025452
259.001 -0.0014012 178.88 0.63398 -0.025513
260 -0.0016217 176.66 0.63398 -0.025513
261 -0.0015104 178.85 0.63398 -0.025452
262.001 -0.0015605 178.98 0.63398 -0.025452
263 -0.0013957 -179.54 0.63391 -0.025452
264.001 -0.0014641 -179.98 0.63398 -0.025452
265 -0.0015347 -178.89 0.63385 -0.025452
266 -0.0012844 -176.71 0.63379 -0.025452
267.001 -0.0015109 179.8 0.63385 -0.025452
268 -0.0012748 -177.04 0.63385 -0.025452
269 -0.001425 -177.61 0.63385 -0.025513
270.001 -0.0013418 -177.88 0.63385 -0.025513
271 -0.0013514 -178.95 0.63398 -0.025513
272.001 -0.0013931 -179.59 0.63398 -0.025513
273 -0.0013106 -177.74 0.63398 -0.025513
274 -0.0012572 -176.41 0.63391 -0.025574
275.001 -0.0014005 -177.09 0.63385 -0.025513
276 -0.0012257 -177.32 0.63398 -0.025513
277 -0.0013623 -177.77 0.63398 -0.025513
278.001 -0.0016523 178.77 0.63398 -0.025574
279 -0.0013609 -178.11 0.63398 -0.025574
280 -0.0013402 -176.56 0.63398 -0.025574
281.001 -0.0015821 -179.77 0.63398 -0.025513
282 -0.0015183 -178.65 0.63398 -0.025513
283.001 -0.0013092 -174.37 0.63398 -0.025513
284 -0.0015707 -177.57 0.63391 -0.025452
285 -0.0014007 -177.03 0.63398 -0.025513
286.001 -0.0014396 -177.78 0.63398 -0.025513
287 -0.0017109 -179.76 0.63398 -0.025513
288 -0.0015731 -179.63 0.63398 -0.025513
289.001 -0.0015707 -177.63 0.63385 -0.025452
290 -0.0013385 -174.52 0.63385 -0.025452
291.001 -0.0013936 -177.59 0.63398 -0.025513
292 -0.0015612 -178.78 0.63398 -0.025513
293 -0.0017147 -178.74 0.63398 -0.025452
294.001 -0.0017102 -179.59 0.63398 -0.025513
295 -0.0016041 -178.02 0.63391 -0.025452
296 -0.0016484 -178.02 0.63391 -0.025452
297.001 -0.0016134 -178.74 0.63385 -0.025452
298 -0.0015442 -177.18 0.63391 -0.025391
299.001 -0.0015924 -178.02 0.63391 -0.025452
300 -0.0017302 -178.11 0.63385 -0.025391
