Time X DEG X Y
5328 8.7262E-5 84.266 0.14294 -0.0019837
5330 0.00011444 82.743 0.14301 -0.0020142
5332 9.8944E-5 83.766 0.14301 -0.0019837
5334 9.0838E-5 84.165 0.14301 -0.0020142
5336 0.00010848 83.126 0.14301 -0.0020142
5338 -8.9169E-5 103.74 0.14084 -0.0019837
5340 8.9407E-5 84.188 0.14298 -0.0020142
5342 0.00010181 83.446 0.14298 -0.0019837
5344 -0.00024414 154.54 0.13941 -0.0019531
5346 3.9101E-5 86.774 0.14258 -0.0019837
5348 9.2984E-5 84.086 0.14301 -0.0020447
5350 -8.9646E-5 102.73 0.14096 -0.0019837
5352 6.7711E-5 85.258 0.14279 -0.0020447
5354 9.6083E-5 83.797 0.14298 -0.0020447
5356 9.5606E-5 83.961 0.14301 -0.0020447
5358 0.00010514 83.368 0.14298 -0.0020447
5360 -0.00038195 -153.94 0.13812 -0.0019226
5362 0.00010419 83.344 0.14301 -0.0020142
5364 0.00010395 83.485 0.14301 -0.0020447
5366 0.0001154 82.743 0.14301 -0.0020447
5368 0.00011778 82.516 0.14301 -0.0020447
5370 0.00013399 81.579 0.14301 -0.0020447
5372 0.00011659 82.743 0.14304 -0.0020447
5374 0.00012565 82.094 0.14301 -0.0020142
5376 0.0001266 82.001 0.14304 -0.0020447
5378 0.00014615 80.727 0.14304 -0.0020142
5380 0.00014043 81.063 0.14304 -0.0019837
5382 2.3604E-5 89.649 0.14163 -0.0020142
5384 0.00014114 81.024 0.14304 -0.0020142
5386 0.00014114 81.251 0.14307 -0.0020142
5388 0.00014877 80.688 0.14304 -0.0020142
5390 0.00013781 81.399 0.14307 -0.0020142
5392 0.0001235 82.36 0.14307 -0.0020142
5394 0.00011826 82.672 0.14307 -0.0020447
5396 5.6982E-5 85.071 0.14243 -0.0019837
5398 0.00015474 80.493 0.14307 -0.0019837
5400 0.00013733 81.555 0.14307 -0.0020142
