Alpha(210mT) X DEG X DEG
270 -0.00035095 108.11 0.88117 1.4766
264.98 -0.00028992 104.57 0.88099 1.4766
260.11 -1.3352E-5 90.251 0.88068 1.4688
255.18 0.00059319 62.157 0.88068 1.4609
250.27 0.00084305 53.961 0.88068 1.4688
245.33 0.0011349 45.117 0.88062 1.4688
240.37 0.0016918 32.688 0.88038 1.4688
235.27 0.0018349 32.492 0.88025 1.4609
230.29 0.0024147 25.641 0.88025 1.4609
225.27 0.0027199 23.219 0.88025 1.4609
220.35 0.003006 21.406 0.88007 1.4609
215.31 0.003582 17.86 0.87983 1.4609
210.4 0.0038929 16.352 0.87952 1.4688
205.5 0.0041657 15.469 0.87964 1.4609
200.43 0.0047036 13.93 0.87958 1.4609
195.44 0.0049248 13.195 0.8794 1.4531
190.25 0.0056076 11.594 0.87909 1.4609
185.25 0.0061036 10.727 0.87897 1.4609
179.86 0.0067196 9.8673 0.87909 1.4609
174.8 0.0064335 10.297 0.87958 1.4609
169.87 0.0062619 10.344 0.8797 1.4531
164.84 0.005663 11.688 0.87977 1.4531
159.94 0.0052662 12.102 0.87989 1.4531
154.84 0.0049439 12.5 0.8797 1.4531
149.99 0.0046006 13.359 0.87995 1.4453
144.98 0.0040703 14.805 0.87983 1.4531
140.01 0.003521 16.625 0.87983 1.4609
135.23 0.0031891 18.289 0.8794 1.4688
130.09 0.0027313 20.93 0.87958 1.4688
124.98 0.0022278 25.57 0.87958 1.4531
120.06 0.0016804 31.852 0.87952 1.4453
115.31 0.0012531 38.836 0.87934 1.4531
110.14 0.00076485 53.055 0.87915 1.4531
105.31 0.00035095 70.563 0.87909 1.4688
100.09 -0.00016213 98.915 0.87897 1.4609
95.07 -0.00083733 130.25 0.87885 1.4531
89.89 -0.0011978 140.98 0.87836 1.4531
84.77 -0.0012417 141.21 0.878 1.4531
79.63 -0.00060463 120.5 0.87775 1.4453
74.74 -0.00018501 100.45 0.87757 1.4453
69.79 6.485E-5 86.235 0.87732 1.4453
64.89 0.00042343 67.938 0.8772 1.4531
59.93 0.00060654 59.5 0.87732 1.4453
54.95 0.00088311 49.938 0.87726 1.4453
50 0.0010071 45.789 0.8772 1.4453
45.1 0.0015831 33.532 0.87732 1.4453
40.09 0.0020008 28.305 0.87732 1.4375
35.09 0.002533 22.985 0.8772 1.4375
30.23 0.0028553 20.5 0.87702 1.4375
25.26 0.0031014 18.922 0.8769 1.4453
20.3 0.0033798 17.711 0.8769 1.4453
15.37 0.0037365 16.274 0.87665 1.4453
10.13 0.0042897 14.164 0.87671 1.4453
5.16 0.0047493 12.586 0.87696 1.4453
-0.02 0.0055542 10.992 0.87671 1.4453
-5.02 0.0054646 11.359 0.87714 1.4453
-9.97 0.0050526 11.758 0.87745 1.4453
-15.05 0.0046101 13.055 0.87775 1.4453
-19.94 0.0042572 14.094 0.87775 1.4453
-24.77 0.0034943 15.586 0.87732 1.4453
-29.82 0.0033264 16.727 0.87732 1.4453
-34.69 0.002697 20.32 0.87751 1.4531
-39.65 0.0023975 21.945 0.8772 1.4531
-44.54 0.0019283 26.242 0.87702 1.4531
-49.55 0.0013485 35.282 0.8772 1.4453
-54.52 0.00099183 44.211 0.8769 1.4531
-60.43 0.0006733 55.008 0.87684 1.4609
-65.36 0.00030518 71.977 0.87702 1.4453
-70.36 -4.5777E-5 92.883 0.87684 1.4453
-75.42 -0.00041771 114.23 0.87659 1.4531
-80.46 -0.00088883 134.62 0.87665 1.4453
-85.42 -0.0014534 147.55 0.87665 1.4531
-90 -0.0019016 155.12 0.87635 1.4531
