Alpha(210mT) X DEG X DEG
270 -0.00038147 102.08 0.9068 1.6172
264.98 -0.00010872 93.344 0.90656 1.6172
260.11 0.00032807 79.641 0.90625 1.6172
255.18 0.00073815 68.243 0.90607 1.6172
250.27 0.00089264 64.258 0.90577 1.6172
245.33 0.0013504 53.969 0.90564 1.625
240.37 0.001812 45.899 0.90552 1.6172
235.27 0.0020199 43.219 0.9054 1.625
230.29 0.0024147 37.985 0.90546 1.625
225.27 0.0027504 34.36 0.90534 1.6172
220.35 0.0031624 30.25 0.9054 1.625
215.31 0.0035458 27.61 0.90534 1.625
210.4 0.00383 26.578 0.9054 1.625
205.5 0.0042 24.422 0.90552 1.6094
200.43 0.0046673 22.242 0.9054 1.625
195.44 0.0051098 20.289 0.90546 1.625
190.25 0.0055447 19.367 0.90546 1.625
185.25 0.0061913 17.289 0.90552 1.625
179.86 0.0068875 15.742 0.90564 1.625
174.8 0.0068493 15.797 0.90619 1.625
169.87 0.0063229 16.774 0.90625 1.6172
164.84 0.0059414 17.735 0.90662 1.625
159.94 0.0054188 19.375 0.90662 1.6172
154.84 0.0049916 20.735 0.90656 1.6172
149.99 0.0047322 21.578 0.90662 1.6094
144.98 0.0043717 23.094 0.90662 1.6094
140.01 0.0039082 25.524 0.90668 1.6016
135.23 0.0036564 26.555 0.90656 1.6094
130.09 0.0032311 30.172 0.90656 1.6172
124.98 0.0029335 31.805 0.90638 1.6094
120.06 0.0024605 36.078 0.90631 1.6094
115.31 0.0019951 42 0.90625 1.6094
110.14 0.0014172 51.985 0.90625 1.6094
105.31 0.00089264 63.383 0.90619 1.6094
100.09 0.00030327 80.821 0.90595 1.6016
95.07 -0.00015259 94.743 0.90577 1.6094
89.89 -0.00065613 110.2 0.90546 1.6094
84.77 -0.00045586 104.02 0.90509 1.6172
79.63 -0.00016022 95.251 0.90455 1.6172
74.74 0.00042534 76.555 0.90436 1.6094
69.79 0.00076104 67.313 0.9043 1.6094
64.89 0.0013161 54.383 0.90412 1.6094
59.93 0.001667 47.711 0.90436 1.6094
54.95 0.0019169 43.774 0.90412 1.6172
50 0.00243 37.414 0.90412 1.6172
45.1 0.0028839 32.828 0.90412 1.6094
40.09 0.003336 29.274 0.90393 1.6094
35.09 0.0035782 27.836 0.90393 1.6094
30.23 0.0041199 24.57 0.90387 1.6094
25.26 0.00453 22.735 0.90412 1.6094
20.3 0.0047226 21.617 0.90406 1.6094
15.37 0.0053425 19.313 0.90412 1.6094
10.13 0.0058346 17.867 0.90412 1.6016
5.16 0.006321 16.938 0.90418 1.6016
-0.02 0.0070229 15.266 0.9043 1.6016
-5.02 0.0072022 14.656 0.90467 1.6094
-9.97 0.0068512 15.234 0.90509 1.6016
-15.05 0.0062352 16.844 0.90522 1.6016
-19.94 0.0059471 16.914 0.90522 1.6016
-24.77 0.0054512 18.633 0.90509 1.6016
-29.82 0.0053273 18.711 0.90522 1.6016
-34.69 0.004963 20.266 0.90516 1.6016
-39.65 0.0044976 21.703 0.90516 1.6016
-44.54 0.0041714 23.43 0.90522 1.6016
-49.55 0.0037518 25.563 0.90509 1.5938
-54.52 0.0033283 28.031 0.90503 1.5938
-60.43 0.0029564 31.195 0.90491 1.5938
-65.36 0.0026531 33.117 0.90473 1.6016
-70.36 0.0021248 39.492 0.90473 1.5938
-75.42 0.001709 46.516 0.90467 1.5938
-80.46 0.0012836 53.93 0.90455 1.5938
-85.42 0.00077248 66.516 0.90448 1.6016
-90 0.00027657 80.977 0.90424 1.5938
