#Alpha(207mT) X DEG X DEG
0.33 -0.0015984 90.446 0.16156 0.625
4.95 -0.0020027 90.555 0.16138 0.66407
10.74 -0.0040665 91.141 0.16132 0.78907
15.51 -0.0048104 91.344 0.16132 0.77344
20.33 -0.0056725 91.594 0.16126 0.8125
25.03 -0.0063553 91.797 0.16113 0.83594
29.88 -0.00663 91.86 0.16126 0.71094
35.78 -0.0076523 92.149 0.16119 0.78907
40.62 -0.0078469 92.196 0.16107 0.75782
45.24 -0.0087166 92.446 0.16101 0.85938
50.19 -0.0098458 92.751 0.16095 0.95313
55.1 -0.0099412 92.782 0.16101 0.90625
59.87 -0.010727 93.008 0.16095 0.95313
65.74 -0.010315 92.883 0.16089 0.875
70.61 -0.0092927 92.594 0.16089 0.71875
75.67 -0.0089875 92.493 0.16089 0.67188
80.63 -0.0075989 92.126 0.16089 0.67188
84.84 -0.0072594 92.032 0.16095 0.66407
90.17 -0.0055237 91.54 0.16101 0.53907
95.43 -0.0044441 91.243 0.16101 0.53125
100.55 -0.0025406 90.711 0.16113 0.35156
105.52 -0.0026169 90.727 0.16113 0.49219
110.74 -0.0014687 90.399 0.16119 0.44531
115.67 0.00027085 89.915 0.16132 0.25781
120.83 0.00054932 89.836 0.16144 0.17969
124.87 0.00093842 89.727 0.16138 0.3125
129.94 0.001648 89.532 0.16138 0.28125
134.97 0.0017853 89.485 0.1615 0.24219
140.15 0.0028801 89.18 0.16168 0.054688
145.31 0.0036659 88.961 0.16168 0.046875
150.33 0.0030365 89.133 0.16174 0.125
155.35 0.0033226 89.055 0.16174 0.11719
160.41 0.0029221 89.165 0.16174 0.14063
165.43 0.0019035 89.454 0.16174 0.25781
170.55 0.00065995 89.805 0.16168 0.46094
175.58 -0.00058747 90.165 0.16162 0.61719
180.67 -0.0016594 90.477 0.16168 0.63282
185.75 -0.0031204 90.883 0.16156 0.74219
189.81 -0.0043984 91.243 0.16156 0.85157
195.65 -0.0053711 91.508 0.16144 0.88282
200.44 -0.0060578 91.704 0.16156 0.77344
205.23 -0.0066223 91.852 0.16138 0.8125
210.07 -0.0074005 92.071 0.16132 0.85157
215.02 -0.0077172 92.165 0.16132 0.76563
220.8 -0.0086556 92.43 0.16126 0.875
225.5 -0.0096665 92.711 0.16126 0.88282
230.33 -0.010689 92.985 0.16113 1.0156
235.29 -0.01088 93.047 0.16113 1.0391
240.1 -0.010273 92.86 0.16107 0.96875
244.97 -0.010494 92.93 0.16107 0.90625
249.86 -0.0103 92.883 0.16107 0.90625
254.93 -0.0091172 92.547 0.16107 0.74219
259.85 -0.0085335 92.391 0.16113 0.67188
265.19 -0.0071755 92.001 0.16126 0.53125
270.38 -0.0055886 91.563 0.16138 0.42188
275.55 -0.0044937 91.251 0.16138 0.40625
280.55 -0.0034027 90.946 0.16132 0.375
285.57 -0.00243 90.665 0.1615 0.30469
290.77 -0.0017014 90.469 0.1615 0.30469
295.75 -0.00028992 90.063 0.16156 0.17969
299.81 -0.00079727 90.211 0.16162 0.32813
304.92 5.3406E-5 89.977 0.16162 0.20313
310 0.00050354 89.852 0.16174 0.17969
315.24 0.0014687 89.571 0.16187 0.054688
320.32 0.0021591 89.391 0.16199 -0.039063
325.41 0.0020676 89.399 0.16205 0
330.43 0.0018196 89.477 0.16205 0.070313
335.31 0.0023766 89.321 0.16205 0.03125
340.56 0.0004654 89.86 0.16205 0.22656
345.36 -0.0002327 90.063 0.16199 0.40625
350.51 -0.0011025 90.313 0.16205 0.46094
355.65 -0.0019837 90.555 0.16199 0.51563
360.33 -0.002903 90.813 0.16187 0.59375
0.33 -0.0042534 91.196 0.16187 0.78907
4.95 -0.0048256 91.352 0.16199 0.70313
10.74 -0.0060272 91.688 0.16187 0.74219
15.51 -0.0063973 91.797 0.16181 0.74219
20.33 -0.0075035 92.11 0.16168 0.88282
25.03 -0.0082665 92.313 0.16168 0.79688
29.88 -0.0093232 92.61 0.16168 0.79688
35.78 -0.0099412 92.782 0.16162 0.8125
40.62 -0.010777 93.016 0.16162 0.88282
45.24 -0.011025 93.079 0.16162 0.78907
50.19 -0.01194 93.329 0.1615 0.85938
55.1 -0.012573 93.516 0.16138 1.0156
59.87 -0.012669 93.532 0.16138 0.94532
65.74 -0.012531 93.501 0.16132 0.92969
70.61 -0.01215 93.383 0.16138 0.85157
75.67 -0.011749 93.282 0.16138 0.8125
80.63 -0.0098687 92.751 0.16138 0.64844
84.84 -0.0091477 92.547 0.16144 0.64844
90.17 -0.0074425 92.071 0.16156 0.49219
95.43 -0.0063286 91.766 0.16156 0.49219
100.55 -0.0045586 91.266 0.16168 0.33594
