#Alpha(207mT) X DEG X DEG
0.33 0.0011711 89.665 0.16199 0.57032
4.95 0.0015526 89.571 0.16193 0.63282
10.74 0.0027695 89.235 0.16181 0.75
15.51 0.0047646 88.688 0.16181 0.69532
20.33 0.0069657 88.086 0.16181 0.70313
25.03 0.0092049 87.477 0.16174 0.72657
29.88 0.011749 86.782 0.16174 0.69532
35.78 0.014664 86.001 0.16168 0.71875
40.62 0.016995 85.376 0.16162 0.79688
45.24 0.01944 84.727 0.16156 0.85938
50.19 0.022366 83.922 0.16156 0.8125
55.1 0.024979 83.243 0.16144 0.94532
59.87 0.027622 82.532 0.16144 0.94532
65.74 0.031288 81.579 0.16156 0.875
70.61 0.034672 80.688 0.16162 0.75
75.67 0.038647 79.641 0.16168 0.58594
80.63 0.041275 78.961 0.16174 0.54688
84.84 0.042465 78.641 0.16174 0.5625
90.17 0.042805 78.555 0.16193 0.39844
95.43 0.041889 78.782 0.16199 0.35938
100.55 0.04015 79.219 0.16205 0.375
105.52 0.038475 79.672 0.16211 0.24219
110.74 0.036118 80.274 0.16223 0.22656
115.67 0.033814 80.876 0.16223 0.20313
120.83 0.031761 81.422 0.16229 0.13281
124.87 0.029106 82.102 0.16235 0.14844
129.94 0.027622 82.501 0.16235 0.078126
134.97 0.024574 83.313 0.16235 0.10156
140.15 0.022656 83.836 0.16242 -0.078126
145.31 0.019982 84.555 0.16242 -0.085938
150.33 0.016811 85.407 0.16235 0
155.35 0.013889 86.219 0.16235 0.046875
160.41 0.010811 87.032 0.16229 0.078126
165.43 0.0072747 88.008 0.16217 0.28906
170.55 0.0038681 88.93 0.16199 0.57032
175.58 0.0020714 89.422 0.16199 0.54688
180.67 0.0013847 89.618 0.16193 0.60938
185.75 0.0018616 89.485 0.16174 0.64063
189.81 0.0029068 89.188 0.16174 0.71875
195.65 0.0047264 88.696 0.16168 0.78907
200.44 0.0075875 87.915 0.16174 0.63282
205.23 0.010212 87.204 0.16168 0.64063
210.07 0.012226 86.657 0.16162 0.76563
215.02 0.014683 86.001 0.16162 0.78907
220.8 0.018536 84.954 0.16156 0.71875
225.5 0.020207 84.501 0.16156 0.875
230.33 0.023151 83.719 0.16156 0.8125
235.29 0.025822 83.016 0.16162 0.8125
240.1 0.028832 82.235 0.16156 0.85938
244.97 0.03228 81.313 0.16156 0.82032
249.86 0.035511 80.469 0.16162 0.74219
254.93 0.039532 79.415 0.16174 0.58594
