Time X DEG X Y
152 -0.013503 173.49 0.59308 -0.0012207
154 -0.013702 173.45 0.59314 -0.0012817
156 -0.013622 173.56 0.5932 -0.0012207
158 -0.013682 173.77 0.59327 -0.0012817
160 -0.013565 173.66 0.5932 -0.0012817
162 -0.013762 173.6 0.5932 -0.0012817
164 -0.013726 173.59 0.5932 -0.0012207
166 -0.013643 173.64 0.5932 -0.0012207
168 -0.013654 173.71 0.5932 -0.0012817
170 -0.013592 173.7 0.5932 -0.0012207
172 -0.01356 173.57 0.5932 -0.0012817
174 -0.0099965 -171.86 0.59211 -0.0012207
176 -0.013555 173.66 0.5932 -0.0012817
178 -0.01361 173.7 0.59314 -0.0012817
180 -0.0083581 -161.21 0.59119 -0.0012817
182 -0.013647 173.76 0.59314 -0.0012817
184 -0.013622 173.75 0.59314 -0.0012817
186 -0.013622 173.89 0.59308 -0.0013428
188 -0.013696 173.86 0.59314 -0.0013428
190 -0.013692 173.93 0.59314 -0.0012207
192 -0.013616 173.83 0.59308 -0.0012817
194 -0.013682 173.77 0.59302 -0.0012817
196 -0.013643 173.84 0.59308 -0.0012817
198 -0.013625 173.88 0.59302 -0.0013428
200 -0.013564 173.87 0.59302 -0.0012817
202 -0.01365 173.9 0.59302 -0.0013428
204 -0.013668 173.89 0.59302 -0.0012817
206 -0.013657 173.85 0.59296 -0.0013428
208 -0.013663 173.96 0.59302 -0.0013428
210 -0.01376 173.92 0.59296 -0.0013428
212 -0.013714 173.99 0.59296 -0.0013428
214 -0.013732 173.95 0.59296 -0.0014038
216 -0.013774 173.88 0.59296 -0.0014038
218 -0.013763 173.9 0.59296 -0.0013428
220 -0.013826 174 0.5929 -0.0012817
222 -0.013723 173.91 0.5929 -0.0014038
224 -0.013694 173.81 0.5929 -0.0014038
226 -0.013671 173.9 0.5929 -0.0014038
228 -0.013733 173.77 0.5929 -0.0013428
230 -0.013744 173.86 0.59284 -0.0014038
232 -0.013765 173.81 0.59296 -0.0013428
234 -0.013793 173.88 0.5929 -0.0014038
236 -0.013832 173.81 0.5929 -0.0014038
238 -0.013838 173.81 0.5929 -0.0014038
240 -0.013845 173.8 0.5929 -0.0014038
242 -0.013927 173.83 0.59284 -0.0014038
244 -0.013955 173.77 0.5929 -0.0014649
246 -0.013956 173.74 0.59296 -0.0013428
248 -0.013937 173.77 0.59284 -0.0014038
250 -0.013965 173.72 0.5929 -0.0014038
252 -0.013982 173.67 0.5929 -0.0014038
254 -0.013967 173.74 0.5929 -0.0014038
256 -0.013951 173.69 0.59284 -0.0014038
258 -0.013988 173.73 0.5929 -0.0014038
260 -0.013927 173.7 0.5929 -0.0013428
262 -0.013977 173.59 0.5929 -0.0013428
264 -0.01397 173.66 0.5929 -0.0014038
266 -0.014006 173.63 0.59296 -0.0013428
268 -0.014011 173.57 0.5929 -0.0012817
270 -0.01396 173.7 0.5929 -0.0013428
272 -0.013983 173.74 0.59284 -0.0013428
274 -0.014054 173.61 0.5929 -0.0013428
276 -0.014062 173.6 0.5929 -0.0013428
278 -0.01402 173.61 0.5929 -0.0013428
280 -0.014046 173.69 0.5929 -0.0013428
282 -0.014087 173.59 0.5929 -0.0014038
284 -0.014045 173.66 0.5929 -0.0013428
286 -0.014071 173.61 0.5929 -0.0013428
288 -0.014075 173.66 0.5929 -0.0013428
290 -0.014086 173.78 0.5929 -0.0014038
292 -0.014171 173.71 0.59296 -0.0014038
294 -0.014113 173.66 0.5929 -0.0014038
296 -0.014007 173.77 0.59296 -0.0013428
298 -0.014049 173.72 0.5929 -0.0014038
300 -0.01412 173.66 0.5929 -0.0013428
302 -0.014111 173.75 0.59284 -0.0013428
304 -0.014115 173.71 0.5929 -0.0014038
306 -0.014079 173.71 0.5929 -0.0013428
308 -0.014031 173.79 0.5929 -0.0014038
310 -0.014117 173.7 0.5929 -0.0014038
312 -0.014139 173.75 0.59284 -0.0014038
314 -0.01367 175.1 0.59278 -0.0014038
316 -0.014111 173.75 0.5929 -0.0014038
318 -0.014126 173.71 0.5929 -0.0014038
320 -0.014074 173.66 0.59284 -0.0014038
322 -0.01413 173.66 0.59284 -0.0014038
324 -0.014028 173.74 0.59278 -0.0015259
326 -0.014079 173.75 0.59284 -0.0015259
328 -0.014014 173.83 0.59278 -0.0015259
330 -0.014011 173.88 0.59284 -0.0014649
332 -0.014105 173.71 0.59278 -0.0015869
334 -0.014128 173.55 0.59284 -0.0015259
336 -0.014002 173.65 0.59278 -0.0015869
338 -0.014128 173.58 0.59278 -0.0015869
340 -0.014001 173.6 0.59266 -0.0015869
342 -0.014015 173.78 0.59278 -0.0015869
344 -0.013962 173.72 0.59272 -0.0015869
346 -0.013996 173.68 0.59272 -0.001648
348 -0.014068 173.69 0.59272 -0.001648
350 -0.013954 173.59 0.59266 -0.001709
352 -0.01396 173.72 0.59272 -0.001648
354 -0.013878 173.71 0.59272 -0.001709
356 -0.014009 173.74 0.59278 -0.001709
358 -0.013863 173.67 0.59278 -0.001648
360 -0.014017 173.52 0.59278 -0.001648
362 -0.013873 173.71 0.59266 -0.001709
364 -0.014012 173.63 0.59266 -0.001709
366 -0.013913 173.7 0.59266 -0.001709
368 -0.013869 173.6 0.59272 -0.001709
370 -0.014049 173.46 0.59266 -0.001709
372 -0.013949 173.38 0.59278 -0.00177
374 -0.013773 173.39 0.59272 -0.001709
376 -0.01388 173.47 0.59278 -0.00177
378 -0.013862 173.44 0.59278 -0.00177
380 -0.013882 173.47 0.59272 -0.0018311
382 -0.013942 173.34 0.59278 -0.001709
384 -0.013812 173.34 0.59272 -0.00177
386 -0.013976 173.19 0.59278 -0.00177
388 -0.013925 173.09 0.59278 -0.0018311
390 -0.013888 173.04 0.59284 -0.00177
392 -0.013831 172.96 0.59272 -0.001709
394 -0.013881 173.15 0.59278 -0.00177
396 -0.014023 173.26 0.59278 -0.00177
398 -0.013967 173.33 0.59278 -0.00177
400 -0.013955 173.31 0.59272 -0.00177
402 -0.013977 173.07 0.59278 -0.00177
404 -0.013944 173.09 0.59278 -0.00177
406 -0.014035 173.09 0.59278 -0.00177
408 -0.01423 173.24 0.59278 -0.0018311
410 -0.014181 173.02 0.59278 -0.0018311
412 -0.014108 173.17 0.59278 -0.00177
414 -0.014156 173.09 0.59272 -0.0018311
416 -0.014111 173.16 0.59272 -0.00177
418 -0.013934 173.13 0.59272 -0.0018921
420 -0.014086 172.91 0.59278 -0.00177
422 -0.013996 173.11 0.59266 -0.0018311
424 -0.014015 173.04 0.59278 -0.00177
426 -0.013905 172.99 0.59272 -0.00177
428 -0.013904 173.02 0.59278 -0.00177
430 -0.013911 172.99 0.59278 -0.00177
432 -0.013986 173.04 0.59284 -0.00177
434 -0.014089 172.91 0.59278 -0.001709
436 -0.014013 172.91 0.59278 -0.00177
438 -0.013996 172.94 0.59278 -0.00177
440 -0.014256 172.88 0.59278 -0.00177
442 -0.014084 172.96 0.59278 -0.001709
444 -0.014094 172.76 0.59278 -0.00177
446 -0.014133 172.88 0.59278 -0.001709
448 -0.014192 172.84 0.59278 -0.001709
450 -0.014124 172.84 0.5929 -0.001709
452 -0.014122 172.86 0.5929 -0.001648
454 -0.014083 172.85 0.5929 -0.0015259
456 -0.014171 172.86 0.5929 -0.001648
458 -0.01403 172.76 0.5929 -0.001648
460 -0.014229 172.67 0.5929 -0.0015869
462 -0.014167 172.81 0.5929 -0.001648
464 -0.014073 172.75 0.5929 -0.0015869
466 -0.014183 172.62 0.59278 -0.001648
468 -0.01425 172.66 0.59284 -0.0015869
470 -0.014232 172.74 0.59272 -0.001709
472 -0.01418 172.66 0.59284 -0.0015869
474 -0.014195 172.67 0.59272 -0.001648
476 -0.014098 172.7 0.59284 -0.0015869
478 -0.014113 172.6 0.59278 -0.0015869
480 -0.01421 172.77 0.59284 -0.001648
482 -0.014164 172.6 0.59284 -0.0015869
484 -0.014144 172.62 0.59284 -0.0015259
486 -0.014073 172.96 0.59278 -0.0015259
488 -0.0141 172.6 0.59278 -0.0015869
490 -0.014174 172.81 0.59278 -0.0015259
492 -0.014104 172.81 0.59278 -0.0015259
494 -0.014164 172.68 0.59278 -0.0014649
496 -0.014086 172.63 0.59278 -0.0014038
498 -0.014144 172.82 0.59278 -0.0015259
500 -0.014031 172.94 0.59272 -0.0014038
502 -0.014033 173.07 0.59272 -0.0014649
504 -0.013948 173.02 0.59278 -0.0014038
506 -0.013959 172.95 0.59278 -0.0014038
508 -0.013927 172.96 0.59278 -0.0014649
510 -0.013982 172.9 0.59278 -0.0014649
512 -0.013925 172.91 0.59284 -0.0013428
514 -0.013938 172.94 0.59284 -0.0014038
516 -0.014016 172.96 0.59284 -0.0013428
518 -0.010204 -175.79 0.59211 -0.0014038
520 -0.013902 172.94 0.59284 -0.0013428
522 -0.013924 172.84 0.59284 -0.0013428
524 -0.013908 172.95 0.59284 -0.0014038
526 -0.013887 172.76 0.59296 -0.0012817
528 -0.013976 172.77 0.59296 -0.0013428
530 -0.013895 172.63 0.59296 -0.0013428
532 -0.013809 172.73 0.59296 -0.0013428
534 -0.013895 172.77 0.59284 -0.0013428
536 -0.013844 172.79 0.5929 -0.0013428
538 -0.013824 172.68 0.59302 -0.0013428
540 -0.013952 172.66 0.59302 -0.0013428
542 -0.013849 172.79 0.59296 -0.0013428
544 -0.013987 172.73 0.59302 -0.0014038
546 -0.014067 172.71 0.59302 -0.0014038
548 -0.013884 172.68 0.59308 -0.0013428
550 -0.013962 172.68 0.59302 -0.0012817
552 -0.013966 172.66 0.59308 -0.0012817
554 -0.013914 172.63 0.59308 -0.0012817
556 -0.013914 172.63 0.59302 -0.0013428
558 -0.013983 172.52 0.59302 -0.0013428
560 -0.013902 172.42 0.59308 -0.0012817
562 -0.013874 172.41 0.59314 -0.0013428
564 -0.0139 172.4 0.59308 -0.0012207
566 -0.013815 172.51 0.59308 -0.0012817
568 -0.013865 172.42 0.59308 -0.0012817
570 -0.013942 172.48 0.59314 -0.0012817
572 -0.013888 172.44 0.59314 -0.0012817
574 -0.013856 172.42 0.59308 -0.0012817
576 -0.013736 172.41 0.59314 -0.0013428
578 -0.013754 172.31 0.59314 -0.0012207
580 -0.013752 172.45 0.59314 -0.0012817
582 -0.01122 179.38 0.59259 -0.0012817
584 -0.013738 172.32 0.59308 -0.0012817
586 -0.013603 172.74 0.59302 -0.0012817
588 -0.013778 172.27 0.59314 -0.0012817
590 -0.013683 172.42 0.59308 -0.0013428
592 -0.013659 172.37 0.59302 -0.0013428
594 -0.013646 172.37 0.59308 -0.0012817
596 -0.01363 172.35 0.59302 -0.0013428
598 -0.013647 172.33 0.59302 -0.0013428
600 -0.01364 172.28 0.59302 -0.0012817
602 -0.013602 172.35 0.59302 -0.0012817
604 -0.013643 172.35 0.59302 -0.0012817
606 -0.01357 172.38 0.59302 -0.0012817
608 -0.013632 172.39 0.59302 -0.0012817
610 -0.0136 172.39 0.59302 -0.0013428
612 -0.013659 172.36 0.59302 -0.0012817
614 -0.013637 172.42 0.59302 -0.0012817
616 -0.013669 172.41 0.59302 -0.0012817
618 -0.013696 172.45 0.59302 -0.0012817
620 -0.013616 172.48 0.59302 -0.0012207
622 -0.013594 172.4 0.59302 -0.0013428
624 -0.013597 172.43 0.59302 -0.0012817
626 -0.013615 172.43 0.59302 -0.0012817
628 -0.01358 172.31 0.59308 -0.0012817
630 -0.013632 172.35 0.59314 -0.0012817
632 -0.013557 172.41 0.59308 -0.0013428
634 -0.013626 172.34 0.59302 -0.0012817
636 -0.013322 172.05 0.59302 -0.0013428
638 -0.013668 172.42 0.59302 -0.0012817
640 -0.013694 172.47 0.59296 -0.0013428
642 -0.013633 172.5 0.59302 -0.0012817
644 -0.013558 172.42 0.59302 -0.0013428
646 -0.013543 172.38 0.59302 -0.0012817
648 -0.013537 172.48 0.59296 -0.0013428
650 -0.013557 172.44 0.59302 -0.0012817
652 -0.0042067 -130.28 0.58838 -0.0012817
654 -0.013494 172.45 0.59302 -0.0012817
656 -0.013456 172.45 0.59302 -0.0012207
658 -0.013493 172.4 0.59302 -0.0012817
660 -0.013409 172.41 0.59302 -0.0012817
662 -0.013475 172.42 0.59296 -0.0014038
664 -0.013403 172.41 0.59302 -0.0012817
666 -0.013461 172.25 0.59296 -0.0013428
668 -0.013091 173.22 0.5929 -0.0012817
670 -0.013389 172.47 0.59302 -0.0012817
672 -0.013361 172.34 0.59302 -0.0012817
674 -0.013317 172.47 0.59302 -0.0012817
676 -0.013413 172.42 0.59314 -0.0012817
678 -0.013398 172.45 0.5932 -0.0012207
680 -0.013399 172.55 0.59314 -0.0012817
682 -0.013335 172.5 0.5932 -0.0012207
684 -0.013453 172.47 0.59314 -0.0012817
686 -0.013402 172.54 0.5932 -0.0012817
688 -0.013381 172.45 0.5932 -0.0012817
690 -0.013335 172.49 0.5932 -0.0012817
692 -0.013294 172.37 0.5932 -0.0012207
694 -0.013289 172.42 0.5932 -0.0012207
696 -0.013329 172.42 0.59327 -0.0012817
698 -0.013251 172.33 0.5932 -0.0012207
700 -0.013294 172.24 0.59327 -0.0012207
702 -0.013357 172.31 0.59327 -0.0012207
704 -0.004179 -130.25 0.58838 -0.0012207
706 -0.0041294 -129.56 0.58832 -0.0012817
708 -0.013309 172.46 0.5932 -0.0012817
710 -0.013347 172.46 0.5932 -0.0012817
712 -0.013362 172.35 0.59327 -0.0012207
714 -0.013348 172.32 0.59333 -0.0012207
716 -0.013318 172.23 0.59327 -0.0012207
718 -0.013251 172.27 0.59333 -0.0012207
720 -0.013183 172.32 0.59327 -0.0012207
722 -0.013284 172.21 0.59333 -0.0012207
724 -0.013264 172.24 0.59333 -0.0012207
726 -0.0040617 -129.08 0.58826 -0.0012817
728 -0.0041065 -129.32 0.58832 -0.0012207
730 -0.0040865 -129.09 0.58826 -0.0012207
732 -0.013192 172.22 0.59327 -0.0012207
734 -0.013264 172.2 0.59327 -0.0012207
736 -0.013287 172.18 0.59333 -0.0012207
738 -0.013308 172.1 0.59333 -0.0011597
740 -0.01331 172.17 0.59333 -0.0012207
742 -0.013236 172.2 0.59333 -0.0011597
744 -0.01326 172.22 0.59333 -0.0012817
746 -0.0040474 -128.87 0.5882 -0.0012207
748 -0.0040131 -128.78 0.5882 -0.0012817
750 -0.0042982 -131.55 0.58869 -0.0012207
752 -0.013212 172.13 0.59333 -0.0010986
754 -0.01318 172.07 0.59327 -0.0012207
756 -0.01322 172.06 0.59333 -0.0012207
758 -0.013189 172.09 0.59333 -0.0011597
760 -0.013193 172.02 0.59327 -0.0011597
762 -0.013254 172.08 0.59327 -0.0011597
764 -0.013215 172.13 0.59327 -0.0012207
766 -0.013264 172.05 0.59333 -0.0012207
768 -0.013227 172.09 0.59333 -0.0012207
770 -0.011791 175.76 0.59302 -0.0012207
772 -0.013208 172.03 0.59333 -0.0011597
774 -0.013163 172.09 0.59333 -0.0012207
776 -0.01318 172.04 0.59333 -0.0012207
778 -0.013169 172.06 0.59333 -0.0011597
780 -0.013189 171.98 0.59333 -0.0011597
782 -0.012953 172.68 0.59327 -0.0012207
784 -0.011913 175.33 0.59314 -0.0012207
786 -0.013154 171.99 0.59333 -0.0011597
788 -0.013136 171.98 0.59333 -0.0011597
790 -0.01314 172.03 0.59333 -0.0011597
792 -0.0093709 -172.27 0.58979 -0.0012207
794 -0.013083 172.01 0.59333 -0.0011597
796 -0.013107 171.98 0.59333 -0.0012207
798 -0.013092 171.93 0.59333 -0.0012207
800 -0.013049 171.88 0.59333 -0.0012207
802 -0.013123 171.91 0.59339 -0.0011597
804 -0.0040713 -128.76 0.5882 -0.0012207
806 -0.012768 172.76 0.59333 -0.0012207
808 -0.013119 171.88 0.59333 -0.0012207
810 -0.01314 171.93 0.59333 -0.0012207
812 -0.013083 171.96 0.59333 -0.0011597
814 -0.013131 171.98 0.59333 -0.0012207
816 -0.013169 172.09 0.59339 -0.0012817
818 -0.01318 172.11 0.59333 -0.0012817
820 -0.013116 171.95 0.59333 -0.0011597
822 -0.013113 172.01 0.59333 -0.0012207
824 -0.013116 171.96 0.59339 -0.0012207
826 -0.013117 171.96 0.59339 -0.0011597
828 -0.013041 171.99 0.59333 -0.0012207
830 -0.013089 171.98 0.59339 -0.0011597
832 -0.013022 171.93 0.59333 -0.0011597
834 -0.013098 171.92 0.59333 -0.0011597
836 -0.013121 171.92 0.59333 -0.0011597
838 -0.013049 171.96 0.59333 -0.0012207
840 -0.013109 171.95 0.59333 -0.0012207
842 -0.013068 171.95 0.59339 -0.0012207
844 -0.013046 171.93 0.59333 -0.0012207
846 -0.013044 171.98 0.59333 -0.0012207
848 -0.013018 171.95 0.59333 -0.0012207
850 -0.013039 171.95 0.59333 -0.0012207
852 -0.012981 171.94 0.59333 -0.0012207
854 -0.01302 171.96 0.59327 -0.0012207
856 -0.01302 172.02 0.59333 -0.0011597
858 -0.013094 172.03 0.59333 -0.0012207
860 -0.013024 171.94 0.59333 -0.0012207
862 -0.013012 171.99 0.59333 -0.0012207
864 -0.013022 172.01 0.59339 -0.0012207
866 -0.013076 172.06 0.59327 -0.0012817
868 -0.013021 171.85 0.59333 -0.0012207
870 -0.013073 171.93 0.59333 -0.0012207
872 -0.013026 172.06 0.59333 -0.0012207
874 -0.013039 172.01 0.59339 -0.0012207
876 -0.012966 171.91 0.59333 -0.0011597
878 -0.013039 171.92 0.59339 -0.0011597
880 -0.012961 171.95 0.59327 -0.0012207
882 -0.013087 171.99 0.59327 -0.0012207
884 -0.0076161 -160.71 0.58905 -0.0011597
886 -0.012932 172.11 0.59327 -0.0012207
888 -0.013015 172.03 0.59333 -0.0012207
890 -0.013041 171.96 0.59333 -0.0012207
892 -0.013085 172.01 0.59333 -0.0012207
894 -0.013002 171.99 0.59339 -0.0011597
896 -0.013066 172 0.59339 -0.0011597
898 -0.013078 172.02 0.59339 -0.0011597
900 -0.012985 172.09 0.59339 -0.0011597
902 -0.013023 171.99 0.59339 -0.0011597
904 -0.013044 171.99 0.59339 -0.0012207
906 -0.013072 172.05 0.59333 -0.0012207
908 -0.013052 171.95 0.59339 -0.0011597
910 -0.013033 171.98 0.59333 -0.0011597
912 -0.013052 171.99 0.59339 -0.0011597
914 -0.013078 171.92 0.59339 -0.0011597
916 -0.013023 171.99 0.59339 -0.0011597
918 -0.013039 172.01 0.59339 -0.0010986
920 -0.012991 172.01 0.59339 -0.0010986
922 -0.013061 171.96 0.59339 -0.0010376
924 -0.013041 171.93 0.59339 -0.0010986
926 -0.012974 171.9 0.59339 -0.0010376
928 -0.013021 172.01 0.59339 -0.0010986
930 -0.012952 172.02 0.59339 -0.0010986
932 -0.012972 171.97 0.59333 -0.0010986
934 -0.013017 171.95 0.59333 -0.0011597
936 -0.013014 171.95 0.59333 -0.0012207
938 -0.012985 171.97 0.59339 -0.0010986
940 -0.012982 172.01 0.59333 -0.0011597
942 -0.013061 172.02 0.59339 -0.0011597
944 -0.013043 171.94 0.59333 -0.0011597
946 -0.013114 171.95 0.59339 -0.0011597
948 -0.0046902 -134.19 0.58826 -0.0011597
950 -0.0043965 -131.03 0.58814 -0.0011597
952 -0.0044327 -131.17 0.58814 -0.0010986
954 -0.012262 174.22 0.5932 -0.0011597
956 -0.0056687 -143.34 0.58832 -0.0011597
958 -0.0044985 -131.59 0.58814 -0.0010986
960 -0.013076 172.16 0.59333 -0.0011597
962 -0.012992 172.11 0.59333 -0.0012207
964 -0.013044 171.93 0.59339 -0.0011597
966 -0.013006 172.11 0.59333 -0.0011597
968 -0.013002 172.06 0.59333 -0.0011597
970 -0.013109 172.05 0.59333 -0.0011597
972 -0.013022 171.94 0.59339 -0.0011597
974 -0.013041 172.02 0.59333 -0.0011597
976 -0.012986 172.09 0.59339 -0.0010986
978 -0.01299 172.16 0.59339 -0.0011597
980 -0.012899 172.21 0.59333 -0.0011597
982 -0.012966 172.03 0.59333 -0.0011597
984 -0.01292 171.95 0.59333 -0.0012207
986 -0.012973 171.99 0.59339 -0.0011597
988 -0.012992 172.01 0.59333 -0.0010986
990 -0.013014 171.92 0.59339 -0.0012207
992 -0.013023 172.09 0.59333 -0.0012207
994 -0.012993 172.05 0.59333 -0.0011597
996 -0.012985 171.91 0.59339 -0.0011597
998 -0.012985 171.93 0.59339 -0.0011597
1000 -0.012947 171.98 0.59333 -0.0012207
1002 -0.012973 172.01 0.59333 -0.0012207
1004 -0.01298 171.99 0.59333 -0.0011597
1006 -0.012938 171.94 0.59333 -0.0012207
1008 -0.012935 171.99 0.59333 -0.0012207
1010 -0.012915 171.95 0.59333 -0.0012207
1012 -0.012951 171.91 0.59339 -0.0012207
1014 -0.0045166 -132.66 0.5882 -0.0012207
1016 -0.012976 172.06 0.59333 -0.0012207
1018 -0.013012 171.88 0.59339 -0.0011597
1020 -0.012968 171.95 0.59339 -0.0012207
1022 -0.0085641 -167.3 0.58936 -0.0011597
1024 -0.01298 171.95 0.59333 -0.0011597
1026 -0.0046911 -134.59 0.5882 -0.0011597
1028 -0.0047999 -137.82 0.58942 -0.0011597
1030 -0.012989 172.02 0.59333 -0.0012207
1032 -0.012956 172.01 0.59333 -0.0012207
1034 -0.012954 171.95 0.59339 -0.0011597
1036 -0.012936 171.98 0.59333 -0.0011597
1038 -0.012961 172 0.59333 -0.0012207
1040 -0.012961 172.07 0.59333 -0.0011597
1042 -0.012974 172.09 0.59333 -0.0011597
1044 -0.012874 172.25 0.59302 -0.0011597
1046 -0.0062695 -153.2 0.59076 -0.0011597
1048 -0.0074349 -159.31 0.58893 -0.0012207
1050 -0.012825 172.41 0.59333 -0.0012207
1052 -0.012945 171.99 0.59333 -0.0011597
1054 -0.012992 171.97 0.59333 -0.0012207
1056 -0.013034 171.96 0.59333 -0.0012817
1058 -0.012976 171.99 0.59333 -0.0012207
1060 -0.012316 173.9 0.59314 -0.0012207
1062 -0.012999 172.04 0.59333 -0.0011597
1064 -0.013092 171.85 0.59339 -0.0012207
1066 -0.013074 171.8 0.59339 -0.0011597
1068 -0.013036 171.88 0.59339 -0.0012207
1070 -0.013049 171.88 0.59339 -0.0011597
1072 -0.013082 171.98 0.59333 -0.0012817
1074 -0.013065 171.98 0.59339 -0.0011597
1076 -0.0045786 -133.13 0.5882 -0.0012207
1078 -0.013016 171.83 0.59339 -0.0012207
1080 -0.013033 171.84 0.59333 -0.0012207
1082 -0.012983 171.87 0.59339 -0.0012207
1084 -0.0043907 -130.95 0.5882 -0.0011597
1086 -0.0044232 -131.13 0.5882 -0.0011597
1088 -0.012997 171.81 0.59339 -0.0012207
1090 -0.013005 171.84 0.59339 -0.0012207
1092 -0.012997 171.94 0.59339 -0.0011597
1094 -0.012961 171.92 0.59333 -0.0011597
1096 -0.0044661 -131.38 0.5882 -0.0011597
1098 -0.0066204 -151.97 0.58875 -0.0012207
1100 -0.013052 171.91 0.59339 -0.0012207
1102 -0.013045 171.95 0.59333 -0.0012207
1104 -0.013048 171.95 0.59339 -0.0012207
1106 -0.013038 171.88 0.59333 -0.0012207
1108 -0.012369 173.74 0.59333 -0.0012207
1110 -0.013056 171.89 0.59339 -0.0011597
1112 -0.0061493 -148.27 0.58857 -0.0012207
1114 -0.012999 172.12 0.59333 -0.0012207
1116 -0.013032 172.02 0.59339 -0.0012207
1118 -0.013145 172.01 0.59339 -0.0012207
1120 -0.013146 172.02 0.59339 -0.0011597
1122 -0.013107 172.04 0.59339 -0.0012207
1124 -0.013067 172.03 0.59339 -0.0012207
1126 -0.013128 171.92 0.59339 -0.0012207
1128 -0.013141 172.02 0.59339 -0.0011597
1130 -0.013077 172.02 0.59339 -0.0012207
1132 -0.013016 171.99 0.59339 -0.0010986
1134 -0.013062 172.05 0.59339 -0.0011597
1136 -0.013049 172.03 0.59339 -0.0011597
1138 -0.013111 172.01 0.59339 -0.0011597
1140 -0.013111 172.09 0.59339 -0.0011597
1142 -0.013063 171.88 0.59339 -0.0011597
1144 -0.013111 172.16 0.59339 -0.0011597
1146 -0.013138 172.1 0.59339 -0.0011597
1148 -0.013149 172.11 0.59339 -0.0011597
1150 -0.013154 172.13 0.59339 -0.0011597
1152 -0.013121 172.15 0.59339 -0.0011597
1154 -0.013166 172.1 0.59339 -0.0011597
