Time X DEG X Y
246 -0.028862 -178.76 0.59229 -0.00012207
248 -0.029163 -178.89 0.59205 -0.00012207
250 -0.029417 -178.99 0.5918 -0.00012207
252 -0.029791 -179.11 0.59168 -0.00012207
254 -0.030024 -179.14 0.59143 -0.00012207
256 -0.030312 -179.28 0.59125 -6.1036E-5
258 -0.030417 -179.31 0.59101 -6.1036E-5
260 -0.030419 -179.38 0.59064 -0.00012207
262 -0.030489 -179.38 0.59034 0
264 -0.030554 -179.37 0.59021 0
266 -0.030699 -179.36 0.59003 6.1036E-5
268 -0.030722 -179.45 0.58979 6.1036E-5
270 -0.030674 -179.45 0.5896 6.1036E-5
272 -0.03077 -179.55 0.58936 6.1036E-5
274 -0.030674 -179.52 0.58918 0.00012207
276 -0.030537 -179.56 0.58893 0.00012207
278 -0.030316 -179.49 0.58869 0.00012207
280 -0.030163 -179.4 0.58851 0.00012207
282 -0.029949 -179.37 0.58826 0.00018311
284 -0.029553 -179.28 0.58808 0.00018311
286 -0.02935 -179.45 0.58796 0.00012207
288 -0.029141 -179.5 0.58783 0.00012207
290 -0.028931 -179.66 0.58771 0.00018311
292 -0.02866 -179.72 0.58753 0.00018311
294 -0.028347 -179.73 0.58735 0.00018311
296 -0.028126 -179.74 0.58716 0.00018311
298 -0.027771 -179.78 0.5871 0.00024414
300 -0.027321 -179.77 0.58704 0.00024414
302 -0.026894 -179.8 0.58686 0.00018311
304 -0.026474 -179.85 0.5868 0.00024414
306 -0.02615 179.98 0.58667 0.00024414
308 -0.025742 179.96 0.58661 0.00024414
310 -0.025288 179.98 0.58649 0.00024414
312 -0.024799 -179.96 0.58643 0.00030518
314 -0.024391 179.97 0.58631 0.00036621
316 -0.023926 179.92 0.58631 0.00024414
318 -0.023541 179.86 0.58625 0.00030518
320 -0.02309 179.84 0.58612 0.00036621
322 -0.022598 179.84 0.586 0.00036621
324 -0.02208 179.89 0.58588 0.00036621
326 -0.021519 179.9 0.58588 0.00036621
328 -0.020943 179.92 0.58588 0.00036621
330 -0.02047 179.77 0.58588 0.00036621
332 -0.020039 179.66 0.5857 0.00036621
334 -0.019467 179.66 0.58564 0.00042725
336 -0.018856 179.77 0.5857 0.00036621
338 -0.018292 179.79 0.5857 0.00036621
340 -0.017777 179.71 0.5857 0.00036621
342 -0.017349 179.49 0.5857 0.00048828
344 -0.016827 179.49 0.5857 0.00036621
346 -0.016155 179.42 0.58576 0.00042725
348 -0.015659 179.17 0.5857 0.00042725
350 -0.015167 179.07 0.5857 0.00042725
352 -0.014683 179 0.58576 0.00036621
354 -0.014252 178.86 0.58576 0.00036621
356 -0.013741 178.67 0.5857 0.00042725
358 -0.013291 178.64 0.58564 0.00042725
360 -0.012783 178.63 0.5857 0.00036621
362 -0.012306 178.69 0.58582 0.00036621
364 -0.011833 178.52 0.58576 0.00036621
366 -0.011311 178.13 0.58564 0.00042725
368 -0.01088 178.46 0.5857 0.00036621
370 -0.010399 178.94 0.58588 0.00036621
372 -0.009903 179.1 0.58588 0.00036621
374 -0.0094262 178.9 0.58582 0.00036621
376 -0.0089684 178.99 0.58576 0.00036621
378 -0.0086022 179.55 0.58594 0.00036621
380 -0.0081902 179.81 0.586 0.00036621
382 -0.0077248 179.89 0.58606 0.00036621
384 -0.0072785 -179.77 0.58606 0.00036621
386 -0.0068627 -179.47 0.58606 0.00036621
388 -0.0065918 -178.95 0.58612 0.00036621
390 -0.0063401 -178.64 0.58625 0.00036621
392 -0.0060234 -178.38 0.58631 0.00030518
394 -0.0056725 -178.05 0.58625 0.00030518
396 -0.0053559 -177.54 0.58625 0.00024414
398 -0.0052147 -176.59 0.58643 0.00018311
400 -0.0049019 -176.46 0.58643 0.00024414
402 -0.0045204 -177.05 0.58618 0.00024414
404 -0.004364 -176.37 0.58625 0.00024414
406 -0.0042305 -175.13 0.58643 0.00018311
408 -0.0039101 -174.94 0.58637 0.00018311
410 -0.0036507 -174.84 0.58631 0.00018311
412 -0.0034905 -173.56 0.58631 0.00018311
414 -0.0033837 -173.31 0.58631 0.00018311
416 -0.0031471 -172.21 0.58631 0.00018311
418 -0.0029602 -170.85 0.58631 0.00018311
420 -0.0027218 -169.27 0.58625 0.00024414
422 -0.0025349 -168.27 0.58625 0.00018311
424 -0.0025292 -166.5 0.58643 0.00018311
426 -0.0023518 -165.49 0.58637 0.00018311
428 -0.0022316 -164.23 0.58625 0.00018311
430 -0.0021439 -162.34 0.58631 0.00018311
432 -0.001915 -159.12 0.58631 0.00018311
434 -0.0016384 -156.6 0.586 0.00024414
436 -0.0016899 -153.91 0.58625 0.00018311
438 -0.0016098 -151.87 0.58625 0.00018311
440 -0.0014401 -150.77 0.586 0.00018311
442 -0.0014782 -150.36 0.58594 0.00012207
444 -0.0015945 -149.01 0.58625 0.00012207
446 -0.0014324 -147.35 0.586 0.00012207
448 -0.0014134 -145.4 0.586 0.00018311
450 -0.0014382 -145 0.586 0.00018311
452 -0.0013752 -144.46 0.58588 0.00012207
454 -0.0015259 -145.96 0.58594 0.00012207
456 -0.0015621 -145.9 0.58594 0.00018311
458 -0.001627 -146.47 0.58588 0.00012207
460 -0.0017052 -146.34 0.586 6.1036E-5
462 -0.0016651 -145.51 0.58588 0.00012207
464 -0.0018463 -147.74 0.58594 6.1036E-5
466 -0.0019417 -147.99 0.58606 6.1036E-5
468 -0.0019436 -148.85 0.58576 0.00012207
470 -0.0021954 -150.13 0.586 6.1036E-5
472 -0.0023022 -150.94 0.58612 0
474 -0.0022278 -149.63 0.58588 6.1036E-5
476 -0.0024452 -150.16 0.58612 0
478 -0.0024796 -151.04 0.58618 6.1036E-5
480 -0.0025101 -151.84 0.586 0
482 -0.0027218 -151.87 0.58625 6.1036E-5
484 -0.0027905 -152.62 0.58612 6.1036E-5
486 -0.0028591 -152.41 0.58612 6.1036E-5
488 -0.0029869 -151.88 0.58637 6.1036E-5
490 -0.0029984 -152.46 0.58625 6.1036E-5
492 -0.0030384 -152.88 0.58631 6.1036E-5
494 -0.0031967 -153.01 0.58637 6.1036E-5
496 -0.0034065 -154.43 0.58631 0
498 -0.003582 -154.66 0.58649 6.1036E-5
500 -0.0036583 -155.43 0.58637 0.00012207
502 -0.0038414 -156.02 0.58649 0
504 -0.0039235 -156.24 0.58649 6.1036E-5
506 -0.0041046 -156.82 0.58649 6.1036E-5
508 -0.004345 -156.99 0.5868 0
510 -0.0043793 -158 0.58661 6.1036E-5
512 -0.0045891 -158.88 0.58667 0
514 -0.0047818 -159.01 0.58686 6.1036E-5
516 -0.0049534 -159.98 0.5868 0
518 -0.0051899 -160.09 0.58704 0
520 -0.0053368 -160.77 0.58704 0
522 -0.0055561 -161.56 0.58716 -6.1036E-5
524 -0.0057392 -162.13 0.58722 0
526 -0.0059033 -162.74 0.58722 -6.1036E-5
528 -0.0061684 -162.7 0.58753 -6.1036E-5
530 -0.0062237 -162.94 0.58753 0
532 -0.0063782 -163.59 0.58759 -0.00012207
534 -0.0065155 -163.66 0.58777 -6.1036E-5
536 -0.0066681 -164.19 0.58783 -0.00012207
538 -0.0068684 -164.08 0.58808 -0.00018311
540 -0.0069733 -164.53 0.58808 -0.00012207
542 -0.0071182 -164.95 0.58826 -0.00012207
544 -0.007248 -165.35 0.58826 -0.00012207
546 -0.0073758 -165.07 0.58844 -0.00012207
548 -0.0075055 -165.37 0.58863 -0.00018311
550 -0.0076466 -165.54 0.58863 -0.00012207
552 -0.0077458 -165.19 0.58893 -0.00018311
554 -0.0078698 -165.93 0.58887 -0.00012207
556 -0.0080243 -165.83 0.58918 -0.00012207
558 -0.0080968 -165.92 0.58924 -0.00018311
560 -0.0082741 -166.42 0.5893 -0.00018311
562 -0.0084076 -166.07 0.58948 -0.00018311
564 -0.0085126 -166.56 0.5896 -0.00012207
566 -0.0086289 -166.47 0.58979 -0.00018311
568 -0.0086747 -166.84 0.58979 -0.00018311
570 -0.0088502 -166.88 0.59003 -0.00012207
572 -0.0090008 -166.95 0.59009 -0.00012207
574 -0.0091572 -167.39 0.59027 -0.00012207
576 -0.0092755 -167.46 0.5904 -0.00012207
578 -0.0093423 -167.59 0.59058 -0.00018311
580 -0.0087777 -125.06 0.59009 -0.0011597
582 -0.0089093 -125.42 0.58997 -0.0011597
584 -0.0089913 -125.8 0.58979 -0.0010986
586 -0.0091 -125.97 0.58973 -0.0010986
588 -0.0091954 -126.43 0.5896 -0.0011597
590 -0.0092908 -126.63 0.58942 -0.0010376
592 -0.0094243 -127.07 0.5893 -0.0010986
594 -0.0095234 -127.38 0.58924 -0.0010986
596 -0.0096245 -127.71 0.58905 -0.0011597
598 -0.0098382 -128.45 0.58899 -0.0010986
600 -0.009821 -128.38 0.58881 -0.0010986
602 -0.010015 -128.89 0.58875 -0.0010986
604 -0.010046 -128.99 0.58863 -0.0010986
606 -0.010183 -129.31 0.58857 -0.0010986
608 -0.010346 -129.91 0.58844 -0.0010986
610 -0.010197 -129.47 0.58826 -0.0010376
612 -0.010485 -130.39 0.58826 -0.0011597
614 -0.010313 -129.84 0.58808 -0.0011597
616 -0.010492 -130.35 0.58802 -0.0011597
618 -0.010458 -130.36 0.58796 -0.0010986
620 -0.010519 -130.49 0.58783 -0.0010986
622 -0.010475 -130.49 0.58777 -0.0010986
624 -0.010512 -130.49 0.58771 -0.0010986
626 -0.010563 -130.74 0.58753 -0.0011597
628 -0.010487 -130.38 0.58747 -0.0010376
630 -0.010664 -131.05 0.58741 -0.0010986
632 -0.010603 -130.8 0.58735 -0.0011597
634 -0.010675 -131.13 0.58722 -0.0010986
636 -0.010498 -130.7 0.58716 -0.0010986
638 -0.010538 -130.8 0.5871 -0.0010986
640 -0.010485 -130.66 0.58704 -0.0010376
642 -0.010416 -130.41 0.58692 -0.0010376
644 -0.010672 -131.34 0.58686 -0.0010376
646 -0.010427 -130.66 0.5868 -0.0010986
648 -0.010634 -131.35 0.5868 -0.0010376
650 -0.010351 -130.59 0.58667 -0.0010376
652 -0.010666 -131.52 0.58661 -0.0010376
654 -0.010414 -130.83 0.58649 -0.0010376
656 -0.010655 -131.43 0.58643 -0.0010986
658 -0.010391 -130.82 0.58637 -0.0011597
660 -0.01067 -131.56 0.58637 -0.0010376
662 -0.010525 -131.34 0.58625 -0.0010986
664 -0.010615 -131.59 0.58625 -0.0010986
666 -0.010517 -131.54 0.58612 -0.0010376
668 -0.010708 -131.95 0.58606 -0.0010986
670 -0.010481 -131.52 0.586 -0.0010986
672 -0.010571 -131.57 0.58588 -0.0010376
674 -0.010422 -131.39 0.58582 -0.0010986
676 -0.010422 -131.24 0.58576 -0.0010986
678 -0.010321 -131.14 0.5857 -0.0010986
680 -0.010185 -130.62 0.5857 -0.0010376
682 -0.010189 -130.84 0.58557 -0.0010986
684 -0.010037 -130.31 0.58557 -0.0011597
686 -0.010069 -130.49 0.58551 -0.0010986
688 -0.0097981 -129.55 0.58551 -0.0010986
690 -0.0099736 -130.34 0.58539 -0.0011597
692 -0.0094872 -128.65 0.58533 -0.0011597
694 -0.009697 -129.4 0.58527 -0.0011597
696 -0.0094224 -128.54 0.58521 -0.0010986
698 -0.0094319 -128.73 0.58521 -0.0010376
700 -0.0091248 -127.62 0.58521 -0.0011597
702 -0.0091477 -127.9 0.58509 -0.0010986
704 -0.0089322 -127.13 0.58503 -0.0011597
706 -0.0089188 -127.33 0.58496 -0.0010376
708 -0.0086518 -126.27 0.58496 -0.0011597
710 -0.0086213 -126.41 0.58484 -0.0010986
712 -0.0084248 -125.45 0.5849 -0.0011597
714 -0.0083085 -125.51 0.58472 -0.0011597
716 -0.0081387 -124.59 0.58472 -0.0010986
718 -0.007969 -124.37 0.5846 -0.0010376
720 -0.0079747 -124.12 0.5846 -0.0011597
722 -0.0077343 -123.48 0.58448 -0.0010986
724 -0.0076523 -123.1 0.58441 -0.0010376
726 -0.0075207 -122.84 0.58429 -0.0010376
728 -0.0073967 -122.29 0.58423 -0.0010986
730 -0.0072461 -121.81 0.58417 -0.0010376
732 -0.0071144 -121.43 0.58405 -0.0011597
734 -0.0068398 -120.45 0.58411 -0.0010986
736 -0.0069695 -120.97 0.58381 -0.0010986
738 -0.0064144 -118.93 0.58399 -0.0010986
740 -0.00667 -119.97 0.58362 -0.0010376
742 -0.0061036 -117.77 0.58381 -0.0010986
744 -0.0062523 -118.44 0.58356 -0.0011597
746 -0.0058194 -116.67 0.58356 -0.0011597
748 -0.0058117 -116.8 0.5835 -0.0011597
750 -0.0054951 -115.38 0.58344 -0.0011597
752 -0.0053711 -115.09 0.58338 -0.0010986
754 -0.0052395 -114.34 0.5832 -0.0011597
756 -0.0048905 -113.09 0.5832 -0.0011597
758 -0.0048104 -112.54 0.58307 -0.0012207
760 -0.0044079 -111.02 0.58313 -0.0011597
762 -0.0044461 -111 0.58301 -0.0012207
764 -0.0040951 -109.62 0.58289 -0.0011597
766 -0.0039158 -108.76 0.58283 -0.0012207
768 -0.003727 -107.92 0.58277 -0.0011597
770 -0.0035839 -107.34 0.58264 -0.0011597
772 -0.0032749 -105.85 0.58264 -0.0012207
774 -0.0030194 -104.73 0.58246 -0.0011597
776 -0.0027466 -103.38 0.58252 -0.0012207
778 -0.0025997 -102.74 0.58234 -0.0011597
780 -0.0022907 -101.2 0.58234 -0.0012207
782 -0.0019493 -99.563 0.58228 -0.0012207
784 -0.0018635 -99.118 0.5821 -0.0012817
786 -0.0014668 -97.219 0.58222 -0.0012207
788 -0.0013104 -96.454 0.58179 -0.0011597
790 -0.00097848 -94.813 0.5821 -0.0012817
792 -0.00074006 -93.657 0.58179 -0.0012207
794 -0.00050354 -92.477 0.58185 -0.0012207
796 -0.00023842 -91.18 0.58179 -0.0012817
798 -7.6294E-5 -90.368 0.58155 -0.0012207
800 0.00024223 -88.782 0.58167 -0.0012817
802 0.00049973 -87.508 0.58124 -0.0012207
804 0.00078392 -86.102 0.58155 -0.0012817
806 0.0011273 -84.415 0.58136 -0.0012817
808 0.0013237 -83.446 0.58124 -0.0012817
810 0.0016556 -81.829 0.5813 -0.0012817
812 0.0019417 -80.461 0.58094 -0.0012817
814 0.0021496 -79.399 0.58124 -0.0012207
816 0.0024147 -78.157 0.58063 -0.0012207
818 0.0025406 -77.571 0.58081 -0.0012817
820 0.0028839 -75.915 0.58069 -0.0012817
822 0.0030594 -75.126 0.58063 -0.0013428
824 0.003294 -73.985 0.58051 -0.0012207
826 0.0035076 -73.032 0.58045 -0.0012817
828 0.0036793 -72.282 0.58026 -0.0012817
830 0.0039215 -71.172 0.5802 -0.0012817
832 0.0040779 -70.454 0.58014 -0.0012817
834 0.0043087 -69.415 0.58002 -0.0012207
836 0.0044995 -68.579 0.5799 -0.0012817
838 0.0048123 -67.274 0.57984 -0.0012817
840 0.0050564 -66.251 0.57966 -0.0012817
842 0.0051327 -65.891 0.57984 -0.0013428
844 0.0055523 -64.157 0.57923 -0.0012207
846 0.0056038 -64.032 0.57959 -0.0013428
848 0.0058804 -62.852 0.57935 -0.0012817
850 0.0061627 -61.758 0.57923 -0.0012817
852 0.0062237 -61.469 0.57941 -0.0013428
854 0.0066719 -59.782 0.57892 -0.0012817
856 0.0067406 -59.602 0.57911 -0.0013428
858 0.0068932 -58.985 0.57904 -0.0012817
860 0.0073052 -57.477 0.57868 -0.0012817
862 0.0071564 -57.93 0.57911 -0.0013428
864 0.0076638 -56.133 0.57856 -0.0012817
866 0.0077896 -55.852 0.57856 -0.0012817
868 0.0079632 -55.203 0.57868 -0.0013428
870 0.0083027 -54.11 0.57837 -0.0013428
872 0.0084 -53.735 0.57843 -0.0013428
874 0.0085812 -53.235 0.5785 -0.0013428
876 0.0090676 -51.75 0.57807 -0.0013428
878 0.0090504 -51.875 0.57831 -0.0013428
880 0.009615 -50.094 0.57795 -0.0013428
882 0.0096188 -50.047 0.57801 -0.0013428
884 0.0097867 -49.68 0.57801 -0.0012817
886 0.010231 -48.328 0.57782 -0.0014038
888 0.010239 -48.321 0.57782 -0.0013428
890 0.010416 -47.875 0.57789 -0.0013428
892 0.010792 -46.836 0.57758 -0.0014038
894 0.010944 -46.477 0.57758 -0.0012817
896 0.011078 -46.063 0.57764 -0.0014038
898 0.011429 -45.266 0.5774 -0.0014038
900 0.011503 -45.039 0.57746 -0.0013428
902 0.011692 -44.477 0.57746 -0.0014038
904 0.011936 -43.953 0.57734 -0.0013428
906 0.012325 -43.125 0.57721 -0.0013428
908 0.012236 -43.242 0.57734 -0.0014038
910 0.012755 -42.032 0.57697 -0.0014038
912 0.012764 -42.055 0.57709 -0.0014038
914 0.012804 -41.93 0.57709 -0.0013428
916 0.013289 -40.961 0.57673 -0.0012817
918 0.013252 -40.899 0.57691 -0.0014038
920 0.013193 -41.071 0.57703 -0.0013428
922 0.013916 -39.571 0.57642 -0.0013428
924 0.013519 -40.25 0.57685 -0.0014649
926 0.013577 -40.242 0.57691 -0.0013428
928 0.014292 -38.641 0.57636 -0.0013428
930 0.013807 -39.696 0.57685 -0.0013428
932 0.014301 -38.68 0.57648 -0.0013428
934 0.01453 -38.172 0.57636 -0.0013428
936 0.014238 -38.782 0.5766 -0.0014038
938 0.01471 -37.836 0.57636 -0.0013428
940 0.014826 -37.508 0.57624 -0.0013428
942 0.014618 -37.961 0.57636 -0.0013428
944 0.014872 -37.508 0.57636 -0.0014038
946 0.015234 -36.594 0.57599 -0.0014038
948 0.014788 -37.633 0.57648 -0.0013428
950 0.015368 -36.485 0.57605 -0.0014038
952 0.015387 -36.289 0.57612 -0.0014038
954 0.015387 -36.578 0.57612 -0.0013428
956 0.015698 -35.797 0.57593 -0.0014038
958 0.015604 -35.922 0.57605 -0.0014038
960 0.0159 -35.633 0.57587 -0.0013428
962 0.0157 -35.821 0.57612 -0.0014038
964 0.016222 -34.922 0.57581 -0.0013428
966 0.016342 -34.938 0.57563 -0.0012817
968 0.016094 -35.032 0.57593 -0.0014038
970 0.016554 -34.242 0.57563 -0.0013428
972 0.016375 -34.805 0.57575 -0.0012817
974 0.016583 -34.18 0.57581 -0.0014649
976 0.016674 -34.008 0.57569 -0.0014038
978 0.01688 -33.907 0.57556 -0.0013428
980 0.016728 -33.93 0.57581 -0.0013428
982 0.016991 -33.594 0.57563 -0.0013428
984 0.017386 -32.938 0.57544 -0.0013428
986 0.017006 -33.532 0.57581 -0.0014038
988 0.017166 -33.305 0.57563 -0.0014038
990 0.017824 -32.367 0.57526 -0.0014038
992 0.017448 -32.719 0.57563 -0.0014038
994 0.017269 -33.024 0.57569 -0.0014649
996 0.017889 -32.219 0.57538 -0.0014038
998 0.017941 -31.969 0.57544 -0.0014038
1000 0.017574 -32.508 0.57569 -0.0014038
1002 0.017965 -32.032 0.5755 -0.0014038
1004 0.018234 -31.5 0.57538 -0.0014649
1006 0.01767 -32.297 0.57569 -0.0014649
1008 0.018156 -31.774 0.5755 -0.0014038
1010 0.018429 -31.141 0.57538 -0.0014649
1012 0.017842 -32.071 0.57581 -0.0014038
1014 0.018236 -31.672 0.57563 -0.0014038
1016 0.01845 -30.985 0.5755 -0.0015259
1018 0.018354 -31.242 0.57563 -0.0015259
1020 0.018042 -31.797 0.57587 -0.0014649
1022 0.018526 -30.938 0.57563 -0.0015259
1024 0.018759 -30.555 0.5755 -0.0014649
1026 0.018017 -31.844 0.57593 -0.0014038
1028 0.018683 -30.594 0.57575 -0.0015259
1030 0.018776 -30.352 0.57569 -0.0015259
1032 0.018429 -31.031 0.57587 -0.0014038
1034 0.01858 -30.672 0.57587 -0.0014038
1036 0.018669 -30.36 0.57587 -0.0015259
1038 0.018761 -30.399 0.57581 -0.0014649
1040 0.018753 -30.391 0.57593 -0.0014649
1042 0.018473 -30.531 0.57612 -0.0015259
1044 0.018807 -30.11 0.57587 -0.0014649
1046 0.018707 -30.36 0.57599 -0.0014038
1048 0.018265 -30.774 0.5763 -0.0015259
1050 0.018866 -29.945 0.57599 -0.0015259
1052 0.018887 -30.055 0.57612 -0.0014038
1054 0.018309 -30.727 0.57642 -0.0014649
1056 0.018395 -30.492 0.57636 -0.0015259
1058 0.018822 -29.938 0.57618 -0.0014038
1060 0.018904 -29.891 0.57618 -0.0014649
1062 0.018084 -30.805 0.57666 -0.0015259
1064 0.018381 -30.633 0.57654 -0.0014038
1066 0.01919 -29.414 0.57624 -0.0014038
1068 0.018118 -30.61 0.57673 -0.0015259
1070 0.01782 -31.149 0.57691 -0.0015259
1072 0.019053 -29.555 0.57636 -0.0014038
1074 0.018255 -30.367 0.57673 -0.0014649
1076 0.017721 -31.11 0.57709 -0.0015259
1078 0.018128 -30.492 0.57697 -0.0015259
1080 0.018379 -30.078 0.57685 -0.0014649
1082 0.017996 -30.547 0.57709 -0.0015259
1084 0.017599 -31.016 0.57727 -0.0015259
1086 0.018065 -30.492 0.57715 -0.0015259
1088 0.018181 -30.094 0.57709 -0.0015259
1090 0.01716 -31.641 0.57758 -0.0015259
1092 0.017508 -31.211 0.57746 -0.0015259
1094 0.01811 -30.047 0.57727 -0.0015259
1096 0.017142 -31.445 0.5777 -0.0015869
1098 0.017256 -31.344 0.5777 -0.0015259
1100 0.017441 -31.055 0.5777 -0.0015259
1102 0.017325 -30.985 0.57776 -0.0015259
1104 0.017145 -31.219 0.57782 -0.0015259
1106 0.016991 -31.703 0.57801 -0.0015259
1108 0.016976 -31.578 0.57807 -0.0015869
1110 0.017204 -30.93 0.57801 -0.0015869
1112 0.016995 -31.36 0.57807 -0.0015259
1114 0.016285 -32.633 0.5785 -0.0015869
1116 0.01684 -31.477 0.57831 -0.0015869
1118 0.01684 -31.391 0.57831 -0.0015869
