#Alpha(207mT) X DEG X DEG
0.33 -3.8147E-5 90.008 0.17862 1.7188
4.95 0.00040436 89.891 0.17859 1.8828
10.74 0.0034256 89.133 0.17865 1.8125
15.51 0.0064621 88.368 0.17862 1.7813
20.33 0.010025 87.477 0.17862 1.7656
25.03 0.013306 86.657 0.1785 1.8203
29.88 0.016518 85.852 0.1785 1.8516
35.78 0.021278 84.672 0.17856 1.8516
40.62 0.02491 83.782 0.17859 1.8672
45.24 0.02861 82.868 0.17859 1.8672
50.19 0.032364 81.954 0.17859 1.9063
55.1 0.035439 81.188 0.17835 2.0703
59.87 0.039223 80.282 0.17844 2.1563
65.74 0.043587 79.227 0.17853 2.1406
70.61 0.046852 78.461 0.1785 2.2109
75.67 0.051178 77.43 0.17856 2.0547
80.63 0.053849 76.79 0.17862 1.9531
84.84 0.055565 76.399 0.17856 1.8359
90.17 0.054962 76.524 0.17853 1.7813
95.43 0.051789 77.258 0.17847 1.8828
100.55 0.049019 77.938 0.17844 1.8906
105.52 0.046128 78.61 0.1785 1.7578
110.74 0.04348 79.243 0.17865 1.5781
115.67 0.040451 79.977 0.17862 1.4844
120.83 0.036713 80.883 0.17868 1.4531
124.87 0.033936 81.563 0.1788 1.3906
129.94 0.030785 82.336 0.1789 1.3125
134.97 0.027405 83.165 0.17896 1.2422
140.15 0.023933 84.04 0.17893 1.2266
145.31 0.01989 85.032 0.17893 1.2422
150.33 0.016739 85.821 0.17893 1.1875
155.35 0.012886 86.774 0.17893 1.2656
160.41 0.0087815 87.797 0.17886 1.4219
165.43 0.0054932 88.618 0.17883 1.5
170.55 0.0025864 89.352 0.17886 1.5625
175.58 9.9183E-5 89.961 0.17883 1.625
180.67 -0.00016022 90.032 0.17886 1.6484
185.75 -0.00017548 90.04 0.1789 1.8359
189.81 0.001358 89.657 0.17893 1.8906
195.65 0.0033569 89.157 0.17877 2.125
200.44 0.0059967 88.493 0.17874 2.1719
205.23 0.0093613 87.657 0.17877 2.2266
210.07 0.013168 86.704 0.1788 2.1406
215.02 0.016419 85.899 0.1788 2.2266
220.8 0.020729 84.836 0.17868 2.2734
225.5 0.024559 83.883 0.1788 2.25
230.33 0.027954 83.063 0.17877 2.2578
235.29 0.031471 82.196 0.17868 2.3125
240.1 0.035332 81.251 0.17877 2.3359
244.97 0.039864 80.18 0.17874 2.2109
249.86 0.043282 79.336 0.17886 2.1484
254.93 0.047112 78.446 0.17893 2.125
259.85 0.050164 77.704 0.1789 2.0391
265.19 0.051865 77.29 0.17886 1.9609
270.38 0.052216 77.196 0.17886 1.8203
275.55 0.050347 77.626 0.17886 1.6953
280.55 0.047646 78.274 0.17899 1.6484
285.57 0.044518 79.032 0.17893 1.6484
290.77 0.040718 79.938 0.17896 1.7031
295.75 0.037735 80.672 0.17905 1.5781
299.81 0.034828 81.376 0.17902 1.6016
304.92 0.031517 82.172 0.17905 1.5469
310 0.029015 82.79 0.17914 1.3672
315.24 0.024803 83.829 0.17911 1.4219
320.32 0.0215 84.649 0.17917 1.3828
325.41 0.017685 85.586 0.1792 1.4453
330.43 0.015015 86.243 0.1792 1.3906
335.31 0.011475 87.141 0.17926 1.4453
340.56 0.0074616 88.133 0.17917 1.5703
345.36 0.0036469 89.086 0.17911 1.7813
350.51 0.0015564 89.61 0.17911 1.7266
355.65 -0.00090027 90.219 0.17905 1.8047
360.33 -0.0016403 90.399 0.17896 1.9844
0.33 -0.0018311 90.446 0.17899 2.0469
4.95 -0.00088501 90.211 0.17902 2.0781
10.74 0.0016861 89.571 0.17899 2.125
15.51 0.0041428 88.954 0.17886 2.2188
20.33 0.0072327 88.18 0.17899 2.2188
25.03 0.010674 87.336 0.17899 2.2188
29.88 0.014389 86.399 0.17911 2.1797
35.78 0.018974 85.282 0.17914 2.2109
40.62 0.022026 84.524 0.17905 2.3203
45.24 0.025879 83.579 0.17911 2.3203
50.19 0.028809 82.852 0.17902 2.4297
55.1 0.033333 81.758 0.17905 2.2969
59.87 0.037018 80.86 0.17899 2.3281
65.74 0.041588 79.743 0.17905 2.2422
70.61 0.045761 78.782 0.17911 2.1953
75.67 0.049347 77.907 0.17911 2.1172
80.63 0.05262 77.126 0.17911 2.0156
84.84 0.0542 76.751 0.17917 1.8906
90.17 0.053589 76.883 0.17911 1.8359
95.43 0.051224 77.446 0.17908 1.8359
100.55 0.048867 77.993 0.17914 1.7031
105.52 0.045517 78.79 0.17917 1.6406
110.74 0.042198 79.61 0.1792 1.6172
115.67 0.038948 80.376 0.17935 1.5781
120.83 0.034752 81.399 0.1792 1.5859
124.87 0.031792 82.126 0.17923 1.5938
129.94 0.028572 82.907 0.17932 1.4922
134.97 0.025383 83.704 0.17935 1.3906
140.15 0.021347 84.68 0.1795 1.3906
145.31 0.018112 85.493 0.17957 1.3125
150.33 0.014809 86.313 0.17954 1.3438
155.35 0.010544 87.376 0.17941 1.4219
160.41 0.0062561 88.438 0.17932 1.5703
165.43 0.0031052 89.219 0.17929 1.6172
170.55 -0.00057984 90.141 0.17923 1.8516
175.58 -0.0026474 90.657 0.17926 1.8438
180.67 -0.0037308 90.915 0.17923 1.9063
185.75 -0.0024948 90.61 0.17926 1.9609
189.81 -0.00097657 90.243 0.17935 2.0156
195.65 0.0020828 89.469 0.17935 2.0078
200.44 0.0047074 88.821 0.17929 2.1641
205.23 0.0085221 87.876 0.17944 2.0781
210.07 0.011658 87.086 0.17929 2.1172
215.02 0.015068 86.243 0.17929 2.1875
220.8 0.01873 85.329 0.17926 2.2734
225.5 0.022804 84.344 0.1792 2.2266
230.33 0.025994 83.547 0.17923 2.3125
235.29 0.029801 82.626 0.17917 2.3516
240.1 0.034043 81.579 0.17929 2.2422
244.97 0.03788 80.665 0.17935 2.1797
249.86 0.041642 79.758 0.17929 2.1641
254.93 0.046562 78.571 0.1795 1.9063
259.85 0.049187 77.954 0.17947 1.9453
265.19 0.051262 77.469 0.17947 1.8828
270.38 0.050636 77.594 0.1795 1.7891
275.55 0.048744 78.071 0.17954 1.7109
280.55 0.046013 78.68 0.17954 1.5703
285.57 0.044853 78.946 0.17969 1.2109
290.77 0.040322 80.055 0.17954 1.4063
295.75 0.036942 80.852 0.17966 1.3359
299.81 0.033104 81.805 0.17954 1.5156
304.92 0.030037 82.555 0.17957 1.4453
310 0.027428 83.188 0.17981 1.2734
315.24 0.023865 84.079 0.17978 1.2266
320.32 0.020203 84.969 0.17984 1.2344
325.41 0.01664 85.86 0.17981 1.2266
330.43 0.012825 86.805 0.17981 1.3047
335.31 0.0096055 87.602 0.17972 1.2969
340.56 0.0052872 88.672 0.17972 1.5234
345.36 0.0028229 89.29 0.17972 1.4688
350.51 -0.00057221 90.141 0.17969 1.6094
355.65 -0.0025025 90.618 0.1796 1.7266
360.33 -0.0036621 90.915 0.1796 1.8984
0.33 -0.0033341 90.829 0.17957 1.8438
4.95 -0.002388 90.586 0.17966 1.8594
10.74 0.00036621 89.899 0.17975 1.8438
15.51 0.0033951 89.149 0.1799 1.7734
20.33 0.0063706 88.407 0.17966 1.9688
25.03 0.0094224 87.641 0.17969 1.9688
29.88 0.013367 86.672 0.17972 1.9531
35.78 0.017609 85.626 0.17972 2.0391
40.62 0.020912 84.813 0.17975 2.0781
45.24 0.024933 83.829 0.17984 2.0547
50.19 0.028793 82.876 0.17981 2.0938
55.1 0.03241 82.008 0.17972 2.1406
59.87 0.036514 81.008 0.17978 2.0547
65.74 0.041252 79.876 0.17987 2.0313
70.61 0.044709 79.047 0.17984 2.0156
75.67 0.048638 78.086 0.1799 1.8594
80.63 0.052048 77.313 0.18002 1.75
84.84 0.05307 77.055 0.17993 1.7813
90.17 0.053276 76.977 0.17999 1.5703
95.43 0.050965 77.547 0.17996 1.6016
100.55 0.047592 78.329 0.17987 1.5469
105.52 0.044533 79.071 0.17996 1.5313
110.74 0.040848 79.954 0.17993 1.5156
115.67 0.037499 80.743 0.17993 1.4453
120.83 0.033783 81.657 0.1799 1.4922
124.87 0.030884 82.352 0.17999 1.4141
129.94 0.027817 83.102 0.18012 1.3125
134.97 0.024185 84.008 0.18006 1.3438
140.15 0.021286 84.711 0.18021 1.1094
145.31 0.017517 85.641 0.18018 1.1094
