Alpha(210mT) X DEG X DEG
270 0.00043202 78.126 0.93415 0.046875
264.98 0.00096989 64.422 0.93402 0.046875
260.11 0.0012531 58.383 0.93409 0.046875
255.18 0.0015574 52.36 0.93421 0.046875
250.27 0.0017138 49.907 0.93415 0.046875
245.33 0.0017824 48.485 0.93421 0.046875
240.37 0.0017853 48.664 0.93427 0.046875
235.27 0.0017166 49.539 0.93439 0.046875
230.29 0.0017595 48.696 0.93445 0.046875
225.27 0.0017109 49.407 0.93451 0.046875
220.35 0.0016012 51.633 0.93457 0.046875
215.31 0.001441 54.399 0.9347 0.046875
210.4 0.0011158 61.578 0.9347 0.046875
205.5 0.00089646 65.727 0.93488 0.046875
200.43 0.00067425 71.641 0.93476 0.046875
195.44 0.00027847 82.415 0.9347 0.046875
190.25 0.00043392 77.211 0.93445 0.046875
185.25 -0.00054455 104.92 0.93457 0.046875
179.86 -0.0010538 117.29 0.93464 0.046875
174.8 -0.0015535 127.37 0.93445 0.046875
169.87 -0.0018835 132.59 0.93457 0.046875
164.84 -0.0019722 135.12 0.93445 0.054688
159.94 -0.0020762 134.43 0.93457 0.046875
154.84 -0.0020132 134.82 0.93445 0.046875
149.99 -0.0020094 135.26 0.93433 0.054688
144.98 -0.0020514 136.1 0.93427 0.046875
140.01 -0.0020123 134.41 0.93421 0.046875
135.23 -0.0018864 133.79 0.93402 0.046875
130.09 -0.0017901 131.61 0.93409 0.046875
124.98 -0.0015545 127.85 0.93402 0.046875
120.06 -0.0012817 122.91 0.93396 0.046875
115.31 -0.00086403 113.14 0.93402 0.046875
110.14 -0.00052071 104.67 0.93396 0.046875
105.31 -0.00021935 96.141 0.93396 0.046875
100.09 0.00012779 86.274 0.9339 0.062501
95.07 0.00044251 77.618 0.93378 0.046875
89.89 0.00088597 66.454 0.9339 0.054688
84.77 0.0012283 58.813 0.93378 0.046875
79.63 0.0014477 54.813 0.93378 0.054688
74.74 0.0018015 48.242 0.93409 0.054688
69.79 0.0019531 45.766 0.93409 0.062501
64.89 0.0022192 41.657 0.93402 0.054688
59.93 0.0022631 41.703 0.93415 0.062501
54.95 0.0023194 41.008 0.93427 0.054688
50 0.0023365 40.446 0.93421 0.070313
45.1 0.0022402 41.469 0.93433 0.062501
40.09 0.002161 43.375 0.93439 0.070313
35.09 0.0019446 46.735 0.93445 0.054688
30.23 0.0017805 49.047 0.93445 0.062501
25.26 0.0015593 52.258 0.93464 0.070313
20.3 0.0012751 58.375 0.93464 0.062501
15.37 0.00093365 65.258 0.93476 0.054688
10.13 0.00065518 71.899 0.9347 0.054688
5.16 0.00024319 83.172 0.93488 0.062501
-0.02 -0.00026322 97.274 0.93482 0.062501
-5.02 -0.00081158 111.88 0.93482 0.062501
-9.97 -0.001132 118.63 0.9347 0.062501
-15.05 -0.0012055 120.45 0.93457 0.062501
-19.94 -0.0012522 122.2 0.93451 0.054688
-24.77 -0.0011721 120.98 0.93445 0.054688
-29.82 -0.001051 118.16 0.93445 0.054688
-34.69 -0.0010414 117.7 0.93445 0.062501
-39.65 -0.00097752 116.44 0.93439 0.046875
-44.54 -0.00098229 117.03 0.93421 0.046875
-49.55 -0.00087738 113.66 0.93415 0.062501
-54.52 -0.00070286 109.78 0.93402 0.046875
-60.43 -0.00059223 106.69 0.93402 0.046875
-65.36 -0.0002594 97.43 0.93396 0.054688
-70.36 0.00012398 86.493 0.93402 0.054688
-75.42 0.00046635 76.516 0.93384 0.046875
-80.46 0.00092602 65.102 0.93384 0.046875
-85.42 0.0014038 55.047 0.93384 0.054688
-90 0.0017691 48.43 0.93384 0.062501
270 0.0017738 48.211 0.93402 0.070313
264.98 0.0023031 41.399 0.93384 0.054688
260.11 0.0025444 37.875 0.93402 0.054688
255.18 0.0027104 36.539 0.93402 0.062501
250.27 0.0027952 34.977 0.93402 0.054688
245.33 0.0028639 33.852 0.93402 0.054688
240.37 0.0028219 35.094 0.93409 0.054688
235.27 0.0027943 34.828 0.93409 0.054688
230.29 0.0026951 35.758 0.93421 0.054688
225.27 0.0026445 36.305 0.93415 0.054688
220.35 0.002491 38.899 0.93439 0.054688
215.31 0.0023737 39.336 0.93427 0.062501
210.4 0.0022221 41.938 0.93445 0.054688
205.5 0.0020971 42.899 0.93433 0.046875
200.43 0.0017405 48.813 0.93464 0.062501
195.44 0.0014219 53.594 0.93445 0.054688
190.25 0.00095559 64.36 0.93439 0.054688
185.25 0.00063992 71.821 0.9347 0.046875
179.86 3.8147E-6 89.758 0.93464 0.046875
174.8 -0.00046826 103.63 0.93457 0.046875
169.87 -0.00081444 112.12 0.93451 0.046875
164.84 -0.0011835 121.69 0.93427 0.046875
159.94 -0.0014029 125.82 0.93433 0.046875
154.84 -0.0015001 127.56 0.93421 0.046875
149.99 -0.0014582 126.81 0.93427 0.046875
144.98 -0.0013647 124.24 0.93421 0.046875
140.01 -0.0011187 119.7 0.93421 0.046875
135.23 -0.00098897 116.28 0.93415 0.046875
130.09 -0.00084401 113.37 0.93409 0.046875
124.98 -0.00070572 109.63 0.93409 0.046875
120.06 -0.00047875 103.87 0.93402 0.046875
115.31 -0.00023556 96.813 0.93396 0.046875
110.14 -3.8147E-5 91.016 0.93396 0.046875
105.31 0.00031758 80.727 0.93402 0.054688
100.09 0.00070381 70.204 0.9339 0.046875
95.07 0.001071 61.328 0.93396 0.046875
89.89 0.0014382 53.625 0.93396 0.054688
84.77 0.001811 46.742 0.93409 0.046875
79.63 0.0021658 42.657 0.93409 0.046875
74.74 0.0022717 40.75 0.93415 0.054688
69.79 0.0024233 38.5 0.93421 0.054688
64.89 0.0025778 38.399 0.93427 0.046875
59.93 0.0026646 36.055 0.93433 0.054688
54.95 0.0027762 35.157 0.93445 0.054688
50 0.0027933 34.953 0.93439 0.054688
45.1 0.0028029 35.36 0.93445 0.046875
40.09 0.0026837 35.461 0.93464 0.046875
35.09 0.0026903 35.18 0.93464 0.054688
30.23 0.0026531 36.453 0.93457 0.046875
25.26 0.00241 38.735 0.9347 0.046875
20.3 0.0020647 42.727 0.9347 0.054688
15.37 0.0017853 46.891 0.9347 0.054688
10.13 0.0013657 54.61 0.93476 0.046875
5.16 0.00094033 63.258 0.93482 0.054688
-0.02 0.00033856 79.79 0.9347 0.046875
-5.02 -0.00014496 94.383 0.93457 0.046875
-9.97 -0.00038815 101.5 0.93451 0.046875
-15.05 -0.0006609 109.45 0.93457 0.046875
-19.94 -0.0006857 109.77 0.93451 0.046875
-24.77 -0.00061512 108.07 0.93439 0.046875
-29.82 -0.00057221 106.77 0.93433 0.046875
-34.69 -0.00043679 103.02 0.93421 0.046875
-39.65 -0.00025368 97.594 0.93421 0.046875
-44.54 -0.00011158 93.368 0.93415 0.054688
-49.55 3.5286E-5 88.868 0.93402 0.046875
-54.52 0.00019836 83.899 0.93409 0.046875
-60.43 0.00050068 75.157 0.93402 0.046875
-65.36 0.00067616 70.602 0.93396 0.046875
-70.36 0.00096512 62.539 0.93384 0.046875
-75.42 0.0013085 54.836 0.93378 0.046875
-80.46 0.0018139 45.844 0.93378 0.054688
-85.42 0.0023146 38.774 0.93372 0.054688
-90 0.0026226 35.774 0.93378 0.054688
270 0.0024853 37.039 0.93378 0.054688
264.98 0.0028925 33.461 0.93378 0.054688
260.11 0.0032349 29.711 0.93378 0.054688
255.18 0.0034161 28.672 0.93409 0.054688
250.27 0.0035906 27.899 0.93409 0.054688
245.33 0.0036802 26.633 0.93409 0.054688
240.37 0.0037737 25.469 0.93415 0.054688
235.27 0.0037508 26.149 0.93421 0.046875
230.29 0.0037642 26.75 0.93433 0.046875
225.27 0.003705 26.414 0.93427 0.046875
220.35 0.0038071 25.453 0.93433 0.046875
215.31 0.0037184 25.805 0.93439 0.046875
210.4 0.0036745 26.25 0.93439 0.054688
205.5 0.0033407 28.5 0.93451 0.046875
200.43 0.0031128 30.219 0.9347 0.054688
195.44 0.0027905 33.532 0.9347 0.046875
190.25 0.0022946 37.492 0.93488 0.054688
185.25 0.0018835 43.75 0.93482 0.046875
179.86 0.0013199 54.758 0.93488 0.046875
174.8 0.00073529 68.047 0.93488 0.054688
169.87 0.00039578 77.751 0.93476 0.054688
164.84 0.00018978 84.188 0.9347 0.046875
159.94 5.2452E-5 88.321 0.9347 0.054688
154.84 -6.8665E-5 92.11 0.9347 0.046875
149.99 -0.00010014 93.18 0.93451 0.054688
144.98 1.2398E-5 89.555 0.93445 0.054688
140.01 5.8174E-5 88.157 0.93433 0.046875
135.23 0.00016308 84.86 0.93433 0.054688
130.09 0.00025559 81.868 0.93433 0.046875
124.98 0.00050354 74.633 0.93421 0.046875
120.06 0.00070858 68.602 0.93409 0.054688
115.31 0.00091458 63.399 0.93409 0.046875
110.14 0.0012217 56.313 0.93396 0.046875
105.31 0.001605 48.578 0.93396 0.046875
100.09 0.0019531 42.492 0.93384 0.046875
95.07 0.0023108 38.438 0.9339 0.054688
89.89 0.0027466 33.43 0.9339 0.054688
84.77 0.0031758 29.555 0.93384 0.046875
79.63 0.0035553 27.094 0.93396 0.062501
74.74 0.0038271 25.477 0.93396 0.054688
69.79 0.0039177 25.055 0.93384 0.039063
64.89 0.0040846 23.805 0.93396 0.046875
59.93 0.004159 23.305 0.93396 0.046875
54.95 0.0041838 23.32 0.93409 0.054688
50 0.0041571 23.188 0.93421 0.046875
45.1 0.0041018 23.453 0.93421 0.054688
40.09 0.0039559 25.235 0.93439 0.046875
35.09 0.0038853 25.188 0.93439 0.046875
30.23 0.0037499 25.531 0.93445 0.054688
25.26 0.0035935 26.485 0.93451 0.046875
20.3 0.0033694 28.36 0.93457 0.054688
15.37 0.0030365 30.149 0.93457 0.054688
10.13 0.0026627 34.313 0.93457 0.054688
5.16 0.0021706 39.094 0.93457 0.046875
-0.02 0.0016842 46.782 0.93457 0.054688
-5.02 0.0011377 57.539 0.93457 0.054688
-9.97 0.00069905 68.961 0.93451 0.046875
-15.05 0.00056839 72.68 0.93439 0.046875
-19.94 0.0004139 76.797 0.93433 0.054688
-24.77 0.00043011 76.282 0.93439 0.054688
-29.82 0.00049496 74.305 0.93427 0.046875
-34.69 0.00057793 71.836 0.93421 0.046875
-39.65 0.00075245 66.415 0.93402 0.046875
-44.54 0.00087929 63.016 0.93409 0.046875
-49.55 0.0011511 56.571 0.93402 0.054688
-54.52 0.0013952 50.672 0.93384 0.046875
-60.43 0.0017052 44.485 0.93378 0.046875
-65.36 0.0020523 41.055 0.93378 0.046875
