Alpha(210mT) X DEG X DEG
270 -7.3433E-5 91.227 0.93433 0.078126
264.98 -0.00042153 97.219 0.93433 0.078126
260.11 -0.00076485 102.95 0.93439 0.085938
255.18 -0.0011673 109.39 0.93427 0.078126
250.27 -0.0015078 114.13 0.93433 0.078126
245.33 -0.0018902 119.75 0.93421 0.078126
240.37 -0.0022421 124.1 0.93421 0.085938
235.27 -0.0024996 126.88 0.93415 0.085938
230.29 -0.0027475 129.52 0.93396 0.078126
225.27 -0.0031061 132.65 0.93409 0.085938
220.35 -0.0033617 134.46 0.93415 0.085938
215.31 -0.0034666 136.14 0.93396 0.085938
210.4 -0.0036879 137.51 0.93402 0.085938
205.5 -0.0037708 137.88 0.9339 0.085938
200.43 -0.00383 138.66 0.93378 0.085938
195.44 -0.0037699 138.2 0.93384 0.10156
190.25 -0.0036326 137.1 0.93378 0.093751
185.25 -0.0033474 135.11 0.93384 0.085938
179.86 -0.0029755 131.72 0.9336 0.085938
174.8 -0.0022021 123.37 0.9336 0.093751
169.87 -0.0017052 116.98 0.9336 0.078126
164.84 -0.0012522 110.84 0.9336 0.078126
159.94 -0.00079441 103.72 0.93366 0.085938
154.84 -0.00047875 98.407 0.93378 0.093751
149.99 -0.00013352 92.329 0.93378 0.078126
144.98 0.00017262 86.954 0.93372 0.078126
140.01 0.00027847 85.094 0.93372 0.078126
135.23 0.00042725 82.54 0.9339 0.078126
130.09 0.00058175 79.961 0.93402 0.085938
124.98 0.00052929 80.68 0.93409 0.085938
120.06 0.00061131 79.297 0.93409 0.078126
115.31 0.00057698 79.961 0.93421 0.085938
110.14 0.00056649 80.086 0.93409 0.085938
105.31 0.00048161 81.571 0.93421 0.078126
100.09 0.00037956 83.313 0.93421 0.093751
95.07 0.00015736 87.258 0.93433 0.085938
89.89 -0.00019741 93.43 0.93427 0.085938
84.77 -0.00056935 99.852 0.93439 0.085938
79.63 -0.00094223 105.88 0.93439 0.085938
74.74 -0.001296 111.55 0.93439 0.085938
69.79 -0.0016489 116.52 0.93439 0.093751
64.89 -0.0019894 120.9 0.93427 0.085938
59.93 -0.002306 124.98 0.93409 0.093751
54.95 -0.0025578 127.65 0.93421 0.093751
50 -0.0027704 129.34 0.93427 0.093751
45.1 -0.0028801 130.95 0.93415 0.093751
40.09 -0.0031414 133.45 0.93396 0.085938
35.09 -0.0032559 134.16 0.93409 0.093751
30.23 -0.0033741 135.16 0.93396 0.093751
25.26 -0.0033856 135.58 0.93396 0.085938
20.3 -0.0033789 135.57 0.93384 0.078126
15.37 -0.0032539 134.45 0.93378 0.085938
10.13 -0.0031338 133.16 0.93366 0.085938
5.16 -0.0028362 130.66 0.9336 0.093751
-0.02 -0.0023804 126.19 0.93366 0.093751
-5.02 -0.0018721 120.34 0.9336 0.078126
-9.97 -0.0012875 112.2 0.93341 0.085938
-15.05 -0.00072194 102.62 0.93348 0.078126
-19.94 -0.0002203 93.946 0.93354 0.078126
-24.77 0.00021744 86.18 0.9336 0.078126
-29.82 0.00051117 80.813 0.9336 0.078126
-34.69 0.00083733 75.008 0.93378 0.070313
-39.65 0.0010128 72.016 0.93354 0.062501
-44.54 0.0011883 69.766 0.93384 0.070313
-49.55 0.0013886 65.977 0.93378 0.078126
-54.52 0.001442 65.118 0.93384 0.078126
-60.43 0.0016518 61.727 0.93396 0.078126
-65.36 0.0016699 61.508 0.9339 0.078126
-70.36 0.0016365 62.196 0.93396 0.078126
-75.42 0.0016146 63.219 0.93409 0.078126
-80.46 0.0014658 65.118 0.93402 0.078126
-85.42 0.0011358 70.251 0.93409 0.078126
-90 0.00080395 75.891 0.93421 0.078126
270 0.0007906 76.016 0.93415 0.070313
264.98 0.00037861 83.336 0.93427 0.078126
260.11 -5.9128E-5 91.001 0.93421 0.070313
255.18 -0.00045681 98.102 0.93415 0.078126
250.27 -0.00083352 104.7 0.93409 0.078126
245.33 -0.0012007 110.66 0.93402 0.070313
240.37 -0.0014868 115.42 0.93409 0.078126
235.27 -0.0018168 119.48 0.93402 0.070313
230.29 -0.0020724 122.26 0.93396 0.070313
225.27 -0.0021677 123.59 0.93402 0.078126
220.35 -0.002368 126.2 0.93396 0.078126
215.31 -0.0025549 128.14 0.93396 0.078126
210.4 -0.0026436 129.25 0.93378 0.070313
205.5 -0.0027247 130.59 0.93372 0.070313
200.43 -0.00282 131.04 0.93372 0.070313
195.44 -0.0027371 130 0.93378 0.078126
190.25 -0.0026054 129.37 0.9336 0.070313
185.25 -0.0023794 126.44 0.9336 0.070313
179.86 -0.0018654 120.21 0.93354 0.078126
174.8 -0.0013113 112.35 0.93348 0.078126
169.87 -0.00066471 101.7 0.93366 0.078126
164.84 -0.00012779 92.313 0.9336 0.070313
159.94 0.00035763 83.493 0.93354 0.070313
154.84 0.00069523 77.118 0.9336 0.070313
149.99 0.0010099 71.555 0.93366 0.070313
144.98 0.0012694 67.696 0.93366 0.070313
140.01 0.0013971 65.68 0.9336 0.070313
135.23 0.0014677 64.219 0.93354 0.070313
130.09 0.0016337 62.235 0.9336 0.070313
124.98 0.001729 60.914 0.9336 0.070313
120.06 0.0018492 58.36 0.93348 0.070313
115.31 0.0019198 57.867 0.93372 0.070313
110.14 0.0019446 57.711 0.9336 0.070313
105.31 0.0020228 56.836 0.93384 0.070313
100.09 0.0018883 58.375 0.93396 0.070313
95.07 0.0016565 61.43 0.93384 0.070313
89.89 0.0013218 66.993 0.93409 0.070313
84.77 0.0009327 72.993 0.93378 0.070313
79.63 0.0006218 78.454 0.93409 0.078126
74.74 0.0003233 84.063 0.93396 0.070313
69.79 -7.1526E-5 91.305 0.93402 0.070313
64.89 -0.0004921 99.047 0.93396 0.070313
59.93 -0.00075913 103.67 0.93378 0.070313
54.95 -0.0010357 108.36 0.93378 0.070313
50 -0.0013733 114.03 0.93378 0.070313
45.1 -0.0015335 116.1 0.93366 0.070313
