Time X DEG X DEG
0 -0.00076104 101.8 0.78888 1.6016
1.0089999 -0.0012093 107.55 0.78956 1.5938
1.9999998 -0.00059843 99.008 0.7887 1.625
3.0000001 7.248E-5 88.383 0.78821 1.625
4.0000003 -0.00075579 101.94 0.78901 1.6172
4.9999999 -0.00075627 101.15 0.78858 1.6172
6.0000001 -0.00094128 103 0.78888 1.6094
6.9999998 -0.00036001 95.141 0.78827 1.6172
8 -0.00051213 97.899 0.78864 1.6016
9.0000002 -0.0013147 109.15 0.78919 1.5859
9.9999998 -0.002048 117.21 0.79004 1.5703
11 -0.0015397 112.4 0.78986 1.5938
12 -0.0016031 112.59 0.78937 1.5938
13 -0.0016718 113.71 0.78949 1.6016
14 -0.0018005 115.7 0.78992 1.5781
15 -0.0016351 112.33 0.78925 1.6016
16 -0.00090838 103.44 0.78888 1.6094
17 -0.00079155 102.92 0.78852 1.6172
18 -0.00093937 102.92 0.78864 1.6172
19 -0.0010853 105.61 0.78876 1.6016
20 -0.00098801 104.16 0.78852 1.625
21 -0.0010672 104.8 0.78827 1.625
22 -0.0019903 117.06 0.78913 1.6016
23 -0.0015221 111.56 0.78907 1.5938
24 -0.00098325 104.8 0.78809 1.625
25 -0.0015164 110.8 0.78894 1.5938
26 -0.00031615 94.532 0.78766 1.6406
27 -0.00075102 100.59 0.78809 1.6328
28 0.00026989 84.711 0.78699 1.6484
29 -0.0014634 110.63 0.78882 1.6016
30 -0.00061226 99.321 0.78766 1.6328
31 -0.00085974 102.86 0.78827 1.625
32 -0.00078106 101.39 0.78803 1.6172
33 -0.00090743 102.86 0.78839 1.6094
34 -0.001379 109.2 0.78833 1.6094
35 -0.0011177 105.67 0.78809 1.6172
36 -0.0007267 101.1 0.78821 1.6094
37 -0.001225 107.49 0.78821 1.6016
38 -0.0013976 109.77 0.78882 1.6016
39 -0.0015164 110.45 0.78827 1.6094
40 -0.0014234 111.18 0.78846 1.6016
41 -0.0035358 133.22 0.79389 1.4922
42 -0.0032611 134.06 0.79639 1.4531
43 -0.003067 133.12 0.79731 1.4453
44 -0.0029383 132.19 0.79737 1.4531
45 -0.0029068 132.01 0.79743 1.4453
46 -0.0028792 131.36 0.79718 1.4453
47 -0.0028601 131.2 0.79676 1.4609
48 -0.0031304 129.52 0.79328 1.5
49 -0.0010576 104.3 0.78815 1.6016
50 -0.00028467 95.243 0.78742 1.625
51 -0.00090885 102.63 0.78803 1.6016
52 -0.0011106 105.48 0.78839 1.6016
53 -0.0016017 112.25 0.78925 1.5781
