Time X DEG X DEG
0 0.00012589 88.071 0.79126 1.5234
1.0080003 -0.00029516 94.461 0.79132 1.5313
2.0000005 0.00027847 85.336 0.792 1.5156
3.0000001 -0.00015152 92.024 0.79145 1.5313
4.0000003 9.06E-6 89.657 0.79175 1.5234
4.9999999 -0.00036836 94.688 0.78986 1.5781
6.0000001 -0.00045657 96.93 0.79169 1.5234
7.0000004 -0.00056887 98.211 0.79084 1.5469
8 -0.000381 95.415 0.7909 1.5469
9.0000002 -0.00041676 96.188 0.7909 1.5469
10 0.00016713 87.266 0.79169 1.5313
11 -0.00039125 95.711 0.79096 1.5469
12 -0.00020766 93.297 0.79114 1.5391
13 -0.00012422 91.602 0.79175 1.5234
14 -0.00036502 95.274 0.79102 1.5391
15 -0.00033355 94.969 0.79169 1.5234
16 -0.00041938 96.266 0.79132 1.5313
17 -0.00024319 93.938 0.79236 1.5156
18 -0.00097084 104.51 0.79169 1.5234
19 -0.00041104 96.11 0.79139 1.5391
20 -0.00034285 95.032 0.79193 1.5234
21 -0.00072456 100.69 0.79102 1.5469
22 0.00050402 81.04 0.79316 1.4922
23 0.0016556 57.547 0.79718 1.4219
24 0.002312 46.828 0.79853 1.3984
25 0.0025206 42.922 0.79914 1.3906
26 0.0023246 45.008 0.79902 1.3906
27 0.0025287 42.336 0.79914 1.3906
28 0.0019999 50.422 0.79877 1.3984
29 0.0018704 55.438 0.797 1.4219
30 -0.00028348 94.329 0.79145 1.5469
31 -0.00041318 95.993 0.79084 1.5469
32 -0.00041175 96.68 0.79261 1.5078
33 -0.00068856 100.21 0.792 1.5234
34 -0.00078369 101.95 0.7923 1.5156
