Alpha(207mT) X DEG X DEG
0.33 4.5777E-5 89.79 0.23541 1.4453
10.74 0.00036621 88.563 0.23535 1.5234
20.33 0.00035858 88.657 0.23541 1.625
29.88 6.1036E-5 89.688 0.23517 1.6797
40.62 0.00015259 89.321 0.23535 1.6406
50.19 -0.00017548 90.665 0.23529 1.8828
59.87 0 89.969 0.23523 1.8594
70.61 -0.00047302 91.766 0.23535 1.6563
80.63 -0.0007782 93.055 0.23529 1.4531
90.17 -0.00089264 93.524 0.23529 1.2891
100.55 -0.0013352 95.383 0.23523 1.1641
110.74 -0.0017624 97.157 0.23529 1.0859
120.83 -0.0017471 97.094 0.23535 0.86719
129.94 -0.0013733 95.649 0.23535 0.66407
140.15 -0.0012055 94.829 0.23529 0.875
150.33 -0.00079346 93.188 0.23535 0.69532
160.41 -0.0011673 94.711 0.23535 0.85157
170.55 -0.00068665 92.649 0.23541 1.1797
180.67 -0.00037384 91.407 0.23541 1.4453
189.81 4.5777E-5 89.79 0.23541 1.6016
200.44 0.00056458 87.813 0.23541 1.5938
210.07 0.00063324 87.618 0.23541 1.6328
220.8 0.00097657 86.274 0.23535 1.7656
230.33 0.001091 85.907 0.23547 1.7578
240.1 0.00061799 87.696 0.23547 1.8828
249.86 0.0009842 86.36 0.23547 1.7344
259.85 0.0003891 88.477 0.23535 1.5938
270.38 9.9183E-5 89.618 0.23541 1.2891
280.55 -0.00042725 91.586 0.23554 1.1094
290.77 -0.00051117 91.844 0.23554 0.97657
299.81 -0.00028229 91.196 0.23554 1.1328
310 -0.00080872 93.063 0.23554 0.92969
320.32 -0.0003891 91.508 0.23541 0.78125
330.43 -0.00069428 92.618 0.23547 0.71094
340.56 -0.00052643 92.008 0.23541 0.82813
350.51 -0.00031281 91.141 0.23547 1.1641
360.33 0.00014496 89.399 0.23541 1.3672
0.33 -3.0518E-5 90.094 0.23541 1.5
10.74 0.00025177 89.079 0.23529 1.5078
20.33 0.00029755 88.876 0.23535 1.5391
29.88 7.6295E-6 89.946 0.23535 1.6797
40.62 0.00032807 88.719 0.23529 1.8203
50.19 0.00025177 89.001 0.23529 1.7813
59.87 5.3406E-5 89.813 0.23523 1.7891
70.61 -0.00032044 91.188 0.23523 1.7031
80.63 -0.00052643 92.024 0.23517 1.5625
90.17 -0.00064087 92.594 0.23517 1.3281
100.55 -0.0011139 94.516 0.23529 1.1172
110.74 -0.0014649 96.047 0.23535 0.98438
120.83 -0.0014572 95.954 0.23535 0.89844
129.94 -0.0015106 96.204 0.23529 0.82813
140.15 -0.0015869 96.54 0.23535 0.67188
150.33 -0.0013275 95.313 0.23535 0.70313
160.41 -0.0011521 94.501 0.23535 0.88282
170.55 -0.00052643 92.032 0.23529 1.1484
180.67 -0.00018311 90.719 0.23529 1.4453
189.81 0.00023651 89.079 0.23517 1.6484
200.44 0.00031281 88.821 0.23529 1.6094
210.07 0.00091553 86.516 0.23535 1.6484
220.8 0.0008545 86.797 0.23541 1.7031
230.33 0.00086213 86.774 0.23535 1.8828
240.1 0.00091553 86.516 0.23535 1.8359
249.86 0.00067902 87.461 0.23541 1.6328
259.85 0.00062561 87.594 0.23541 1.5
270.38 -6.1036E-5 90.188 0.23547 1.2188
280.55 -0.00011444 90.446 0.23541 1.1328
290.77 -0.00022125 90.938 0.23554 1.0625
299.81 -0.00057221 92.086 0.23547 0.99219
310 -0.00051117 91.868 0.23547 0.875
320.32 -0.00038147 91.446 0.23541 0.69532
330.43 -0.00044251 91.68 0.23541 0.67188
340.56 -0.00021362 90.813 0.23541 0.89844
350.51 8.3924E-5 89.61 0.23547 1.2109
360.33 -3.8147E-5 90.172 0.23554 1.1875
0.33 0.00024414 89.079 0.23541 1.4688
10.74 0.0007248 87.266 0.23535 1.5781
20.33 0.0001297 89.438 0.23529 1.5234
29.88 0.00041199 88.422 0.23529 1.5391
40.62 0.0002594 88.946 0.23535 1.6172
50.19 1.5259E-5 89.86 0.23529 1.8125
59.87 0.00027466 88.821 0.23529 1.9063
70.61 -0.00029755 91.157 0.23517 1.6484
80.63 -0.00067902 92.68 0.23517 1.4844
90.17 -0.00097657 93.954 0.23529 1.3047
100.55 -0.0010605 94.391 0.23517 1.1172
110.74 -0.0013886 95.633 0.23529 1.0547
120.83 -0.0014725 95.985 0.23529 1.0625
129.94 -0.0015869 96.376 0.23529 0.79688
140.15 -0.0016937 96.836 0.23517 0.69532
150.33 -0.0012741 95.079 0.23529 0.59375
160.41 -0.00099946 93.993 0.23529 0.875
170.55 -0.00092316 93.579 0.23529 1.0625
180.67 -0.00034332 91.352 0.23523 1.3984
189.81 0.00015259 89.422 0.23541 1.5547
200.44 0.00036621 88.586 0.23529 1.7031
210.07 0.00065613 87.454 0.23529 1.6563
220.8 0.00083161 86.829 0.23535 1.7891
230.33 0.00083924 86.868 0.23541 1.8438
240.1 0.00103 86.126 0.23523 1.8594
249.86 0.0010529 86.086 0.23547 1.5703
259.85 0.00032807 88.711 0.23547 1.375
270.38 0.00015259 89.352 0.23541 1.2422
280.55 -0.00010681 90.422 0.23541 1.0625
290.77 0.00012207 89.532 0.23547 1.1016
299.81 -0.00025177 91.001 0.23541 0.86719
310 -0.00032044 91.149 0.23535 0.82032
320.32 -0.00061799 92.368 0.23547 0.71875
330.43 -0.00058747 92.329 0.23541 0.5625
340.56 -0.00052643 92.016 0.23547 0.85157
350.51 -0.00036621 91.399 0.23547 1.1563
360.33 0.00023651 89.118 0.23535 1.3594
