#Alpha(207mT) X DEG X DEG
0.33 8.3924E-5 -89.555 0.13086 1.4219
10.74 0.00030327 -88.438 0.13086 1.4531
20.33 0.00044728 -87.672 0.13086 1.4844
29.88 0.00063038 -86.727 0.1308 1.5547
40.62 0.00069046 -86.43 0.13062 1.6797
50.19 0.00077248 -86.008 0.13062 1.6641
59.87 0.00075245 -86.102 0.13056 1.6953
70.61 0.00070954 -86.336 0.13062 1.75
80.63 0.00063038 -86.758 0.13074 1.6328
90.17 0.00051403 -87.352 0.1308 1.5469
100.55 0.00038529 -88.001 0.13092 1.6016
110.74 0.0002203 -88.907 0.13098 1.4688
120.83 0.00017452 -89.102 0.1311 1.5234
129.94 9.3461E-5 -89.501 0.13135 1.375
140.15 5.8174E-5 -89.696 0.13129 1.3047
150.33 4.4823E-5 -89.774 0.13129 1.3438
160.41 2.0981E-5 -89.868 0.13123 1.3672
170.55 9.1553E-5 -89.524 0.1311 1.3672
180.67 0.00016117 -89.172 0.13092 1.4844
189.81 0.00020313 -88.954 0.13086 1.4688
200.44 0.00034332 -88.235 0.13074 1.4844
210.07 0.0004139 -87.852 0.13068 1.4141
220.8 0.00048542 -87.477 0.13056 1.5
230.33 0.00044728 -87.672 0.13049 1.4297
240.1 0.0003891 -87.985 0.13062 1.3828
249.86 0.00033188 -88.29 0.13049 1.2266
259.85 0.00020123 -88.969 0.13056 1.1953
270.38 3.1472E-5 -89.836 0.13074 1.2188
280.55 -0.00011444 -90.61 0.13086 1.0547
290.77 -0.00025559 -91.329 0.13098 1.0469
299.81 -0.00025463 -91.305 0.13098 1.1172
310 -0.00028897 -91.469 0.13098 1.1094
320.32 -0.00033856 -91.735 0.13098 1.0859
330.43 -0.00024891 -91.258 0.13098 1.0547
340.56 -0.00020409 -91.032 0.13098 1.25
350.51 -4.0055E-5 -90.204 0.13098 1.3672
360.33 6.1989E-5 -89.68 0.1308 1.3672
0.33 5.436E-5 -89.727 0.1308 1.3984
10.74 0.00023174 -88.797 0.13092 1.625
20.33 0.00040341 -87.907 0.13086 1.5469
29.88 0.00062371 -86.782 0.13086 1.5859
40.62 0.00077439 -86.008 0.13068 1.6328
50.19 0.00077057 -85.993 0.13062 1.7031
59.87 0.00073815 -86.18 0.13068 1.7031
70.61 0.00070572 -86.352 0.13049 1.625
80.63 0.00062848 -86.774 0.13074 1.5547
90.17 0.00047302 -87.563 0.13098 1.5547
100.55 0.0004015 -87.946 0.13104 1.5703
110.74 0.00024987 -88.727 0.1311 1.4219
120.83 0.00011253 -89.422 0.13129 1.4063
129.94 3.624E-5 -89.813 0.13123 1.3438
140.15 3.8147E-5 -89.813 0.13141 1.3672
150.33 1.9074E-5 -89.915 0.13129 1.2656
160.41 -1.5259E-5 -90.047 0.13141 1.3125
170.55 7.4387E-5 -89.626 0.13123 1.375
180.67 7.9155E-5 -89.586 0.13092 1.3516
189.81 0.00022316 -88.829 0.13086 1.4922
200.44 0.00033188 -88.274 0.13074 1.3672
210.07 0.00035381 -88.18 0.13074 1.3828
220.8 0.00048352 -87.508 0.13056 1.4688
230.33 0.00038529 -87.977 0.13068 1.5
240.1 0.00046253 -87.602 0.13049 1.3984
249.86 0.00035477 -88.172 0.13049 1.3672
259.85 0.00028324 -88.547 0.13049 1.3281
270.38 -3.1472E-5 -90.149 0.13068 1.2344
280.55 -0.00010491 -90.547 0.13062 1.1797
290.77 -0.00024605 -91.274 0.13092 1.1797
299.81 -0.00035668 -91.829 0.13092 1.1328
310 -0.00035191 -91.797 0.13092 1.0156
320.32 -0.0003891 -92.008 0.13104 1.0156
330.43 -0.00033474 -91.719 0.13123 0.98438
340.56 -0.00029755 -91.524 0.1311 1.1172
350.51 -0.00014877 -90.766 0.13092 1.3516
360.33 3.0518E-5 -89.836 0.13086 1.4688
0.33 5.6267E-5 -89.727 0.13092 1.3906
10.74 0.00019932 -88.954 0.13092 1.5469
20.33 0.00038815 -88.001 0.13074 1.4688
29.88 0.00050068 -87.43 0.13074 1.5156
40.62 0.00063038 -86.751 0.13068 1.5
50.19 0.00074292 -86.141 0.13062 1.7031
59.87 0.00069428 -86.415 0.13049 1.7266
70.61 0.00071907 -86.297 0.13056 1.7344
80.63 0.00053597 -87.227 0.13068 1.6016
90.17 0.00044155 -87.727 0.13068 1.5156
100.55 0.00029087 -88.508 0.13086 1.4922
110.74 0.00014973 -89.227 0.13098 1.4219
120.83 0.00016308 -89.157 0.13098 1.4922
129.94 9.4414E-5 -89.532 0.13129 1.4688
140.15 6.7711E-5 -89.672 0.13123 1.3906
150.33 -7.5341E-5 -90.376 0.13129 1.3438
160.41 1.0491E-5 -89.938 0.13123 1.4219
170.55 7.1526E-5 -89.633 0.13098 1.5547
180.67 0.00013542 -89.29 0.1311 1.5703
189.81 0.00014973 -89.219 0.13092 1.5859
200.44 0.00031471 -88.383 0.13074 1.4453
210.07 0.00041199 -87.883 0.13086 1.5156
220.8 0.00048638 -87.477 0.13086 1.4531
230.33 0.00038147 -88.024 0.13049 1.4453
