##Alpha(207mT) X DEG X DEG
0.33 4.1962E-5 89.758 0.51886 -5.1875
4.95 -0.00025559 91.368 0.51886 -5.1016
10.74 -0.00059128 93.165 0.51905 -5.0703
15.51 -0.00079727 94.282 0.51911 -5.1016
20.33 -0.0010109 95.43 0.51911 -5.086
25.03 -0.0012055 96.438 0.51905 -5.0391
29.88 -0.001297 96.915 0.51917 -5.086
35.78 -0.0013809 97.344 0.51917 -4.9922
40.62 -0.0014191 97.532 0.51929 -4.9141
45.24 -0.0014191 97.547 0.51929 -4.8203
50.19 -0.0013275 97.071 0.51935 -4.836
55.1 -0.0012131 96.469 0.51929 -4.8282
59.87 -0.0010719 95.727 0.51929 -4.7735
65.74 -0.00078583 94.204 0.51923 -4.9453
70.61 -0.00054932 92.93 0.51923 -4.9453
75.67 -0.00026703 91.407 0.51911 -5.0782
80.63 0 89.993 0.51892 -5.1407
84.84 0.00022507 88.766 0.51892 -5.2422
90.17 0.00060654 86.633 0.51886 -5.3047
95.43 0.00085831 85.227 0.51862 -5.3594
100.55 0.0011253 83.751 0.51862 -5.4453
105.52 0.0013504 82.477 0.51856 -5.5313
110.74 0.0015335 81.446 0.51862 -5.5078
115.67 0.0016708 80.696 0.51856 -5.5235
120.83 0.0018044 79.977 0.51844 -5.5782
124.87 0.0018692 79.54 0.51825 -5.6641
129.94 0.0018768 79.501 0.51831 -5.711
134.97 0.0018883 79.461 0.51831 -5.7735
140.15 0.0018044 79.899 0.51819 -5.7657
145.31 0.0017357 80.211 0.51813 -5.836
150.33 0.0015869 81.04 0.51801 -5.961
155.35 0.0013962 82.157 0.51813 -5.8907
160.41 0.0011826 83.383 0.51838 -5.6328
165.43 0.00099564 84.454 0.51856 -5.6016
170.55 0.00065232 86.407 0.5188 -5.3594
175.58 0.00032044 88.251 0.51892 -5.3125
180.67 7.248E-5 89.571 0.51911 -5.2032
185.75 -0.00024033 91.266 0.51911 -5.0469
189.81 -0.0004921 92.672 0.51911 -4.9453
195.65 -0.00076676 94.126 0.51911 -5.0078
200.44 -0.00096131 95.172 0.51911 -4.9453
205.23 -0.0011063 95.883 0.51929 -4.9922
210.07 -0.0012283 96.532 0.51929 -4.8438
215.02 -0.0012932 96.844 0.51923 -4.836
220.8 -0.0013199 96.985 0.51923 -4.8438
225.5 -0.001339 97.086 0.51929 -4.7657
230.33 -0.001194 96.321 0.51941 -4.6875
235.29 -0.0010681 95.649 0.51923 -4.6797
240.1 -0.00093842 95.008 0.51923 -4.711
244.97 -0.00069809 93.735 0.51911 -4.8047
249.86 -0.00051117 92.696 0.51905 -4.9219
254.93 -0.00018692 90.969 0.51886 -5.1094
259.85 0.00011826 89.344 0.51874 -5.1485
265.19 0.00041962 87.711 0.51874 -5.1485
270.38 0.00072098 86.055 0.51856 -5.25
275.55 0.00094223 84.836 0.51838 -5.3516
280.55 0.0011864 83.477 0.51825 -5.4922
285.57 0.0014343 82.071 0.51819 -5.461
290.77 0.0016327 80.961 0.51801 -5.6875
295.75 0.0018273 80.008 0.51819 -5.586
299.81 0.001873 79.735 0.51813 -5.5235
304.92 0.0018959 79.508 0.51801 -5.6407
310 0.0019531 79.258 0.51776 -5.8438
315.24 0.0019188 79.43 0.51776 -5.8203
320.32 0.0018349 79.813 0.5177 -5.836
325.41 0.0017929 80.055 0.51783 -5.8985
330.43 0.0016098 81.063 0.51776 -5.9844
335.31 0.0014 82.18 0.5177 -5.9297
340.56 0.0011978 83.344 0.51789 -5.7813
345.36 0.00092316 84.922 0.51838 -5.4922
350.51 0.00065232 86.422 0.51856 -5.2891
355.65 0.00028229 88.43 0.51856 -5.2032
360.33 -3.8147E-6 90.008 0.51868 -5.125
0.33 7.6294E-5 89.563 0.51868 -5.1719
4.95 -0.00028229 91.516 0.51874 -5.1563
10.74 -0.0005951 93.211 0.51892 -4.9766
15.51 -0.00078965 94.196 0.51905 -4.9532
20.33 -0.0010605 95.696 0.51911 -4.9375
25.03 -0.0011559 96.188 0.51905 -5.0157
29.88 -0.0012894 96.86 0.51917 -4.9141
35.78 -0.0013428 97.118 0.51929 -4.8828
40.62 -0.0014343 97.657 0.51917 -4.8438
45.24 -0.0014153 97.532 0.51923 -4.836
50.19 -0.0013847 97.383 0.51929 -4.7891
55.1 -0.0012665 96.758 0.51947 -4.6875
59.87 -0.0010719 95.727 0.51935 -4.6719
65.74 -0.00082779 94.43 0.51923 -4.7813
70.61 -0.00056458 93.024 0.51911 -4.9532
75.67 -0.00030136 91.641 0.51923 -4.9141
80.63 -2.2888E-5 90.102 0.51911 -5.0157
84.84 0.00022125 88.766 0.51899 -5.0313
90.17 0.00053788 87.055 0.51905 -5.2032
95.43 0.00086976 85.211 0.51874 -5.3516
100.55 0.0011139 83.797 0.5188 -5.3047
105.52 0.0013123 82.68 0.5185 -5.4219
110.74 0.0015564 81.352 0.51844 -5.5235
115.67 0.0016899 80.602 0.5185 -5.5157
120.83 0.0017853 80.04 0.51844 -5.6641
124.87 0.0018349 79.743 0.51831 -5.6641
129.94 0.001873 79.508 0.51831 -5.6875
134.97 0.0018845 79.376 0.51813 -5.836
140.15 0.0018044 79.868 0.51825 -5.7969
145.31 0.0017319 80.313 0.51825 -5.8985
150.33 0.0015755 81.196 0.51838 -5.7266
155.35 0.0014115 82.063 0.51813 -5.8516
160.41 0.0011711 83.493 0.51856 -5.6328
165.43 0.00096131 84.665 0.51856 -5.5157
170.55 0.00062561 86.532 0.51886 -5.3828
175.58 0.00035858 88.04 0.51899 -5.3282
180.67 4.5777E-5 89.758 0.51905 -5.125
185.75 -0.00022888 91.227 0.51923 -5.0782
189.81 -0.00055695 92.993 0.51923 -4.875
195.65 -0.00075531 94.071 0.51917 -4.9141
200.44 -0.0009842 95.274 0.51923 -4.875
205.23 -0.00103 95.516 0.51923 -4.9453
210.07 -0.0012398 96.618 0.51917 -4.9532
215.02 -0.0013428 97.118 0.51929 -4.8438
220.8 -0.0013428 97.149 0.51923 -4.8282
225.5 -0.0012894 96.836 0.51929 -4.8594
230.33 -0.0012741 96.782 0.51917 -4.7344
235.29 -0.0011444 96.04 0.51941 -4.625
240.1 -0.00097657 95.149 0.51941 -4.6563
244.97 -0.0007515 94.024 0.51917 -4.7657
249.86 -0.00053788 92.883 0.51911 -4.9453
254.93 -0.00023651 91.251 0.51886 -4.9688
259.85 4.9591E-5 89.727 0.51886 -5.0625
265.19 0.0003891 87.891 0.51868 -5.1485
270.38 0.00067521 86.297 0.5185 -5.2657
275.55 0.0010033 84.454 0.5185 -5.4141
280.55 0.001255 83.133 0.51838 -5.461
285.57 0.0014191 82.274 0.51856 -5.4063
290.77 0.0016098 81.133 0.51831 -5.4844
295.75 0.0017319 80.438 0.51813 -5.5938
299.81 0.00177 80.243 0.51813 -5.5782
304.92 0.001915 79.477 0.51819 -5.6953
310 0.0019722 79.079 0.51807 -5.8203
315.24 0.0019264 79.321 0.51783 -5.7969
320.32 0.0018196 79.954 0.51795 -5.7969
325.41 0.0017395 80.321 0.51776 -5.9453
330.43 0.0015526 81.321 0.51783 -5.961
335.31 0.0013771 82.368 0.51795 -5.7891
340.56 0.0011597 83.586 0.51813 -5.6719
345.36 0.00091935 84.891 0.51838 -5.5703
350.51 0.00064087 86.461 0.51844 -5.4297
355.65 0.0002861 88.454 0.51886 -5.1953
360.33 5.3406E-5 89.672 0.51874 -5.1485
0.33 6.1036E-5 89.649 0.51886 -5.086
4.95 -0.00027466 91.477 0.51905 -5
10.74 -0.0005951 93.18 0.51917 -4.9922
15.51 -0.00082779 94.454 0.51917 -4.9922
20.33 -0.0010338 95.54 0.51923 -4.9688
25.03 -0.0012589 96.735 0.51917 -4.961
29.88 -0.0013428 97.149 0.51929 -4.8516
35.78 -0.0014 97.454 0.51923 -4.8985
40.62 -0.0014763 97.836 0.51929 -4.8985
45.24 -0.0014496 97.665 0.51941 -4.8438
50.19 -0.0013542 97.196 0.51941 -4.7188
55.1 -0.0011673 96.188 0.51947 -4.6875
59.87 -0.0011521 96.11 0.51953 -4.6016
65.74 -0.00083924 94.524 0.51947 -4.7188
70.61 -0.00061417 93.305 0.51929 -4.9141
75.67 -0.00032044 91.719 0.51923 -5.0235
80.63 -3.0518E-5 90.157 0.51923 -5.0703
84.84 0.00024414 88.665 0.51911 -5.0938
90.17 0.00058365 86.751 0.51911 -5.0938
95.43 0.00086976 85.196 0.51886 -5.3047
100.55 0.0011101 83.868 0.51892 -5.3907
105.52 0.0013313 82.61 0.5188 -5.3907
110.74 0.0015106 81.586 0.51874 -5.4532
115.67 0.0016708 80.751 0.51868 -5.5078
120.83 0.0017853 80.11 0.51856 -5.5391
124.87 0.0017929 79.954 0.5185 -5.6016
129.94 0.0019226 79.305 0.51856 -5.6485
134.97 0.0018273 79.821 0.5185 -5.6407
140.15 0.0017929 79.946 0.51838 -5.8203
145.31 0.0016937 80.516 0.51831 -5.8516
150.33 0.0015831 81.126 0.51831 -5.9141
155.35 0.0014458 81.954 0.51844 -5.8282
160.41 0.0011597 83.516 0.51844 -5.6797
165.43 0.00095368 84.696 0.51874 -5.4844
170.55 0.00060654 86.68 0.51905 -5.3203
175.58 0.00031662 88.235 0.51899 -5.2813
180.67 1.1444E-5 89.907 0.51899 -5.2188
185.75 -0.00027466 91.485 0.51911 -5.0625
189.81 -0.00042343 92.266 0.51917 -5.0547
195.65 -0.00074387 94.001 0.51923 -4.9532
200.44 -0.00096131 95.11 0.51929 -4.8985
205.23 -0.0011368 96.063 0.51929 -4.9844
210.07 -0.001194 96.36 0.51929 -4.8438
215.02 -0.0013237 96.993 0.51935 -4.8438
220.8 -0.0013695 97.227 0.51941 -4.7891
225.5 -0.0012703 96.735 0.51923 -4.7657
230.33 -0.0012169 96.454 0.51941 -4.6563
235.29 -0.0011406 96.024 0.51947 -4.586
240.1 -0.00096894 95.149 0.51941 -4.6953
244.97 -0.00074387 93.961 0.51911 -4.9297
249.86 -0.00048447 92.586 0.51905 -4.9297
254.93 -0.00020218 91.047 0.51886 -5.086
259.85 8.3924E-5 89.547 0.51892 -5.0938
265.19 0.00043106 87.626 0.51868 -5.2735
270.38 0.00074006 85.954 0.5185 -5.4063
275.55 0.0009842 84.626 0.51838 -5.3828
280.55 0.0012932 82.954 0.5185 -5.461
285.57 0.0014763 81.876 0.51825 -5.5625
290.77 0.0016365 81.055 0.51819 -5.6172
295.75 0.0017777 80.282 0.51819 -5.6485
299.81 0.001854 79.743 0.51801 -5.7344
304.92 0.0018997 79.461 0.51783 -5.8985
310 0.0019341 79.368 0.51789 -5.8594
315.24 0.0019569 79.149 0.51783 -5.9063
320.32 0.0018196 79.891 0.51776 -5.9532
325.41 0.0017319 80.446 0.51776 -6.0469
330.43 0.001606 81.071 0.51764 -6.1172
335.31 0.001442 82.04 0.51801 -5.8438
340.56 0.0011444 83.68 0.51813 -5.7266
345.36 0.00094986 84.782 0.51831 -5.6407
350.51 0.00062943 86.547 0.51844 -5.5235
355.65 0.00032807 88.196 0.51868 -5.3828
360.33 6.485E-5 89.633 0.51886 -5.25
0.33 6.1036E-5 89.672 0.51868 -5.1485
4.95 -0.00019074 91.04 0.51892 -5.0547
10.74 -0.00054932 92.938 0.51917 -4.9375
15.51 -0.00083542 94.501 0.51892 -5.086
20.33 -0.0010834 95.774 0.51917 -4.9453
25.03 -0.0011292 95.993 0.51923 -4.9766
29.88 -0.0013237 97.016 0.51935 -4.8672
35.78 -0.001442 97.68 0.51923 -4.9141
40.62 -0.0014 97.454 0.51923 -4.9219
45.24 -0.0014115 97.508 0.51929 -4.8125
50.19 -0.0013466 97.172 0.51929 -4.8203
55.1 -0.0012245 96.493 0.51953 -4.7422
59.87 -0.0010758 95.719 0.51947 -4.6563
65.74 -0.00080109 94.282 0.51935 -4.836
70.61 -0.00056076 93.016 0.51911 -5.0157
75.67 -0.00026322 91.415 0.51923 -5
80.63 0 89.993 0.51905 -5.1641
84.84 0.00025177 88.586 0.51892 -5.2266
90.17 0.00053406 87.055 0.51905 -5.2422
95.43 0.00084687 85.305 0.5188 -5.2969
100.55 0.0011787 83.438 0.51868 -5.4844
105.52 0.0013619 82.516 0.5188 -5.3985
110.74 0.0015564 81.415 0.51874 -5.4532
115.67 0.0016899 80.579 0.51856 -5.5547
120.83 0.001751 80.196 0.51862 -5.625
124.87 0.0018005 79.961 0.51844 -5.6172
129.94 0.0018616 79.563 0.51838 -5.6797
134.97 0.0018578 79.586 0.51831 -5.7657
140.15 0.00177 80.11 0.51831 -5.8828
145.31 0.0017128 80.415 0.51819 -5.9063
150.33 0.0015869 81.04 0.51819 -5.875
155.35 0.0013466 82.407 0.51819 -5.8672
160.41 0.0011902 83.399 0.5185 -5.6797
165.43 0.00092316 84.891 0.5188 -5.4297
170.55 0.00063324 86.477 0.51868 -5.4844
175.58 0.00033951 88.157 0.51905 -5.3203
180.67 4.5777E-5 89.758 0.51917 -5.1563
185.75 -0.00019074 91.047 0.51917 -5.1328
189.81 -0.00050354 92.696 0.51917 -5.0469
195.65 -0.00072861 93.915 0.51923 -5.0469
200.44 -0.00095368 95.126 0.51917 -5.0703
205.23 -0.0011368 96.063 0.51917 -4.9922
