# Created by Octave 4.2.2, Wed Dec 02 11:43:09 2020 CET <wohlrath@yumyumpc>
# name: given3
# type: matrix
# rows: 41
# columns: 7
 70 -7.62 5.58 4.130000000000001 0.9199999999999999 0.4199999999999999 1.290000000000001
 71 -7.71 5.540000000000001 4.09 0.9299999999999997 0.4199999999999999 1.300000000000001
 72 -7.79 5.5 4.040000000000001 0.9500000000000011 0.4399999999999995 1.32
 73 -7.84 5.470000000000001 3.98 0.9700000000000006 0.4500000000000011 1.34
 74 -7.88 5.44 3.92 0.9900000000000002 0.4700000000000006 1.359999999999999
 75 -7.890000000000001 5.41 3.85 1.02 0.4900000000000002 1.390000000000001
 76 -7.88 5.390000000000001 3.780000000000001 1.050000000000001 0.5199999999999996 1.42
 77 -7.85 5.380000000000001 3.710000000000001 1.09 0.5400000000000009 1.450000000000001
 78 -7.779999999999999 5.370000000000001 3.630000000000001 1.120000000000001 0.5800000000000001 1.48
 79 -7.69 5.359999999999999 3.540000000000001 1.16 0.6099999999999994 1.52
 80 -7.56 5.359999999999999 3.460000000000001 1.200000000000001 0.6500000000000004 1.56
 81 -7.4 5.370000000000001 3.370000000000001 1.25 0.6899999999999995 1.6
 82 -7.199999999999999 5.380000000000001 3.280000000000001 1.300000000000001 0.7300000000000004 1.65
 83 -6.96 5.4 3.18 1.34 0.7699999999999996 1.69
 84 -6.68 5.43 3.09 1.390000000000001 0.8200000000000003 1.74
 85 -6.37 5.460000000000001 2.99 1.450000000000001 0.870000000000001 1.790000000000001
 86 -6.01 5.49 2.890000000000001 1.5 0.9100000000000001 1.84
 87 -5.61 5.530000000000001 2.790000000000001 1.550000000000001 0.9600000000000009 1.890000000000001
 88 -5.18 5.58 2.69 1.609999999999999 1.01 1.94
 89 -4.72 5.630000000000001 2.59 1.66 1.07 1.99
 90 -4.23 5.68 2.49 1.710000000000001 1.120000000000001 2.040000000000001
 91 -3.73 5.74 2.390000000000001 1.77 1.17 2.09
 92 -3.21 5.81 2.290000000000001 1.82 1.220000000000001 2.140000000000001
 93 -2.69 5.880000000000001 2.19 1.870000000000001 1.27 2.19
 94 -2.18 5.950000000000001 2.09 1.92 1.32 2.24
 95 -1.68 6.02 1.99 1.970000000000001 1.370000000000001 2.280000000000001
 96 -1.199999999999999 6.100000000000001 1.890000000000001 2.02 1.41 2.33
 97 -0.75 6.18 1.790000000000001 2.06 1.460000000000001 2.370000000000001
 98 -0.3399999999999999 6.27 1.69 2.109999999999999 1.5 2.41
 99 0.04000000000000092 6.350000000000001 1.6 2.140000000000001 1.540000000000001 2.450000000000001
 100 0.3800000000000008 6.440000000000001 1.5 2.18 1.58 2.48
 101 0.6799999999999997 6.52 1.41 2.220000000000001 1.620000000000001 2.51
 102 0.9299999999999997 6.609999999999999 1.33 2.25 1.65 2.540000000000001
 103 1.15 6.690000000000001 1.24 2.27 1.68 2.57
 104 1.33 6.780000000000001 1.16 2.300000000000001 1.710000000000001 2.59
 105 1.460000000000001 6.859999999999999 1.09 2.32 1.73 2.609999999999999
 106 1.57 6.940000000000001 1.02 2.33 1.75 2.620000000000001
 107 1.640000000000001 7.02 0.9500000000000011 2.35 1.77 2.630000000000001
 108 1.68 7.100000000000001 0.8900000000000006 2.359999999999999 1.779999999999999 2.640000000000001
 109 1.69 7.170000000000002 0.8300000000000001 2.359999999999999 1.790000000000001 2.65
 110 1.67 7.240000000000002 0.7799999999999994 2.359999999999999 1.800000000000001 2.65


