##Alpha(50mT) X DEG X DEG
0.2 0.00026322 89.36 0.55048 0.33594
5.01 0.00016403 89.594 0.55054 0.35938
9.78 0.00024414 89.407 0.5506 0.38281
14.66 8.7738E-5 89.774 0.5506 0.5
20.55 -5.7221E-5 90.126 0.55066 0.66407
25.1 1.9074E-5 89.961 0.55054 0.4375
29.95 7.6295E-6 89.977 0.5506 0.5
34.87 -0.00011063 90.266 0.55072 0.52344
40.29 -0.00033951 90.813 0.55054 0.71875
45.28 -0.00029755 90.704 0.5506 0.625
49.72 -0.00034332 90.813 0.5506 0.40625
55.38 -0.00044251 91.032 0.5506 0.53907
60.13 -0.00050736 91.196 0.55036 0.6875
64.95 -0.00046158 91.086 0.55054 0.3125
70.47 -0.00068283 91.61 0.55054 0.61719
75.53 -0.00062943 91.485 0.55036 0.60157
80.51 -0.00057221 91.352 0.55042 0.35938
85.78 -0.00063706 91.516 0.55048 0.53125
89.74 -0.00069046 91.633 0.55036 0.53125
95.07 -0.00057602 91.352 0.55036 0.51563
100.31 -0.00066376 91.563 0.55048 0.625
105.56 -0.00072861 91.727 0.55036 0.9375
109.76 -0.00058365 91.376 0.5503 0.66407
115.28 -0.00055313 91.313 0.55036 0.53907
120.24 -0.00041199 90.961 0.55042 0.53907
125.66 -0.00035095 90.836 0.55036 0.5625
130.64 -0.00042343 90.993 0.55048 0.71875
134.96 -0.00040436 90.969 0.55048 0.63282
139.98 -0.00034332 90.797 0.55048 0.71875
145.04 -0.0001564 90.368 0.55048 0.63282
150.13 -6.8665E-5 90.165 0.55048 0.60157
155.11 -0.0001297 90.29 0.55054 0.50782
160.13 -6.8665E-5 90.149 0.55036 0.42969
165.31 8.0109E-5 89.805 0.55054 0.32031
170.46 7.6294E-5 89.813 0.55054 0.5625
175.41 -5.3406E-5 90.11 0.55042 0.64844
180.5 -5.3406E-5 90.118 0.55042 0.69532
185.59 -6.485E-5 90.149 0.55048 0.65625
189.73 -1.5259E-5 90.016 0.55048 0.27344
195.59 -5.7221E-5 90.126 0.5503 0.41406
200.58 -1.9074E-5 90.04 0.55048 0.45313
204.76 -0.00014877 90.344 0.55036 0.47656
210.64 -0.00027085 90.633 0.55054 0.375
215.29 -0.00021744 90.524 0.55036 0.5
220 -0.0004158 90.977 0.55024 0.83594
225.07 -0.00053788 91.266 0.5503 0.83594
230.76 -0.00050736 91.204 0.55036 0.63282
235.66 -0.0005455 91.297 0.55048 0.53125
240.44 -0.00054169 91.258 0.55054 0.46875
245.47 -0.00069046 91.633 0.55036 0.48438
250.29 -0.00067139 91.594 0.55048 0.5
255.27 -0.00069428 91.649 0.55054 0.41406
260.31 -0.00077439 91.821 0.55054 0.71094
265.31 -0.00079346 91.891 0.5506 0.67969
270.42 -0.00055695 91.313 0.55054 0.40625
275.43 -0.0005951 91.399 0.55048 0.71094
280.53 -0.00070954 91.665 0.55048 0.58594
285.7 -0.00069046 91.649 0.55054 0.80469
289.81 -0.00066376 91.555 0.55048 0.74219
295.59 -0.00048447 91.133 0.55054 0.57032
299.91 -0.00051117 91.204 0.55048 0.63282
304.84 -0.00045014 91.071 0.5506 0.60938
309.79 -0.00030136 90.704 0.55048 0.51563
315.08 -0.00034332 90.813 0.55036 0.6875
320.33 -0.00031662 90.758 0.55036 0.71875
325.3 -0.00014496 90.329 0.55054 0.50782
330.31 -8.3924E-5 90.188 0.55036 0.51563
335.64 7.6294E-5 89.813 0.55054 0.35938
340.66 -7.6295E-6 90.024 0.55042 0.53125
345.61 3.8147E-5 89.899 0.55054 0.51563
350.69 0 90.001 0.55048 0.4375
354.75 6.485E-5 89.844 0.55042 0.54688
360.21 0.00013352 89.672 0.55036 0.64063
0.2 0.0001297 89.672 0.55054 0.5
5.01 -8.0109E-5 90.172 0.55042 0.69532
9.78 3.8147E-5 89.907 0.55048 0.52344
14.66 -8.3924E-5 90.196 0.55048 0.66407
20.55 -0.00011063 90.243 0.55048 0.60157
25.1 -0.00018311 90.415 0.55048 0.59375
29.95 -0.00010681 90.243 0.55054 0.46875
34.87 -0.00014496 90.344 0.55048 0.58594
40.29 -0.00027085 90.633 0.55048 0.47656
45.28 -0.00043488 91.032 0.55036 0.60938
49.72 -0.00037003 90.876 0.55024 0.64063
55.38 -0.00047684 91.102 0.55017 0.69532
60.13 -0.00062943 91.485 0.55054 0.67969
64.95 -0.00061035 91.446 0.55048 0.64063
70.47 -0.00067139 91.594 0.55054 0.75
75.53 -0.00061799 91.454 0.55054 0.46875
80.51 -0.0006485 91.547 0.55054 0.46094
85.78 -0.00067139 91.602 0.55048 0.51563
89.74 -0.00076676 91.79 0.55048 0.57813
95.07 -0.00062561 91.485 0.55036 0.46094
100.31 -0.00060654 91.438 0.55036 0.39063
105.56 -0.00056458 91.329 0.55054 0.33594
109.76 -0.00053406 91.251 0.55042 0.40625
115.28 -0.0005951 91.407 0.55036 0.625
120.24 -0.0004158 90.985 0.55036 0.46875
125.66 -0.0003891 90.907 0.55036 0.5
130.64 -0.00032044 90.735 0.55048 0.40625
134.96 -0.00028229 90.665 0.55054 0.46094
139.98 -0.00026703 90.61 0.55048 0.48438
145.04 -0.00013352 90.305 0.55054 0.33594
150.13 -0.00020981 90.493 0.5506 0.49219
155.11 -5.3406E-5 90.11 0.55054 0.41406
160.13 -4.1962E-5 90.086 0.55054 0.30469
165.31 -8.0109E-5 90.172 0.55048 0.42969
170.46 -4.5777E-5 90.11 0.55048 0.4375
175.41 -2.2888E-5 90.032 0.55036 0.5
180.5 -3.0518E-5 90.063 0.55036 0.57813
185.59 -2.6703E-5 90.063 0.55036 0.57813
189.73 1.9074E-5 89.954 0.55054 0.52344
195.59 -0.00014114 90.321 0.55048 0.48438
200.58 -0.00020218 90.461 0.55048 0.46875
204.76 -0.0002327 90.547 0.55048 0.53125
210.64 -0.00031662 90.735 0.55048 0.65625
215.29 -0.00031662 90.735 0.55054 0.57032
220 -0.00047684 91.126 0.55042 0.57813
225.07 -0.00040054 90.938 0.55054 0.40625
230.76 -0.00061417 91.446 0.55036 0.61719
235.66 -0.00062561 91.477 0.55054 0.69532
240.44 -0.00061035 91.438 0.55048 0.59375
245.47 -0.0006485 91.516 0.55054 0.47656
250.29 -0.00076676 91.805 0.55048 0.5625
255.27 -0.00072861 91.743 0.55054 0.51563
260.31 -0.00073243 91.735 0.55042 0.69532
265.31 -0.00082016 91.922 0.55054 0.67188
270.42 -0.0007782 91.844 0.55042 0.71875
275.43 -0.00070191 91.665 0.55048 0.65625
280.53 -0.00068283 91.61 0.5506 0.69532
285.7 -0.00057602 91.368 0.55054 0.40625
289.81 -0.0004921 91.172 0.5506 0.40625
295.59 -0.00045014 91.055 0.55042 0.46875
299.91 -0.00048828 91.141 0.55054 0.54688
304.84 -0.00050354 91.196 0.55036 0.67188
309.79 -0.0003357 90.782 0.55042 0.50782
315.08 -0.00029755 90.68 0.55054 0.46094
320.33 -0.00021362 90.485 0.5506 0.32031
325.3 -0.00015259 90.344 0.55054 0.42188
330.31 -1.5259E-5 90.024 0.55048 0.47656
335.64 -5.3406E-5 90.094 0.55048 0.41406
340.66 -0.00014877 90.344 0.55036 0.67188
345.61 -1.5259E-5 90.032 0.55036 0.46875
350.69 5.7221E-5 89.852 0.55054 0.4375
354.75 2.6703E-5 89.922 0.55042 0.60157
360.21 -4.5777E-5 90.11 0.55036 0.6875
0.2 6.8665E-5 89.836 0.5506 0.71875
5.01 1.5259E-5 89.961 0.5506 0.74219
9.78 1.5259E-5 89.954 0.55036 0.51563
14.66 -0.00010681 90.243 0.55066 0.5625
20.55 -5.7221E-5 90.141 0.55048 0.57032
25.1 -0.0002594 90.602 0.55048 0.78125
29.95 -0.00022125 90.516 0.55036 0.59375
34.87 -0.00037003 90.883 0.55036 0.54688
40.29 -0.00032807 90.774 0.55042 0.64063
45.28 -0.00039292 90.915 0.5503 0.53907
49.72 -0.00039673 90.946 0.55024 0.54688
55.38 -0.00045777 91.079 0.55042 0.55469
60.13 -0.00044632 91.032 0.55036 0.41406
64.95 -0.00065613 91.547 0.55036 0.53907
70.47 -0.00060654 91.422 0.55036 0.48438
75.53 -0.00067139 91.594 0.5503 0.5625
80.51 -0.00072861 91.719 0.5503 0.53907
85.78 -0.00067521 91.61 0.55017 0.46094
89.74 -0.00062943 91.477 0.55054 0.30469
95.07 -0.00066376 91.563 0.55048 0.34375
100.31 -0.0006485 91.54 0.55024 0.5625
105.56 -0.00058365 91.391 0.55042 0.54688
109.76 -0.00060273 91.407 0.55042 0.57813
115.28 -0.00057221 91.329 0.55048 0.53907
120.24 -0.00050354 91.18 0.55042 0.60157
125.66 -0.00040817 90.954 0.55036 0.45313
130.64 -0.00043488 91.001 0.55036 0.5625
134.96 -0.00038147 90.899 0.55036 0.5
139.98 -0.00024414 90.586 0.55042 0.51563
145.04 -0.00024033 90.555 0.55036 0.52344
150.13 -0.00032807 90.758 0.55048 0.64844
155.11 -0.000103 90.243 0.55042 0.38281
160.13 -5.3406E-5 90.126 0.55024 0.4375
165.31 -8.3924E-5 90.188 0.55036 0.48438
170.46 -0.00010681 90.243 0.55036 0.50782
175.41 -9.1553E-5 90.219 0.55036 0.54688
180.5 7.6295E-6 89.969 0.55042 0.35938
185.59 -0.00015259 90.344 0.55042 0.58594
189.73 -2.6703E-5 90.071 0.5503 0.53907
195.59 -0.00010681 90.243 0.55036 0.625
200.58 -0.00016785 90.376 0.55048 0.59375
204.76 -0.00022888 90.54 0.55036 0.48438
210.64 -0.00025559 90.602 0.55036 0.51563
215.29 -0.00035858 90.836 0.55036 0.4375
220 -0.00041962 90.977 0.55042 0.55469
225.07 -0.00055695 91.329 0.55036 0.72657
230.76 -0.00057984 91.368 0.55042 0.71875
235.66 -0.00061035 91.438 0.55036 0.38281
240.44 -0.00060654 91.446 0.55024 0.57032
245.47 -0.00071335 91.688 0.55042 0.66407
250.29 -0.00073243 91.727 0.55042 0.41406
255.27 -0.00076676 91.805 0.55036 0.61719
260.31 -0.00065613 91.563 0.55048 0.42188
265.31 -0.00082398 91.954 0.55024 0.66407
270.42 -0.00079346 91.868 0.5503 0.41406
275.43 -0.00078202 91.852 0.55024 0.57813
280.53 -0.00072098 91.704 0.55042 0.53907
285.7 -0.00063706 91.485 0.5503 0.5625
289.81 -0.00053025 91.251 0.55024 0.50782
295.59 -0.0004921 91.172 0.5503 0.64063
