##Alpha(50mT) X DEG X DEG
0.2 -0.00017929 90.446 0.54493 0.82032
5.01 -0.00016403 90.399 0.54505 0.85938
9.78 -0.00026703 90.633 0.54493 1.0703
14.66 -0.00026703 90.649 0.54493 0.98438
20.55 -0.00014114 90.344 0.54505 0.88282
25.1 -0.00016022 90.383 0.54487 0.8125
29.95 -0.00027085 90.657 0.54505 1.0078
34.87 -0.00013733 90.352 0.54493 0.95313
40.29 -0.00019455 90.485 0.54493 1.0547
45.28 -0.00021744 90.516 0.54499 1
49.72 -0.00018692 90.461 0.54487 1.0391
55.38 -0.00027085 90.68 0.54505 1.1094
60.13 -8.0109E-5 90.18 0.54511 1.0625
64.95 -0.00025177 90.61 0.54487 1.2656
70.47 -0.00019455 90.485 0.54505 1.0859
75.53 -0.0001564 90.376 0.5448 1.2344
80.51 -0.0001297 90.313 0.54505 1.1797
85.78 -0.00021744 90.555 0.54505 1.2266
89.74 -0.00019836 90.485 0.54511 1.125
95.07 -8.0109E-5 90.188 0.54505 0.98438
100.31 -0.00020218 90.485 0.54517 1.0859
105.56 -0.00014114 90.352 0.54517 1.0781
109.76 -3.8147E-5 90.094 0.54511 0.85938
115.28 -8.7738E-5 90.211 0.54505 0.89063
120.24 -0.00016022 90.399 0.54529 0.97657
125.66 -8.0109E-5 90.219 0.54517 1.0859
130.64 -8.7738E-5 90.211 0.54511 1.0547
134.96 -5.3406E-5 90.118 0.54505 0.92969
139.98 -7.6295E-6 90.032 0.54517 0.90625
145.04 -7.6295E-6 90.001 0.54523 0.9375
150.13 -4.9591E-5 90.102 0.54505 0.89844
155.11 -0.00012207 90.297 0.54511 0.96094
160.13 9.1553E-5 89.774 0.54511 0.78125
165.31 -2.2888E-5 90.032 0.54511 0.97657
170.46 -0.00014877 90.36 0.54529 1.0703
175.41 -0.00010681 90.274 0.54523 1.0313
180.5 -3.8147E-5 90.079 0.54517 0.88282
185.59 -9.5368E-5 90.219 0.54505 0.875
189.73 -0.0001564 90.391 0.54511 0.90625
195.59 -0.00010681 90.274 0.54511 0.99219
200.58 -8.0109E-5 90.18 0.54517 0.85157
204.76 -5.7221E-5 90.141 0.54499 1
210.64 -0.00011063 90.274 0.54511 0.97657
215.29 -0.0001564 90.368 0.54505 1.0391
220 -0.00013352 90.321 0.54505 1.1016
225.07 -0.0001297 90.321 0.54511 1.0547
230.76 -0.00011444 90.282 0.54505 1.1875
235.66 -0.00016022 90.383 0.54517 1.1719
240.44 -0.0001564 90.376 0.54505 1.0781
245.47 -0.00019074 90.477 0.54505 1.1641
250.29 -0.00018311 90.422 0.54517 1.0703
255.27 -0.00017166 90.407 0.54517 1.0547
260.31 -0.00016403 90.407 0.54517 1.0859
265.31 -0.00016785 90.422 0.54511 1.0313
270.42 -9.5368E-5 90.219 0.54523 1.0156
275.43 -0.00024414 90.61 0.54523 1.1797
280.53 -0.00016403 90.422 0.54523 1.0313
285.7 -0.00013352 90.321 0.54517 1.0859
289.81 -0.00015259 90.36 0.54529 0.89844
