##Alpha(50mT) X DEG X DEG
0.2 0.000103 89.751 0.53962 0.55469
5.01 7.6294E-5 89.797 0.53956 0.67188
9.78 4.5777E-5 89.852 0.53974 0.6875
14.66 -1.1444E-5 90.032 0.53949 0.72657
20.55 6.485E-5 89.829 0.53956 0.57813
25.1 7.6295E-6 89.961 0.53962 0.60157
29.95 -0.0001564 90.376 0.53968 0.59375
34.87 -0.00022888 90.586 0.53949 0.75
40.29 -0.00018692 90.454 0.53956 0.50782
45.28 -0.00029373 90.727 0.53956 0.57813
49.72 -0.0004654 91.172 0.53962 0.78907
55.38 -0.00038147 90.985 0.53949 0.60938
60.13 -0.00056458 91.422 0.53949 0.77344
64.95 -0.0006485 91.641 0.53956 0.71094
70.47 -0.00067521 91.719 0.53968 0.60938
75.53 -0.00061799 91.586 0.53937 0.75782
80.51 -0.00064087 91.618 0.53949 0.30469
85.78 -0.00082779 92.118 0.53962 0.67188
89.74 -0.00084687 92.141 0.53956 0.73438
95.07 -0.00083542 92.102 0.53962 0.71094
100.31 -0.00087357 92.211 0.53956 0.71094
105.56 -0.00082779 92.11 0.53949 0.67969
109.76 -0.00080872 92.055 0.53962 0.73438
115.28 -0.00071335 91.782 0.53962 0.57032
120.24 -0.00078202 91.985 0.53962 0.8125
125.66 -0.00058365 91.493 0.53956 0.51563
130.64 -0.00057221 91.43 0.53974 0.64844
134.96 -0.00056458 91.422 0.53974 0.61719
139.98 -0.00050354 91.282 0.53956 0.73438
145.04 -0.00034332 90.868 0.53962 0.50782
150.13 -0.00038529 90.977 0.53968 0.61719
155.11 -0.00027085 90.68 0.53937 0.57032
160.13 -0.00017929 90.446 0.53962 0.53907
165.31 -0.00017166 90.407 0.53962 0.67969
170.46 -0.00018692 90.461 0.53956 0.71875
175.41 -0.00010681 90.282 0.53968 0.82813
180.5 1.9074E-5 89.93 0.53968 0.67188
185.59 -3.0518E-5 90.063 0.53949 0.59375
189.73 -8.0109E-5 90.204 0.53962 0.71094
195.59 -4.9591E-5 90.11 0.53968 0.64063
200.58 -1.5259E-5 90.008 0.53956 0.5625
204.76 -0.0001297 90.321 0.53962 0.71875
210.64 -0.00024414 90.633 0.53949 0.80469
215.29 -0.00020599 90.508 0.53968 0.54688
220 -0.00026703 90.665 0.53968 0.70313
225.07 -0.00029373 90.735 0.53968 0.54688
230.76 -0.0003891 90.993 0.53968 0.67969
235.66 -0.00050354 91.258 0.53968 0.78907
240.44 -0.00054169 91.36 0.53968 0.48438
245.47 -0.00053788 91.376 0.53968 0.53907
250.29 -0.00054169 91.376 0.53968 0.42969
255.27 -0.00061035 91.555 0.53974 0.59375
260.31 -0.00075531 91.922 0.53974 0.6875
265.31 -0.00079727 92.024 0.53974 0.64063
270.42 -0.00082016 92.079 0.53974 0.71094
275.43 -0.00078583 91.985 0.53974 0.65625
280.53 -0.0007782 92.001 0.53962 0.66407
285.7 -0.00061035 91.54 0.53968 0.61719
289.81 -0.00066376 91.665 0.5398 0.59375
