Alpha(210mT) X DEG X DEG
270 0.00016785 80.211 0.9311 -0.078126
264.98 0.00061417 56.485 0.93103 -0.078126
260.11 0.00096035 44.633 0.93097 -0.078126
255.18 0.0011778 37.992 0.93097 -0.078126
250.27 0.0013905 33.953 0.9311 -0.078126
245.33 0.0017109 29.219 0.93091 -0.078126
240.37 0.0017872 27.578 0.9311 -0.078126
235.27 0.001812 28.336 0.93103 -0.078126
230.29 0.0018997 26.485 0.9311 -0.078126
225.27 0.0019837 26.68 0.93116 -0.078126
220.35 0.0020218 26.336 0.9311 -0.078126
215.31 0.0019932 25.031 0.93122 -0.070313
210.4 0.002017 24.563 0.93116 -0.078126
205.5 0.0019598 26.977 0.93128 -0.078126
200.43 0.0019035 26.633 0.93128 -0.078126
195.44 0.0017166 29.672 0.9314 -0.078126
190.25 0.0012465 38.641 0.93146 -0.078126
185.25 0.00074387 53.727 0.93158 -0.078126
179.86 0.00018787 80.235 0.93177 -0.078126
174.8 -0.00068951 124.59 0.93177 -0.078126
169.87 -0.0011511 138.91 0.93158 -0.078126
164.84 -0.0017262 149.25 0.93158 -0.085938
159.94 -0.0019627 153.55 0.93171 -0.078126
154.84 -0.0021277 154.41 0.93164 -0.078126
149.99 -0.0021935 155.58 0.93158 -0.078126
144.98 -0.0022402 155.45 0.93146 -0.078126
140.01 -0.0024758 157.38 0.93158 -0.078126
135.23 -0.0025168 157.64 0.93146 -0.078126
130.09 -0.002388 155.77 0.93128 -0.078126
124.98 -0.0023289 157.3 0.9311 -0.085938
120.06 -0.0024281 158.54 0.93097 -0.078126
115.31 -0.0024424 156.91 0.9311 -0.078126
110.14 -0.0022021 154.78 0.93091 -0.078126
105.31 -0.0019999 152.07 0.93085 -0.078126
100.09 -0.0018139 150.54 0.93079 -0.078126
95.07 -0.0015402 145.32 0.93073 -0.078126
89.89 -0.0010548 135.34 0.93061 -0.078126
84.77 -0.00067521 122.37 0.93061 -0.078126
79.63 -0.00039768 111.24 0.93061 -0.078126
74.74 -0.0001688 98.805 0.93073 -0.078126
69.79 0.00011253 83.329 0.93073 -0.078126
64.89 0.00040531 69.532 0.93061 -0.078126
59.93 0.00070381 57.344 0.93073 -0.078126
54.95 0.00087643 50.664 0.93055 -0.078126
50 0.00074864 53.852 0.93085 -0.078126
45.1 0.00080395 53.516 0.93103 -0.078126
40.09 0.0010204 46.203 0.93103 -0.078126
35.09 0.00099278 47.188 0.93122 -0.078126
30.23 0.00086976 50.914 0.93128 -0.078126
25.26 0.00084591 53.024 0.9314 -0.078126
20.3 0.00065327 58.953 0.93146 -0.078126
15.37 0.00053978 63.188 0.93158 -0.078126
10.13 0.00037861 72.086 0.93152 -0.085938
5.16 2.5749E-5 88.899 0.93152 -0.078126
-0.02 -0.00047207 113.13 0.93146 -0.078126
-5.02 -0.0011416 136.3 0.93164 -0.078126
-9.97 -0.0015621 143.7 0.93158 -0.078126
-15.05 -0.0018616 149.41 0.93152 -0.078126
-19.94 -0.0023499 154.64 0.93164 -0.078126
-24.77 -0.0025768 156.66 0.93177 -0.078126
-29.82 -0.0026789 157.27 0.93152 -0.085938
-34.69 -0.0028668 158.06 0.93177 -0.078126
-39.65 -0.002863 158.63 0.93177 -0.078126
-44.54 -0.0029202 159.05 0.93183 -0.078126
-49.55 -0.0030356 160.04 0.93177 -0.078126
-54.52 -0.0030785 159.77 0.93189 -0.078126
-60.43 -0.0030289 159.24 0.93177 -0.078126
-65.36 -0.0027495 157.78 0.93177 -0.078126
-70.36 -0.0025082 156.26 0.93171 -0.078126
-75.42 -0.0022612 152.7 0.93177 -0.078126
-80.46 -0.0019894 149.41 0.93146 -0.078126
-85.42 -0.0017567 146.59 0.93158 -0.078126
-90 -0.001358 139.61 0.93152 -0.070313
270 -0.0012922 137.74 0.93152 -0.078126
264.98 -0.00097466 129.48 0.93152 -0.078126
260.11 -0.00047207 110.97 0.93152 -0.078126
255.18 -8.9646E-5 94.172 0.93152 -0.078126
250.27 0.0002079 79.571 0.93152 -0.078126
245.33 0.00024987 78.321 0.93177 -0.078126
240.37 0.00038433 72.18 0.93164 -0.078126
235.27 0.00052643 65.68 0.93171 -0.078126
230.29 0.00055981 65.461 0.93189 -0.078126
225.27 0.00060082 62.805 0.93201 -0.070313
220.35 0.00061322 63.039 0.93226 -0.054688
215.31 0.00068474 61.133 0.93226 -0.062501
210.4 0.00078774 58.446 0.9325 -0.070313
205.5 0.00070191 60.172 0.93226 -0.078126
200.43 0.00044251 69.696 0.93238 -0.070313
195.44 0.00011921 84.86 0.93244 -0.078126
190.25 -0.0001812 98.196 0.93262 -0.078126
185.25 -0.00062943 118.12 0.9325 -0.070313
179.86 -0.0012827 136.3 0.93262 -0.078126
174.8 -0.0018015 146.22 0.93262 -0.078126
169.87 -0.0023442 152.66 0.93274 -0.078126
164.84 -0.0027762 156.27 0.93268 -0.078126
159.94 -0.0031719 158.86 0.93256 -0.078126
154.84 -0.0035467 161.02 0.9325 -0.078126
149.99 -0.0039235 162.52 0.9325 -0.078126
144.98 -0.0041352 163.27 0.93232 -0.078126
140.01 -0.0044108 163.22 0.93238 -0.078126
135.23 -0.0044709 164.5 0.93219 -0.078126
130.09 -0.0044213 164.77 0.93226 -0.078126
124.98 -0.0040789 163.59 0.93213 -0.070313
120.06 -0.0040035 162.86 0.93213 -0.070313
115.31 -0.0040608 162.77 0.93195 -0.078126
110.14 -0.0040093 162.81 0.93189 -0.078126
105.31 -0.0038023 161.38 0.93183 -0.078126
100.09 -0.0035849 160.74 0.93164 -0.078126
95.07 -0.0034428 159.75 0.93164 -0.078126
89.89 -0.0029402 156.3 0.93158 -0.078126
84.77 -0.0024567 152.39 0.93158 -0.078126
79.63 -0.001956 146.18 0.93158 -0.078126
74.74 -0.0017347 142.38 0.93177 -0.078126
69.79 -0.001318 136.35 0.93158 -0.078126
64.89 -0.0011244 131.57 0.93158 -0.078126
59.93 -0.0010901 130.99 0.93171 -0.078126
54.95 -0.00097657 126.76 0.93189 -0.078126
50 -0.00089741 124.53 0.93201 -0.078126
45.1 -0.00080109 121.86 0.93201 -0.070313
40.09 -0.00056076 113.02 0.93195 -0.070313
35.09 -0.00062085 115.04 0.93219 -0.070313
30.23 -0.00063038 115.96 0.93219 -0.078126
25.26 -0.00060177 115.67 0.93219 -0.078126
20.3 -0.00075341 120.42 0.93238 -0.078126
15.37 -0.00081349 122.38 0.93244 -0.070313
10.13 -0.001256 133.66 0.9325 -0.078126
5.16 -0.0017567 144.66 0.93238 -0.070313
-0.02 -0.002636 152.01 0.93262 -0.078126
-5.02 -0.0032482 157.97 0.93256 -0.078126
-9.97 -0.003726 160.41 0.93244 -0.078126
-15.05 -0.0040465 162.1 0.93256 -0.078126
-19.94 -0.0042982 162.52 0.9325 -0.078126
-24.77 -0.0045739 164.56 0.93232 -0.078126
-29.82 -0.0047875 164.99 0.93244 -0.078126
-34.69 -0.0047617 164.71 0.93213 -0.078126
-39.65 -0.0049162 165.32 0.93219 -0.078126
-44.54 -0.005023 165.77 0.93213 -0.078126
-49.55 -0.0048733 164.76 0.93201 -0.078126
-54.52 -0.0048037 164.92 0.93177 -0.078126
-60.43 -0.0047865 165.31 0.93177 -0.078126
-65.36 -0.004798 164.49 0.93189 -0.078126
-70.36 -0.0045424 163.63 0.93177 -0.078126
-75.42 -0.0044279 163.4 0.93158 -0.078126
-80.46 -0.0041991 162.8 0.93158 -0.078126
-85.42 -0.0038395 161.69 0.93158 -0.070313
-90 -0.0033903 158.39 0.93146 -0.070313
270 -0.0033436 158.45 0.9314 -0.070313
264.98 -0.002862 154.84 0.93152 -0.070313
260.11 -0.0024233 151.46 0.93158 -0.062501
255.18 -0.0018616 143.35 0.93158 -0.070313
250.27 -0.0018215 144.68 0.93177 -0.078126
245.33 -0.0015373 139.99 0.93201 -0.070313
240.37 -0.0012827 134.06 0.93213 -0.070313
235.27 -0.0010615 127.71 0.93213 -0.070313
230.29 -0.0010777 128.47 0.9325 -0.062501
225.27 -0.00076199 120.5 0.93232 -0.070313
220.35 -0.00066567 116.26 0.93262 -0.070313
215.31 -0.00061989 114.17 0.93262 -0.070313
210.4 -0.00067139 116.63 0.93268 -0.062501
205.5 -0.0010681 126.61 0.93293 -0.070313
200.43 -0.001401 134.77 0.93311 -0.062501
195.44 -0.0014753 136.97 0.93299 -0.062501
190.25 -0.0019493 144.78 0.93323 -0.062501
185.25 -0.0022068 147.81 0.93311 -0.062501
179.86 -0.0027676 152.97 0.93311 -0.062501
174.8 -0.0035877 158.91 0.93329 -0.062501
169.87 -0.0039378 160.37 0.93317 -0.062501
164.84 -0.004324 161.53 0.93311 -0.062501
159.94 -0.0047474 163.7 0.93299 -0.062501
154.84 -0.0050335 164.29 0.93323 -0.054688
149.99 -0.0052529 165.2 0.93317 -0.054688
144.98 -0.005249 164.25 0.93317 -0.062501
140.01 -0.0051947 165.17 0.93299 -0.054688
