Alpha(210mT) X DEG X DEG
270 0.00020886 86.672 0.93378 0
264.98 -8.9646E-5 91.524 0.93378 0
260.11 -0.00063897 100.13 0.93348 0.0078126
255.18 -0.0011606 107.56 0.93299 0
250.27 -0.0016537 114.15 0.93329 0
245.33 -0.0019751 118.25 0.93335 0
240.37 -0.0022049 120.95 0.93329 0.0078126
235.27 -0.0024815 123.98 0.93323 0.0078126
230.29 -0.0026789 125.66 0.93317 0.0078126
225.27 -0.0026388 125.67 0.93311 0.0078126
220.35 -0.0026474 125.8 0.93323 0.0078126
215.31 -0.0027123 126.19 0.93311 0.015625
210.4 -0.0025597 124.52 0.93311 0
205.5 -0.0025339 123.72 0.93305 0.0078126
200.43 -0.0022431 121.35 0.9328 0.0078126
195.44 -0.0019703 117.85 0.93287 0.0078126
190.25 -0.0014382 111.14 0.93274 0.015625
185.25 -0.00098039 104.76 0.93293 0.0078126
179.86 -0.00052071 97.883 0.9325 0.0078126
174.8 3.7194E-5 89.438 0.93268 0.0078126
169.87 0.00076962 77.993 0.93311 0.015625
164.84 0.0012236 71.493 0.93311 0.0078126
159.94 0.0015726 66.704 0.93317 0.0078126
154.84 0.0016413 65.805 0.93329 0.015625
149.99 0.0017204 64.868 0.93348 0.015625
144.98 0.001792 63.844 0.9336 0.023438
140.01 0.0019112 62.602 0.93348 0.015625
135.23 0.0018024 63.602 0.9336 0.015625
130.09 0.0017138 64.672 0.93384 0.023438
124.98 0.0016842 65.008 0.93384 0.015625
120.06 0.0017595 64.188 0.93396 0.023438
115.31 0.0015574 66.852 0.93402 0.023438
110.14 0.001298 70.594 0.93409 0.023438
105.31 0.0010185 74.376 0.93378 0.023438
100.09 0.0006485 79.946 0.93372 0.023438
95.07 0.00041771 83.571 0.93396 0.023438
89.89 3.5286E-5 89.469 0.93384 0.023438
84.77 -0.00031567 94.797 0.93384 0.023438
79.63 -0.00068283 100.41 0.93378 0.03125
74.74 -0.0010567 105.88 0.93372 0.023438
69.79 -0.0012779 108.77 0.93372 0.023438
64.89 -0.001647 113.67 0.93378 0.023438
59.93 -0.001894 116.17 0.93384 0.03125
54.95 -0.0020399 118.06 0.9336 0.03125
50 -0.0021744 119.73 0.9336 0.03125
45.1 -0.002327 121.21 0.93366 0.03125
40.09 -0.0023375 121.56 0.93348 0.03125
35.09 -0.0023365 121.2 0.93348 0.03125
30.23 -0.0021744 119.32 0.93354 0.039063
25.26 -0.0020895 118.33 0.93335 0.03125
20.3 -0.0019093 116.29 0.93329 0.039063
15.37 -0.0017529 114.38 0.93323 0.03125
10.13 -0.0013361 109.43 0.93323 0.03125
5.16 -0.00093461 103.81 0.93305 0.03125
-0.02 -0.00049687 97.446 0.93329 0.023438
-5.02 5.3406E-5 89.165 0.93323 0.03125
-9.97 0.00063992 80.188 0.93329 0.039063
-15.05 0.0010662 74.102 0.93335 0.03125
-19.94 0.0013924 69.618 0.93354 0.039063
-24.77 0.001544 67.485 0.93348 0.03125
-29.82 0.0016317 66.493 0.93348 0.03125
-34.69 0.0018492 63.727 0.9336 0.03125
-39.65 0.0019446 62.422 0.93366 0.03125
-44.54 0.0019617 62.492 0.93366 0.03125
-49.55 0.001976 62.524 0.93384 0.023438
-54.52 0.0019179 62.516 0.93378 0.039063
-60.43 0.0018377 64.141 0.93402 0.03125
-65.36 0.0015993 66.969 0.93396 0.03125
-70.36 0.0013819 70.071 0.93402 0.03125
-75.42 0.001154 72.954 0.93409 0.03125
-80.46 0.00082493 77.79 0.93415 0.039063
-85.42 0.00054646 81.836 0.93415 0.03125
-90 0.00017738 87.227 0.93409 0.03125
270 0.00016022 87.571 0.93409 0.03125
264.98 -0.00031185 94.641 0.93409 0.023438
260.11 -0.00082303 101.88 0.93402 0.023438
255.18 -0.0010176 104.72 0.93396 0.023438
250.27 -0.0013809 109.75 0.93396 0.03125
245.33 -0.001833 115.41 0.93378 0.03125
240.37 -0.0021715 119.44 0.93372 0.03125
235.27 -0.0026159 123.97 0.93372 0.03125
230.29 -0.0028467 125.9 0.93366 0.039063
225.27 -0.0029841 127.49 0.93354 0.039063
220.35 -0.0030785 128.07 0.93366 0.039063
215.31 -0.003027 127.65 0.93366 0.046875
210.4 -0.0031233 128.02 0.93372 0.039063
205.5 -0.0030689 127.21 0.93366 0.046875
200.43 -0.0028229 125.21 0.93372 0.039063
195.44 -0.0027142 124.38 0.93348 0.046875
190.25 -0.0023737 120.92 0.93335 0.039063
185.25 -0.0020838 117.58 0.93341 0.039063
179.86 -0.0015316 110.95 0.93348 0.046875
174.8 -0.00067139 99.797 0.93335 0.03125
169.87 -0.00012302 91.774 0.93348 0.039063
164.84 0.00035763 84.711 0.93348 0.046875
159.94 0.0006876 79.844 0.93372 0.039063
154.84 0.00069523 79.922 0.93384 0.039063
149.99 0.00077343 78.649 0.9339 0.03125
144.98 0.00094605 76.219 0.93378 0.039063
140.01 0.0010157 75.352 0.93409 0.039063
135.23 0.00097466 75.868 0.93402 0.039063
130.09 0.00093842 76.204 0.93409 0.039063
124.98 0.00076294 78.813 0.93409 0.046875
120.06 0.00040817 83.907 0.93421 0.039063
115.31 0.00024987 86.415 0.93451 0.039063
110.14 -0.00017166 92.54 0.93494 0.039063
105.31 -0.00040722 96.016 0.93488 0.046875
100.09 -0.00082589 101.87 0.93488 0.046875
95.07 -0.0010395 104.92 0.93494 0.046875
89.89 -0.0014582 110.67 0.935 0.046875
84.77 -0.0018673 115.45 0.93488 0.046875
79.63 -0.0021305 118.37 0.93488 0.046875
74.74 -0.0023775 121.02 0.93488 0.054688
69.79 -0.0026007 123.75 0.93457 0.046875
64.89 -0.0026922 123.89 0.9347 0.046875
59.93 -0.0027695 124.79 0.93445 0.046875
54.95 -0.0026837 123.98 0.93439 0.046875
50 -0.0027094 124.19 0.93433 0.046875
45.1 -0.002738 124.35 0.93421 0.054688
40.09 -0.0026579 123.38 0.93421 0.054688
35.09 -0.0025969 122.66 0.93409 0.062501
