,phih,0,45
0,0.0,0.008238307108451973,0.34924014550283183
1,3.673469387755102,-0.004218919359972548,0.34300221667194686
2,7.346938775510204,-0.01660845710428981,0.33057691619451707
3,11.020408163265307,-0.028666160896129736,0.31232761172946405
4,14.693877551020408,-0.040153999892057306,0.28876945028349454
5,18.367346938775512,-0.0508687951243493,0.2605182003384709
6,22.040816326530614,-0.06064504248706863,0.22824079231713096
7,25.714285714285715,-0.06935292870466675,0.19261557613834843
8,29.387755102040817,-0.07689333832432985,0.15430583726618516
9,33.06122448979592,-0.08319179108063003,0.11394526052460652
10,36.734693877551024,-0.08819211109377795,0.07213591528294223
11,40.40816326530612,-0.09185149878164289,0.029450896787274722
12,44.08163265306123,-0.09413655734335608,-0.013556179944045762
13,47.755102040816325,-0.09502097158250189,-0.056339964625137455
14,51.42857142857143,-0.09448474660220474,-0.09835119489995994
15,55.10204081632653,-0.09251508918788985,-0.13902525511103625
16,58.775510204081634,-0.08910898676612214,-0.17777311197757972
17,62.44897959183674,-0.08427749449797942,-0.21397662155313854
18,66.12244897959184,-0.078051590732126,-0.24699063499280885
19,69.79591836734694,-0.07048914797021177,-0.27615456943489786
20,73.46938775510205,-0.061682076233853314,-0.3008156576308345
21,77.14285714285714,-0.05176213342407357,-0.3203643797792643
22,80.81632653061224,-0.04090344697227233,-0.33427951231602726
23,84.48979591836735,-0.029320161266076145,-0.3421759037164866
24,88.16326530612245,-0.017257249432457634,-0.3438456047485425
25,91.83673469387756,-0.004977419426622689,-0.33928018042368285
26,95.51020408163265,0.007254812333994573,-0.328670829674162
27,99.18367346938776,0.019190416401198604,-0.31238302788247135
28,102.85714285714286,0.03060702665618418,-0.2909151760398513
29,106.53061224489797,0.041316068964178124,-0.2648505421594177
30,110.20408163265306,0.05116438200929309,-0.23481249808771174
31,113.87755102040816,0.06003175974111107,-0.20142934062134354
32,117.55102040816327,0.06782605325401253,-0.1653110311941037
33,121.22448979591837,0.07447732966953674,-0.12703719245169937
34,124.89795918367348,0.07993216777059209,-0.08715416459727336
35,128.57142857142858,0.08414873073991862,-0.046178570692967616
36,132.24489795918367,0.08709294122985256,-0.004604879422476869
37,135.91836734693877,0.08873577592992053,0.037082897888134646
38,139.59183673469389,0.08905203275754722,0.07840223535491912
39,143.26530612244898,0.0880201044386236,0.11885755388570528
40,146.9387755102041,0.08562335530490538,0.15793044223455802
41,150.6122448979592,0.08185291328180372,0.1950702977136436
42,154.28571428571428,0.07671209027613082,0.2296889855109116
43,157.9591836734694,0.07022241305642885,0.26116160180365006
44,161.6326530612245,0.062430980194081095,0.28883618621914103
45,165.3061224489796,0.0534183737534589,0.31205514264210743
46,168.9795918367347,0.04330571184755967,0.33018984473273794
47,172.6530612244898,0.032258843909912224,0.3426869500677842
48,176.3265306122449,0.02048760220758457,0.34912055836308886
49,180.0,0.008238307108451946,0.34924014550283183
