##Alpha(50mT) X DEG X DEG
0.2 4.5777E-5 85.93 0.14386 0.9375
5.01 2.0027E-5 88.258 0.14392 0.85157
9.78 -1.9074E-5 91.633 0.14374 1.0703
14.66 -4.1962E-5 93.446 0.14386 1.0313
20.55 -7.248E-5 96.063 0.14386 1.0078
25.1 -8.4878E-5 97.211 0.14386 0.96094
29.95 -8.5831E-5 97.211 0.14386 0.99219
34.87 -8.4878E-5 97.094 0.14392 0.89844
40.29 -8.4878E-5 97.196 0.14374 1.0313
45.28 -8.6785E-5 97.344 0.1438 1.0703
49.72 -6.0082E-5 95.024 0.1438 0.96875
55.38 -6.485E-5 95.516 0.1438 1.0547
60.13 -4.673E-5 94.047 0.14386 0.95313
64.95 -3.3379E-5 92.844 0.14386 0.88282
70.47 -1.1444E-5 90.969 0.14398 1.0313
75.53 1.5259E-5 88.735 0.14398 1.125
80.51 5.0545E-5 85.626 0.14398 0.91407
85.78 0.00010395 81.11 0.14392 1.0469
89.74 0.00011444 80.149 0.14392 1.0469
95.07 0.00014687 77.672 0.14392 1.125
100.31 0.00019169 73.852 0.14398 0.97657
105.56 0.00020123 72.954 0.14392 0.95313
109.76 0.00020886 72.946 0.14392 1.125
115.28 0.00024319 70.251 0.14392 1.0469
120.24 0.00024033 70.133 0.14386 0.95313
125.66 0.00023651 70.305 0.14386 1.0469
130.64 0.00024987 69.79 0.14398 0.95313
134.96 0.00022793 71.305 0.14398 1.0313
139.98 0.00022793 71.165 0.14398 1.0313
145.04 0.00019455 73.836 0.14398 1.0156
150.13 0.00019741 73.524 0.14411 0.82813
155.11 0.00018978 73.899 0.14404 0.90625
160.13 0.00018406 74.688 0.14398 0.99219
165.31 0.00011444 80.211 0.14404 0.92969
170.46 0.00011063 80.43 0.14398 1.0313
175.41 5.0545E-5 85.563 0.14411 0.97657
180.5 1.1444E-5 89.016 0.14398 0.97657
185.59 1.9074E-6 89.829 0.14404 1.0078
189.73 -4.4823E-5 93.649 0.14411 1.0938
195.59 -7.0572E-5 96.001 0.14423 0.9375
200.58 -8.5831E-5 97.376 0.14398 1.0313
204.76 -9.06E-5 97.719 0.14404 1.0313
210.64 -0.00010491 98.977 0.14398 0.88282
215.29 -0.00010204 98.68 0.14392 1.0156
220 -8.297E-5 97.024 0.14398 1.0156
225.07 -7.8202E-5 96.524 0.14398 1.0313
230.76 -8.8692E-5 97.501 0.14411 1.0078
235.66 -6.9619E-5 95.868 0.14417 0.90625
240.44 -4.2916E-5 93.563 0.14404 0.99219
245.47 -1.812E-5 91.508 0.14398 1.0469
250.29 0 89.993 0.14404 0.97657
255.27 3.4332E-5 87.063 0.14411 0.99219
260.31 6.5804E-5 84.383 0.14404 1.1484
265.31 0.00010491 81.29 0.14398 1.0156
270.42 0.00013733 78.727 0.14398 1.1797
275.43 0.00018501 74.961 0.14404 1.0703
280.53 0.00018311 74.594 0.14411 0.82032
285.7 0.00022793 71.493 0.14411 0.90625
289.81 0.00024319 70.282 0.14404 0.99219
295.59 0.00026417 68.836 0.14404 0.97657
299.91 0.00026703 68.758 0.14411 0.97657
304.84 0.00027943 67.618 0.14398 0.92969
309.79 0.00027371 68.102 0.14404 1.0156
315.08 0.00026322 68.727 0.14404 1.0078
320.33 0.00024987 70.055 0.14411 1.0703
325.3 0.00022793 71.219 0.14411 1.0156
330.31 0.0002327 70.899 0.14404 1.0703
335.64 0.00020886 72.711 0.14417 0.875
340.66 0.00017929 75.352 0.14411 1.1563
345.61 0.00016117 76.618 0.14423 1.0391
350.69 0.00012779 79.094 0.14404 1.0078
354.75 9.9183E-5 81.688 0.14411 1.0391
360.21 5.2452E-5 85.485 0.14411 0.9375
0.2 4.673E-5 85.954 0.14417 0.95313
5.01 4.7684E-6 89.407 0.14417 0.9375
9.78 -2.5749E-5 92.102 0.14411 1.0156
14.66 -2.1935E-5 91.844 0.14411 1.1484
20.55 -4.9591E-5 94.29 0.14404 0.89844
25.1 -8.4878E-5 97.352 0.14404 0.92969
29.95 -7.5341E-5 96.454 0.14404 0.99219
34.87 -6.9619E-5 95.844 0.14404 0.99219
40.29 -7.8202E-5 96.485 0.14398 1.0703
45.28 -7.1526E-5 96.032 0.14411 0.96094
49.72 -6.6758E-5 95.657 0.14411 1.0313
55.38 -4.2916E-5 93.602 0.14411 0.97657
60.13 -3.2425E-5 92.665 0.14411 1.0703
64.95 -1.7166E-5 91.477 0.14411 1.0938
70.47 1.9074E-6 89.766 0.14411 1.1484
75.53 2.6703E-5 87.579 0.14398 1.2109
80.51 6.1989E-5 84.727 0.14398 1.0859
85.78 0.00010777 80.782 0.14404 1.0703
89.74 0.00015545 76.797 0.14411 1.0703
95.07 0.00016976 75.704 0.14404 1.0313
