##Alpha(50mT) X DEG X DEG
0.2 5.9128E-5 -59.274 0.14465 0.8125
5.01 9.06E-5 -47.578 0.14465 0.86719
9.78 0.00012398 -35.828 0.14472 0.76563
14.66 0.00011444 -38.742 0.14465 1
20.55 0.00014973 -35.032 0.14472 0.8125
25.1 0.00014496 -33.633 0.14478 0.94532
29.95 0.00013542 -35.352 0.14478 0.85157
34.87 0.00012589 -36.282 0.14478 0.92969
40.29 0.00011444 -41.117 0.1449 0.94532
45.28 8.7738E-5 -44.352 0.14478 0.89844
49.72 7.9155E-5 -49.914 0.14472 0.86719
55.38 7.9155E-5 -47.532 0.14472 0.8125
60.13 4.1962E-5 -65.969 0.14472 0.90625
64.95 1.7166E-5 -79.555 0.14484 0.90625
70.47 -1.2398E-5 -96.782 0.14484 0.82032
75.53 -4.2916E-5 -111.06 0.14496 0.78907
80.51 -7.9155E-5 -126.87 0.14484 0.85157
85.78 -0.00013256 -143.18 0.14472 0.92188
89.74 -0.00015164 -145.84 0.14478 0.875
95.07 -0.00016785 -146.05 0.14478 0.875
100.31 -0.00018501 -149.13 0.14472 0.97657
105.56 -0.00019646 -152.66 0.14478 0.92969
109.76 -0.00019836 -150.06 0.14478 0.8125
115.28 -0.00021267 -153.22 0.14478 0.8125
120.24 -0.00021458 -156.07 0.14478 0.97657
125.66 -0.00021839 -153.02 0.14472 0.90625
130.64 -0.00021076 -152.49 0.14478 0.86719
134.96 -0.00019932 -149.72 0.14478 0.89844
139.98 -0.00018692 -149.8 0.14478 0.89844
145.04 -0.00016689 -145.95 0.14496 0.8125
150.13 -0.0001421 -140.95 0.1449 0.71094
155.11 -0.00014687 -141.31 0.14484 0.76563
160.13 -9.1553E-5 -130.4 0.14484 0.8125
165.31 -6.1989E-5 -119.94 0.14478 0.89844
170.46 -5.1499E-5 -117.35 0.14478 0.92969
175.41 -1.3352E-5 -97.547 0.14484 0.98438
180.5 3.9101E-5 -69.68 0.14478 0.90625
185.59 6.2943E-5 -58.938 0.14478 0.875
189.73 8.6785E-5 -50.907 0.14465 0.82813
195.59 0.00010491 -44.266 0.14478 0.85157
200.58 0.00010014 -49.453 0.14496 0.74219
204.76 9.7275E-5 -47.586 0.14472 0.74219
210.64 0.000103 -46.11 0.14478 0.74219
215.29 0.00010109 -45.375 0.14484 0.78907
220 7.9155E-5 -56.164 0.14472 0.69532
225.07 5.9128E-5 -59.422 0.14478 0.76563
230.76 4.2916E-5 -70.313 0.14496 0.79688
235.66 2.3842E-5 -77.258 0.14496 0.77344
240.44 -9.5368E-6 -94.376 0.14496 0.78907
245.47 -2.4796E-5 -106.18 0.14484 0.79688
250.29 -5.3406E-5 -119.88 0.14484 0.82032
255.27 -9.1553E-5 -136.77 0.14478 0.94532
260.31 -0.00012493 -144.03 0.14472 0.89844
265.31 -0.00016117 -151.2 0.14472 1
270.42 -0.00020123 -154.51 0.14484 0.98438
275.43 -0.00021935 -153.02 0.14478 1.0234
280.53 -0.00025654 -159.49 0.14478 0.92969
285.7 -0.0002718 -158.99 0.14484 0.78907
289.81 -0.00026226 -160.69 0.14478 0.90625
295.59 -0.00027561 -162.02 0.14484 0.89063
299.91 -0.00028801 -159.7 0.14484 0.69532
304.84 -0.00025559 -157.53 0.14484 0.75782
309.79 -0.00028324 -160.76 0.14478 0.90625
315.08 -0.00026417 -158.67 0.14484 0.77344
320.33 -0.00022793 -156.18 0.14478 0.8125
325.3 -0.00022125 -155.49 0.14484 0.74219
330.31 -0.00020123 -154.04 0.14478 0.77344
335.64 -0.00017834 -152.51 0.14478 0.82032
340.66 -0.00014401 -146.07 0.14478 0.73438
345.61 -0.00010872 -139.54 0.14478 0.78907
350.69 -8.5831E-5 -134.13 0.14478 0.89844
354.75 -5.8174E-5 -121.31 0.14484 0.86719
360.21 -3.4332E-5 -113.96 0.14465 0.97657
0.2 -1.5259E-5 -97.915 0.14484 0.77344
5.01 0 -90.001 0.14484 0.67969
9.78 4.1962E-5 -67.415 0.14478 0.69532
14.66 4.673E-5 -61.211 0.14478 0.92188
20.55 5.6267E-5 -58.188 0.14496 0.90625
25.1 5.9128E-5 -59.61 0.14484 0.8125
29.95 4.0055E-5 -66.227 0.14484 0.875
34.87 5.7221E-5 -59.844 0.1449 0.8125
40.29 6.6758E-5 -56.571 0.14484 0.71094
45.28 4.5777E-5 -67.11 0.14496 0.67969
49.72 1.1444E-5 -82.407 0.14484 0.84375
55.38 8.5831E-6 -83.758 0.14484 0.86719
60.13 -2.7657E-5 -108.17 0.14484 0.92969
64.95 -3.624E-5 -110.96 0.14484 0.79688
70.47 -9.5368E-5 -133.24 0.14496 0.78907
75.53 -0.00012684 -143.76 0.1449 0.95313
80.51 -0.00014114 -143.31 0.14496 0.79688
85.78 -0.00016594 -148.66 0.14496 0.875
89.74 -0.00021553 -152.59 0.14496 0.82032
95.07 -0.00022602 -156.48 0.14496 0.8125
100.31 -0.00023365 -154.63 0.14496 0.89063
105.56 -0.00025845 -155.61 0.14496 0.86719
109.76 -0.00025368 -156.96 0.14484 0.89063
115.28 -0.0002594 -156.2 0.14478 0.84375
120.24 -0.00025082 -153.56 0.14478 0.89844
125.66 -0.00025559 -154.09 0.14484 0.79688
130.64 -0.00022793 -151.39 0.1449 0.84375
134.96 -0.0002327 -151.37 0.14484 0.92188
139.98 -0.00021172 -149.12 0.14496 0.78907
145.04 -0.00020218 -148.15 0.14496 0.77344
150.13 -0.00017834 -145.09 0.1449 0.84375
155.11 -0.0001688 -142.38 0.14496 0.90625
160.13 -0.00013733 -137.63 0.14484 0.8125
165.31 -9.2507E-5 -124.86 0.14484 0.90625
170.46 -6.3897E-5 -116.94 0.14484 0.94532
175.41 -4.673E-5 -110.63 0.14484 0.98438
180.5 -4.7684E-6 -92.368 0.14496 0.78907
185.59 2.5749E-5 -78.172 0.14496 0.89063
189.73 6.1989E-5 -64.282 0.14496 0.79688
195.59 7.9155E-5 -57.914 0.1449 0.92188
200.58 8.2017E-5 -57.149 0.14484 0.82032
204.76 6.3897E-5 -64.016 0.14502 0.85157
210.64 6.8665E-5 -63.219 0.14508 0.82032
215.29 7.248E-5 -58.196 0.1449 0.86719
220 5.9128E-5 -65.227 0.14502 0.85157
225.07 4.8638E-5 -68.883 0.14502 0.84375
230.76 1.0491E-5 -84.758 0.14496 0.75782
235.66 8.5831E-6 -85.672 0.14496 0.90625
240.44 -1.812E-5 -97.852 0.14496 0.8125
245.47 -5.0545E-5 -110.63 0.1449 0.94532
250.29 -6.7711E-5 -117.27 0.14484 0.76563
255.27 -6.485E-5 -115.77 0.1449 0.77344
