##Alpha(50mT) X DEG X DEG
0.2 5.7221E-6 -88.821 0.14496 0.94532
5.01 6.5804E-5 -77.086 0.14496 0.98438
9.78 0.00011063 -68.555 0.14496 1.0078
14.66 0.00017548 -57.789 0.14496 0.95313
20.55 0.00020504 -54.977 0.14502 0.84375
25.1 0.00023842 -51.125 0.14496 0.875
29.95 0.00025082 -49.094 0.14502 0.89063
34.87 0.00026226 -47.508 0.14508 0.86719
40.29 0.00027657 -46.352 0.14502 1.0078
45.28 0.00026894 -46.914 0.14496 1.0625
49.72 0.00025845 -47.266 0.14496 1.2188
55.38 0.00027085 -46.18 0.14496 1.1172
60.13 0.0002594 -47.789 0.1449 1
64.95 0.00022411 -51.774 0.1449 0.95313
70.47 0.00018597 -56.875 0.14502 1.0078
75.53 0.00017357 -59.5 0.14508 0.79688
80.51 0.00011253 -68.876 0.14502 0.89063
85.78 5.1499E-5 -79.774 0.14484 0.97657
89.74 3.0518E-5 -84.133 0.14472 0.92969
95.07 -8.5831E-6 -91.446 0.14484 0.95313
100.31 -7.9155E-5 -104.73 0.14478 1.0547
105.56 -9.9183E-5 -108.43 0.14478 0.92188
109.76 -0.00012207 -112.02 0.14478 1.0234
115.28 -0.00015736 -117.12 0.14484 0.97657
120.24 -0.00018215 -120.77 0.14478 1.0547
125.66 -0.00018501 -121.3 0.14484 0.875
130.64 -0.00018215 -121.06 0.14459 1.0313
134.96 -0.00019836 -122.65 0.14472 0.98438
139.98 -0.00020027 -122.88 0.14478 0.92969
145.04 -0.00018501 -120.52 0.14478 0.86719
150.13 -0.00019455 -121.44 0.14484 1.0781
155.11 -0.0001812 -120.12 0.14472 1.0078
160.13 -0.00014019 -114.98 0.14484 0.98438
165.31 -0.0001154 -110.16 0.14472 1.1094
170.46 -8.6785E-5 -105.84 0.14472 0.92969
175.41 -4.2916E-5 -98.008 0.14472 1.0234
180.5 2.4796E-5 -85.336 0.14478 0.92969
185.59 7.7248E-5 -75.336 0.14465 0.92188
189.73 0.00011635 -67.977 0.14453 0.96094
195.59 0.00016594 -61.196 0.14465 0.94532
200.58 0.00021458 -53.782 0.14459 1.0391
204.76 0.00020027 -54.407 0.14472 1.0234
210.64 0.00024605 -49.313 0.14478 1
215.29 0.00025845 -47.805 0.14484 0.92969
220 0.00025177 -49.047 0.14478 0.82032
225.07 0.00025845 -47.813 0.14472 0.96094
230.76 0.00025845 -48.016 0.14472 0.92969
235.66 0.00022698 -51.196 0.14472 0.96094
240.44 0.00023174 -50.61 0.14465 0.97657
245.47 0.00020027 -54.852 0.14478 1.0625
250.29 0.00017166 -58.883 0.14472 1.0391
255.27 0.00013065 -65.297 0.14472 1.0547
