##Alpha(50mT) X DEG X DEG
0.2 -8.9646E-5 -133.95 0.14649 0.95313
5.01 -0.00012493 -144.99 0.14642 1.0391
9.78 -0.00014687 -145.53 0.14642 0.89844
14.66 -0.00017071 -151.75 0.14649 1.0625
20.55 -0.00022888 -157.88 0.14649 1.0078
25.1 -0.00024414 -162.51 0.14642 1.2656
29.95 -0.00024605 -159.5 0.14642 1.0625
34.87 -0.00028134 -161.77 0.14649 1.1875
40.29 -0.00027561 -161.61 0.14649 0.98438
45.28 -0.00031281 -163.79 0.14661 1.1016
49.72 -0.00028801 -161.72 0.14636 1.1172
55.38 -0.00028515 -161.81 0.14649 1.0625
60.13 -0.00029278 -162.59 0.14649 1.0547
64.95 -0.00026226 -160.52 0.14655 0.95313
70.47 -0.0002594 -159.28 0.14649 0.95313
75.53 -0.00025654 -160.41 0.14649 1.0391
80.51 -0.00020218 -156.13 0.14649 1.0625
85.78 -0.00018215 -153.77 0.14642 1.0938
89.74 -0.00013638 -145.99 0.14649 1
95.07 -0.000103 -139.83 0.14655 1.0547
100.31 -5.436E-5 -122.63 0.14636 1.1328
105.56 -6.1036E-5 -124.4 0.14655 1.0625
109.76 -3.8147E-5 -115.77 0.14636 1.1406
115.28 -2.0027E-5 -104.03 0.14649 1.0781
120.24 2.861E-6 -87.438 0.14661 0.97657
125.66 3.0518E-5 -67.454 0.14649 1.0625
130.64 4.673E-5 -57.047 0.14649 1.1328
134.96 4.1962E-5 -61.25 0.14649 1.0859
139.98 4.4823E-5 -60.36 0.14649 1.0859
145.04 3.2425E-5 -67.547 0.14655 1.1328
150.13 3.7194E-5 -64.04 0.14655 1.1094
155.11 3.624E-5 -65.555 0.14661 1.2188
160.13 2.5749E-5 -68.399 0.14655 1.2734
165.31 9.5368E-7 -88.454 0.14649 1.1719
170.46 -1.1444E-5 -98.352 0.14642 1.0938
175.41 -3.8147E-5 -115.95 0.14642 1.0781
180.5 -8.2017E-5 -138.98 0.14655 1.0234
185.59 -0.00011158 -147.11 0.14655 1.0078
189.73 -0.00013256 -150.06 0.14642 1.1563
195.59 -0.00017357 -154.15 0.14649 1.1328
200.58 -0.00018978 -156.99 0.14649 1.0625
204.76 -0.00021553 -158.59 0.14655 1.0547
210.64 -0.00024223 -159.77 0.14642 1.0938
215.29 -0.00025177 -162.2 0.14642 1.1563
220 -0.00024605 -162.97 0.14636 1.1875
225.07 -0.00025559 -161.2 0.14642 1.0781
230.76 -0.00026798 -163.6 0.14649 1.1719
235.66 -0.00026512 -163.98 0.1463 1.1953
240.44 -0.00025559 -162.28 0.14618 1.1172
245.47 -0.00022698 -161.57 0.14624 1.0547
250.29 -0.00022316 -160.49 0.14618 1.1172
255.27 -0.00020504 -159.52 0.14612 1.1563
260.31 -0.00016117 -152.11 0.14612 1.1172
265.31 -0.00014019 -149.81 0.14618 1.1094
270.42 -0.00011826 -144.4 0.14618 1.1094
275.43 -7.1526E-5 -131.22 0.14618 1.1094
280.53 -3.624E-5 -111.95 0.14624 1.0625
285.7 -1.6213E-5 -102.38 0.14618 1.1172
289.81 -1.2398E-5 -98.751 0.14624 1.0547
295.59 3.2425E-5 -64.704 0.14618 1.1875
299.91 1.5259E-5 -77.735 0.1463 1.1719
304.84 4.2916E-5 -59.867 0.14624 1.2344
309.79 6.0082E-5 -49.172 0.14618 1.1875
315.08 6.5804E-5 -45 0.14624 1.1328
320.33 5.436E-5 -52.461 0.1463 1.1875
325.3 5.2452E-5 -56.313 0.1463 1.1563
330.31 6.1036E-5 -49.992 0.14624 1.0625
335.64 4.1962E-5 -58.641 0.1463 1.2109
340.66 8.5831E-6 -83.141 0.1463 1.1328
345.61 8.5831E-6 -83.836 0.1463 1.2188
350.69 -1.3352E-5 -99.211 0.14636 1.1094
354.75 -4.0055E-5 -119.87 0.14618 1.1875
360.21 -7.5341E-5 -135 0.14624 1.1953
0.2 -8.0109E-5 -135 0.14624 1.0938
5.01 -0.00010491 -148.13 0.14624 1.2266
9.78 -0.00014877 -153.74 0.14624 1.2266
14.66 -0.00018692 -158.8 0.1463 1.2188
20.55 -0.00020409 -158.81 0.1463 1.0625
25.1 -0.00022221 -160.43 0.1463 1.1953
29.95 -0.00025845 -164.24 0.14624 1.0938
34.87 -0.00024223 -163.72 0.14612 1.1953
40.29 -0.00027275 -161.06 0.14624 0.98438
45.28 -0.00027657 -164.02 0.14612 1.1719
49.72 -0.00027657 -165.09 0.14624 1.1094
55.38 -0.00027657 -162.7 0.14618 1.0547
60.13 -0.00027943 -163.35 0.14618 1.2109
64.95 -0.00026226 -162.5 0.14618 1.1328
70.47 -0.00023747 -160.66 0.14618 1.1484
75.53 -0.00021935 -159.66 0.14612 1.2266
80.51 -0.0001688 -154.45 0.1463 1.0547
85.78 -0.00014877 -153.44 0.14618 1.25
89.74 -0.00013542 -148.25 0.14618 1.1094
95.07 -7.5341E-5 -134.74 0.14618 1.1875
100.31 -6.6758E-5 -128.88 0.1463 1.1094
105.56 -2.7657E-5 -113.34 0.14624 1.2266
109.76 -1.1444E-5 -97.438 0.14624 1.2734
115.28 0 -88.922 0.1463 1.1719
120.24 3.8147E-6 -85.915 0.14624 1.1875
125.66 3.7194E-5 -61.672 0.14618 1.1875
130.64 4.0055E-5 -63.625 0.1463 1.1172
134.96 4.5777E-5 -56.821 0.14624 1.1953
139.98 6.2943E-5 -46.196 0.14612 1.1953
145.04 6.8665E-5 -35.797 0.14606 1.3594
150.13 4.5777E-5 -55.805 0.14612 1.2344
155.11 4.0055E-5 -59.211 0.14618 1.1953
160.13 3.3379E-5 -61.524 0.14624 1.2891
165.31 2.0027E-5 -71.008 0.14624 1.1406
170.46 -1.5259E-5 -103.17 0.14606 1.2266
175.41 -4.1008E-5 -124.7 0.14606 1.1563
180.5 -5.7221E-5 -128.39 0.14618 1.1953
185.59 -0.00013256 -152.17 0.14624 1.2266
189.73 -0.0001154 -148.84 0.14612 1.1563
195.59 -0.00016689 -157.88 0.1463 1.1953
200.58 -0.0001955 -159.63 0.1463 1.0859
204.76 -0.00022125 -162.45 0.14624 1.1406
210.64 -0.00024414 -163.7 0.14618 1.1563
215.29 -0.00023174 -163.51 0.14606 1.25
220 -0.0002451 -163.66 0.146 1.1719
225.07 -0.00025368 -163.99 0.14594 1.2031
230.76 -0.00025273 -165.47 0.14594 1.2266
235.66 -0.00025654 -161.7 0.14606 1.2266
240.44 -0.00025082 -165.03 0.146 1.2109
245.47 -0.00024319 -163.38 0.146 1.1328
250.29 -0.00023747 -160.31 0.146 1.2344
255.27 -0.00022602 -159.14 0.14606 1.1719
260.31 -0.0001688 -156.8 0.14594 1.1328
265.31 -0.00012684 -148.73 0.14606 1.1328
270.42 -0.00011063 -146.71 0.14594 1.1875
275.43 -9.4414E-5 -138.93 0.146 1.2266
280.53 -4.3869E-5 -118.24 0.14612 1.0938
285.7 -1.0491E-5 -98.133 0.14594 1.2266
289.81 -1.9074E-6 -90.001 0.14594 1.25
295.59 1.9074E-5 -75.04 0.14581 1.2031
299.91 1.9074E-5 -75.383 0.14594 1.1563
304.84 5.7221E-5 -49.641 0.14594 1.2266
309.79 6.8665E-5 -42.414 0.14581 1.1563
315.08 4.8638E-5 -54.782 0.14588 1.1484
320.33 9.06E-5 -31.891 0.14588 1.2031
325.3 4.4823E-5 -55.805 0.14588 1.2031
330.31 5.436E-5 -49.602 0.14581 1.2656
335.64 6.3897E-5 -47.563 0.14588 1.2031
340.66 3.2425E-5 -65.196 0.14588 1.2891
345.61 -1.3352E-5 -99.047 0.14588 1.2266
350.69 -1.3352E-5 -100.87 0.14581 1.1719
354.75 -4.673E-5 -121.34 0.146 1.1094
360.21 -8.6785E-5 -139.55 0.14588 1.1875
0.2 -5.8174E-5 -130.7 0.146 1.1953
5.01 -0.00014305 -152.59 0.14588 1.1328
9.78 -0.00014687 -156.4 0.14581 1.2109
14.66 -0.00018406 -158.16 0.14581 1.2891
20.55 -0.00020218 -159.32 0.14588 1.0859
25.1 -0.00023747 -162.63 0.14588 1.2031
29.95 -0.00026036 -164.33 0.14588 1.1563
34.87 -0.00023556 -163.24 0.14588 1.2813
40.29 -0.00026417 -163.73 0.14588 1.1719
45.28 -0.00027752 -163.69 0.14581 1.2344
49.72 -0.0002842 -164.02 0.14588 1.1875
55.38 -0.00028706 -165.34 0.14575 1.1484
60.13 -0.00028801 -164.48 0.14575 1.1328
64.95 -0.00026608 -164.09 0.14575 1.1563
70.47 -0.00022698 -160.51 0.14575 1.1719
75.53 -0.00021458 -161.72 0.14581 1.2031
80.51 -0.0001936 -161.33 0.14575 1.2266
85.78 -0.00015545 -153.14 0.14588 1.1719
89.74 -0.00012779 -148.38 0.14588 1.0859
95.07 -8.4878E-5 -137.84 0.14581 1.0938
100.31 -6.6758E-5 -130.13 0.14588 1.2344
105.56 -4.673E-5 -119.84 0.14594 1.2031
109.76 -1.3352E-5 -99.032 0.14588 1.2266
115.28 -1.1444E-5 -98.782 0.14588 1.1719
120.24 2.7657E-5 -66.376 0.14575 1.2656
125.66 2.7657E-5 -66.735 0.14581 1.2656
130.64 3.5286E-5 -64.477 0.14581 1.2266
134.96 5.0545E-5 -54.617 0.14588 1.2031
139.98 6.8665E-5 -47.117 0.14588 1.125
145.04 6.0082E-5 -49.313 0.14588 1.1563
150.13 5.8174E-5 -44.328 0.14575 1.2109
155.11 4.3869E-5 -59.774 0.14594 1.0938
160.13 2.861E-5 -68.118 0.14588 1.1875
165.31 2.4796E-5 -70.93 0.14588 1.1328
170.46 3.8147E-6 -86.883 0.14588 1.2031
175.41 -2.7657E-5 -109.2 0.14581 1.1563
180.5 -7.3433E-5 -133.01 0.14581 1.0469
185.59 -0.00010204 -149.31 0.14575 1.2813
189.73 -0.00012207 -148.39 0.14588 1.1719
195.59 -0.00017357 -155.98 0.14588 1.2109
200.58 -0.00020027 -161.45 0.14575 1.2344
204.76 -0.00019074 -160.08 0.14575 1.2109
210.64 -0.00022125 -161.83 0.14575 1.2578
215.29 -0.00025082 -162.11 0.14588 1.1719
220 -0.00024414 -163.45 0.14588 1.25
225.07 -0.00025559 -162.78 0.14581 1.1094
230.76 -0.00025845 -164.09 0.14575 1.1484
235.66 -0.00024987 -163.05 0.14569 1.1797
240.44 -0.00023747 -162.98 0.14588 1.1563
245.47 -0.00023747 -159.84 0.14588 1.1875
250.29 -0.00022507 -162.7 0.14575 1.2266
255.27 -0.00020027 -157.06 0.14575 1.1328
260.31 -0.00017357 -154.59 0.14569 1.0469
265.31 -0.00014591 -151.98 0.14575 1.1875
270.42 -0.00012493 -146.52 0.14581 1.2656
275.43 -9.06E-5 -139.54 0.14569 1.2031
280.53 -4.1008E-5 -115.27 0.14581 1.0078
285.7 -2.9564E-5 -111.25 0.14569 1.2656
289.81 1.5259E-5 -77.243 0.14569 1.0703
295.59 1.5259E-5 -79.235 0.14575 1.0859
299.91 2.3842E-5 -71.251 0.14575 1.2109
304.84 4.1008E-5 -58.047 0.14575 1.2031
309.79 5.9128E-5 -50.766 0.14569 1.1563
315.08 5.9128E-5 -49.086 0.14588 1.1563
320.33 5.3406E-5 -49.844 0.14581 1.1875
325.3 5.2452E-5 -55.977 0.14588 1.1484
330.31 5.5313E-5 -52.883 0.14581 1.2344
335.64 9.5368E-6 -82.079 0.14581 1.3047
340.66 2.0981E-5 -74.126 0.14575 1.2109
345.61 -6.6758E-6 -96.118 0.14581 1.1094
350.69 -1.3352E-5 -99.297 0.14575 1.2266
354.75 -6.0082E-5 -126.71 0.14575 1.1875
360.21 -7.9155E-5 -137.52 0.14569 1.125
0.2 -8.5831E-5 -139.29 0.14569 1.1563
5.01 -0.00011349 -143.73 0.14575 1.0938
9.78 -0.00013161 -150.8 0.14563 1.3203
14.66 -0.00017357 -159.23 0.14557 1.1797
20.55 -0.00020504 -157.27 0.14575 1.1094
25.1 -0.00023556 -160.59 0.14569 1.2344
29.95 -0.00026036 -163.09 0.14575 1.2578
34.87 -0.00027561 -163.16 0.14575 1.2891
40.29 -0.00027561 -164.18 0.14569 1.2266
45.28 -0.00027275 -163.31 0.14557 1.3203
49.72 -0.00028134 -165.27 0.14551 1.2891
55.38 -0.00027466 -162.95 0.14563 1.1016
60.13 -0.00026322 -162.35 0.14575 1.1797
64.95 -0.00026608 -163.84 0.14563 1.2578
70.47 -0.00024891 -161.7 0.14569 1.125
75.53 -0.00020886 -157.76 0.14563 1.1875
80.51 -0.00019741 -153.83 0.14581 1.1563
85.78 -0.0001564 -152.66 0.14569 1.1328
89.74 -0.00012684 -148.59 0.14575 1.2031
95.07 -8.0109E-5 -134.52 0.14569 1.0703
100.31 -5.6267E-5 -124.34 0.14557 1.1641
105.56 -2.2888E-5 -107.82 0.14557 1.1875
109.76 1.2398E-5 -80.54 0.14563 1.1797
115.28 1.7166E-5 -76.211 0.14569 1.1875
120.24 3.1472E-5 -63.196 0.14557 1.2422
125.66 3.8147E-5 -60.383 0.14563 1.1797
130.64 4.9591E-5 -56.789 0.14569 1.1328
134.96 5.5313E-5 -52.055 0.14557 1.2578
139.98 6.1036E-5 -45 0.14563 1.2266
145.04 6.3897E-5 -49.649 0.14575 1.1563
150.13 5.0545E-5 -55.367 0.14575 1.2578
155.11 4.1008E-5 -56.313 0.14569 1.2344
160.13 5.1499E-5 -50.071 0.14557 1.1797
165.31 3.4332E-5 -63.657 0.14569 1.2031
170.46 -2.0027E-5 -107.15 0.14557 1.2578
175.41 -1.7166E-5 -106.13 0.14557 1.2109
180.5 -4.4823E-5 -122.55 0.14569 1.1797
185.59 -9.8229E-5 -143.32 0.14557 1.3359
189.73 -0.00013161 -148.91 0.14557 1.1875
195.59 -0.00015736 -156.63 0.14557 1.2813
200.58 -0.00019455 -159.63 0.14563 1.2578
204.76 -0.00020981 -160.63 0.14569 1.2656
210.64 -0.00022984 -162.62 0.14551 1.2031
215.29 -0.0002327 -162.76 0.14551 1.2344
220 -0.00024033 -161.95 0.14557 1.1484
225.07 -0.00025559 -163.38 0.14545 1.1328
230.76 -0.00025273 -165.08 0.14551 1.2344
235.66 -0.00022888 -160.62 0.14545 1.0703
240.44 -0.00025273 -162.06 0.14545 1.1875
245.47 -0.00024128 -162.38 0.14563 1.125
250.29 -0.00020886 -161.24 0.14551 1.1484
255.27 -0.0001936 -157.75 0.14557 1.1875
260.31 -0.0001688 -155.85 0.14545 1.1328
265.31 -0.00014401 -150.45 0.14551 1.1094
270.42 -9.6322E-5 -144.09 0.14545 1.0703
275.43 -5.8174E-5 -127.88 0.14545 1.1641
280.53 -4.5777E-5 -125.98 0.14533 1.2578
285.7 -2.0027E-5 -104.38 0.14545 1.1563
289.81 1.0491E-5 -80.368 0.14545 1.2422
295.59 2.1935E-5 -72.618 0.14539 1.0469
299.91 4.1962E-5 -59.508 0.14533 1.2578
304.84 6.1989E-5 -48.203 0.1452 1.1563
309.79 8.2017E-5 -41.094 0.14539 0.97657
315.08 3.5286E-5 -66.352 0.14539 1.1563
320.33 7.8202E-5 -43.219 0.14539 1.1641
325.3 6.5804E-5 -51.399 0.14545 1.1484
330.31 6.3897E-5 -45.594 0.14545 1.2422
335.64 5.436E-5 -54.844 0.14539 1.2188
340.66 5.5313E-5 -51.141 0.14539 1.1328
345.61 3.1472E-5 -64.563 0.14533 1.2344
350.69 -8.5831E-6 -96.508 0.14545 1.0703
354.75 -2.6703E-5 -109.78 0.14539 1.0781
360.21 -5.0545E-5 -122.66 0.14545 1.1484
0.2 -4.5777E-5 -120.29 0.14533 1.1563
5.01 -0.00011349 -145.77 0.14533 1.1563
9.78 -0.00011635 -148.17 0.14527 1.2109
14.66 -0.00016403 -153.44 0.14539 1.2031
20.55 -0.00020218 -158 0.14539 1.0859
25.1 -0.00022316 -162.29 0.14527 1.2188
29.95 -0.00023461 -162.34 0.14533 1.2109
34.87 -0.0002327 -161.52 0.14539 1.125
40.29 -0.00026131 -162.01 0.14533 1.2578
45.28 -0.00026512 -162.3 0.14527 1.1016
49.72 -0.00025559 -161.07 0.14539 1.0469
55.38 -0.00026226 -160.34 0.14539 1.1016
60.13 -0.00025845 -162.24 0.14533 1.2109
64.95 -0.00024223 -160.02 0.14539 1.1094
70.47 -0.00021267 -157.06 0.14545 1.1875
75.53 -0.00020123 -156 0.14539 1.1016
80.51 -0.00017452 -154.14 0.14539 1.1797
85.78 -0.0001173 -145.41 0.1452 1.1016
89.74 -0.00010204 -135.98 0.14539 1.0781
95.07 -5.2452E-5 -125.99 0.1452 1.3203
100.31 -4.1008E-5 -120.56 0.14539 1.3438
105.56 -2.861E-6 -91.54 0.14533 1.1875
109.76 1.5259E-5 -78.688 0.14533 1.1875
