##Alpha(50mT) X DEG X DEG
0.2 5.5313E-5 82.508 0.14233 0.61719
5.01 4.2916E-5 84.086 0.14221 0.69532
9.78 1.7166E-5 87.626 0.14233 0.67969
14.66 -1.5259E-5 92.118 0.14246 0.67188
20.55 -3.624E-5 95.047 0.14246 0.54688
25.1 -6.6758E-5 99.032 0.14246 0.67188
29.95 -0.00011253 105.24 0.14252 0.53125
34.87 -0.0001545 110.64 0.14246 0.71875
40.29 -0.00019741 115.99 0.14246 0.71094
45.28 -0.00021935 118.7 0.14252 0.5625
49.72 -0.0002451 120.82 0.14246 0.67969
55.38 -0.00029564 125.82 0.14252 0.69532
60.13 -0.00032807 128.79 0.1424 0.67188
64.95 -0.00037194 132.63 0.14246 0.71875
70.47 -0.0003891 134.31 0.14246 0.60157
75.53 -0.00040627 135.41 0.14246 0.75782
80.51 -0.00041676 135.92 0.14246 0.625
85.78 -0.00043869 137.25 0.14246 0.71875
89.74 -0.00044441 138.21 0.14246 0.77344
95.07 -0.00041294 135.84 0.14246 0.84375
100.31 -0.00039482 134.56 0.14252 0.70313
105.56 -0.00035668 132.05 0.14252 0.60157
109.76 -0.00032425 129.05 0.14252 0.58594
115.28 -0.00030327 126.97 0.14252 0.69532
120.24 -0.00026226 122.92 0.14252 0.67969
125.66 -0.00021553 117.86 0.14246 0.74219
130.64 -0.0001936 115.31 0.14246 0.74219
134.96 -0.00016499 111.92 0.14246 0.65625
139.98 -0.00014782 110.06 0.14252 0.57032
145.04 -6.9619E-5 99.407 0.14233 0.65625
150.13 -5.8174E-5 97.844 0.1424 0.71094
155.11 -1.812E-5 92.368 0.14233 0.65625
160.13 2.1935E-5 86.961 0.14227 0.64063
165.31 3.5286E-5 85.204 0.14227 0.76563
170.46 6.5804E-5 80.899 0.14227 0.78907
175.41 8.6785E-5 78.376 0.14227 0.78907
180.5 8.5831E-5 78.282 0.14221 0.73438
185.59 8.1063E-5 79.016 0.14215 0.74219
189.73 4.4823E-5 83.735 0.14227 0.65625
195.59 3.624E-5 84.922 0.14221 0.67969
