#Alpha(207mT) X DEG X DEG
0.33 0.00015259 89.516 0.45246 1.1563
10.74 9.9183E-5 89.649 0.45246 1.2266
20.33 -0.00016022 90.516 0.45233 1.2422
29.88 -0.00056458 91.836 0.45233 1.2578
40.62 -0.00089264 92.946 0.45221 1.4297
50.19 -0.001091 93.54 0.45203 1.6172
59.87 -0.0015717 95.149 0.45203 1.6719
70.61 -0.0019455 96.493 0.45203 1.4688
80.63 -0.0022736 97.586 0.45209 1.3438
90.17 -0.002388 98.008 0.45221 1.1094
100.55 -0.0026398 98.915 0.45221 0.97657
110.74 -0.0023804 98.055 0.45221 0.92969
120.83 -0.0022278 97.602 0.45233 0.71875
129.94 -0.0019913 96.751 0.45233 0.63282
140.15 -0.0017319 95.93 0.45239 0.51563
150.33 -0.0014572 95.001 0.45252 0.375
160.41 -0.00080109 92.68 0.45239 0.64844
170.55 -0.0003357 91.079 0.45233 0.92969
180.67 1.5259E-5 89.954 0.45221 1.2109
189.81 0.0003357 88.899 0.45227 1.25
200.44 0.00016785 89.415 0.45227 1.3281
210.07 0.00019074 89.399 0.45227 1.3672
220.8 -3.0518E-5 90.079 0.45227 1.4766
230.33 -5.3406E-5 90.141 0.45221 1.5547
240.1 -0.00023651 90.711 0.45227 1.6094
249.86 -0.00057221 91.743 0.45233 1.4766
259.85 -0.00093079 92.883 0.45233 1.2266
270.38 -0.0011063 93.438 0.45252 1.1094
280.55 -0.0011673 93.657 0.45264 0.89844
290.77 -0.0012436 93.86 0.45258 0.85938
299.81 -0.0011521 93.579 0.45258 0.78907
310 -0.0013275 94.204 0.45276 0.57032
320.32 -0.00099183 93.188 0.45276 0.53125
330.43 -0.00090027 92.922 0.45276 0.39063
340.56 -0.0006485 92.071 0.4527 0.48438
350.51 -0.00018311 90.641 0.45264 0.84375
360.33 0.00014496 89.524 0.45252 1.0859
0.33 9.9183E-5 89.696 0.45239 1.2109
10.74 0.00011444 89.586 0.45239 1.3125
20.33 -0.00022125 90.688 0.45239 1.2344
29.88 -0.00053406 91.743 0.45233 1.2578
40.62 -0.00084687 92.719 0.45215 1.4922
50.19 -0.0011673 93.782 0.45209 1.5547
59.87 -0.0016403 95.461 0.45203 1.5703
70.61 -0.0020142 96.696 0.45203 1.3984
80.63 -0.0023117 97.719 0.45209 1.2813
90.17 -0.0026779 99.071 0.45215 1.0078
100.55 -0.0026093 98.907 0.45221 0.92969
110.74 -0.0024948 98.501 0.45227 0.79688
120.83 -0.0022736 97.751 0.45221 0.78907
129.94 -0.0022125 97.602 0.45233 0.60157
140.15 -0.0016937 95.797 0.45239 0.5
150.33 -0.0014191 94.79 0.45239 0.44531
160.41 -0.00093079 93.11 0.45233 0.625
170.55 -0.00040436 91.336 0.45233 0.9375
180.67 0.00014496 89.516 0.45221 1.1875
189.81 0.00012207 89.563 0.45221 1.2188
200.44 0.00019836 89.352 0.45215 1.2734
210.07 0.00012207 89.61 0.45215 1.375
220.8 -0.00016785 90.524 0.45221 1.3672
230.33 -0.0001297 90.368 0.45203 1.6016
240.1 -0.00016022 90.524 0.45215 1.7031
249.86 -0.00050354 91.501 0.45221 1.5391
259.85 -0.00095368 92.907 0.45233 1.2969
270.38 -0.0010224 93.196 0.45239 1.1094
280.55 -0.0012207 93.79 0.45252 0.98438
290.77 -0.0012512 93.891 0.45258 0.88282
299.81 -0.0012131 93.782 0.45258 0.78907
310 -0.0011521 93.657 0.45264 0.66407
320.32 -0.00095368 93.047 0.45276 0.49219
330.43 -0.00075531 92.415 0.4527 0.51563
340.56 -0.00061035 91.985 0.45258 0.60938
350.51 -5.3406E-5 90.165 0.45239 1
360.33 3.8147E-5 89.844 0.45233 1.1875
0.33 0.00012207 89.61 0.45227 1.2891
10.74 0 89.993 0.45227 1.3203
20.33 -4.5777E-5 90.141 0.45215 1.4141
29.88 -0.0003891 91.251 0.45215 1.3594
40.62 -0.0008545 92.774 0.45203 1.5
50.19 -0.0011215 93.672 0.45197 1.6172
59.87 -0.0015335 95.04 0.45191 1.6719
70.61 -0.0020523 96.797 0.45197 1.3984
80.63 -0.0024109 98.102 0.45197 1.3438
90.17 -0.0025559 98.579 0.45203 1.1406
100.55 -0.0025864 98.719 0.45209 0.96875
110.74 -0.002449 98.336 0.45209 0.85938
120.83 -0.0023346 97.977 0.45215 0.75782
129.94 -0.0021286 97.235 0.45221 0.6875
140.15 -0.0018158 96.204 0.45233 0.51563
150.33 -0.0014267 94.86 0.45233 0.41406
160.41 -0.0007248 92.422 0.45227 0.74219
170.55 -0.00035095 91.11 0.45227 0.97657
180.67 0.00020599 89.282 0.45215 1.2656
189.81 0.0003357 88.922 0.45221 1.3594
200.44 0.00027466 89.126 0.45215 1.3594
210.07 0.0002594 89.133 0.45221 1.4688
220.8 0 89.977 0.45215 1.5938
230.33 5.3406E-5 89.829 0.45215 1.6484
240.1 -0.00022125 90.657 0.45221 1.6094
249.86 -0.00060273 91.836 0.45227 1.4531
259.85 -0.00086213 92.68 0.45233 1.3281
270.38 -0.0010758 93.321 0.45246 1.0859
280.55 -0.0012436 93.86 0.45258 0.91407
290.77 -0.0012512 93.922 0.45252 0.85938
299.81 -0.0013657 94.29 0.45258 0.71875
310 -0.0011139 93.501 0.4527 0.59375
320.32 -0.00103 93.274 0.4527 0.48438
330.43 -0.00074768 92.43 0.4527 0.35938
340.56 -0.00049591 91.563 0.45264 0.63282
350.51 -6.8665E-5 90.165 0.45246 1
360.33 9.1553E-5 89.719 0.45239 1.1172
