Alpha(210mT) X DEG X DEG
270 -0.00023651 99.219 0.94696 1.4922
264.98 -0.0011826 130.91 0.94757 1.4844
260.11 -0.0020161 146.62 0.94812 1.4844
255.18 -0.002655 153.52 0.94843 1.4766
250.27 -0.0029755 156.12 0.94849 1.4766
245.33 -0.0033074 158.66 0.94867 1.4688
240.37 -0.0038967 161.59 0.94892 1.4688
235.27 -0.004385 163.7 0.94898 1.4688
230.29 -0.0049134 165.1 0.94861 1.4766
225.27 -0.0052796 166.29 0.9488 1.4766
220.35 -0.0054016 166.78 0.94898 1.4688
215.31 -0.0059605 168.02 0.94922 1.4688
210.4 -0.0065327 168.97 0.94892 1.4766
205.5 -0.0065365 169.04 0.94898 1.4688
200.43 -0.0071144 169.96 0.94873 1.4688
195.44 -0.007145 169.99 0.94855 1.4766
190.25 -0.0078011 170.93 0.94831 1.4766
185.25 -0.0077114 170.97 0.94794 1.4766
179.86 -0.0081616 171.34 0.94794 1.4766
174.8 -0.006218 168.26 0.94709 1.4844
169.87 -0.0053597 166 0.9466 1.4922
164.84 -0.0047302 164.74 0.94623 1.4922
159.94 -0.004221 162.24 0.94641 1.4922
154.84 -0.0036545 160.01 0.94635 1.4922
149.99 -0.0034657 158.52 0.94611 1.4922
144.98 -0.0031281 156.49 0.94574 1.4922
140.01 -0.0029774 154.63 0.94568 1.5
135.23 -0.0024204 150.17 0.94574 1.5
130.09 -0.0019646 144.22 0.94593 1.4922
124.98 -0.0015583 138.31 0.94605 1.4922
120.06 -0.0014 134.69 0.94605 1.4922
115.31 -0.0010395 126.8 0.94611 1.4922
110.14 -0.00091744 123.04 0.94635 1.4922
105.31 -0.00065613 115.33 0.94684 1.4766
100.09 -0.00022507 99.251 0.94721 1.4844
95.07 -0.00012016 95.133 0.94727 1.4766
89.89 -0.00034523 103.95 0.94739 1.4766
84.77 -0.001318 133.82 0.94751 1.4766
79.63 -0.0022984 149.38 0.94812 1.4688
74.74 -0.0028649 155.12 0.94873 1.4688
69.79 -0.0035954 159.64 0.94886 1.4688
64.89 -0.0039807 161.27 0.94904 1.4609
59.93 -0.0043698 163.2 0.94922 1.4609
54.95 -0.004963 165.23 0.94922 1.4609
50 -0.0055409 166.69 0.94916 1.4609
45.1 -0.0059719 167.79 0.94941 1.4609
40.09 -0.0062256 168.24 0.94916 1.4609
35.09 -0.0064316 168.7 0.94904 1.4609
30.23 -0.0067635 169.23 0.94892 1.4609
25.26 -0.0071621 169.82 0.94916 1.4531
20.3 -0.0074005 170.32 0.94898 1.4609
15.37 -0.0076885 170.7 0.94855 1.4609
10.13 -0.0081864 171.08 0.94825 1.4688
5.16 -0.0087948 171.76 0.94825 1.4609
-0.02 -0.0089894 171.93 0.9477 1.4688
-5.02 -0.0074692 170.11 0.94702 1.4688
-9.97 -0.0068856 168.99 0.94641 1.4766
-15.05 -0.0062905 167.97 0.94599 1.4766
-19.94 -0.0057278 166.94 0.94617 1.4688
-24.77 -0.0057373 166.43 0.94562 1.4844
-29.82 -0.0050736 165.11 0.9455 1.4844
-34.69 -0.0050526 164.43 0.94513 1.4844
-39.65 -0.0044041 162.77 0.94574 1.4766
-44.54 -0.0042 161.71 0.94501 1.4844
-49.55 -0.003933 160.24 0.94526 1.4766
-54.52 -0.0033417 157.39 0.94538 1.4766
-60.43 -0.003149 156.38 0.94538 1.4766
-65.36 -0.0028801 154.38 0.94556 1.4688
-70.36 -0.0026131 152.46 0.94568 1.4688
-75.42 -0.0025425 151.57 0.94605 1.4688
-80.46 -0.002409 149.59 0.94605 1.4688
-85.42 -0.0021401 147.25 0.94605 1.4688
-90 -0.0024452 149.78 0.94617 1.4688
270 -0.0022183 148.14 0.94593 1.4688
264.98 -0.00313 156.53 0.94654 1.4688
260.11 -0.0040722 161.77 0.9469 1.4688
