Alpha(210mT) X DEG X DEG
270 -0.0010099 158.27 0.86383 1.4063
264.98 0.00064564 34.953 0.86402 1.4063
260.11 0.0013857 18.211 0.86402 1.4063
255.18 0.0017142 15.758 0.86402 1.3984
250.27 0.0019312 14.008 0.86408 1.4063
245.33 0.0019446 13.469 0.8642 1.4141
240.37 0.0024495 11.297 0.86469 1.4141
235.27 0.0024009 11.297 0.86481 1.4141
230.29 0.0025172 10.789 0.86481 1.4141
225.27 0.0026255 10.883 0.86481 1.4219
220.35 0.0028858 9.336 0.86463 1.4219
215.31 0.0028534 9.8204 0.86469 1.4141
210.4 0.0029101 9.4063 0.86469 1.4141
205.5 0.0026507 10.414 0.86457 1.4219
200.43 0.0030146 9.1407 0.86457 1.4141
195.44 0.0025172 10.742 0.86463 1.4141
190.25 0.0020337 13.234 0.86469 1.4141
185.25 0.0020118 13.734 0.86445 1.4141
179.86 0.00079918 28.891 0.86426 1.4219
174.8 -0.0025425 171.72 0.86451 1.4219
169.87 -0.0032473 173.48 0.86457 1.4219
164.84 -0.00387 174.61 0.86426 1.4219
159.94 -0.00422 175.33 0.86402 1.4219
154.84 -0.0041819 175.29 0.86402 1.4141
149.99 -0.0041914 175.18 0.86383 1.4219
144.98 -0.0042906 175.58 0.86371 1.4219
140.01 -0.0045324 175.55 0.86359 1.4219
135.23 -0.0046745 175.81 0.86347 1.4219
130.09 -0.004642 175.66 0.86316 1.4297
124.98 -0.0042315 175.51 0.86298 1.4297
120.06 -0.0038476 174.91 0.86371 1.4219
115.31 -0.0038152 174.68 0.86353 1.4219
110.14 -0.0040932 175.01 0.86353 1.4219
105.31 -0.0035835 174.34 0.86365 1.4219
100.09 -0.0030561 172.94 0.86377 1.4219
95.07 -0.0024891 171.51 0.86347 1.4219
89.89 -0.0014696 164.29 0.86322 1.4219
84.77 0.0003953 47.086 0.86353 1.4219
79.63 0.0012632 20.141 0.86371 1.4219
74.74 0.0020814 12.805 0.86353 1.4219
69.79 0.0022612 11.555 0.86353 1.4297
64.89 0.0021277 11.891 0.86365 1.4219
59.93 0.0026488 10.375 0.86365 1.4219
54.95 0.0027509 9.5001 0.86377 1.4219
50 0.0027442 10.266 0.86371 1.4219
45.1 0.0026117 10.617 0.86396 1.4219
40.09 0.0025349 10.344 0.8642 1.4219
35.09 0.0023289 11.914 0.86445 1.4219
30.23 0.0024686 10.649 0.86438 1.4219
25.26 0.0019813 13.055 0.86469 1.4219
20.3 0.0017314 14.992 0.86487 1.4219
15.37 0.0011668 21.406 0.86493 1.4219
10.13 0.00097561 24.586 0.86481 1.4219
5.16 -7.8679E-5 99.024 0.86475 1.4219
-0.02 -0.0010972 159.11 0.86463 1.4297
-5.02 -0.0048237 175.72 0.86469 1.4297
-9.97 -0.0054889 176.47 0.86487 1.4219
-15.05 -0.005703 176.79 0.86451 1.4219
-19.94 -0.0060506 176.95 0.8642 1.4219
-24.77 -0.0061784 177.02 0.86396 1.4297
-29.82 -0.0060869 176.95 0.86383 1.4219
-34.69 -0.0063148 176.98 0.86365 1.4297
-39.65 -0.0062509 177.09 0.86371 1.4297
-44.54 -0.0061593 177.01 0.86353 1.4219
-49.55 -0.0058184 176.87 0.86322 1.4375
-54.52 -0.0055981 176.63 0.86292 1.4375
-60.43 -0.005383 176.43 0.86286 1.4375
-65.36 -0.0053449 176.45 0.86243 1.4375
-70.36 -0.004848 175.9 0.86206 1.4375
-75.42 -0.0042539 175.27 0.862 1.4453
-80.46 -0.003644 174.72 0.86225 1.4453
-85.42 -0.0033193 173.97 0.86225 1.4375
-90 -0.0020256 169.13 0.86219 1.4297
