Alpha(210mT) X DEG X DEG
270 0.00026369 64.821 0.84809 1.4609
264.98 0.0022192 15.586 0.84821 1.4609
260.11 0.0030742 11.375 0.84833 1.4609
255.18 0.0036211 9.9844 0.84858 1.4609
250.27 0.0038109 9.7891 0.84864 1.4531
245.33 0.0037875 9.7188 0.84852 1.4531
240.37 0.0040822 9.1485 0.84858 1.4609
235.27 0.0041089 9.2969 0.84882 1.4531
230.29 0.0041476 9.1407 0.84882 1.4531
225.27 0.0041395 9.2266 0.84906 1.4609
220.35 0.0041743 9.1016 0.849 1.4609
215.31 0.0042563 9.1798 0.84925 1.4531
210.4 0.0041871 9.2423 0.84913 1.4531
205.5 0.0041666 9.3438 0.84919 1.4531
200.43 0.0041128 9.2188 0.84925 1.4609
195.44 0.004004 9.5079 0.84906 1.4688
190.25 0.0037246 9.9063 0.84931 1.4609
185.25 0.0033298 11.18 0.84913 1.4688
179.86 0.0022426 15.703 0.84906 1.4688
174.8 -0.00106 151 0.84888 1.4688
169.87 -0.0019117 163.84 0.8487 1.4688
164.84 -0.0022149 165.98 0.84852 1.4688
159.94 -0.0025349 167.68 0.84815 1.4688
154.84 -0.0027447 168.65 0.84809 1.4688
149.99 -0.0028963 169.34 0.84809 1.4688
144.98 -0.0031791 170.49 0.84772 1.4688
140.01 -0.0030427 169.85 0.84766 1.4688
135.23 -0.0030856 170.04 0.84711 1.4766
130.09 -0.0031281 170.12 0.84705 1.4766
124.98 -0.0028305 168.94 0.84711 1.4766
120.06 -0.002666 168.63 0.84699 1.4688
115.31 -0.0027414 168.56 0.84681 1.4688
110.14 -0.0026426 168.24 0.8465 1.4688
105.31 -0.002451 167.21 0.84638 1.4688
100.09 -0.0019951 164.38 0.8462 1.4766
95.07 -0.0014377 158.13 0.8462 1.4688
89.89 -0.00016403 104.64 0.84613 1.4688
84.77 0.0018182 19.375 0.84595 1.4688
79.63 0.0029464 12.774 0.84589 1.4688
74.74 0.0034628 10.844 0.84632 1.4688
69.79 0.0039883 10.102 0.84626 1.4609
64.89 0.0044031 9.1016 0.84638 1.4609
59.93 0.0046602 8.711 0.8465 1.4609
54.95 0.0050269 7.8203 0.84656 1.4609
50 0.0051294 7.8282 0.84656 1.4609
45.1 0.0053745 7.586 0.84662 1.4609
40.09 0.0054078 7.6485 0.84675 1.4531
35.09 0.0054226 7.4688 0.84687 1.4531
30.23 0.0053969 7.5782 0.84668 1.4609
25.26 0.0051222 8.0782 0.84681 1.4609
20.3 0.0053234 7.6016 0.84699 1.4531
15.37 0.0051508 7.9375 0.84711 1.4531
10.13 0.0049639 8.1407 0.84711 1.4609
5.16 0.0047212 8.4219 0.84687 1.4531
-0.02 0.0039158 10.109 0.84687 1.4609
-5.02 0.00033999 61.36 0.84711 1.4531
-9.97 -0.00062466 136.74 0.84705 1.4531
-15.05 -0.00083971 145.19 0.84687 1.4453
-19.94 -0.0014687 158.98 0.84668 1.4453
-24.77 -0.0017018 161.07 0.84632 1.4531
-29.82 -0.001883 162.93 0.84589 1.4609
-34.69 -0.0018697 162.52 0.84552 1.4609
-39.65 -0.0020404 164.27 0.84534 1.4609
-44.54 -0.0019865 163.81 0.84485 1.4609
-49.55 -0.0020604 163.95 0.84479 1.4609
-54.52 -0.0019984 163.52 0.84406 1.4688
-60.43 -0.0018516 163.07 0.84418 1.4531
-65.36 -0.0015559 159 0.84424 1.4609
-70.36 -0.0015168 158.84 0.84424 1.4531
-75.42 -0.0013666 155.95 0.84436 1.4531
-80.46 -0.00082541 143.35 0.84418 1.4609
-85.42 -0.00043202 123.97 0.84412 1.4609
-90 0.00059223 46.953 0.84394 1.4531
