#Alpha(207mT) X DEG X DEG
0.33 8.9646E-5 -88.391 0.13648 2.7188
4.95 0.00010586 -88.196 0.13648 2.7344
10.74 3.7194E-5 -89.376 0.13648 2.875
15.51 -4.7684E-6 -90.047 0.13642 2.7891
20.33 -7.8202E-5 -91.321 0.13642 2.8203
25.03 -7.5341E-5 -91.282 0.13666 2.7344
29.88 -0.00012398 -92.133 0.1366 2.7734
35.78 -0.00020504 -93.43 0.13654 2.875
40.62 -0.00021458 -93.594 0.13672 2.7578
45.24 -0.00023461 -93.954 0.13678 2.7109
50.19 -0.00021935 -93.665 0.13654 2.9297
55.1 -0.00025368 -94.235 0.13654 2.8906
59.87 -0.00026417 -94.422 0.13678 2.8828
65.74 -0.00024414 -94.094 0.13666 2.8438
70.61 -0.00023937 -93.961 0.13672 2.8672
75.67 -0.0001955 -93.243 0.13678 2.7344
80.63 -0.00016785 -92.844 0.13684 2.7578
84.84 -9.2507E-5 -91.532 0.13696 2.6563
90.17 -8.6785E-5 -91.438 0.13678 2.7891
95.43 -4.0055E-5 -90.672 0.13678 2.7969
100.55 2.861E-5 -89.508 0.1369 2.6875
105.52 6.9619E-5 -88.782 0.13678 2.7031
110.74 0.00010014 -88.282 0.13672 2.6484
115.67 0.00017643 -87.071 0.13684 2.7891
120.83 0.00023079 -86.102 0.13696 2.6953
124.87 0.00022507 -86.165 0.13696 2.6328
129.94 0.00025463 -85.688 0.13703 2.6875
134.97 0.00031281 -84.641 0.13696 2.5156
140.15 0.0002985 -84.852 0.13684 2.4766
145.31 0.00032616 -84.477 0.13703 2.5078
150.33 0.00032616 -84.454 0.13684 2.5078
155.35 0.00033474 -84.274 0.13703 2.5703
160.41 0.00029469 -84.93 0.13678 2.6563
165.43 0.0002842 -85.235 0.13684 2.7031
170.55 0.00027943 -85.313 0.13678 2.6563
175.58 0.00021649 -86.321 0.13654 2.7891
180.67 0.00013352 -87.719 0.13672 2.7344
185.75 7.7248E-5 -88.696 0.13666 2.8281
189.81 7.7248E-5 -88.688 0.13666 2.8125
195.65 -2.861E-5 -90.454 0.13654 2.8359
200.44 -8.6785E-5 -91.485 0.13672 2.7578
205.23 -0.00010204 -91.727 0.13666 2.8281
210.07 -0.0001688 -92.797 0.13678 2.8281
215.02 -0.00026036 -94.376 0.13678 2.7969
220.8 -0.00029946 -95.063 0.13672 2.8672
225.5 -0.00030804 -95.211 0.13648 2.8906
230.33 -0.00035954 -96.04 0.13654 2.9453
235.29 -0.00035 -95.891 0.13648 2.8359
240.1 -0.00038719 -96.532 0.13642 2.9609
244.97 -0.00040913 -96.93 0.13666 2.7188
249.86 -0.00042153 -97.133 0.13672 2.7578
254.93 -0.00035954 -96.172 0.13672 2.7344
259.85 -0.00033951 -95.735 0.13672 2.6797
265.19 -0.00032139 -95.469 0.13666 2.6172
270.38 -0.00025845 -94.446 0.13678 2.6328
275.55 -0.00019646 -93.383 0.13666 2.6094
280.55 -0.00016022 -92.758 0.13672 2.6172
