#Alpha(207mT) X DEG X DEG
0.33 0.00014114 -87.852 0.13574 2.4688
4.95 9.6322E-5 -88.547 0.13574 2.4688
10.74 3.4332E-5 -89.501 0.13556 2.5469
15.51 -3.624E-5 -90.532 0.13568 2.5391
20.33 -7.9155E-5 -91.157 0.13568 2.5781
25.03 -0.00023937 -93.547 0.13568 2.4297
29.88 -0.00030518 -94.508 0.1358 2.5078
35.78 -0.00050068 -97.313 0.1358 2.5938
40.62 -0.0006361 -99.219 0.1358 2.5391
45.24 -0.00074292 -100.7 0.13574 2.5547
50.19 -0.00087738 -102.53 0.13568 2.5
55.1 -0.00099087 -103.93 0.13599 2.5547
59.87 -0.0011463 -106.02 0.1358 2.6328
65.74 -0.0012093 -106.85 0.1358 2.5391
70.61 -0.0013094 -108.06 0.13593 2.5547
75.67 -0.0013952 -109 0.13605 2.4219
80.63 -0.0014095 -109.27 0.13593 2.4766
84.84 -0.0013781 -108.81 0.13599 2.3828
90.17 -0.0013199 -107.95 0.13617 2.375
95.43 -0.0013123 -107.95 0.13599 2.3672
100.55 -0.0012417 -107.12 0.13605 2.3984
105.52 -0.0010986 -105.14 0.13611 2.2969
110.74 -0.0010042 -103.88 0.13605 2.4219
115.67 -0.00093556 -103.13 0.13599 2.3516
120.83 -0.00078202 -101.01 0.13617 2.3047
124.87 -0.00070858 -99.985 0.13611 2.3047
129.94 -0.00055886 -97.954 0.13623 2.2344
134.97 -0.00047779 -96.915 0.13605 2.2813
140.15 -0.0002966 -94.258 0.13611 2.25
145.31 -0.00020123 -92.844 0.13617 2.2188
150.33 -0.00011921 -91.743 0.13617 2.2422
155.35 2.9564E-5 -89.555 0.13605 2.2422
160.41 9.06E-5 -88.641 0.13611 2.2656
165.43 0.00011826 -88.251 0.13593 2.2969
170.55 0.00019646 -87.149 0.13593 2.4297
175.58 0.0001936 -87.149 0.13605 2.4375
180.67 0.00017643 -87.376 0.13587 2.4141
185.75 0.00012207 -88.204 0.1358 2.5
189.81 0.0001173 -88.274 0.13593 2.4766
195.65 9.5368E-7 -89.961 0.13587 2.5078
200.44 -0.00011253 -91.649 0.13587 2.4766
205.23 -0.00021458 -93.172 0.1358 2.4688
210.07 -0.00039768 -95.813 0.1358 2.5391
215.02 -0.00051213 -97.446 0.1358 2.5
220.8 -0.00070763 -100.25 0.13574 2.5313
225.5 -0.00079918 -101.52 0.1358 2.4531
230.33 -0.00090504 -102.9 0.13587 2.5234
235.29 -0.0010634 -105.02 0.13574 2.4297
240.1 -0.0012102 -107.02 0.13574 2.5
244.97 -0.0012875 -107.98 0.13574 2.5
249.86 -0.0014334 -109.84 0.13574 2.3125
254.93 -0.0015001 -110.66 0.13574 2.2578
259.85 -0.0014915 -110.52 0.13593 2.2734
265.19 -0.0014887 -110.51 0.13568 2.2969
270.38 -0.0014982 -110.63 0.13574 2.1719
275.55 -0.0014649 -110.39 0.1358 2.2031
280.55 -0.0013685 -109.09 0.1358 2.2422
285.57 -0.0013142 -108.43 0.1358 2.375
290.77 -0.0012245 -107.31 0.13568 2.2734
295.75 -0.0011034 -105.83 0.13574 2.3594
299.81 -0.0010176 -104.66 0.13568 2.2891
304.92 -0.00092411 -103.47 0.13568 2.2422
310 -0.00077725 -101.32 0.13574 2.1328
315.24 -0.00060082 -98.821 0.13599 2.1875
320.32 -0.00052071 -97.657 0.13599 2.1953
325.41 -0.00039101 -95.813 0.13593 2.2266
330.43 -0.00022888 -93.43 0.13593 2.1953
335.31 -0.00012016 -91.751 0.13587 2.2188
340.56 -5.3406E-5 -90.813 0.13574 2.2891
345.36 1.5259E-5 -89.79 0.13599 2.2813
350.51 0.000103 -88.454 0.13593 2.3984
355.65 0.00013256 -88.024 0.13587 2.4297
360.33 0.00012016 -88.219 0.13574 2.4453
0.33 0.00013352 -87.993 0.13587 2.4297
4.95 0.00017262 -87.446 0.13593 2.4688
10.74 8.6785E-5 -88.696 0.13587 2.5391
15.51 -5.0545E-5 -90.743 0.1358 2.5938
20.33 -9.8229E-5 -91.477 0.13574 2.5547
25.03 -0.0001812 -92.633 0.1358 2.5078
29.88 -0.00033093 -94.813 0.13587 2.5234
35.78 -0.00047684 -96.946 0.13587 2.5234
40.62 -0.00059128 -98.524 0.1358 2.5391
45.24 -0.00072289 -100.26 0.13593 2.4766
50.19 -0.00087834 -102.44 0.1358 2.5078
55.1 -0.0009842 -103.83 0.1358 2.5938
59.87 -0.0010672 -104.86 0.1358 2.5391
65.74 -0.0011921 -106.45 0.13599 2.5234
70.61 -0.0012932 -107.73 0.13605 2.5625
75.67 -0.0013285 -108.17 0.13605 2.4922
80.63 -0.0013342 -108.06 0.13605 2.5313
84.84 -0.0013704 -108.53 0.13605 2.3672
90.17 -0.0013275 -108.06 0.13605 2.3672
95.43 -0.0012922 -107.67 0.13599 2.4063
100.55 -0.0012188 -106.64 0.13605 2.4063
105.52 -0.0011234 -105.4 0.13605 2.3516
110.74 -0.0010166 -104.11 0.13617 2.375
115.67 -0.00090218 -102.61 0.13617 2.4531
120.83 -0.00079441 -101.13 0.13611 2.4219
124.87 -0.0007 -99.891 0.13605 2.3516
129.94 -0.00054169 -97.696 0.13629 2.375
134.97 -0.00041676 -95.938 0.13623 2.3516
140.15 -0.00028706 -94.086 0.13635 2.25
145.31 -0.00021076 -93.047 0.13617 2.3359
150.33 -0.00010204 -91.469 0.13611 2.2813
155.35 -1.9074E-5 -90.243 0.13611 2.2813
160.41 0.00010109 -88.508 0.13605 2.3516
165.43 0.00021744 -86.836 0.13623 2.3984
170.55 0.00019646 -87.126 0.13605 2.5078
175.58 0.00024987 -86.344 0.13617 2.4609
180.67 0.00018787 -87.274 0.13611 2.5625
185.75 0.0001812 -87.321 0.13599 2.6797
189.81 0.00012016 -88.235 0.13593 2.6094
195.65 -2.6703E-5 -90.391 0.1358 2.6094
200.44 -8.8692E-5 -91.313 0.1358 2.5234
205.23 -0.00020599 -93.008 0.13599 2.5234
210.07 -0.0003376 -94.93 0.13593 2.5234
215.02 -0.00046063 -96.704 0.13587 2.4688
220.8 -0.00065422 -99.446 0.1358 2.5
225.5 -0.00081349 -101.68 0.1358 2.4297
230.33 -0.00094223 -103.48 0.13574 2.4453
235.29 -0.0010662 -105.1 0.13574 2.5313
240.1 -0.0011578 -106.23 0.13568 2.5703
244.97 -0.001255 -107.45 0.1358 2.4688
249.86 -0.0014048 -109.43 0.13562 2.4844
254.93 -0.0014162 -109.52 0.1358 2.3125
259.85 -0.0015173 -110.81 0.1358 2.3984
265.19 -0.0015268 -111.04 0.13587 2.375
270.38 -0.0014544 -110.07 0.1358 2.375
275.55 -0.0014753 -110.48 0.13562 2.3516
280.55 -0.0013905 -109.44 0.1358 2.2578
285.57 -0.0012627 -107.79 0.13587 2.2188
290.77 -0.0011702 -106.64 0.13574 2.3125
295.75 -0.0010758 -105.35 0.13593 2.2266
299.81 -0.00095845 -103.83 0.13599 2.1328
304.92 -0.00085831 -102.51 0.1358 2.1875
310 -0.00069332 -100.13 0.13593 2.2578
315.24 -0.00062848 -99.274 0.13593 2.2188
320.32 -0.00048065 -97.157 0.13574 2.1172
325.41 -0.00037289 -95.586 0.1358 2.2188
330.43 -0.00025082 -93.735 0.13593 2.2188
335.31 -0.00013352 -91.985 0.13593 2.2188
340.56 -1.6213E-5 -90.227 0.1358 2.2734
345.36 5.9128E-5 -89.086 0.13593 2.3203
350.51 0.00014019 -87.883 0.13593 2.2422
355.65 0.00013828 -87.922 0.1358 2.3984
360.33 0.00012779 -88.094 0.13568 2.4844
0.33 0.00016403 -87.571 0.13593 2.4375
4.95 0.00011921 -88.18 0.1358 2.4297
10.74 5.0545E-5 -89.258 0.13587 2.5
15.51 2.1935E-5 -89.696 0.1358 2.4688
20.33 -7.5341E-5 -91.094 0.1358 2.4688
25.03 -0.00018787 -92.758 0.13593 2.4688
29.88 -0.00034237 -95.04 0.13593 2.4922
35.78 -0.00049401 -97.188 0.13599 2.4063
40.62 -0.00065613 -99.469 0.13593 2.4375
45.24 -0.00073719 -100.54 0.13599 2.4688
50.19 -0.0008297 -101.77 0.13593 2.625
55.1 -0.00096608 -103.58 0.13568 2.6641
59.87 -0.0011044 -105.41 0.13593 2.6484
65.74 -0.0011768 -106.29 0.13599 2.3359
70.61 -0.0012646 -107.34 0.13605 2.4375
75.67 -0.0013533 -108.41 0.13599 2.5547
80.63 -0.0013428 -108.32 0.13605 2.4219
84.84 -0.0013418 -108.35 0.13605 2.4063
90.17 -0.0012722 -107.27 0.13617 2.3672
95.43 -0.0012989 -107.66 0.13617 2.4219
100.55 -0.0012035 -106.48 0.13629 2.3047
105.52 -0.0011063 -105.31 0.13611 2.4219
110.74 -0.0010224 -104.17 0.13605 2.4063
115.67 -0.00090885 -102.7 0.13605 2.3203
120.83 -0.00076485 -100.83 0.13593 2.4531
124.87 -0.0006857 -99.696 0.13611 2.4609
129.94 -0.00060273 -98.571 0.13611 2.3125
134.97 -0.00046349 -96.641 0.13623 2.2969
140.15 -0.00027371 -93.954 0.13623 2.3359
145.31 -0.00018692 -92.68 0.13635 2.2344
150.33 -7.5341E-5 -91.094 0.13629 2.1719
155.35 -2.9564E-5 -90.438 0.13611 2.3125
160.41 7.8202E-5 -88.805 0.13605 2.3516
165.43 0.00011921 -88.243 0.13605 2.375
170.55 0.00021649 -86.836 0.13599 2.3984
175.58 0.00018406 -87.29 0.13599 2.5547
180.67 0.00017643 -87.376 0.13599 2.6094
185.75 0.00013352 -88.047 0.13593 2.5781
189.81 0.00010586 -88.477 0.13605 2.5625
195.65 -1.0491E-5 -90.118 0.13599 2.4766
200.44 -0.00015926 -92.313 0.13593 2.5625
205.23 -0.00023937 -93.508 0.1358 2.6484
210.07 -0.00032807 -94.829 0.13593 2.5547
215.02 -0.00049305 -97.118 0.13599 2.4922
220.8 -0.00069332 -100.02 0.13599 2.4766
225.5 -0.00080014 -101.48 0.13587 2.4688
230.33 -0.00088597 -102.69 0.1358 2.4688
235.29 -0.001091 -105.45 0.13568 2.4844
240.1 -0.0011854 -106.62 0.13574 2.4297
244.97 -0.0013075 -108.19 0.13593 2.3516
249.86 -0.0013971 -109.27 0.13568 2.4688
254.93 -0.0015001 -110.7 0.13568 2.4297
259.85 -0.0015306 -111.18 0.13556 2.4453
265.19 -0.0015173 -110.83 0.13574 2.375
270.38 -0.0015268 -111.09 0.13574 2.375
275.55 -0.0014448 -110.06 0.13562 2.3203
280.55 -0.0013695 -109.02 0.1358 2.2578
285.57 -0.001296 -108.17 0.1358 2.3281
290.77 -0.0011988 -106.92 0.13574 2.2578
295.75 -0.0011091 -105.88 0.13574 2.1875
299.81 -0.00097752 -103.98 0.1358 2.2578
304.92 -0.0008936 -102.92 0.13593 2.1563
310 -0.00074959 -100.97 0.13593 2.1406
315.24 -0.00061035 -98.977 0.13574 2.3281
320.32 -0.0004654 -96.852 0.1358 2.2266
325.41 -0.0004139 -96.196 0.13587 2.1172
330.43 -0.00022602 -93.415 0.13599 2.1016
335.31 -0.00013065 -91.915 0.1358 2.1406
340.56 -2.7657E-5 -90.391 0.1358 2.1406
