#Alpha(207mT) X DEG X DEG
0.33 5.2452E-5 -89.282 0.13672 3.5234
4.95 0.00010777 -88.508 0.13672 3.5781
10.74 0.0002985 -85.844 0.13678 3.5625
15.51 0.00040531 -84.313 0.13678 3.5938
20.33 0.00055695 -82.251 0.13684 3.6172
25.03 0.00068093 -80.422 0.13678 3.7188
29.88 0.00079918 -78.774 0.13684 3.6172
35.78 0.001008 -75.954 0.13678 3.6094
40.62 0.001174 -73.696 0.13684 3.6016
45.24 0.001298 -71.899 0.13678 3.7578
50.19 0.0014086 -70.469 0.13678 3.6172
55.1 0.001565 -68.407 0.13666 3.7969
59.87 0.0016232 -67.696 0.13684 3.7891
65.74 0.0016861 -66.805 0.13672 3.6953
70.61 0.00173 -66.376 0.13678 3.7344
75.67 0.0017824 -65.782 0.1369 3.5625
80.63 0.0017204 -66.547 0.13678 3.6094
84.84 0.0016775 -67.094 0.13703 3.5313
90.17 0.001648 -67.555 0.1369 3.6328
95.43 0.0015373 -68.993 0.13678 3.6641
100.55 0.0014105 -70.626 0.13672 3.6641
105.52 0.0013046 -72.126 0.13684 3.5078
110.74 0.0011511 -74.251 0.1369 3.5625
115.67 0.0010309 -75.782 0.1369 3.4922
120.83 0.00086308 -78.094 0.13678 3.5625
124.87 0.00076676 -79.399 0.13672 3.6094
129.94 0.00061035 -81.54 0.13678 3.5469
134.97 0.00045586 -83.704 0.13684 3.4219
140.15 0.0003233 -85.555 0.1369 3.3672
145.31 0.00021935 -86.993 0.13703 3.4844
150.33 0.00010204 -88.571 0.13703 3.4219
155.35 1.2398E-5 -89.821 0.13709 3.4219
160.41 -2.2888E-5 -90.329 0.13696 3.4375
165.43 -2.6703E-5 -90.336 0.13684 3.5469
170.55 -5.8174E-5 -90.79 0.1369 3.6328
175.58 -3.8147E-5 -90.532 0.1369 3.6172
180.67 5.0545E-5 -89.313 0.13709 3.6172
185.75 0.00010014 -88.579 0.13703 3.625
189.81 0.00017452 -87.586 0.13696 3.6016
195.65 0.00035858 -85.024 0.1369 3.6875
200.44 0.0005045 -82.907 0.13684 3.7422
205.23 0.0006218 -81.305 0.13703 3.5859
210.07 0.00078679 -79.024 0.1369 3.5781
215.02 0.00091553 -77.141 0.13678 3.7031
220.8 0.0011015 -74.594 0.13684 3.6172
225.5 0.0012598 -72.407 0.13684 3.6016
230.33 0.0013676 -70.985 0.13684 3.6406
235.29 0.0014896 -69.305 0.13672 3.6484
240.1 0.0015955 -67.922 0.13672 3.5781
244.97 0.0016871 -66.821 0.13684 3.5469
