#Alpha(207mT) X DEG X DEG
0.33 0.00012112 -86.868 0.13648 2.6953
4.95 8.9646E-5 -87.665 0.13635 2.6875
10.74 9.8229E-5 -87.571 0.13654 2.6484
15.51 0.00011063 -87.251 0.13648 2.5781
20.33 4.5777E-5 -88.782 0.13648 2.6797
25.03 2.4796E-5 -89.399 0.13654 2.625
29.88 2.4796E-5 -89.422 0.13654 2.6641
35.78 2.0981E-5 -89.407 0.13672 2.7578
40.62 -4.2916E-5 -91.024 0.13684 2.6094
45.24 -6.485E-5 -91.618 0.13684 2.6875
50.19 -5.7221E-5 -91.415 0.1369 2.7891
55.1 -0.00010872 -92.594 0.13654 2.8594
59.87 -0.00013542 -93.29 0.13666 2.7734
65.74 -0.00012302 -93.016 0.13672 2.6563
70.61 -0.00010491 -92.524 0.13678 2.7031
75.67 -0.00013065 -93.126 0.13684 2.6563
80.63 -0.00012302 -93.001 0.13684 2.6328
84.84 -9.5368E-5 -92.329 0.1369 2.5078
90.17 -5.8174E-5 -91.313 0.1369 2.5781
95.43 -3.7194E-5 -90.883 0.1369 2.4609
100.55 -1.7166E-5 -90.422 0.13684 2.5625
105.52 4.5777E-5 -88.876 0.13703 2.4609
110.74 4.8638E-5 -88.766 0.13703 2.4531
115.67 6.6758E-5 -88.391 0.13696 2.4766
120.83 0.00011444 -87.243 0.13684 2.5078
124.87 0.00013924 -86.579 0.13703 2.5078
129.94 0.00016308 -86.024 0.13678 2.5234
134.97 0.00017643 -85.743 0.13684 2.4766
140.15 0.00021839 -84.594 0.13703 2.4609
145.31 0.00020981 -84.836 0.13678 2.4531
150.33 0.00020409 -85.016 0.1369 2.4063
155.35 0.00025654 -83.774 0.13684 2.4063
160.41 0.00022888 -84.274 0.13672 2.4688
165.43 0.00021649 -84.633 0.1366 2.5391
170.55 0.00021744 -84.743 0.13666 2.6172
175.58 0.00020313 -84.969 0.1366 2.7656
180.67 0.00017357 -85.704 0.13672 2.6563
185.75 0.00013638 -86.665 0.1366 2.7188
189.81 0.00014019 -86.547 0.13666 2.6797
195.65 0.00010681 -87.336 0.13666 2.6328
200.44 4.4823E-5 -88.915 0.13666 2.7031
205.23 1.4305E-5 -89.688 0.13666 2.6875
210.07 -2.4796E-5 -90.586 0.13672 2.6875
215.02 -4.3869E-5 -91.001 0.13672 2.6875
220.8 -8.6785E-5 -92.157 0.13666 2.6797
225.5 -0.00014305 -93.532 0.13666 2.6875
230.33 -0.00016022 -93.907 0.13672 2.6797
235.29 -0.00019264 -94.727 0.13672 2.6484
240.1 -0.00019074 -94.727 0.13666 2.6797
244.97 -0.00025559 -96.36 0.13654 2.7109
249.86 -0.00024605 -95.993 0.1366 2.6875
