Alpha(207mT) X DEG X DEG
0.33 -0.00021362 90.633 0.34906 0.78907
10.74 0.00018311 89.352 0.349 0.92969
20.33 9.1553E-5 89.727 0.349 0.92969
29.88 0 89.938 0.34894 0.91407
40.62 -6.1036E-5 90.157 0.34888 1.0313
50.19 0.00021362 89.282 0.34888 1.1172
59.87 0.00039673 88.626 0.34888 1.2422
70.61 6.1036E-5 89.719 0.34882 1.0078
80.63 -6.1036E-5 90.165 0.3487 0.79688
90.17 -0.00045777 91.532 0.34863 0.60938
100.55 -0.00067139 92.196 0.34863 0.50782
110.74 -0.0010681 93.61 0.3487 0.3125
120.83 -0.0010986 93.79 0.3487 0.28125
129.94 -0.0013428 94.641 0.34857 0.19531
140.15 -0.0013123 94.454 0.34876 0.070313
150.33 -0.0012817 94.407 0.34863 0
160.41 -0.0011292 93.751 0.34882 0.054688
170.55 -0.00064087 92.102 0.34882 0.46094
180.67 -0.00042725 91.344 0.34882 0.70313
189.81 0.00036621 88.704 0.34888 0.80469
200.44 0.00079346 87.407 0.34888 0.90625
210.07 0.00073243 87.54 0.34894 0.95313
220.8 0.0013733 85.641 0.34894 1.0234
230.33 0.0018616 84.204 0.349 1.1563
240.1 0.0018005 84.36 0.34906 1.1641
249.86 0.0016785 84.735 0.349 0.88282
259.85 0.0013428 85.774 0.34906 0.72657
270.38 0.0013123 85.805 0.34906 0.53125
280.55 0.0011292 86.368 0.349 0.48438
290.77 0.00079346 87.461 0.34906 0.34375
299.81 0.00064087 87.915 0.34906 0.27344
310 0.00024414 89.086 0.34894 0.20313
320.32 -0.0003357 91.079 0.34906 0
330.43 -0.00057984 91.836 0.34894 -0.093751
340.56 -0.00048828 91.579 0.34888 0.10156
350.51 -0.00030518 90.961 0.34888 0.42188
360.33 -0.00039673 91.188 0.349 0.60938
0.33 0.00024414 89.188 0.349 0.67969
10.74 9.1553E-5 89.672 0.349 0.75782
20.33 9.1553E-5 89.563 0.34906 0.8125
29.88 -0.00018311 90.532 0.34894 0.92969
40.62 3.0518E-5 89.883 0.34882 1
50.19 3.0518E-5 89.829 0.34882 1.0313
59.87 3.0518E-5 89.883 0.34876 1.1016
70.61 -0.00012207 90.329 0.34876 0.88282
80.63 -0.00015259 90.501 0.34863 0.79688
90.17 -0.00064087 92.086 0.34857 0.59375
100.55 -0.00061035 92.032 0.34845 0.5
110.74 -0.00088501 92.938 0.34851 0.35156
120.83 -0.0012817 94.352 0.34851 0.28906
129.94 -0.0014954 95.079 0.34857 0.10938
140.15 -0.0014343 95.024 0.34857 0.039063
150.33 -0.0012512 94.235 0.34863 -0.015625
160.41 -0.0011292 93.704 0.3487 0.16406
170.55 -0.0005188 91.657 0.34863 0.45313
180.67 -9.1553E-5 90.211 0.3487 0.74219
189.81 6.1036E-5 89.774 0.3487 0.84375
200.44 0.00048828 88.344 0.34863 0.95313
210.07 0.00091553 87.04 0.34888 0.875
220.8 0.0010986 86.524 0.34894 1.0781
230.33 0.001648 84.782 0.34894 1.0469
240.1 0.0015564 85.032 0.349 1.1406
249.86 0.0018311 84.274 0.34894 1
259.85 0.0015259 85.211 0.34888 0.77344
270.38 0.0012207 86.118 0.34888 0.46094
280.55 0.00082398 87.399 0.34888 0.32813
290.77 0.00064087 87.907 0.34882 0.25781
299.81 6.1036E-5 89.774 0.34888 -0.023438
310 9.1553E-5 89.727 0.34882 -0.023438
320.32 -0.00015259 90.532 0.34876 -0.039063
330.43 -0.00024414 90.743 0.34882 -0.039063
340.56 -3.0518E-5 90.047 0.34882 0.24219
350.51 0.00015259 89.516 0.34882 0.51563
360.33 0.00021362 89.297 0.34882 0.74219
0.33 0.00012207 89.461 0.3487 0.77344
10.74 9.1553E-5 89.672 0.34876 0.875
20.33 0.00018311 89.461 0.3487 0.92969
29.88 0.00024414 89.243 0.3487 1.0078
40.62 0.00036621 88.813 0.34863 1.0625
50.19 9.1553E-5 89.555 0.34857 1.0078
59.87 0.00021362 89.227 0.34857 1.1094
70.61 -0.00015259 90.493 0.34851 0.875
80.63 -0.0003357 91.126 0.34851 0.71094
90.17 -0.00061035 91.922 0.34839 0.59375
100.55 -0.0008545 92.93 0.34845 0.40625
110.74 -0.00097657 93.321 0.34833 0.36719
120.83 -0.0010071 93.477 0.34827 0.34375
129.94 -0.0013123 94.501 0.34839 0.14844
140.15 -0.0014954 95.04 0.34833 0.062501
150.33 -0.0014343 94.922 0.34833 -0.054688
160.41 -0.00094605 93.188 0.34827 0.21094
170.55 -0.00067139 92.149 0.34845 0.53125
180.67 -0.00015259 90.43 0.34839 0.72657
189.81 0.00012207 89.446 0.34851 0.88282
200.44 0.00054932 88.18 0.34857 0.92969
210.07 0.00094605 86.961 0.34863 0.84375
220.8 0.0012207 86.001 0.34863 0.92969
230.33 0.0014649 85.336 0.34863 1.0078
240.1 0.00177 84.485 0.34876 1.1484
249.86 0.0018921 84.063 0.3487 0.97657
259.85 0.0014038 85.485 0.34863 0.77344
270.38 0.0013733 85.563 0.34863 0.64844
280.55 0.0010681 86.602 0.34876 0.46094
290.77 0.00073243 87.602 0.34876 0.3125
299.81 0.0003357 88.915 0.34876 0.14844
310 0.00024414 89.243 0.34876 0.17188
320.32 3.0518E-5 89.829 0.34863 0.03125
330.43 -0.00030518 90.969 0.3487 0
340.56 -0.00012207 90.422 0.34863 0.20313
350.51 -0.00012207 90.422 0.34863 0.40625
360.33 3.0518E-5 89.883 0.34863 0.64063
