##Alpha(207mT) X DEG X DEG
0.33 5.1499E-5 -89.352 0.13257 -0.10938
4.95 9.1553E-5 -88.79 0.13257 -0.078126
10.74 0.0001297 -88.313 0.13251 0
15.51 0.0001564 -87.985 0.13251 -0.046875
20.33 0.00021172 -87.243 0.13245 -0.046875
25.03 0.00023079 -86.969 0.13245 0.023438
29.88 0.00023461 -86.938 0.13239 -0.078126
35.78 0.00028801 -86.305 0.13245 -0.078126
40.62 0.00029373 -86.149 0.13239 0.039063
45.24 0.00028038 -86.321 0.13226 0
50.19 0.00027466 -86.422 0.1322 0
55.1 0.00027657 -86.399 0.13232 0.14844
59.87 0.00027847 -86.336 0.13239 0.078126
65.74 0.0002327 -86.938 0.13239 0.039063
70.61 0.00022698 -87.063 0.13232 0.023438
75.67 0.00022125 -87.094 0.13269 -0.10938
80.63 0.00018311 -87.579 0.13263 -0.085938
84.84 0.00014305 -88.157 0.13251 -0.078126
90.17 0.00013542 -88.251 0.13263 -0.10938
95.43 9.1553E-5 -88.766 0.13257 -0.13281
100.55 4.9591E-5 -89.344 0.13257 -0.17969
105.52 1.1444E-5 -89.868 0.13251 -0.078126
110.74 0 -89.977 0.13269 -0.085938
115.67 -4.3869E-5 -90.54 0.13263 -0.078126
120.83 -5.3406E-5 -90.696 0.13269 -0.1875
124.87 -5.1499E-5 -90.649 0.13275 -0.1875
129.94 -8.9646E-5 -91.126 0.13275 -0.15625
134.97 -8.2017E-5 -91.063 0.13287 -0.27344
140.15 -9.1553E-5 -91.188 0.13287 -0.14844
145.31 -8.5831E-5 -91.079 0.13294 -0.23438
150.33 -8.0109E-5 -90.993 0.133 -0.26563
155.35 -9.1553E-5 -91.18 0.13287 -0.27344
160.41 -5.5313E-5 -90.719 0.13275 -0.13281
165.43 -4.1962E-5 -90.516 0.13287 -0.062501
170.55 -4.3869E-5 -90.563 0.13275 0.10156
175.58 1.1444E-5 -89.852 0.13281 -0.015625
180.67 5.7221E-5 -89.219 0.13275 0
185.75 6.485E-5 -89.133 0.13281 -0.03125
189.81 9.3461E-5 -88.782 0.13263 -0.046875
195.65 0.0001545 -87.993 0.13269 0.070313
200.44 0.00017738 -87.657 0.13257 -0.015625
205.23 0.00019646 -87.407 0.13257 -0.062501
210.07 0.00023651 -86.954 0.13245 -0.062501
215.02 0.00026131 -86.563 0.13245 -0.015625
220.8 0.00027085 -86.422 0.13245 -0.062501
225.5 0.00026703 -86.524 0.13239 -0.015625
230.33 0.00026512 -86.524 0.1322 0.039063
235.29 0.00028801 -86.219 0.13232 -0.046875
240.1 0.0002327 -86.93 0.1322 -0.015625
244.97 0.00024987 -86.735 0.13214 0.023438
249.86 0.00024987 -86.751 0.13232 0.023438
254.93 0.00020981 -87.251 0.13232 0
259.85 0.00017738 -87.665 0.1322 -0.13281
265.19 0.0001564 -87.985 0.13239 -0.1875
270.38 0.00011253 -88.508 0.13232 -0.14844
275.55 8.7738E-5 -88.852 0.13239 -0.21875
280.55 5.5313E-5 -89.29 0.13239 -0.23438
285.57 3.4332E-5 -89.555 0.13245 -0.14844
290.77 -1.1444E-5 -90.133 0.13251 -0.14844
295.75 -3.624E-5 -90.477 0.13263 -0.28125
299.81 -3.4332E-5 -90.454 0.13263 -0.33594
304.92 -5.5313E-5 -90.711 0.13275 -0.28906
310 -8.3924E-5 -91.079 0.13263 -0.30469
315.24 -7.0572E-5 -90.922 0.13275 -0.33594
320.32 -7.4387E-5 -90.922 0.13269 -0.375
325.41 -8.2017E-5 -91.032 0.13269 -0.32031
330.43 -6.2943E-5 -90.821 0.13269 -0.28906
335.31 -6.485E-5 -90.821 0.13257 -0.26563
340.56 -4.5777E-5 -90.563 0.13257 -0.28125
345.36 -4.9591E-5 -90.626 0.13257 -0.23438
350.51 1.5259E-5 -89.813 0.13251 -0.21094
355.65 4.0055E-5 -89.438 0.13245 -0.10938
360.33 6.485E-5 -89.141 0.13251 -0.085938
0.33 5.3406E-5 -89.29 0.13245 -0.10938
4.95 0.00010109 -88.696 0.13245 -0.10938
10.74 0.00015068 -88.055 0.13245 -0.015625
15.51 0.00018311 -87.579 0.13245 -0.078126
20.33 0.00022698 -87.047 0.13257 0.0078126
25.03 0.00023842 -86.915 0.13239 0.078126
29.88 0.00027657 -86.399 0.13232 0.125
35.78 0.00028801 -86.227 0.13239 -0.015625
40.62 0.00028992 -86.204 0.13232 0.023438
45.24 0.00031471 -85.922 0.13245 -0.015625
50.19 0.00032234 -85.797 0.13226 0.0078126
55.1 0.00030136 -86.079 0.1322 0.023438
59.87 0.00028038 -86.352 0.13214 0.078126
65.74 0.00028229 -86.297 0.1322 0
70.61 0.00022888 -86.954 0.13214 -0.015625
75.67 0.00019264 -87.485 0.1322 0
80.63 0.00021362 -87.227 0.13226 -0.085938
84.84 0.00018501 -87.563 0.13232 0.0078126
