,file_path,file_template,sample,experiment,wavelength,flags,beta
359,cofe/bridge_tests/1050_x7/225_0.dat,femtik_standard,cofe,bridge_tests,1050,x7,225.0
360,cofe/bridge_tests/1050_x7/315_0.dat,femtik_standard,cofe,bridge_tests,1050,x7,315.0
361,cofe/bridge_tests/1050_x7/090_0.dat,femtik_standard,cofe,bridge_tests,1050,x7,90.0
362,cofe/bridge_tests/1050_x7/045_0.dat,femtik_standard,cofe,bridge_tests,1050,x7,45.0
363,cofe/bridge_tests/1050_x7/135_0.dat,femtik_standard,cofe,bridge_tests,1050,x7,135.0
364,cofe/bridge_tests/1050_x7/180_0.dat,femtik_standard,cofe,bridge_tests,1050,x7,180.0
365,cofe/bridge_tests/1050_x7/270_0.dat,femtik_standard,cofe,bridge_tests,1050,x7,270.0
366,cofe/bridge_tests/1050_x7/000_0.dat,femtik_standard,cofe,bridge_tests,1050,x7,0.0
367,cofe/bridge_tests/1050_x8/360_0.dat,femtik_standard,cofe,bridge_tests,1050,x8,360.0
368,cofe/bridge_tests/1050_x8/225_0.dat,femtik_standard,cofe,bridge_tests,1050,x8,225.0
369,cofe/bridge_tests/1050_x8/315_0.dat,femtik_standard,cofe,bridge_tests,1050,x8,315.0
370,cofe/bridge_tests/1050_x8/090_0.dat,femtik_standard,cofe,bridge_tests,1050,x8,90.0
371,cofe/bridge_tests/1050_x8/045_0.dat,femtik_standard,cofe,bridge_tests,1050,x8,45.0
372,cofe/bridge_tests/1050_x8/135_0.dat,femtik_standard,cofe,bridge_tests,1050,x8,135.0
373,cofe/bridge_tests/1050_x8/180_0.dat,femtik_standard,cofe,bridge_tests,1050,x8,180.0
374,cofe/bridge_tests/1050_x8/270_0.dat,femtik_standard,cofe,bridge_tests,1050,x8,270.0
375,cofe/bridge_tests/1050_x8/000_0.dat,femtik_standard,cofe,bridge_tests,1050,x8,0.0
376,ferh/fm_vlad/1050/225_0.dat,femtik_standard,ferh,fm_vlad,1050,,225.0
377,ferh/fm_vlad/1050/315_0.dat,femtik_standard,ferh,fm_vlad,1050,,315.0
378,ferh/fm_vlad/1050/090_0.dat,femtik_standard,ferh,fm_vlad,1050,,90.0
379,ferh/fm_vlad/1050/045_0.dat,femtik_standard,ferh,fm_vlad,1050,,45.0
380,ferh/fm_vlad/1050/135_0.dat,femtik_standard,ferh,fm_vlad,1050,,135.0
381,ferh/fm_vlad/1050/180_0.dat,femtik_standard,ferh,fm_vlad,1050,,180.0
382,ferh/fm_vlad/1050/270_0.dat,femtik_standard,ferh,fm_vlad,1050,,270.0
383,ferh/fm_vlad/1050/000_0.dat,femtik_standard,ferh,fm_vlad,1050,,0.0
384,ferh/fm_vlad/0810/225_0.dat,femtik_standard,ferh,fm_vlad,810,,225.0
385,ferh/fm_vlad/0810/315_0.dat,femtik_standard,ferh,fm_vlad,810,,315.0
386,ferh/fm_vlad/0810/090_0.dat,femtik_standard,ferh,fm_vlad,810,,90.0
387,ferh/fm_vlad/0810/045_0.dat,femtik_standard,ferh,fm_vlad,810,,45.0
388,ferh/fm_vlad/0810/135_0.dat,femtik_standard,ferh,fm_vlad,810,,135.0
389,ferh/fm_vlad/0810/180_0.dat,femtik_standard,ferh,fm_vlad,810,,180.0
390,ferh/fm_vlad/0810/270_0.dat,femtik_standard,ferh,fm_vlad,810,,270.0
391,ferh/fm_vlad/0810/000_0.dat,femtik_standard,ferh,fm_vlad,810,,0.0
392,ferh/fm_vlad/0710/225_0.dat,femtik_standard,ferh,fm_vlad,710,,225.0
393,ferh/fm_vlad/0710/315_0.dat,femtik_standard,ferh,fm_vlad,710,,315.0
394,ferh/fm_vlad/0710/090_0.dat,femtik_standard,ferh,fm_vlad,710,,90.0
395,ferh/fm_vlad/0710/045_0.dat,femtik_standard,ferh,fm_vlad,710,,45.0
396,ferh/fm_vlad/0710/135_0.dat,femtik_standard,ferh,fm_vlad,710,,135.0
397,ferh/fm_vlad/0710/180_0.dat,femtik_standard,ferh,fm_vlad,710,,180.0
398,ferh/fm_vlad/0710/270_0.dat,femtik_standard,ferh,fm_vlad,710,,270.0
399,ferh/fm_vlad/0710/000_0.dat,femtik_standard,ferh,fm_vlad,710,,0.0
400,ferh/fm_vlad/1400/225_0.dat,femtik_standard,ferh,fm_vlad,1400,,225.0
401,ferh/fm_vlad/1400/315_0.dat,femtik_standard,ferh,fm_vlad,1400,,315.0
402,ferh/fm_vlad/1400/090_0.dat,femtik_standard,ferh,fm_vlad,1400,,90.0
403,ferh/fm_vlad/1400/045_0.dat,femtik_standard,ferh,fm_vlad,1400,,45.0
404,ferh/fm_vlad/1400/135_0.dat,femtik_standard,ferh,fm_vlad,1400,,135.0
405,ferh/fm_vlad/1400/180_0.dat,femtik_standard,ferh,fm_vlad,1400,,180.0
406,ferh/fm_vlad/1400/270_0.dat,femtik_standard,ferh,fm_vlad,1400,,270.0
407,ferh/fm_vlad/1400/000_0.dat,femtik_standard,ferh,fm_vlad,1400,,0.0
408,ferh/fm_vlad/0460/225_0.dat,femtik_standard,ferh,fm_vlad,460,,225.0
409,ferh/fm_vlad/0460/315_0.dat,femtik_standard,ferh,fm_vlad,460,,315.0
410,ferh/fm_vlad/0460/090_0.dat,femtik_standard,ferh,fm_vlad,460,,90.0
411,ferh/fm_vlad/0460/045_0.dat,femtik_standard,ferh,fm_vlad,460,,45.0
412,ferh/fm_vlad/0460/135_0.dat,femtik_standard,ferh,fm_vlad,460,,135.0
413,ferh/fm_vlad/0460/180_0.dat,femtik_standard,ferh,fm_vlad,460,,180.0
414,ferh/fm_vlad/0460/270_0.dat,femtik_standard,ferh,fm_vlad,460,,270.0
415,ferh/fm_vlad/0460/000_0.dat,femtik_standard,ferh,fm_vlad,460,,0.0
416,ferh/fm_vlad/1200/225_0.dat,femtik_standard,ferh,fm_vlad,1200,,225.0
417,ferh/fm_vlad/1200/315_0.dat,femtik_standard,ferh,fm_vlad,1200,,315.0
418,ferh/fm_vlad/1200/090_0.dat,femtik_standard,ferh,fm_vlad,1200,,90.0
419,ferh/fm_vlad/1200/045_0.dat,femtik_standard,ferh,fm_vlad,1200,,45.0
420,ferh/fm_vlad/1200/135_0.dat,femtik_standard,ferh,fm_vlad,1200,,135.0
421,ferh/fm_vlad/1200/180_0.dat,femtik_standard,ferh,fm_vlad,1200,,180.0
422,ferh/fm_vlad/1200/270_0.dat,femtik_standard,ferh,fm_vlad,1200,,270.0
423,ferh/fm_vlad/1200/000_0.dat,femtik_standard,ferh,fm_vlad,1200,,0.0
424,ferh/fm_vlad/0620/225_0.dat,femtik_standard,ferh,fm_vlad,620,,225.0
425,ferh/fm_vlad/0620/315_0.dat,femtik_standard,ferh,fm_vlad,620,,315.0
426,ferh/fm_vlad/0620/090_0.dat,femtik_standard,ferh,fm_vlad,620,,90.0
427,ferh/fm_vlad/0620/045_0.dat,femtik_standard,ferh,fm_vlad,620,,45.0
428,ferh/fm_vlad/0620/135_0.dat,femtik_standard,ferh,fm_vlad,620,,135.0
429,ferh/fm_vlad/0620/180_0.dat,femtik_standard,ferh,fm_vlad,620,,180.0
430,ferh/fm_vlad/0620/270_0.dat,femtik_standard,ferh,fm_vlad,620,,270.0
431,ferh/fm_vlad/0620/000_0.dat,femtik_standard,ferh,fm_vlad,620,,0.0
432,ferh/fm_vlad/1600/225_0.dat,femtik_standard,ferh,fm_vlad,1600,,225.0
433,ferh/fm_vlad/1600/315_0.dat,femtik_standard,ferh,fm_vlad,1600,,315.0
434,ferh/fm_vlad/1600/090_0.dat,femtik_standard,ferh,fm_vlad,1600,,90.0
435,ferh/fm_vlad/1600/045_0.dat,femtik_standard,ferh,fm_vlad,1600,,45.0
436,ferh/fm_vlad/1600/135_0.dat,femtik_standard,ferh,fm_vlad,1600,,135.0
437,ferh/fm_vlad/1600/180_0.dat,femtik_standard,ferh,fm_vlad,1600,,180.0
438,ferh/fm_vlad/1600/270_0.dat,femtik_standard,ferh,fm_vlad,1600,,270.0
439,ferh/fm_vlad/1600/000_0.dat,femtik_standard,ferh,fm_vlad,1600,,0.0
440,ferh/fm_vlad/0530/225_0.dat,femtik_standard,ferh,fm_vlad,530,,225.0
441,ferh/fm_vlad/0530/315_0.dat,femtik_standard,ferh,fm_vlad,530,,315.0
442,ferh/fm_vlad/0530/090_0.dat,femtik_standard,ferh,fm_vlad,530,,90.0
443,ferh/fm_vlad/0530/045_0.dat,femtik_standard,ferh,fm_vlad,530,,45.0
444,ferh/fm_vlad/0530/135_0.dat,femtik_standard,ferh,fm_vlad,530,,135.0
445,ferh/fm_vlad/0530/180_0.dat,femtik_standard,ferh,fm_vlad,530,,180.0
446,ferh/fm_vlad/0530/270_0.dat,femtik_standard,ferh,fm_vlad,530,,270.0
447,ferh/fm_vlad/0530/000_0.dat,femtik_standard,ferh,fm_vlad,530,,0.0
448,ferh/fm_vlad/0920/225_0.dat,femtik_standard,ferh,fm_vlad,920,,225.0
449,ferh/fm_vlad/0920/315_0.dat,femtik_standard,ferh,fm_vlad,920,,315.0
450,ferh/fm_vlad/0920/090_0.dat,femtik_standard,ferh,fm_vlad,920,,90.0
451,ferh/fm_vlad/0920/045_0.dat,femtik_standard,ferh,fm_vlad,920,,45.0
452,ferh/fm_vlad/0920/135_0.dat,femtik_standard,ferh,fm_vlad,920,,135.0
453,ferh/fm_vlad/0920/180_0.dat,femtik_standard,ferh,fm_vlad,920,,180.0
454,ferh/fm_vlad/0920/270_0.dat,femtik_standard,ferh,fm_vlad,920,,270.0
455,ferh/fm_vlad/0920/000_0.dat,femtik_standard,ferh,fm_vlad,920,,0.0
456,ferh/fm_zeynab/0620_L/022_5.dat,femtik_standard,ferh,fm_zeynab,620,L,22.5
457,ferh/fm_zeynab/0620_L/225_0.dat,femtik_standard,ferh,fm_zeynab,620,L,225.0
458,ferh/fm_zeynab/0620_L/315_0.dat,femtik_standard,ferh,fm_zeynab,620,L,315.0
459,ferh/fm_zeynab/0620_L/247_5.dat,femtik_standard,ferh,fm_zeynab,620,L,247.5
460,ferh/fm_zeynab/0620_L/090_0.dat,femtik_standard,ferh,fm_zeynab,620,L,90.0
461,ferh/fm_zeynab/0620_L/045_0.dat,femtik_standard,ferh,fm_zeynab,620,L,45.0
462,ferh/fm_zeynab/0620_L/067_5.dat,femtik_standard,ferh,fm_zeynab,620,L,67.5
463,ferh/fm_zeynab/0620_L/135_0.dat,femtik_standard,ferh,fm_zeynab,620,L,135.0
464,ferh/fm_zeynab/0620_L/157_5.dat,femtik_standard,ferh,fm_zeynab,620,L,157.5
465,ferh/fm_zeynab/0620_L/112_5.dat,femtik_standard,ferh,fm_zeynab,620,L,112.5
466,ferh/fm_zeynab/0620_L/292_5.dat,femtik_standard,ferh,fm_zeynab,620,L,292.5
467,ferh/fm_zeynab/0620_L/202_5.dat,femtik_standard,ferh,fm_zeynab,620,L,202.5
468,ferh/fm_zeynab/0620_L/337_5.dat,femtik_standard,ferh,fm_zeynab,620,L,337.5
469,ferh/fm_zeynab/0620_L/180_0.dat,femtik_standard,ferh,fm_zeynab,620,L,180.0
470,ferh/fm_zeynab/0620_L/270_0.dat,femtik_standard,ferh,fm_zeynab,620,L,270.0
471,ferh/fm_zeynab/0620_L/000_0.dat,femtik_standard,ferh,fm_zeynab,620,L,0.0
472,ferh/fm_zeynab/1600_L/022_5.dat,femtik_standard,ferh,fm_zeynab,1600,L,22.5
473,ferh/fm_zeynab/1600_L/225_0.dat,femtik_standard,ferh,fm_zeynab,1600,L,225.0
474,ferh/fm_zeynab/1600_L/315_0.dat,femtik_standard,ferh,fm_zeynab,1600,L,315.0
475,ferh/fm_zeynab/1600_L/247_5.dat,femtik_standard,ferh,fm_zeynab,1600,L,247.5
476,ferh/fm_zeynab/1600_L/090_0.dat,femtik_standard,ferh,fm_zeynab,1600,L,90.0
477,ferh/fm_zeynab/1600_L/045_0.dat,femtik_standard,ferh,fm_zeynab,1600,L,45.0
478,ferh/fm_zeynab/1600_L/067_5.dat,femtik_standard,ferh,fm_zeynab,1600,L,67.5
479,ferh/fm_zeynab/1600_L/135_0.dat,femtik_standard,ferh,fm_zeynab,1600,L,135.0
480,ferh/fm_zeynab/1600_L/157_5.dat,femtik_standard,ferh,fm_zeynab,1600,L,157.5
481,ferh/fm_zeynab/1600_L/112_5.dat,femtik_standard,ferh,fm_zeynab,1600,L,112.5
482,ferh/fm_zeynab/1600_L/292_5.dat,femtik_standard,ferh,fm_zeynab,1600,L,292.5
483,ferh/fm_zeynab/1600_L/202_5.dat,femtik_standard,ferh,fm_zeynab,1600,L,202.5
484,ferh/fm_zeynab/1600_L/337_5.dat,femtik_standard,ferh,fm_zeynab,1600,L,337.5
485,ferh/fm_zeynab/1600_L/180_0.dat,femtik_standard,ferh,fm_zeynab,1600,L,180.0
486,ferh/fm_zeynab/1600_L/270_0.dat,femtik_standard,ferh,fm_zeynab,1600,L,270.0
487,ferh/fm_zeynab/1600_L/000_0.dat,femtik_standard,ferh,fm_zeynab,1600,L,0.0
488,ferh/fm_zeynab/1400_L/022_5.dat,femtik_standard,ferh,fm_zeynab,1400,L,22.5
489,ferh/fm_zeynab/1400_L/225_0.dat,femtik_standard,ferh,fm_zeynab,1400,L,225.0
490,ferh/fm_zeynab/1400_L/315_0.dat,femtik_standard,ferh,fm_zeynab,1400,L,315.0
491,ferh/fm_zeynab/1400_L/247_5.dat,femtik_standard,ferh,fm_zeynab,1400,L,247.5
492,ferh/fm_zeynab/1400_L/090_0.dat,femtik_standard,ferh,fm_zeynab,1400,L,90.0
493,ferh/fm_zeynab/1400_L/045_0.dat,femtik_standard,ferh,fm_zeynab,1400,L,45.0
494,ferh/fm_zeynab/1400_L/067_5.dat,femtik_standard,ferh,fm_zeynab,1400,L,67.5
495,ferh/fm_zeynab/1400_L/135_0.dat,femtik_standard,ferh,fm_zeynab,1400,L,135.0
496,ferh/fm_zeynab/1400_L/157_5.dat,femtik_standard,ferh,fm_zeynab,1400,L,157.5
497,ferh/fm_zeynab/1400_L/112_5.dat,femtik_standard,ferh,fm_zeynab,1400,L,112.5
498,ferh/fm_zeynab/1400_L/292_5.dat,femtik_standard,ferh,fm_zeynab,1400,L,292.5
499,ferh/fm_zeynab/1400_L/202_5.dat,femtik_standard,ferh,fm_zeynab,1400,L,202.5
500,ferh/fm_zeynab/1400_L/337_5.dat,femtik_standard,ferh,fm_zeynab,1400,L,337.5
501,ferh/fm_zeynab/1400_L/180_0.dat,femtik_standard,ferh,fm_zeynab,1400,L,180.0
502,ferh/fm_zeynab/1400_L/270_0.dat,femtik_standard,ferh,fm_zeynab,1400,L,270.0
503,ferh/fm_zeynab/1400_L/000_0.dat,femtik_standard,ferh,fm_zeynab,1400,L,0.0
504,ferh/fm_zeynab/0460_L/022_5.dat,femtik_standard,ferh,fm_zeynab,460,L,22.5
505,ferh/fm_zeynab/0460_L/225_0.dat,femtik_standard,ferh,fm_zeynab,460,L,225.0
506,ferh/fm_zeynab/0460_L/315_0.dat,femtik_standard,ferh,fm_zeynab,460,L,315.0
507,ferh/fm_zeynab/0460_L/247_5.dat,femtik_standard,ferh,fm_zeynab,460,L,247.5
508,ferh/fm_zeynab/0460_L/090_0.dat,femtik_standard,ferh,fm_zeynab,460,L,90.0
509,ferh/fm_zeynab/0460_L/045_0.dat,femtik_standard,ferh,fm_zeynab,460,L,45.0
510,ferh/fm_zeynab/0460_L/067_5.dat,femtik_standard,ferh,fm_zeynab,460,L,67.5
511,ferh/fm_zeynab/0460_L/135_0.dat,femtik_standard,ferh,fm_zeynab,460,L,135.0
512,ferh/fm_zeynab/0460_L/157_5.dat,femtik_standard,ferh,fm_zeynab,460,L,157.5
513,ferh/fm_zeynab/0460_L/112_5.dat,femtik_standard,ferh,fm_zeynab,460,L,112.5
514,ferh/fm_zeynab/0460_L/292_5.dat,femtik_standard,ferh,fm_zeynab,460,L,292.5
515,ferh/fm_zeynab/0460_L/202_5.dat,femtik_standard,ferh,fm_zeynab,460,L,202.5
516,ferh/fm_zeynab/0460_L/337_5.dat,femtik_standard,ferh,fm_zeynab,460,L,337.5
517,ferh/fm_zeynab/0460_L/180_0.dat,femtik_standard,ferh,fm_zeynab,460,L,180.0
518,ferh/fm_zeynab/0460_L/270_0.dat,femtik_standard,ferh,fm_zeynab,460,L,270.0
519,ferh/fm_zeynab/0460_L/000_0.dat,femtik_standard,ferh,fm_zeynab,460,L,0.0
520,ferh/fm_zeynab/1050_L/022_5.dat,femtik_standard,ferh,fm_zeynab,1050,L,22.5
521,ferh/fm_zeynab/1050_L/225_0.dat,femtik_standard,ferh,fm_zeynab,1050,L,225.0
522,ferh/fm_zeynab/1050_L/315_0.dat,femtik_standard,ferh,fm_zeynab,1050,L,315.0
523,ferh/fm_zeynab/1050_L/247_5.dat,femtik_standard,ferh,fm_zeynab,1050,L,247.5
524,ferh/fm_zeynab/1050_L/090_0.dat,femtik_standard,ferh,fm_zeynab,1050,L,90.0
525,ferh/fm_zeynab/1050_L/045_0.dat,femtik_standard,ferh,fm_zeynab,1050,L,45.0
526,ferh/fm_zeynab/1050_L/067_5.dat,femtik_standard,ferh,fm_zeynab,1050,L,67.5
527,ferh/fm_zeynab/1050_L/135_0.dat,femtik_standard,ferh,fm_zeynab,1050,L,135.0
528,ferh/fm_zeynab/1050_L/157_5.dat,femtik_standard,ferh,fm_zeynab,1050,L,157.5
529,ferh/fm_zeynab/1050_L/112_5.dat,femtik_standard,ferh,fm_zeynab,1050,L,112.5
530,ferh/fm_zeynab/1050_L/292_5.dat,femtik_standard,ferh,fm_zeynab,1050,L,292.5
531,ferh/fm_zeynab/1050_L/202_5.dat,femtik_standard,ferh,fm_zeynab,1050,L,202.5
532,ferh/fm_zeynab/1050_L/337_5.dat,femtik_standard,ferh,fm_zeynab,1050,L,337.5
533,ferh/fm_zeynab/1050_L/180_0.dat,femtik_standard,ferh,fm_zeynab,1050,L,180.0
534,ferh/fm_zeynab/1050_L/270_0.dat,femtik_standard,ferh,fm_zeynab,1050,L,270.0
535,ferh/fm_zeynab/1050_L/000_0.dat,femtik_standard,ferh,fm_zeynab,1050,L,0.0
536,ferh/fm_zeynab/1050_H/022_5.dat,femtik_standard,ferh,fm_zeynab,1050,H,22.5
537,ferh/fm_zeynab/1050_H/225_0.dat,femtik_standard,ferh,fm_zeynab,1050,H,225.0
538,ferh/fm_zeynab/1050_H/315_0.dat,femtik_standard,ferh,fm_zeynab,1050,H,315.0
539,ferh/fm_zeynab/1050_H/247_5.dat,femtik_standard,ferh,fm_zeynab,1050,H,247.5
540,ferh/fm_zeynab/1050_H/090_0.dat,femtik_standard,ferh,fm_zeynab,1050,H,90.0
541,ferh/fm_zeynab/1050_H/045_0.dat,femtik_standard,ferh,fm_zeynab,1050,H,45.0
542,ferh/fm_zeynab/1050_H/067_5.dat,femtik_standard,ferh,fm_zeynab,1050,H,67.5
543,ferh/fm_zeynab/1050_H/135_0.dat,femtik_standard,ferh,fm_zeynab,1050,H,135.0
544,ferh/fm_zeynab/1050_H/157_5.dat,femtik_standard,ferh,fm_zeynab,1050,H,157.5
545,ferh/fm_zeynab/1050_H/112_5.dat,femtik_standard,ferh,fm_zeynab,1050,H,112.5
546,ferh/fm_zeynab/1050_H/292_5.dat,femtik_standard,ferh,fm_zeynab,1050,H,292.5
547,ferh/fm_zeynab/1050_H/202_5.dat,femtik_standard,ferh,fm_zeynab,1050,H,202.5
548,ferh/fm_zeynab/1050_H/337_5.dat,femtik_standard,ferh,fm_zeynab,1050,H,337.5
549,ferh/fm_zeynab/1050_H/180_0.dat,femtik_standard,ferh,fm_zeynab,1050,H,180.0
550,ferh/fm_zeynab/1050_H/270_0.dat,femtik_standard,ferh,fm_zeynab,1050,H,270.0
551,ferh/fm_zeynab/1050_H/000_0.dat,femtik_standard,ferh,fm_zeynab,1050,H,0.0
552,ferh/fm_zeynab/1600_H/022_5.dat,femtik_standard,ferh,fm_zeynab,1600,H,22.5
553,ferh/fm_zeynab/1600_H/225_0.dat,femtik_standard,ferh,fm_zeynab,1600,H,225.0
554,ferh/fm_zeynab/1600_H/315_0.dat,femtik_standard,ferh,fm_zeynab,1600,H,315.0
555,ferh/fm_zeynab/1600_H/247_5.dat,femtik_standard,ferh,fm_zeynab,1600,H,247.5
556,ferh/fm_zeynab/1600_H/090_0.dat,femtik_standard,ferh,fm_zeynab,1600,H,90.0
557,ferh/fm_zeynab/1600_H/045_0.dat,femtik_standard,ferh,fm_zeynab,1600,H,45.0
558,ferh/fm_zeynab/1600_H/067_5.dat,femtik_standard,ferh,fm_zeynab,1600,H,67.5
559,ferh/fm_zeynab/1600_H/135_0.dat,femtik_standard,ferh,fm_zeynab,1600,H,135.0
560,ferh/fm_zeynab/1600_H/157_5.dat,femtik_standard,ferh,fm_zeynab,1600,H,157.5
561,ferh/fm_zeynab/1600_H/112_5.dat,femtik_standard,ferh,fm_zeynab,1600,H,112.5
562,ferh/fm_zeynab/1600_H/292_5.dat,femtik_standard,ferh,fm_zeynab,1600,H,292.5
563,ferh/fm_zeynab/1600_H/202_5.dat,femtik_standard,ferh,fm_zeynab,1600,H,202.5
564,ferh/fm_zeynab/1600_H/337_5.dat,femtik_standard,ferh,fm_zeynab,1600,H,337.5
565,ferh/fm_zeynab/1600_H/180_0.dat,femtik_standard,ferh,fm_zeynab,1600,H,180.0
566,ferh/fm_zeynab/1600_H/270_0.dat,femtik_standard,ferh,fm_zeynab,1600,H,270.0
567,ferh/fm_zeynab/1600_H/000_0.dat,femtik_standard,ferh,fm_zeynab,1600,H,0.0
568,ferh/fm_zeynab/0710_L/022_5.dat,femtik_standard,ferh,fm_zeynab,710,L,22.5
569,ferh/fm_zeynab/0710_L/225_0.dat,femtik_standard,ferh,fm_zeynab,710,L,225.0
570,ferh/fm_zeynab/0710_L/315_0.dat,femtik_standard,ferh,fm_zeynab,710,L,315.0
571,ferh/fm_zeynab/0710_L/247_5.dat,femtik_standard,ferh,fm_zeynab,710,L,247.5
572,ferh/fm_zeynab/0710_L/090_0.dat,femtik_standard,ferh,fm_zeynab,710,L,90.0
573,ferh/fm_zeynab/0710_L/045_0.dat,femtik_standard,ferh,fm_zeynab,710,L,45.0
574,ferh/fm_zeynab/0710_L/067_5.dat,femtik_standard,ferh,fm_zeynab,710,L,67.5
575,ferh/fm_zeynab/0710_L/135_0.dat,femtik_standard,ferh,fm_zeynab,710,L,135.0
576,ferh/fm_zeynab/0710_L/157_5.dat,femtik_standard,ferh,fm_zeynab,710,L,157.5
577,ferh/fm_zeynab/0710_L/112_5.dat,femtik_standard,ferh,fm_zeynab,710,L,112.5
578,ferh/fm_zeynab/0710_L/292_5.dat,femtik_standard,ferh,fm_zeynab,710,L,292.5
579,ferh/fm_zeynab/0710_L/202_5.dat,femtik_standard,ferh,fm_zeynab,710,L,202.5
580,ferh/fm_zeynab/0710_L/337_5.dat,femtik_standard,ferh,fm_zeynab,710,L,337.5
581,ferh/fm_zeynab/0710_L/180_0.dat,femtik_standard,ferh,fm_zeynab,710,L,180.0
582,ferh/fm_zeynab/0710_L/270_0.dat,femtik_standard,ferh,fm_zeynab,710,L,270.0
583,ferh/fm_zeynab/0710_L/000_0.dat,femtik_standard,ferh,fm_zeynab,710,L,0.0
584,ferh/fm_zeynab/0810_L/022_5.dat,femtik_standard,ferh,fm_zeynab,810,L,22.5
585,ferh/fm_zeynab/0810_L/225_0.dat,femtik_standard,ferh,fm_zeynab,810,L,225.0
586,ferh/fm_zeynab/0810_L/315_0.dat,femtik_standard,ferh,fm_zeynab,810,L,315.0
587,ferh/fm_zeynab/0810_L/247_5.dat,femtik_standard,ferh,fm_zeynab,810,L,247.5
588,ferh/fm_zeynab/0810_L/090_0.dat,femtik_standard,ferh,fm_zeynab,810,L,90.0
589,ferh/fm_zeynab/0810_L/045_0.dat,femtik_standard,ferh,fm_zeynab,810,L,45.0
590,ferh/fm_zeynab/0810_L/067_5.dat,femtik_standard,ferh,fm_zeynab,810,L,67.5
591,ferh/fm_zeynab/0810_L/135_0.dat,femtik_standard,ferh,fm_zeynab,810,L,135.0
592,ferh/fm_zeynab/0810_L/157_5.dat,femtik_standard,ferh,fm_zeynab,810,L,157.5
593,ferh/fm_zeynab/0810_L/112_5.dat,femtik_standard,ferh,fm_zeynab,810,L,112.5
594,ferh/fm_zeynab/0810_L/292_5.dat,femtik_standard,ferh,fm_zeynab,810,L,292.5
595,ferh/fm_zeynab/0810_L/202_5.dat,femtik_standard,ferh,fm_zeynab,810,L,202.5
596,ferh/fm_zeynab/0810_L/337_5.dat,femtik_standard,ferh,fm_zeynab,810,L,337.5
597,ferh/fm_zeynab/0810_L/180_0.dat,femtik_standard,ferh,fm_zeynab,810,L,180.0
598,ferh/fm_zeynab/0810_L/270_0.dat,femtik_standard,ferh,fm_zeynab,810,L,270.0
599,ferh/fm_zeynab/0810_L/000_0.dat,femtik_standard,ferh,fm_zeynab,810,L,0.0
600,ferh/fm_zeynab/0710_H/022_5.dat,femtik_standard,ferh,fm_zeynab,710,H,22.5
601,ferh/fm_zeynab/0710_H/225_0.dat,femtik_standard,ferh,fm_zeynab,710,H,225.0
602,ferh/fm_zeynab/0710_H/315_0.dat,femtik_standard,ferh,fm_zeynab,710,H,315.0
603,ferh/fm_zeynab/0710_H/247_5.dat,femtik_standard,ferh,fm_zeynab,710,H,247.5
604,ferh/fm_zeynab/0710_H/090_0.dat,femtik_standard,ferh,fm_zeynab,710,H,90.0
605,ferh/fm_zeynab/0710_H/045_0.dat,femtik_standard,ferh,fm_zeynab,710,H,45.0
606,ferh/fm_zeynab/0710_H/067_5.dat,femtik_standard,ferh,fm_zeynab,710,H,67.5
607,ferh/fm_zeynab/0710_H/135_0.dat,femtik_standard,ferh,fm_zeynab,710,H,135.0
608,ferh/fm_zeynab/0710_H/157_5.dat,femtik_standard,ferh,fm_zeynab,710,H,157.5
609,ferh/fm_zeynab/0710_H/112_5.dat,femtik_standard,ferh,fm_zeynab,710,H,112.5
610,ferh/fm_zeynab/0710_H/292_5.dat,femtik_standard,ferh,fm_zeynab,710,H,292.5
611,ferh/fm_zeynab/0710_H/202_5.dat,femtik_standard,ferh,fm_zeynab,710,H,202.5
612,ferh/fm_zeynab/0710_H/337_5.dat,femtik_standard,ferh,fm_zeynab,710,H,337.5
613,ferh/fm_zeynab/0710_H/180_0.dat,femtik_standard,ferh,fm_zeynab,710,H,180.0
614,ferh/fm_zeynab/0710_H/270_0.dat,femtik_standard,ferh,fm_zeynab,710,H,270.0
615,ferh/fm_zeynab/0710_H/000_0.dat,femtik_standard,ferh,fm_zeynab,710,H,0.0
616,ferh/fm_zeynab/0530_L/022_5.dat,femtik_standard,ferh,fm_zeynab,530,L,22.5
617,ferh/fm_zeynab/0530_L/225_0.dat,femtik_standard,ferh,fm_zeynab,530,L,225.0
618,ferh/fm_zeynab/0530_L/315_0.dat,femtik_standard,ferh,fm_zeynab,530,L,315.0
619,ferh/fm_zeynab/0530_L/247_5.dat,femtik_standard,ferh,fm_zeynab,530,L,247.5
620,ferh/fm_zeynab/0530_L/090_0.dat,femtik_standard,ferh,fm_zeynab,530,L,90.0
621,ferh/fm_zeynab/0530_L/045_0.dat,femtik_standard,ferh,fm_zeynab,530,L,45.0
622,ferh/fm_zeynab/0530_L/067_5.dat,femtik_standard,ferh,fm_zeynab,530,L,67.5
623,ferh/fm_zeynab/0530_L/135_0.dat,femtik_standard,ferh,fm_zeynab,530,L,135.0
624,ferh/fm_zeynab/0530_L/157_5.dat,femtik_standard,ferh,fm_zeynab,530,L,157.5
625,ferh/fm_zeynab/0530_L/112_5.dat,femtik_standard,ferh,fm_zeynab,530,L,112.5
626,ferh/fm_zeynab/0530_L/292_5.dat,femtik_standard,ferh,fm_zeynab,530,L,292.5
