#Alpha(207mT) X DEG X DEG
0.33 0.014069 78.102 0.26807 0.625
20.33 0.016907 75.501 0.26767 0.78907
40.62 0.016266 76.102 0.2674 0.92969
59.87 0.012421 79.477 0.267 1.125
80.63 0.0049439 85.969 0.26737 0.64844
100.55 -0.0048523 93.829 0.26773 0.375
120.83 -0.015137 101.16 0.2681 0.21094
140.15 -0.025086 107.2 0.26831 0.023438
160.41 -0.028839 109.3 0.26831 0.062501
180.67 -0.031586 110.91 0.2677 0.625
200.44 -0.030701 110.47 0.26752 0.78907
220.8 -0.027374 108.63 0.26767 0.82813
240.1 -0.021607 105.31 0.26749 1.0703
259.85 -0.014526 100.67 0.26786 0.72657
280.55 -0.007721 95.899 0.26837 0.35938
299.81 -0.0015259 91.18 0.26868 0.125
320.32 0.0049134 85.993 0.26877 0.015625
340.56 0.0098572 81.743 0.26862 0.093751
360.33 0.01413 77.977 0.26822 0.69532
0.33 0.014435 77.727 0.26822 0.63282
20.33 0.017365 75.133 0.26764 0.86719
40.62 0.016815 75.579 0.26737 0.97657
59.87 0.012299 79.571 0.26731 1.1563
80.63 0.0050049 85.899 0.26758 0.66407
100.55 -0.0049134 93.852 0.2681 0.28906
120.83 -0.01471 100.82 0.2685 0.19531
140.15 -0.024719 106.96 0.26865 -0.14063
160.41 -0.0289 109.32 0.2685 -0.023438
180.67 -0.031342 110.77 0.26795 0.58594
200.44 -0.030823 110.57 0.2677 0.78125
220.8 -0.026428 108.13 0.2677 0.79688
240.1 -0.021729 105.39 0.26782 1.0156
259.85 -0.014588 100.73 0.26816 0.61719
280.55 -0.0072022 95.508 0.26844 0.28906
299.81 -0.00088501 90.68 0.26874 0.16406
320.32 0.0051575 85.758 0.26904 -0.085938
340.56 0.010498 81.243 0.26892 0.125
360.33 0.014465 77.751 0.2685 0.59375
0.33 0.014923 77.336 0.26828 0.57813
20.33 0.017334 75.211 0.26795 0.74219
40.62 0.016815 75.594 0.26767 0.91407
59.87 0.012665 79.258 0.26746 0.92188
80.63 0.0053711 85.594 0.26767 0.72657
100.55 -0.0047913 93.758 0.26816 0.24219
120.83 -0.014374 100.59 0.26847 0.10938
140.15 -0.024506 106.81 0.26865 -0.11719
160.41 -0.028412 109.06 0.2685 0.046875
180.67 -0.031128 110.64 0.26804 0.5625
200.44 -0.030701 110.48 0.26779 0.77344
220.8 -0.027405 108.68 0.26786 0.85157
240.1 -0.020722 104.75 0.26782 0.91407
259.85 -0.014221 100.48 0.26792 0.66407
280.55 -0.0069275 95.297 0.2685 0.27344
299.81 -0.00079346 90.586 0.26874 0.25781
320.32 0.0052796 85.665 0.26914 -0.023438
340.56 0.010437 81.243 0.26883 0.14844
360.33 0.015076 77.149 0.26837 0.5625
0.33 0.015625 76.688 0.26837 0.60938
20.33 0.01767 74.852 0.26786 0.74219
40.62 0.01709 75.36 0.26767 0.95313
59.87 0.011932 79.954 0.26752 1
80.63 0.0053101 85.665 0.26782 0.60938
100.55 -0.0044861 93.555 0.26807 0.33594
120.83 -0.014618 100.77 0.26837 0.20313
140.15 -0.024872 107.05 0.2688 -0.10156
160.41 -0.028168 108.93 0.2685 0.023438
180.67 -0.030853 110.58 0.26795 0.64063
200.44 -0.03006 110.15 0.26773 0.79688
220.8 -0.026825 108.38 0.26764 0.91407
240.1 -0.020844 104.83 0.2677 1.0234
259.85 -0.013672 100.12 0.2681 0.63282
280.55 -0.006836 95.227 0.26856 0.3125
299.81 -0.00082398 90.618 0.26886 0.15625
320.32 0.0056153 85.415 0.26892 -0.054688
340.56 0.010223 81.454 0.26898 0.046875
360.33 0.015045 77.235 0.26831 0.59375
