#Alpha(207mT) X DEG X DEG
0.33 0.016266 85.836 0.069741 -0.90625
20.33 0.013916 86.438 0.069657 -0.59375
40.62 0.011139 87.149 0.069634 -0.42188
59.87 0.0070191 88.196 0.06955 -0.23438
80.63 0.0032044 89.172 0.069603 -0.64063
100.55 -0.00039673 90.086 0.069665 -0.92969
120.83 -0.0049439 91.243 0.069764 -1.0938
140.15 -0.0087586 92.204 0.069809 -1.3203
160.41 -0.010742 92.711 0.069787 -1.1719
180.67 -0.014954 93.774 0.069687 -0.66407
200.44 -0.014984 93.79 0.069565 -0.55469
220.8 -0.013306 93.368 0.069588 -0.55469
240.1 -0.011353 92.876 0.06955 -0.22656
259.85 -0.0060425 91.524 0.069626 -0.59375
280.55 -9.1553E-5 90.008 0.069756 -0.98438
299.81 0.004364 88.876 0.069871 -1.1094
320.32 0.0087891 87.743 0.069977 -1.3984
340.56 0.01181 86.961 0.069901 -1.2344
360.33 0.010895 87.196 0.069802 -0.78125
0.33 0.010193 87.368 0.069764 -0.71094
20.33 0.0098878 87.446 0.069741 -0.60938
40.62 0.0062256 88.391 0.069672 -0.45313
59.87 0.0028076 89.266 0.069565 -0.30469
80.63 -0.0013123 90.321 0.069657 -0.75
100.55 -0.0046692 91.188 0.069695 -0.98438
120.83 -0.0097047 92.469 0.069725 -1.1406
140.15 -0.01355 93.446 0.069817 -1.4844
160.41 -0.016876 94.29 0.069817 -1.2734
180.67 -0.02066 95.274 0.06971 -0.70313
200.44 -0.020752 95.29 0.069619 -0.60157
220.8 -0.019318 94.93 0.069619 -0.49219
240.1 -0.01651 94.211 0.069558 -0.33594
259.85 -0.010895 92.782 0.069649 -0.70313
280.55 -0.006012 91.524 0.069764 -1.0938
299.81 -0.00067139 90.165 0.069855 -1.1875
320.32 0.0036316 89.047 0.069855 -1.3672
340.56 0.0061036 88.407 0.069855 -1.2656
360.33 0.0056458 88.532 0.069809 -0.80469
0.33 0.0052185 88.641 0.069787 -0.75
20.33 0.004242 88.891 0.069756 -0.61719
40.62 0.0018311 89.516 0.069687 -0.49219
59.87 -0.0023804 90.602 0.069573 -0.35938
80.63 -0.0057373 91.485 0.069611 -0.69532
100.55 -0.0096741 92.485 0.06971 -0.90625
120.83 -0.014221 93.641 0.069725 -1.1406
140.15 -0.018066 94.626 0.069817 -1.3594
160.41 -0.021118 95.391 0.069817 -1.2891
180.67 -0.024719 96.329 0.069794 -0.79688
200.44 -0.024903 96.376 0.069718 -0.66407
220.8 -0.02356 96.024 0.069695 -0.77344
240.1 -0.019867 95.079 0.069672 -0.49219
259.85 -0.014893 93.813 0.06971 -0.92188
280.55 -0.008545 92.188 0.069924 -1.2031
299.81 -0.0039673 91.016 0.069962 -1.375
320.32 0.00042725 89.883 0.070084 -1.6016
340.56 0.0031128 89.188 0.070061 -1.5
360.33 0.0034485 89.102 0.069947 -1.0156
0.33 0.00354 89.079 0.069985 -0.96875
20.33 0.0023499 89.391 0.069909 -0.78907
40.62 -0.00012207 90.032 0.069855 -0.67188
59.87 -0.0035095 90.899 0.069817 -0.50782
80.63 -0.0072022 91.844 0.069932 -0.91407
100.55 -0.012054 93.086 0.069992 -1.1172
120.83 -0.016693 94.258 0.070015 -1.1875
140.15 -0.019379 94.938 0.070031 -1.4453
160.41 -0.022858 95.829 0.070069 -1.3125
180.67 -0.025788 96.571 0.070008 -0.88282
200.44 -0.026093 96.657 0.06997 -0.64063
220.8 -0.023895 96.086 0.069924 -0.5625
240.1 -0.02066 95.274 0.069939 -0.60157
259.85 -0.014923 93.813 0.069992 -0.90625
280.55 -0.0094605 92.415 0.070122 -1.1875
299.81 -0.0039673 91.008 0.070183 -1.375
320.32 0.0008545 89.774 0.07029 -1.6172
340.56 0.0033569 89.126 0.070344 -1.5
360.33 0.0037842 89.008 0.070183 -0.91407
