##Alpha(50mT) X DEG X DEG
0.2 0.00034332 88.071 0.51667 -5.4375
5.01 0.00074387 85.774 0.51667 -5.4453
9.78 0.0011101 83.704 0.51679 -5.3985
14.66 0.0013237 82.54 0.51661 -5.3516
20.55 0.0017433 80.18 0.51685 -5.2891
25.1 0.0019035 79.18 0.51661 -5.4375
29.95 0.0019684 78.876 0.51673 -5.4141
34.87 0.0021477 77.876 0.51667 -5.4844
40.29 0.0021744 77.657 0.51667 -5.4532
45.28 0.0022888 77.055 0.51667 -5.5
49.72 0.0021363 77.985 0.51685 -5.375
55.38 0.0020943 78.188 0.51679 -5.4375
60.13 0.0019264 79.047 0.51679 -5.3985
64.95 0.0016251 80.782 0.51685 -5.3203
70.47 0.0013466 82.407 0.51685 -5.3047
75.53 0.0011101 83.696 0.51685 -5.4297
80.51 0.00070954 85.938 0.51667 -5.5157
85.78 0.0002327 88.68 0.51667 -5.5078
89.74 -5.7221E-5 90.329 0.51673 -5.5547
95.07 -0.00045014 92.501 0.51673 -5.5157
100.31 -0.0008545 94.743 0.51667 -5.461
105.56 -0.0011902 96.586 0.51691 -5.3594
109.76 -0.0012741 97.024 0.51679 -5.3828
115.28 -0.0015679 98.594 0.51679 -5.3594
120.24 -0.001667 99.11 0.51673 -5.3594
125.66 -0.0016937 99.258 0.51685 -5.2266
130.64 -0.0017052 99.266 0.51667 -5.3985
134.96 -0.0018044 99.782 0.51697 -5.2266
139.98 -0.0017433 99.501 0.51685 -5.3828
145.04 -0.0016975 99.297 0.51673 -5.375
150.13 -0.0016403 98.954 0.51685 -5.3047
155.11 -0.0014877 98.165 0.51673 -5.2891
160.13 -0.001255 96.938 0.51679 -5.3282
165.31 -0.00094605 95.227 0.51667 -5.4297
170.46 -0.00068665 93.758 0.51673 -5.3594
175.41 -0.00024796 91.399 0.51661 -5.4532
180.5 0.0002594 88.532 0.51661 -5.5157
185.59 0.00069428 86.001 0.51667 -5.4532
189.73 0.0011139 83.704 0.51679 -5.4844
195.59 0.001461 81.751 0.51685 -5.3594
200.58 0.0017929 79.821 0.51673 -5.4219
204.76 0.0018578 79.493 0.51691 -5.3047
210.64 0.00206 78.415 0.51679 -5.3828
215.29 0.0021324 77.977 0.51691 -5.375
220 0.0021629 77.727 0.51691 -5.3047
225.07 0.0020561 78.344 0.51685 -5.2891
230.76 0.0021363 77.946 0.51685 -5.4219
235.66 0.0020066 78.618 0.51673 -5.4297
240.44 0.0018578 79.454 0.51673 -5.4063
245.47 0.0016441 80.688 0.51667 -5.461
250.29 0.0015183 81.454 0.51685 -5.3438
255.27 0.0011101 83.657 0.51673 -5.4141
260.31 0.00077439 85.672 0.51691 -5.3282
265.31 0.00037766 87.899 0.51673 -5.3828
270.42 -2.6703E-5 90.141 0.51685 -5.4063
275.43 -0.00047302 92.602 0.51685 -5.3594
280.53 -0.00087357 94.844 0.51685 -5.3828
285.7 -0.0010605 95.805 0.51679 -5.3672
289.81 -0.0012856 97.04 0.51673 -5.3828
295.59 -0.0015106 98.251 0.51679 -5.2813
299.91 -0.0016251 98.891 0.51661 -5.4141
304.84 -0.0016899 99.204 0.51667 -5.461
309.79 -0.0017624 99.594 0.51661 -5.4688
315.08 -0.001751 99.501 0.51667 -5.4063
320.33 -0.0016632 99.032 0.51654 -5.461
325.3 -0.0016441 98.938 0.51667 -5.3828
330.31 -0.0015564 98.469 0.51673 -5.4063
335.64 -0.0014229 97.813 0.51667 -5.461
340.66 -0.0012169 96.657 0.51673 -5.3282
345.61 -0.00092316 95.055 0.51673 -5.4375
350.69 -0.00059128 93.258 0.51673 -5.3594
354.75 -0.00020599 91.149 0.51661 -5.4453
360.21 0.0001564 89.055 0.51673 -5.3594
0.2 0.0002327 88.641 0.51667 -5.4063
5.01 0.00056076 86.805 0.51667 -5.3828
9.78 0.0010147 84.266 0.51673 -5.3907
14.66 0.0013466 82.329 0.51685 -5.3282
20.55 0.0017052 80.313 0.51679 -5.4375
25.1 0.0018158 79.797 0.51685 -5.3672
29.95 0.0019798 78.829 0.51667 -5.4063
