##Alpha(50mT) X DEG X DEG
0.2 6.8665E-5 89.594 0.5163 -5.4844
5.01 -0.00014114 90.797 0.51642 -5.4844
9.78 -0.00039673 92.211 0.51636 -5.6016
14.66 -0.00065995 93.665 0.51642 -5.4766
20.55 -0.00086213 94.774 0.51648 -5.4766
25.1 -0.0010109 95.586 0.51642 -5.5
29.95 -0.0010796 95.985 0.51636 -5.6407
34.87 -0.0012283 96.774 0.51636 -5.5703
40.29 -0.0012512 96.915 0.51642 -5.5782
45.28 -0.0013008 97.141 0.51642 -5.4922
49.72 -0.0014 97.68 0.51642 -5.4375
55.38 -0.0013161 97.251 0.51648 -5.5625
60.13 -0.0012703 96.922 0.51654 -5.3907
64.95 -0.0011787 96.469 0.51648 -5.4375
70.47 -0.0010872 95.993 0.51618 -5.5547
75.53 -0.00085068 94.743 0.5163 -5.5703
80.51 -0.00072098 94.016 0.51624 -5.5469
85.78 -0.00048065 92.665 0.51624 -5.5235
89.74 -0.00026703 91.508 0.51624 -5.4688
95.07 0 89.977 0.51624 -5.4766
100.31 0.00024033 88.586 0.51624 -5.5157
105.56 0.00040436 87.696 0.5163 -5.461
109.76 0.00054932 86.922 0.5163 -5.5
115.28 0.00069809 86.024 0.51618 -5.5078
120.24 0.00073243 85.829 0.51624 -5.5157
125.66 0.00091935 84.829 0.51618 -5.6094
130.64 0.0010986 83.727 0.51624 -5.4219
134.96 0.0010185 84.165 0.51624 -5.5157
139.98 0.0010376 84.086 0.51618 -5.6172
145.04 0.0010185 84.258 0.5163 -5.461
150.13 0.0010262 84.149 0.51636 -5.4844
155.11 0.00095749 84.571 0.51636 -5.4766
160.13 0.0008545 85.188 0.51636 -5.5157
165.31 0.00074387 85.79 0.5163 -5.5
170.46 0.00055313 86.86 0.51648 -5.3828
175.41 0.00032044 88.18 0.51654 -5.3985
180.5 6.1036E-5 89.657 0.51642 -5.5078
185.59 -0.00024033 91.305 0.51636 -5.5391
189.73 -0.00045014 92.461 0.51654 -5.4453
195.59 -0.00071335 93.969 0.51648 -5.5313
200.58 -0.00086213 94.758 0.51648 -5.5625
204.76 -0.0010758 95.907 0.51661 -5.5157
210.64 -0.0012016 96.602 0.51636 -5.6172
215.29 -0.0012703 96.969 0.51654 -5.5157
220 -0.0013275 97.305 0.51636 -5.586
225.07 -0.0014153 97.743 0.51648 -5.5547
230.76 -0.0014382 97.86 0.51654 -5.4453
235.66 -0.0013886 97.626 0.51667 -5.4375
240.44 -0.0013504 97.407 0.51648 -5.5391
245.47 -0.0013161 97.196 0.51648 -5.5391
250.29 -0.0011635 96.399 0.51636 -5.4766
255.27 -0.0010262 95.672 0.51624 -5.5469
